#scan	iMeasureCycle=1	iMux=0	time=0.022	N=401	LocalTime=19/04/2023 13:13:36
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-3E-07	-1.621E-10	0.024931	0.0999997	2.92556E-07	0.024931
-0.1000004	-2.202E-10	0.049841	0.0999996	1.48903E-07	0.049841
-0.2000006	-2.358E-10	0.087482	0.0999949	6.62455E-08	0.087482
-0.300001	-1.459E-10	0.110892	0.1000057	2.39577E-08	0.110892
-0.400001	-1.097E-10	0.134123	0.1000018	7.3199E-09	0.134123
-0.500001	-9.19E-11	0.157401	0.1000006	1.931E-09	0.157401
-0.600001	-8.53E-11	0.180592	0.1000005	4.364E-10	0.180592
-0.700001	-7.96E-11	0.2038	0.1000002	7.81E-11	0.2038
-0.800001	-7.46E-11	0.227171	0.1000002	4.3E-12	0.227171
-0.900001	-7.34E-11	0.250408	0.1000001	-6.5E-12	0.250408
-1.000001	-7.21E-11	0.273631	0.1000004	-7.4E-12	0.273631
-1.100001	-7.11E-11	0.296847	0.1000002	-6.8E-12	0.296847
-1.200001	-6.88E-11	0.320128	0.1000003	-6.7E-12	0.320128
-1.300001	-6.83E-11	0.343467	0.1000002	-6.3E-12	0.343467
-1.400001	-6.98E-11	0.366665	0.1000003	-6.1E-12	0.366665
-1.500001	-6.94E-11	0.389875	0.1000002	-5.9E-12	0.389875
-1.600001	-6.74E-11	0.413165	0.1	-5.4E-12	0.413165
-1.700001	-6.76E-11	0.436457	0.1000003	-5.7E-12	0.436457
-1.800001	-6.96E-11	0.45966	0.1000001	-5.4E-12	0.45966
-1.900001	-6.95E-11	0.48287	0.1000003	-5.2E-12	0.48287
-2.000001	-6.98E-11	0.50608	0.1000003	-4.9E-12	0.50608
-2.100001	-6.86E-11	0.529368	0.1000001	-5.2E-12	0.529368
-2.2	-4.72E-11	0.592969	0.1	-6.7E-12	0.592969
-2.3	-6.74E-11	0.616202	0.1000003	-5E-12	0.616202
-2.4	-6.86E-11	0.639435	0.1000004	-5.2E-12	0.639435
-2.5	-6.91E-11	0.66267	0.1000003	-5.5E-12	0.66267
-2.6	-6.92E-11	0.685941	0.1000003	-5.6E-12	0.685941
-2.7	-6.99E-11	0.709159	0.1000003	-5E-12	0.709159
-2.8	-6.83E-11	0.732546	0.1000001	-4.9E-12	0.732546
-2.9	-6.84E-11	0.755939	0.1000004	-5.1E-12	0.755939
-3	-6.89E-11	0.779234	0.1000005	-5.2E-12	0.779234
-3.1	-6.97E-11	0.802512	0.1000002	-4.9E-12	0.802512
-3.2	-7.02E-11	0.82578	0.1	-4.7E-12	0.82578
-3.3	-7.19E-11	0.848983	0.1000001	-4.7E-12	0.848983
-3.4	-7.23E-11	0.872191	0.1000004	-4.6E-12	0.872191
-3.5	-7.12E-11	0.895483	0.1000004	-4.8E-12	0.895483
-3.6	-7.2E-11	0.918765	0.1000003	-4.8E-12	0.918765
-3.7	-7.36E-11	0.941987	0.1000003	-5.1E-12	0.941987
-3.8	-7.4E-11	0.965202	0.1000001	-4.6E-12	0.965202
-3.9	-7.41E-11	0.988414	0.1000002	-4.6E-12	0.988414
-4	-7.29E-11	1.011753	0.1000004	-4.7E-12	1.011753
-4.1	-7.47E-11	1.03497	0.1000002	-4.8E-12	1.03497
-4.2	-5.37E-11	1.088807	0.1000001	-6.5E-12	1.088807
-4.3	-7.17E-11	1.112117	0.1000001	-4.4E-12	1.112117
-4.4	-7.39E-11	1.135563	0.1000003	-4.3E-12	1.135563
-4.5	-7.33E-11	1.158855	0.1000001	-4.6E-12	1.158855
-4.6	-7.32E-11	1.182207	0.1000003	-4.6E-12	1.182207
-4.7	-7.51E-11	1.20543	0.1000002	-4.3E-12	1.20543
-4.8	-7.56E-11	1.228634	0.1000003	-4.1E-12	1.228634
-4.9	-7.6E-11	1.251957	0.1000002	-4.3E-12	1.251957
-5	-7.46E-11	1.275271	0.1000002	-4.3E-12	1.275271
-5.1	-7.68E-11	1.298477	0.1000003	-4.3E-12	1.298477
-5.2	-7.72E-11	1.32169	0.1000004	-4.3E-12	1.32169
-5.3	-7.55E-11	1.345023	0.1000003	-4.4E-12	1.345023
-5.4	-7.8E-11	1.368249	0.1000002	-4.3E-12	1.368249
