#scan	iMeasureCycle=1	iMux=0	time=0.031	N=401	LocalTime=19/04/2023 15:25:37
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-3E-07	-1.627E-10	0.033882	0.1	2.29466E-06	0.033882
-0.1000004	-2.217E-10	0.058783	0.1	1.80706E-06	0.058783
-0.2000004	-2.698E-10	0.083444	0.0999998	1.37041E-06	0.083444
-0.300001	-1.994E-10	0.108246	0.0999999	9.9078E-07	0.108246
-0.4	-1.057E-10	0.135532	0.0999995	6.76858E-07	0.135532
-0.5	-8.74E-11	0.160033	0.0999995	4.2778E-07	0.160033
-0.6	-7.57E-11	0.184589	0.0999996	2.46499E-07	0.184589
-0.7	-6.9E-11	0.209133	0.0999997	1.26734E-07	0.209133
-0.799999	-5.52E-11	0.246792	0.0999947	5.79919E-08	0.246792
-0.900001	-7.22E-11	0.270059	0.1000045	2.20279E-08	0.270059
-1	-7.3E-11	0.293279	0.1000019	7.2223E-09	0.293279
-1.100001	-7.24E-11	0.31649	0.1000009	2.0443E-09	0.31649
-1.200001	-7.19E-11	0.339802	0.1000005	5.045E-10	0.339802
-1.300001	-7.07E-11	0.363088	0.1000004	9.91E-11	0.363088
-1.400001	-7.17E-11	0.386327	0.1000003	8.8E-12	0.386327
-1.500001	-7.13E-11	0.409638	0.1000004	-7.3E-12	0.409638
-1.600001	-7.01E-11	0.432923	0.1000002	-1.03E-11	0.432923
-1.700001	-6.96E-11	0.456213	0.1000003	-1.01E-11	0.456213
-1.800001	-7.2E-11	0.479409	0.1000002	-9.9E-12	0.479409
-1.900001	-7.18E-11	0.502628	0.1000002	-9.5E-12	0.502628
-2.000001	-7.03E-11	0.525918	0.1000001	-9.8E-12	0.525918
-2.100001	-7.06E-11	0.549222	0.1000003	-9.6E-12	0.549222
-2.2	-4.99E-11	0.601448	0.0999999	-1.15E-11	0.601448
-2.3	-6.98E-11	0.624701	0.1000002	-9.2E-12	0.624701
-2.4	-7.13E-11	0.647906	0.1000004	-9.1E-12	0.647906
-2.5	-7E-11	0.671194	0.1000004	-8.7E-12	0.671194
-2.6	-7.19E-11	0.694459	0.1000005	-9E-12	0.694459
-2.7	-7.25E-11	0.717692	0.1000003	-9.3E-12	0.717692
-2.8	-7.28E-11	0.740948	0.1000002	-8.9E-12	0.740948
-2.9	-7.19E-11	0.764251	0.1000003	-9.1E-12	0.764251
-3	-7.36E-11	0.787472	0.1	-8.8E-12	0.787472
