#scan	iMeasureCycle=1	iMux=0	time=0.022	N=401	LocalTime=20/04/2023 02:25:41
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-2E-07	-1.523E-10	0.024922	0.1000001	1.61235E-05	0.024922
-0.1000002	-2.112E-10	0.049826	0.1	1.53212E-05	0.049826
-0.2000003	-2.605E-10	0.074331	0.1	1.45255E-05	0.074331
-0.300001	-1.911E-10	0.09903	0.1	1.3734E-05	0.09903
-0.4	-1.092E-10	0.123586	0.1	1.2948E-05	0.123586
-0.5	-8.45E-11	0.148114	0.1	1.21676E-05	0.148114
-0.6	-7.21E-11	0.172622	0.1	1.13943E-05	0.172622
-0.7	-6.46E-11	0.197131	0.1	1.06277E-05	0.197131
-0.8	-5.99E-11	0.221732	0.0999999	9.8703E-06	0.221732
-0.9	-5.72E-11	0.246274	0.1000001	9.1224E-06	0.246274
-0.999999	-5.08E-11	0.273376	0.0999998	8.3906E-06	0.273376
-1.1	-5.33E-11	0.297887	0.0999998	7.66687E-06	0.297887
-1.2	-5.22E-11	0.322415	0.1	6.95952E-06	0.322415
-1.3	-5.2E-11	0.346936	0.0999999	6.27012E-06	0.346936
-1.4	-5.21E-11	0.371483	0.1	5.60066E-06	0.371483
-1.5	-5.17E-11	0.395986	0.0999999	4.95521E-06	0.395986
-1.6	-5.15E-11	0.420498	0.0999997	4.33726E-06	0.420498
-1.7	-5.19E-11	0.445011	0.1	3.74966E-06	0.445011
-1.8	-5.15E-11	0.469526	0.1000001	3.19642E-06	0.469526
-1.9	-5.15E-11	0.494012	0.1	2.6825E-06	0.494012
-2	-5.19E-11	0.518543	0.1	2.21126E-06	0.518543
-2.1	-5.19E-11	0.543089	0.1000001	1.78471E-06	0.543089
-2.2	-4.59E-11	0.591187	0.0999998	1.40807E-06	0.591187
-2.3	-5.04E-11	0.61572	0.0999998	1.07632E-06	0.61572
-2.4	-4.77E-11	0.64312	0.0999995	7.9703E-07	0.64312
-2.5	-5.2E-11	0.66763	0.0999995	5.65488E-07	0.66763
-2.6	-5.19E-11	0.692207	0.0999996	3.82204E-07	0.692207
-2.7	-5.22E-11	0.716815	0.0999996	2.43455E-07	0.716815
-2.8	-5.3E-11	0.741352	0.0999997	1.44266E-07	0.741352
-2.9	-4.7E-11	0.779052	0.0999958	7.92146E-08	0.779052
-3	-6.81E-11	0.802263	0.100008	3.84017E-08	0.802263
-3.1	-6.67E-11	0.825538	0.1000033	1.64934E-08	0.825538
-3.2	-6.71E-11	0.848841	0.1000014	6.1329E-09	0.848841
-3.3	-6.95E-11	0.872042	0.1000007	1.9707E-09	0.872042
-3.4	-6.98E-11	0.895324	0.1000004	5.479E-10	0.895324
-3.5	-6.88E-11	0.918609	0.1000002	1.318E-10	0.918609
-3.6	-7.09E-11	0.941813	0.1000004	2.44E-11	0.941813
-3.7	-7.12E-11	0.965032	0.1000003	-8E-13	0.965032
-3.8	-6.99E-11	0.98833	0.1000003	-5E-12	0.98833
-3.9	-7.05E-11	1.011608	0.1000003	-5.5E-12	1.011608
-4	-7.22E-11	1.034904	0.1000003	-5.4E-12	1.034904
-4.1	-5.07E-11	1.091283	0.1000001	-7.7E-12	1.091283
-4.2	-7.08E-11	1.114513	0.1000001	-5.7E-12	1.114513
-4.3	-6.93E-11	1.13788	0.1000003	-5.9E-12	1.13788
-4.4	-7.16E-11	1.161116	0.1	-5.3E-12	1.161116
-4.5	-7.21E-11	1.184378	0.1000002	-5.3E-12	1.184378
-4.6	-7.32E-11	1.207587	0.1000004	-5.4E-12	1.207587
-4.7	-7.13E-11	1.230955	0.1000002	-5.7E-12	1.230955
-4.8	-7.34E-11	1.254177	0.1000003	-5.8E-12	1.254177
-4.9	-7.37E-11	1.277387	0.1000002	-5.5E-12	1.277387
-5	-7.43E-11	1.300601	0.1000004	-5.3E-12	1.300601
-5.1	-7.24E-11	1.323892	0.1000002	-5.3E-12	1.323892
-5.2	-7.29E-11	1.347193	0.1000001	-5.6E-12	1.347193
-5.3	-7.52E-11	1.37041	0.1000001	-5.3E-12	1.37041
-5.4	-7.5E-11	1.393623	0.1000002	-5.4E-12	1.393623
-5.5	-7.37E-11	1.416905	0.1000003	-5.8E-12	1.416905
-5.6	-7.37E-11	1.440204	0.1000002	-5.5E-12	1.440204
-5.7	-7.64E-11	1.463413	0.1000003	-5.3E-12	1.463413
-5.8	-7.62E-11	1.486615	0.1000002	-5.3E-12	1.486615
-5.9	-7.44E-11	1.509895	0.1000002	-5.3E-12	1.509895
-6	-7.45E-11	1.53318	0.1000002	-6E-12	1.53318
-6.1	-5.56E-11	1.590154	0.1000001	-7E-12	1.590154
-6.2	-7.32E-11	1.613467	0.1000002	-5.3E-12	1.613467
-6.3	-7.55E-11	1.63677	0.1000003	-5E-12	1.63677
-6.4	-7.44E-11	1.660159	0.1000002	-5.2E-12	1.660159
-6.5	-7.49E-11	1.683501	0.1000003	-5.1E-12	1.683501
-6.6	-7.71E-11	1.706707	0.1000002	-5.1E-12	1.706707
-6.7	-7.49E-11	1.73025	0.1000004	-5.4E-12	1.73025
-6.8	-7.51E-11	1.753546	0.1000002	-5.5E-12	1.753546
-6.9	-7.78E-11	1.776773	0.1000003	-5.4E-12	1.776773
