#scan	iMeasureCycle=1	iMux=0	time=0.031	N=401	LocalTime=19/04/2023 12:19:36
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-2E-07	-1.637E-10	0.033938	0.0999918	1.64355E-08	0.033938
-0.1000008	-2.365E-10	0.057526	0.100002	4.1979E-09	0.057526
-0.200001	-2.841E-10	0.080799	0.1000004	8.826E-10	0.080799
-0.300001	-2.507E-10	0.104214	0.1000003	1.297E-10	0.104214
-0.400001	-1.386E-10	0.127505	0.1000001	2E-12	0.127505
-0.500001	-1.053E-10	0.15086	0.1000002	-1.19E-11	0.15086
-0.600001	-9.04E-11	0.174127	0.1000003	-1.05E-11	0.174127
-0.700001	-8.4E-11	0.197311	0.1000002	-7.7E-12	0.197311
-0.800001	-7.88E-11	0.22052	0.1000002	-6.3E-12	0.22052
-0.900001	-7.36E-11	0.243846	0.1	-5.3E-12	0.243846
-1.000001	-7.07E-11	0.26713	0.1000004	-4.9E-12	0.26713
-1.100001	-7.12E-11	0.290321	0.1000001	-4.2E-12	0.290321
-1.200001	-7.07E-11	0.313612	0.1000002	-3.4E-12	0.313612
-1.300001	-6.81E-11	0.336903	0.1000001	-3.2E-12	0.336903
-1.400001	-6.9E-11	0.360111	0.1000002	-3E-12	0.360111
-1.500001	-6.89E-11	0.383321	0.1000001	-2.7E-12	0.383321
-1.600001	-6.85E-11	0.406526	0.1000003	-2.4E-12	0.406526
-1.700001	-6.66E-11	0.429805	0.1	-2.3E-12	0.429805
-1.800001	-6.61E-11	0.453098	0.1000002	-2.6E-12	0.453098
-1.900001	-6.85E-11	0.47632	0.1000001	-1.8E-12	0.47632
-2.000001	-6.78E-11	0.499527	0.1000002	-1.6E-12	0.499527
-2.100001	-6.65E-11	0.522813	0.1000002	-1.8E-12	0.522813
-2.2	-6.84E-11	0.546336	0.1000002	-2E-12	0.546336
-2.3	-4.63E-11	0.598763	0.0999998	-3.7E-12	0.598763
-2.4	-6.44E-11	0.622088	0.0999999	-2E-12	0.622088
-2.5	-6.68E-11	0.645398	0.1000004	-1.9E-12	0.645398
-2.6	-6.84E-11	0.668616	0.1	-2E-12	0.668616
-2.7	-6.65E-11	0.69196	0.1	-2.2E-12	0.69196
-2.8	-6.66E-11	0.715237	0.1000001	-2.2E-12	0.715237
-2.9	-6.83E-11	0.738474	0.1000002	-1.7E-12	0.738474
-3	-6.95E-11	0.761686	0.1000003	-1.5E-12	0.761686
-3.1	-7E-11	0.784916	0.0999999	-1.6E-12	0.784916
-3.2	-6.87E-11	0.808196	0.1000003	-2E-12	0.808196
-3.3	-6.89E-11	0.831479	0.1000002	-1.6E-12	0.831479
-3.4	-7.07E-11	0.854696	0.1	-1.2E-12	0.854696
-3.5	-6.93E-11	0.877986	0.1000001	-1.3E-12	0.877986
-3.6	-6.94E-11	0.901261	0.1000002	-9E-13	0.901261
-3.7	-7.19E-11	0.92454	0.1000002	-1.3E-12	0.92454
-3.8	-7.15E-11	0.947788	0.1000002	-1E-12	0.947788
-3.9	-7.04E-11	0.971098	0.0999999	-8E-13	0.971098
-4	-7.04E-11	0.994388	0.1000001	-1E-12	0.994388
-4.1	-7.31E-11	1.017589	0.1000002	-1.4E-12	1.017589
-4.2	-7.16E-11	1.040894	0.1000001	-1.6E-12	1.040894
-4.3	-5.23E-11	1.09712	0.0999998	-3.3E-12	1.09712
-4.4	-6.99E-11	1.12043	0.1	-1.4E-12	1.12043
-4.5	-7.2E-11	1.143753	0.1	-1.2E-12	1.143753
-4.6	-7.29E-11	1.166972	0.1000002	-9E-13	1.166972
-4.7	-7.16E-11	1.190323	0.1	-1.6E-12	1.190323
-4.8	-7.22E-11	1.213618	0.1000001	-1.2E-12	1.213618
-4.9	-7.28E-11	1.236902	0.1000001	-9E-13	1.236902
-5	-7.41E-11	1.260167	0.1000002	-1E-12	1.260167
-5.1	-7.42E-11	1.283401	0.1000002	-1.2E-12	1.283401
-5.2	-7.32E-11	1.306693	0.1000001	-9E-13	1.306693
-5.3	-7.5E-11	1.329904	0.1000003	-9E-13	1.329904
-5.4	-7.44E-11	1.353201	0.1000003	-1E-12	1.353201
-5.5	-7.44E-11	1.376481	0.1000001	-5E-13	1.376481
-5.6	-7.62E-11	1.399685	0.1000003	-1E-12	1.399685
-5.7	-7.64E-11	1.422911	0.1	-8E-13	1.422911
-5.8	-7.48E-11	1.446212	0.1	-1E-12	1.446212
-5.9	-7.55E-11	1.469525	0.0999999	-6E-13	1.469525
-6	-7.76E-11	1.492721	0.1000001	-5E-13	1.492721
-6.1	-7.76E-11	1.515933	0.1	-4E-13	1.515933
-6.2	-7.59E-11	1.539214	0.1000001	-8E-13	1.539214
-6.3	-5.76E-11	1.594668	0.1	-2.5E-12	1.594668
-6.4	-7.63E-11	1.617897	0.1000003	-1.1E-12	1.617897
-6.5	-7.44E-11	1.641256	0.0999999	-1E-12	1.641256
-6.6	-7.77E-11	1.664478	0.1000003	-4E-13	1.664478
-6.7	-7.61E-11	1.687823	0.1000002	-9E-13	1.687823
-6.8	-7.83E-11	1.711044	0.1000002	-8E-13	1.711044
-6.9	-7.89E-11	1.73434	0.1	-6E-13	1.73434
-7	-7.68E-11	1.757631	0.1000002	-1E-12	1.757631
-7.1	-7.71E-11	1.780918	0.1000001	-1E-12	1.780918
-7.2	-7.95E-11	1.804114	0.1000001	-2E-13	1.804114
-7.3	-7.95E-11	1.827336	0.1000001	-4E-13	1.827336
-7.4	-7.78E-11	1.850632	0.1000001	-7E-13	1.850632
-7.5	-7.76E-11	1.873926	0.1000002	-6E-13	1.873926
-7.6	-7.96E-11	1.897133	0.1	-7E-13	1.897133
-7.7	-7.86E-11	1.920422	0.1	-4E-13	1.920422
-7.8	-7.9E-11	1.943761	0.1000001	-9E-13	1.943761
-7.9	-7.98E-11	1.967021	0.1000001	-1E-12	1.967021
-8	-8.09E-11	1.990233	0.1000002	-4E-13	1.990233
-8.1	-7.93E-11	2.013522	0.1000002	-6E-13	2.013522
-8.2	-7.92E-11	2.036816	0.1000003	-7E-13	2.036816
-8.3	-8.07E-11	2.06006	0.1000003	-5E-13	2.06006
-8.4	-6.09E-11	2.100405	0.1000001	-2.3E-12	2.100405
-8.5	-7.83E-11	2.123712	0.1000001	-7E-13	2.123712
-8.6	-7.85E-11	2.14711	0.1000001	-7E-13	2.14711
-8.7	-8.13E-11	2.170332	0.1000002	-4E-13	2.170332
-8.8	-8.15E-11	2.193599	0.1000001	-2E-13	2.193599
-8.9	-8E-11	2.216888	0.1000003	-2E-13	2.216888
-9	-8E-11	2.240195	0.1	-6E-13	2.240195
-9.1	-8.2E-11	2.263513	0.1000003	-1E-13	2.263513
-9.2	-8E-11	2.286813	0.1000002	-5E-13	2.286813
-9.3	-8.02E-11	2.310189	0.1	-3E-13	2.310189
-9.4	-8.24E-11	2.333402	0.1	-4E-13	2.333402
-9.5	-8.28E-11	2.35661	0.1000001	-2E-13	2.35661
-9.6	-8.12E-11	2.3799	0.1	-4E-13	2.3799
-9.7	-8.1E-11	2.403185	0.1	-3E-13	2.403185
-9.8	-8.27E-11	2.426387	0.1000001	-8E-13	2.426387
-9.9	-8.18E-11	2.449634	0.1000001	1E-13	2.449634
-10	-8.13E-11	2.472952	0.1	-4E-13	2.472952
-9.90001	-4.11E-11	2.496161	0.0999999	-3.5E-12	2.496161
-9.80001	-3.76E-11	2.519383	0.0999998	-3.7E-12	2.519383
-9.70001	-3.53E-11	2.542595	0.0999998	-3.5E-12	2.542595
-9.60001	-5.28E-11	2.601445	0.0999998	-1.5E-12	2.601445
-9.50001	-3.2E-11	2.624713	0.0999997	-3.4E-12	2.624713
-9.40001	-3.29E-11	2.648101	0.0999996	-3.5E-12	2.648101
-9.30001	-3.11E-11	2.671415	0.0999998	-3.5E-12	2.671415
-9.20001	-2.8E-11	2.694677	0.0999996	-3.7E-12	2.694677
-9.10001	-2.71E-11	2.717892	0.0999995	-3.8E-12	2.717892
-9.00001	-2.82E-11	2.741193	0.0999998	-3.8E-12	2.741193
-8.90001	-2.6E-11	2.764407	0.0999997	-4.4E-12	2.764407
-8.80001	-2.6E-11	2.787629	0.0999996	-4.1E-12	2.787629
-8.70001	-2.52E-11	2.810845	0.0999998	-4E-12	2.810845
-8.60001	-2.64E-11	2.834152	0.0999997	-3.4E-12	2.834152
-8.50001	-2.53E-11	2.85746	0.0999999	-3.5E-12	2.85746
-8.40001	-2.32E-11	2.880675	0.0999998	-3.7E-12	2.880675
-8.30001	-2.27E-11	2.90389	0.0999997	-4E-12	2.90389
-8.20001	-2.39E-11	2.927186	0.0999996	-3.9E-12	2.927186
-8.10001	-2.15E-11	2.950468	0.0999995	-4.1E-12	2.950468
-8.00001	-2.1E-11	2.97372	0.0999998	-4.3E-12	2.97372
-7.90001	-2.25E-11	2.997009	0.0999999	-3.8E-12	2.997009
-7.80001	-2.21E-11	3.020297	0.0999997	-3.8E-12	3.020297
-7.70001	-2.01E-11	3.043504	0.0999996	-4.1E-12	3.043504
-7.60001	-4.05E-11	3.102846	0.1000001	-2.5E-12	3.102846
-7.50001	-2.08E-11	3.126082	0.0999997	-4E-12	3.126082
-7.40001	-2.14E-11	3.14946	0.0999998	-4.2E-12	3.14946
-7.30001	-1.92E-11	3.172682	0.0999997	-4.4E-12	3.172682
-7.2	-1.83E-11	3.195972	0.0999997	-4.3E-12	3.195972
-7.10001	-1.75E-11	3.219184	0.0999998	-4E-12	3.219184
-7.00001	-1.9E-11	3.242469	0.0999997	-4E-12	3.242469
-6.90001	-1.86E-11	3.265761	0.0999998	-4.5E-12	3.265761
-6.80001	-1.66E-11	3.289022	0.0999995	-4.6E-12	3.289022
-6.70001	-1.8E-11	3.312309	0.0999999	-4E-12	3.312309
-6.60001	-1.58E-11	3.335527	0.0999998	-4.8E-12	3.335527
-6.50001	-1.73E-11	3.35883	0.1000001	-4.4E-12	3.35883
-6.40001	-1.5E-11	3.382051	0.0999998	-4.8E-12	3.382051
-6.30001	-1.51E-11	3.405291	0.0999999	-4.3E-12	3.405291
-6.20001	-1.56E-11	3.428591	0.0999998	-4.4E-12	3.428591
-6.10001	-1.57E-11	3.451892	0.0999997	-4.2E-12	3.451892
-6.00001	-1.35E-11	3.475131	0.0999997	-4.3E-12	3.475131
-5.90001	-1.43E-11	3.498425	0.0999996	-4.5E-12	3.498425
-5.80001	-1.43E-11	3.521708	0.0999998	-4.2E-12	3.521708
-5.70001	-1.37E-11	3.544993	0.0999997	-4.5E-12	3.544993
-5.60001	-3.27E-11	3.604511	0.1000001	-3.2E-12	3.604511
-5.50001	-1.43E-11	3.627847	0.0999998	-4.3E-12	3.627847
-5.40001	-1.21E-11	3.651161	0.0999995	-4.5E-12	3.651161
-5.30001	-1.15E-11	3.674402	0.1	-5.1E-12	3.674402
-5.20001	-1.29E-11	3.697738	0.0999997	-5E-12	3.697738
-5.1	-1.21E-11	3.72103	0.0999996	-4.8E-12	3.72103
-5.00001	-1.21E-11	3.744317	0.0999997	-4.8E-12	3.744317
-4.90001	-1.17E-11	3.767606	0.0999998	-4.8E-12	3.767606
-4.80001	-1.09E-11	3.790896	0.0999998	-5E-12	3.790896
-4.7	-8.6E-12	3.814107	0.0999998	-5.1E-12	3.814107
-4.60001	-8.5E-12	3.837332	0.0999997	-5.1E-12	3.837332
-4.50001	-9.2E-12	3.86063	0.0999997	-5.4E-12	3.86063
-4.40001	-8.7E-12	3.883917	0.0999995	-5E-12	3.883917
-4.3	-7E-12	3.907117	0.0999997	-5.2E-12	3.907117
-4.20001	-6.4E-12	3.930325	0.0999998	-5.3E-12	3.930325
-4.10001	-7.7E-12	3.953661	0.0999998	-5.1E-12	3.953661
-4.00001	-7.7E-12	3.976981	0.0999996	-5.3E-12	3.976981
-3.90001	-5E-12	4.000183	0.0999998	-5.5E-12	4.000183
-3.80001	-4.5E-12	4.023394	0.0999997	-5.2E-12	4.023394
-3.70001	-5.7E-12	4.046682	0.0999995	-5.4E-12	4.046682
-3.60001	-2.5E-11	4.105694	0.0999999	-4E-12	4.105694
-3.50001	-6.8E-12	4.129006	0.0999997	-5.5E-12	4.129006
-3.40001	-4.5E-12	4.15233	0.0999996	-5.8E-12	4.15233
-3.30001	-2.8E-12	4.175548	0.0999997	-5.8E-12	4.175548
-3.20001	-4.4E-12	4.198929	0.0999996	-5.5E-12	4.198929
-3.10001	-3.2E-12	4.222224	0.0999997	-5.6E-12	4.222224
-3.00001	-2.6E-12	4.245519	0.0999998	-5.1E-12	4.245519
-2.90001	-5E-13	4.26873	0.0999998	-5.5E-12	4.26873
-2.80001	-1E-12	4.292054	0.0999998	-5.8E-12	4.292054
-2.70001	1.2E-12	4.315368	0.0999995	-5.9E-12	4.315368
-2.60001	1.9E-12	4.338589	0.0999996	-6.1E-12	4.338589
-2.50001	3E-12	4.361801	0.0999997	-6E-12	4.361801
-2.40001	1.7E-12	4.385102	0.0999998	-6E-12	4.385102
-2.30001	4.1E-12	4.408312	0.0999998	-6.2E-12	4.408312
-2.20001	4.9E-12	4.431525	0.0999999	-6.2E-12	4.431525
-2.099999	-1.1E-11	4.456641	0.0999998	-4.7E-12	4.456641
-2	5.1E-12	4.479949	0.0999997	-6.3E-12	4.479949
-1.9	5.8E-12	4.503231	0.0999997	-6.1E-12	4.503231
-1.8	8.4E-12	4.52643	0.0999999	-6.4E-12	4.52643
-1.7	8.9E-12	4.549645	0.0999995	-6.4E-12	4.549645
-1.600001	-1.07E-11	4.602885	0.0999999	-5.3E-12	4.602885
-1.5	7.5E-12	4.626236	0.0999999	-6.4E-12	4.626236
-1.4	1.02E-11	4.649485	0.0999997	-6.6E-12	4.649485
-1.3	1.12E-11	4.672739	0.0999996	-6.7E-12	4.672739
-1.2	1.39E-11	4.695996	0.0999998	-7.1E-12	4.695996
-1.1	1.28E-11	4.719287	0.0999997	-7.1E-12	4.719287
-1	1.41E-11	4.742566	0.0999998	-7E-12	4.742566
-0.9	1.53E-11	4.765848	0.0999998	-7.2E-12	4.765848
-0.8	1.86E-11	4.789047	0.0999997	-7.4E-12	4.789047
-0.7	1.84E-11	4.812329	0.0999996	-7.1E-12	4.812329
-0.599999	2.05E-11	4.835555	0.0999998	-6.8E-12	4.835555
-0.5	2.29E-11	4.858764	0.0999996	2.3E-12	4.858764
-0.4	2.15E-11	4.882094	0.0999995	5.97E-11	4.882094
-0.3	2.47E-11	4.905383	0.1	3.586E-10	4.905383
-0.1999997	1.09E-11	4.930546	0.1000011	1.6465E-09	4.930546
-0.0999991	2.99E-11	4.953804	0.1000034	6.5761E-09	4.953804
1.2E-06	3.16E-11	4.977008	0.1000081	2.17249E-08	4.977008
0.100001	3.15E-11	5.00028	0.1000156	5.9659E-08	5.00028
0.1999999	1.4E-11	5.03976	0.1000001	1.32042E-07	5.03976
0.299999	2.05E-11	5.064489	0.1000009	2.64234E-07	5.064489
0.399999	1.64E-11	5.115357	0.1000002	4.47206E-07	5.115357
0.5	2.35E-11	5.139867	0.1000011	7.04471E-07	5.139867
0.599999	2.61E-11	5.16446	0.1000013	1.01527E-06	5.16446
0.699999	2.21E-11	5.200969	0.1000002	1.36541E-06	5.200969
0.799999	2.9E-11	5.225473	0.0999997	1.77051E-06	5.225473
0.899999	3.09E-11	5.250018	0.1000002	2.20794E-06	5.250018
0.999999	3.29E-11	5.274505	0.1000002	2.67466E-06	5.274505
1.1	3.51E-11	5.299078	0.1000001	3.1663E-06	5.299078
1.2	3.68E-11	5.323577	0.1000002	3.67848E-06	5.323577
1.3	3.82E-11	5.348101	0.1000003	4.20759E-06	5.348101
1.399999	3.91E-11	5.372599	0.1000001	4.75202E-06	5.372599
1.5	4.08E-11	5.39713	0.1000002	5.30819E-06	5.39713
1.6	4.18E-11	5.421621	0.1	5.87445E-06	5.421621
1.699999	4.33E-11	5.446157	0.1	6.44962E-06	5.446157
1.8	4.41E-11	5.470655	0.1000001	7.0328E-06	5.470655
1.899999	4.45E-11	5.495279	0.1000001	7.62298E-06	5.495279
2	4.53E-11	5.519809	0.1000001	8.21943E-06	5.519809
2.099999	4.61E-11	5.544329	0.1000002	8.82114E-06	5.544329
2.19999	4.67E-11	5.569063	0.1	9.42878E-06	5.569063
2.29999	4.05E-11	5.614318	0.1	1.003004E-05	5.614318
2.39999	4.05E-11	5.649004	0.1	1.06419E-05	5.649004
2.49999	4.6E-11	5.673623	0.1000003	1.12646E-05	5.673623
2.59999	4.49E-11	5.69932	0.1000003	1.18894E-05	5.69932
2.69999	4.85E-11	5.723828	0.1000002	1.25175E-05	5.723828
2.79999	4.88E-11	5.748348	0.1	1.31485E-05	5.748348
2.89999	4.91E-11	5.77285	0.1000002	1.37829E-05	5.77285
2.99999	4.97E-11	5.797397	0.1000003	1.44202E-05	5.797397
3.09999	4.99E-11	5.821933	0.0999998	1.50591E-05	5.821933
3.19999	5.06E-11	5.846447	0.1	1.57015E-05	5.846447
3.29999	5.09E-11	5.870952	0.1000001	1.63462E-05	5.870952
3.39999	5.15E-11	5.895477	0.1000002	1.69934E-05	5.895477
3.49999	5.16E-11	5.919983	0.1000003	1.76436E-05	5.919983
3.59999	5.21E-11	5.944496	0.1000002	1.82963E-05	5.944496
3.69999	5.21E-11	5.969069	0.1	1.89512E-05	5.969069
3.79999	5.19E-11	5.993642	0.1000001	1.96086E-05	5.993642
3.89999	5.27E-11	6.018143	0.1000002	2.02681E-05	6.018143
3.99999	5.28E-11	6.042653	0.1000001	2.09297E-05	6.042653
4.09999	5.25E-11	6.067145	0.1	2.1594E-05	6.067145
4.19999	4.76E-11	6.108539	0.1000001	2.22534E-05	6.108539
4.29999	5.19E-11	6.133053	0.1	2.2925E-05	6.133053
4.39999	5.27E-11	6.157653	0.1000002	2.35968E-05	6.157653
4.49999	5.33E-11	6.182165	0.1000001	2.42706E-05	6.182165
4.59999	5.36E-11	6.206827	0.1000002	2.49461E-05	6.206827
4.69999	5.38E-11	6.231343	0.1000001	2.5624E-05	6.231343
4.79999	5.44E-11	6.25586	0.1000001	2.6304E-05	6.25586
4.89999	5.42E-11	6.28036	0.1	2.69864E-05	6.28036
4.99999	5.34E-11	6.305023	0.1000001	2.76704E-05	6.305023
5.09999	5.44E-11	6.329547	0.1000001	2.83557E-05	6.329547
5.19999	5.43E-11	6.354109	0.1000001	2.90441E-05	6.354109
5.29999	5.49E-11	6.378623	0.1000001	2.97342E-05	6.378623
5.39999	5.51E-11	6.403136	0.1000002	3.04263E-05	6.403136
5.49999	5.54E-11	6.427645	0.1000003	3.11205E-05	6.427645
5.59999	5.57E-11	6.452156	0.1000001	3.18166E-05	6.452156
5.69999	5.58E-11	6.476696	0.1000004	3.25145E-05	6.476696
5.79999	5.61E-11	6.501236	0.1	3.32144E-05	6.501236
5.89999	5.67E-11	6.525745	0.0999999	3.39164E-05	6.525745
5.99999	5.67E-11	6.550288	0.1	3.462E-05	6.550288
6.09999	5E-11	6.608313	0.1000002	3.53125E-05	6.608313
6.19999	5.47E-11	6.632897	0.1000001	3.60245E-05	6.632897
6.29999	5.55E-11	6.657443	0.1	3.67359E-05	6.657443
6.39999	5.55E-11	6.681991	0.1000001	3.74482E-05	6.681991
6.49999	5.6E-11	6.706557	0.1000001	3.81624E-05	6.706557
6.59999	5.64E-11	6.731091	0.1000002	3.8878E-05	6.731091
6.69999	5.65E-11	6.755636	0.1	3.95948E-05	6.755636
6.79999	5.71E-11	6.780165	0.1	4.03146E-05	6.780165
6.89999	5.7E-11	6.804696	0.1	4.10355E-05	6.804696
6.99999	5.78E-11	6.829228	0.1	4.17578E-05	6.829228
7.09999	5.81E-11	6.853733	0.1000001	4.24821E-05	6.853733
7.19999	5.82E-11	6.8783	0.1000001	4.32087E-05	6.8783
7.29999	5.81E-11	6.902823	0.1000001	4.39367E-05	6.902823
7.39999	5.81E-11	6.927372	0.1000002	4.46663E-05	6.927372
7.49999	5.82E-11	6.951916	0.1000002	4.53976E-05	6.951916
7.59999	5.79E-11	6.976471	0.1000003	4.61306E-05	6.976471
7.69999	5.91E-11	7.001096	0.1000003	4.68661E-05	7.001096
7.79999	5.92E-11	7.025604	0.1000002	4.76026E-05	7.025604
7.89999	5.91E-11	7.050112	0.1000002	4.83412E-05	7.050112
7.99999	5.26E-11	7.098773	0.1	4.90719E-05	7.098773
8.09999	5.76E-11	7.123351	0.1000002	4.98164E-05	7.123351
8.19999	5.83E-11	7.147955	0.1	5.05601E-05	7.147955
8.29999	5.86E-11	7.172576	0.1000002	5.13062E-05	7.172576
8.39999	5.57E-11	7.198737	0.1000001	5.20539E-05	7.198737
8.49999	5.92E-11	7.223263	0.0999999	5.28029E-05	7.223263
8.59999	5.9E-11	7.247776	0.0999999	5.35537E-05	7.247776
8.69999	5.93E-11	7.272273	0.0999999	5.4306E-05	7.272273
8.79999	5.93E-11	7.29688	0.1000002	5.50601E-05	7.29688
8.89999	5.99E-11	7.321388	0.1000001	5.58158E-05	7.321388
8.99999	6.03E-11	7.345902	0.1	5.65726E-05	7.345902
9.09999	6.04E-11	7.370415	0.1000002	5.73312E-05	7.370415
9.19999	6.04E-11	7.394955	0.1000002	5.80919E-05	7.394955
9.29999	6.03E-11	7.419557	0.1000001	5.88513E-05	7.419557
9.39999	6.05E-11	7.444066	0.1000001	5.96173E-05	7.444066
9.49999	6.02E-11	7.468579	0.1	6.0384E-05	7.468579
9.59999	6.07E-11	7.493133	0.1	6.11526E-05	7.493133
9.69999	6.05E-11	7.517671	0.1000003	6.19222E-05	7.517671
9.79999	6.04E-11	7.542189	0.0999998	6.26926E-05	7.542189
9.89999	6.05E-11	7.566704	0.1000001	6.34656E-05	7.566704
9.99999	5.46E-11	7.617164	0.0999999	6.42319E-05	7.617164
9.9	4.61E-11	7.641745	0.0999999	6.34422E-05	7.641745
9.8	4.41E-11	7.666317	0.1000001	6.26583E-05	7.666317
9.7	4.16E-11	7.69085	0.0999999	6.18762E-05	7.69085
9.6	3.93E-11	7.715403	0.1	6.10968E-05	7.715403
9.5	3.89E-11	7.739929	0.0999999	6.03193E-05	7.739929
9.4	3.8E-11	7.764444	0.0999999	5.95446E-05	7.764444
9.3	3.68E-11	7.788976	0.1000002	5.8772E-05	7.788976
9.2	3.59E-11	7.813515	0.1	5.80007E-05	7.813515
9.1	3.54E-11	7.83808	0.1	5.72305E-05	7.83808
9	3.44E-11	7.862608	0.0999998	5.64633E-05	7.862608
8.9	3.39E-11	7.887138	0.1000001	5.57003E-05	7.887138
8.8	3.28E-11	7.911662	0.0999998	5.49344E-05	7.911662
8.7	3.22E-11	7.936195	0.1	5.41705E-05	7.936195
8.6	3.16E-11	7.960764	0.0999999	5.34087E-05	7.960764
8.5	3.14E-11	7.985307	0.1	5.26497E-05	7.985307
8.4	3.06E-11	8.009849	0.0999999	5.18918E-05	8.009849
8.3	3.03E-11	8.034402	0.0999998	5.11346E-05	8.034402
8.2	2.97E-11	8.058935	0.0999999	5.03799E-05	8.058935
8.1	3.56E-11	8.118562	0.0999999	4.96305E-05	8.118562
8	3.02E-11	8.1431	0.1	4.88788E-05	8.1431
7.9	2.88E-11	8.167714	0.0999999	4.81291E-05	8.167714
7.8	2.9E-11	8.192246	0.0999999	4.73815E-05	8.192246
7.7	2.8E-11	8.216804	0.1	4.66363E-05	8.216804
7.6	2.75E-11	8.241327	0.1000001	4.58927E-05	8.241327
7.5	2.7E-11	8.265831	0.1	4.51511E-05	8.265831
7.4	2.7E-11	8.290398	0.1	4.44103E-05	8.290398
7.3	2.68E-11	8.315079	0.0999998	4.36714E-05	8.315079
7.2	2.57E-11	8.3396	0.0999999	4.29345E-05	8.3396
7.1	2.53E-11	8.364113	0.1000001	4.22004E-05	8.364113
7	2.51E-11	8.388628	0.0999999	4.14671E-05	8.388628
6.9	2.48E-11	8.413144	0.0999999	4.07357E-05	8.413144
6.8	2.45E-11	8.437699	0.0999998	4.0006E-05	8.437699
6.7	2.43E-11	8.462199	0.0999998	3.92774E-05	8.462199
6.6	2.47E-11	8.486995	0.0999999	3.85511E-05	8.486995
6.5	2.39E-11	8.511537	0.1	3.78266E-05	8.511537
6.4	2.33E-11	8.53608	0.1	3.71042E-05	8.53608
6.3	2.28E-11	8.560637	0.0999998	3.63846E-05	8.560637
6.2	2.92E-11	8.620325	0.0999999	3.56701E-05	8.620325
6.1	2.36E-11	8.644896	0.0999999	3.49533E-05	8.644896
6	2.32E-11	8.66958	0.0999999	3.42374E-05	8.66958
5.9	2.21E-11	8.694089	0.1	3.35239E-05	8.694089
5.8	2.13E-11	8.718678	0.0999999	3.28134E-05	8.718678
5.7	2.08E-11	8.743211	0.1	3.21044E-05	8.743211
5.6	2E-11	8.767729	0.1	3.1397E-05	8.767729
5.5	1.95E-11	8.792233	0.1	3.06913E-05	8.792233
5.4	1.9E-11	8.816834	0.0999999	2.99881E-05	8.816834
5.3	1.85E-11	8.841348	0.0999999	2.92881E-05	8.841348
5.2	1.87E-11	8.865915	0.0999998	2.85886E-05	8.865915
5.1	1.79E-11	8.890437	0.1	2.7892E-05	8.890437
5	1.75E-11	8.914963	0.0999999	2.71971E-05	8.914963
4.9	1.68E-11	8.939509	0.1	2.65047E-05	8.939509
4.8	1.64E-11	8.964081	0.0999999	2.5814E-05	8.964081
4.7	1.63E-11	8.988871	0.1000001	2.51263E-05	8.988871
4.6	1.54E-11	9.01337	0.0999999	2.44399E-05	9.01337
4.5	1.57E-11	9.0379	0.0999998	2.37562E-05	9.0379
4.4	1.56E-11	9.062442	0.1	2.30752E-05	9.062442
4.3	2.12E-11	9.121516	0.1000001	2.24011E-05	9.121516
4.2	1.58E-11	9.146078	0.0999999	2.17233E-05	9.146078
4.1	1.44E-11	9.170692	0.0999999	2.10485E-05	9.170692
4	1.43E-11	9.195262	0.0999999	2.03765E-05	9.195262
3.9	1.3E-11	9.219838	0.1000001	1.97074E-05	9.219838
3.8	1.2E-11	9.24434	0.1000001	1.90404E-05	9.24434
3.7	1.15E-11	9.268844	0.1	1.83757E-05	9.268844
