#scan	iMeasureCycle=1	iMux=0	time=0.021	N=401	LocalTime=19/04/2023 15:19:37
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-2E-07	-1.627E-10	0.023883	0.0999999	2.18891E-06	0.023883
-0.1000003	-2.213E-10	0.048784	0.0999997	1.71006E-06	0.048784
-0.2000003	-2.702E-10	0.07329	0.0999999	1.28427E-06	0.07329
-0.300001	-1.992E-10	0.098008	0.0999998	9.1743E-07	0.098008
-0.4	-1.061E-10	0.125323	0.0999996	6.17025E-07	0.125323
-0.5	-8.73E-11	0.149832	0.0999994	3.82668E-07	0.149832
-0.6	-7.61E-11	0.174349	0.0999995	2.1502E-07	0.174349
-0.7	-6.95E-11	0.198928	0.0999997	1.073E-07	0.198928
-0.8	-5.55E-11	0.236686	0.0999959	4.7462E-08	0.236686
-0.900001	-7.23E-11	0.259973	0.1000037	1.73543E-08	0.259973
-1	-7.13E-11	0.283259	0.1000016	5.5103E-09	0.283259
-1.100001	-7.28E-11	0.306479	0.1000007	1.5082E-09	0.306479
-1.200001	-7.26E-11	0.329686	0.1000003	3.481E-10	0.329686
-1.300001	-7.18E-11	0.352928	0.1000003	5.96E-11	0.352928
-1.400001	-7.01E-11	0.37623	0.1000002	4E-13	0.37623
-1.500001	-6.98E-11	0.399523	0.1000002	-8.8E-12	0.399523
-1.600001	-7.22E-11	0.422726	0.1000002	-9.6E-12	0.422726
-1.700001	-7.02E-11	0.44602	0.1000001	-9.8E-12	0.44602
-1.800001	-7.04E-11	0.469293	0.1000002	-9.6E-12	0.469293
-1.900001	-7.21E-11	0.492496	0.1000004	-9.5E-12	0.492496
-2.000001	-7.19E-11	0.51571	0.1000003	-9.1E-12	0.51571
-2.100001	-7.1E-11	0.538988	0.1000002	-9.2E-12	0.538988
-2.2	-4.97E-11	0.59167	0.1	-1.08E-11	0.59167
-2.3	-7.01E-11	0.614923	0.1000003	-9.1E-12	0.614923
-2.4	-6.93E-11	0.638212	0.1000002	-9.5E-12	0.638212
-2.5	-6.97E-11	0.661504	0.1000004	-8.8E-12	0.661504
-2.6	-7.22E-11	0.684774	0.1000003	-9E-12	0.684774
-2.7	-7.3E-11	0.708002	0.1000001	-9.1E-12	0.708002
-2.8	-7.18E-11	0.731292	0.1000002	-8.9E-12	0.731292
-2.9	-7.2E-11	0.754566	0.1000002	-8.8E-12	0.754566
-3	-7.39E-11	0.777776	0.1000003	-8.7E-12	0.777776
-3.1	-7.45E-11	0.800982	0.1000003	-8.7E-12	0.800982
-3.2	-7.32E-11	0.824269	0.1000002	-9E-12	0.824269
-3.3	-7.3E-11	0.847556	0.1000003	-9E-12	0.847556
-3.4	-7.52E-11	0.870858	0.1000001	-8.8E-12	0.870858
