#scan	iMeasureCycle=1	iMux=0	time=0.021	N=401	LocalTime=19/04/2023 14:31:37
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-1E-07	-1.629E-10	0.023921	0.1	1.36773E-06	0.023921
-0.1000005	-2.216E-10	0.0488	0.0999999	9.8578E-07	0.0488
-0.2000001	-2.652E-10	0.076086	0.0999995	6.69773E-07	0.076086
-0.300001	-1.866E-10	0.100788	0.0999995	4.19356E-07	0.100788
-0.4	-1.117E-10	0.125307	0.0999995	2.379E-07	0.125307
-0.5	-8.81E-11	0.149831	0.0999997	1.19321E-07	0.149831
-0.6	-6.32E-11	0.187734	0.0999951	5.27343E-08	0.187734
-0.700001	-7.89E-11	0.210952	0.1000044	1.91296E-08	0.210952
-0.800001	-7.71E-11	0.23425	0.100002	5.9407E-09	0.23425
-0.900001	-7.34E-11	0.257541	0.1000008	1.5924E-09	0.257541
-1.000001	-7.22E-11	0.280811	0.1000004	3.655E-10	0.280811
-1.100001	-6.93E-11	0.304184	0.1000003	6.61E-11	0.304184
-1.200001	-7.02E-11	0.327464	0.1000003	2.7E-12	0.327464
-1.300001	-7.04E-11	0.350744	0.1000002	-7.5E-12	0.350744
-1.400001	-7.16E-11	0.373948	0.1000003	-8.7E-12	0.373948
-1.500001	-7.2E-11	0.397171	0.1000003	-8.6E-12	0.397171
-1.600001	-7.17E-11	0.420382	0.1000003	-8.2E-12	0.420382
-1.7	-7E-11	0.44367	0.1000003	-8.4E-12	0.44367
-1.800001	-6.97E-11	0.466958	0.1000005	-8E-12	0.466958
-1.900001	-7.11E-11	0.490182	0.1000002	-7.7E-12	0.490182
-2.000001	-7.2E-11	0.513397	0.1000006	-7.9E-12	0.513397
-2.100001	-7.05E-11	0.536679	0.1000001	-7.6E-12	0.536679
-2.2	-4.94E-11	0.591452	0.1	-9.5E-12	0.591452
-2.3	-6.97E-11	0.614692	0.1000002	-7.5E-12	0.614692
-2.4	-6.92E-11	0.637977	0.1000002	-7.5E-12	0.637977
-2.5	-7.12E-11	0.661186	0.1000001	-7.6E-12	0.661186
-2.6	-7.19E-11	0.684449	0.1000002	-7.7E-12	0.684449
-2.7	-7.25E-11	0.707668	0.1000003	-7.2E-12	0.707668
-2.8	-7.32E-11	0.730897	0.1000003	-7.3E-12	0.730897
-2.9	-7.13E-11	0.754209	0.1	-7.8E-12	0.754209
-3	-7.41E-11	0.777412	0.1000001	-7.2E-12	0.777412
-3.1	-7.41E-11	0.800638	0.1000002	-7.7E-12	0.800638
-3.2	-7.3E-11	0.823926	0.1000001	-7.5E-12	0.823926
-3.3	-7.32E-11	0.847212	0.1000001	-7.3E-12	0.847212
-3.4	-7.52E-11	0.870408	0.1000002	-7.1E-12	0.870408
-3.5	-7.34E-11	0.893698	0.1000005	-7.5E-12	0.893698
-3.6	-7.38E-11	0.917036	0.1000003	-7.3E-12	0.917036
-3.7	-7.56E-11	0.940357	0.1000002	-7.4E-12	0.940357
-3.8	-7.62E-11	0.963574	0.1000002	-6.8E-12	0.963574
-3.9	-7.45E-11	0.986858	0.1000002	-7.2E-12	0.986858
-4	-7.67E-11	1.01008	0.1000003	-7E-12	1.01008
-4.1	-7.6E-11	1.033317	0.1000003	-6.9E-12	1.033317
-4.2	-5.6E-11	1.086858	0.1000001	-8.4E-12	1.086858
-4.3	-7.41E-11	1.110164	0.1000005	-6.8E-12	1.110164
-4.4	-7.48E-11	1.133457	0.1000003	-7.1E-12	1.133457
-4.5	-7.73E-11	1.156665	0.1000002	-6.6E-12	1.156665
-4.6	-7.76E-11	1.179918	0.1000002	-6.5E-12	1.179918
-4.7	-7.58E-11	1.203217	0.1000002	-6.9E-12	1.203217
-4.8	-7.81E-11	1.226445	0.1000005	-6.9E-12	1.226445
-4.9	-7.88E-11	1.249719	0.1000001	-6.9E-12	1.249719
-5	-7.92E-11	1.27293	0.1000004	-7E-12	1.27293
-5.1	-7.77E-11	1.296224	0.1000001	-7.1E-12	1.296224
-5.2	-7.91E-11	1.319454	0.1000001	-6.9E-12	1.319454
-5.3	-8.01E-11	1.342657	0.1000003	-6.9E-12	1.342657
-5.4	-8.03E-11	1.365865	0.1000002	-6.9E-12	1.365865
-5.5	-7.85E-11	1.389158	0.1000004	-7E-12	1.389158
-5.6	-8.03E-11	1.412366	0.1000004	-6.4E-12	1.412366
-5.7	-8E-11	1.435599	0.1000002	-6.4E-12	1.435599
-5.8	-8.03E-11	1.458831	0.1000002	-6.7E-12	1.458831
-5.9	-7.93E-11	1.482122	0.1000002	-6.9E-12	1.482122
-6	-7.96E-11	1.505412	0.1000002	-6.8E-12	1.505412
-6.1	-8.16E-11	1.528636	0.1000003	-6.6E-12	1.528636
-6.2	-6.07E-11	1.584123	0.1	-7.9E-12	1.584123
-6.3	-7.81E-11	1.607441	0.1000003	-6.5E-12	1.607441
-6.4	-8.1E-11	1.630663	0.1000002	-6.4E-12	1.630663
-6.5	-8.1E-11	1.653883	0.1000002	-6E-12	1.653883
-6.6	-7.9E-11	1.677492	0.1000002	-6.5E-12	1.677492
-6.7	-8.16E-11	1.700704	0.1000003	-6.3E-12	1.700704
-6.8	-8.2E-11	1.723933	0.1	-7E-12	1.723933
-6.9	-8.22E-11	1.747215	0.1000002	-6.7E-12	1.747215
-7	-8.09E-11	1.770512	0.1000001	-6.5E-12	1.770512
-7.1	-8.31E-11	1.793716	0.1000004	-6.6E-12	1.793716
-7.2	-8.34E-11	1.816941	0.1	-6.2E-12	1.816941
-7.3	-8.36E-11	1.840153	0.1000002	-6.3E-12	1.840153
-7.4	-8.21E-11	1.863445	0.1000002	-6.4E-12	1.863445
-7.5	-8.21E-11	1.886734	0.1000002	-6.3E-12	1.886734
-7.6	-8.41E-11	1.909946	0.1000002	-5.8E-12	1.909946
-7.7	-8.39E-11	1.933209	0.1000002	-6.1E-12	1.933209
-7.8	-8.21E-11	1.956498	0.1000002	-6.1E-12	1.956498
-7.9	-8.43E-11	1.979708	0.1000002	-6.1E-12	1.979708
-8	-8.4E-11	2.002921	0.1000003	-5.9E-12	2.002921
-8.1	-8.48E-11	2.026139	0.1000001	-6.4E-12	2.026139
-8.2	-8.33E-11	2.04942	0.1000002	-6.1E-12	2.04942
-8.3	-6.47E-11	2.089576	0.1000001	-8.1E-12	2.089576
-8.4	-8.2E-11	2.112909	0.1000002	-6.2E-12	2.112909
-8.5	-8.48E-11	2.136145	0.1000002	-6E-12	2.136145
-8.6	-8.5E-11	2.159351	0.1000002	-6.3E-12	2.159351
-8.7	-8.32E-11	2.182681	0.1000003	-6.5E-12	2.182681
-8.8	-8.32E-11	2.20598	0.1000002	-6.7E-12	2.20598
-8.9	-8.58E-11	2.22921	0.1000002	-6.1E-12	2.22921
-9	-8.58E-11	2.252511	0.1000003	-6.2E-12	2.252511
-9.1	-8.4E-11	2.275807	0.1000002	-6.5E-12	2.275807
-9.2	-8.62E-11	2.299006	0.1000003	-6E-12	2.299006
-9.3	-8.57E-11	2.322237	0.1000002	-6.1E-12	2.322237
-9.4	-8.42E-11	2.345538	0.1000003	-6.2E-12	2.345538
-9.5	-8.54E-11	2.368822	0.1000003	-6E-12	2.368822
-9.6	-8.66E-11	2.39203	0.1000003	-5.7E-12	2.39203
-9.7	-8.65E-11	2.415266	0.1000002	-5.9E-12	2.415266
-9.8	-8.49E-11	2.438567	0.1000002	-6.1E-12	2.438567
-9.9	-8.58E-11	2.461847	0.1000003	-6.3E-12	2.461847
-10	-8.63E-11	2.485087	0.1000003	-6E-12	2.485087
-9.90001	-4.6E-11	2.508373	0.0999999	-9.5E-12	2.508373
-9.80001	-4.24E-11	2.531659	0.0999998	-9.8E-12	2.531659
-9.70001	-5.79E-11	2.591116	0.1000002	-7.9E-12	2.591116
-9.60001	-3.75E-11	2.614483	0.0999999	-9.9E-12	2.614483
-9.50001	-3.56E-11	2.637698	0.0999998	-1.03E-11	2.637698
-9.40001	-3.65E-11	2.660987	0.0999998	-9.7E-12	2.660987
-9.30001	-3.31E-11	2.684241	0.1	-1.03E-11	2.684241
-9.20001	-3.19E-11	2.707453	0.0999999	-9.8E-12	2.707453
-9.10001	-3.11E-11	2.730665	0.0999998	-1E-11	2.730665
-9.00001	-3.18E-11	2.754038	0.0999999	-1E-11	2.754038
-8.90001	-2.98E-11	2.777245	0.0999998	-1.01E-11	2.777245
-8.80001	-2.9E-11	2.800454	0.0999995	-9.6E-12	2.800454
-8.70001	-2.83E-11	2.823681	0.0999999	-9.7E-12	2.823681
-8.60001	-2.94E-11	2.846964	0.1000001	-1E-11	2.846964
-8.50001	-2.73E-11	2.870182	0.0999997	-9.8E-12	2.870182
-8.40001	-2.67E-11	2.893423	0.0999997	-1.04E-11	2.893423
-8.30001	-2.6E-11	2.916638	0.1	-1.04E-11	2.916638
-8.20001	-2.56E-11	2.939911	0.0999998	-1.03E-11	2.939911
-8.10001	-2.65E-11	2.963223	0.0999999	-9.7E-12	2.963223
-8	-2.41E-11	2.986427	0.0999999	-1.03E-11	2.986427
-7.90001	-2.38E-11	3.009646	0.0999998	-1.01E-11	3.009646
-7.80001	-2.55E-11	3.033026	0.0999997	-1.02E-11	3.033026
-7.70001	-4.37E-11	3.092403	0.1	-8.8E-12	3.092403
-7.6	-2.41E-11	3.115632	0.0999998	-9.9E-12	3.115632
-7.50001	-2.38E-11	3.138865	0.0999998	-1E-11	3.138865
-7.40001	-2.44E-11	3.162155	0.0999999	-9.7E-12	3.162155
-7.30001	-2.38E-11	3.185499	0.0999999	-9.7E-12	3.185499
-7.2	-2.21E-11	3.208719	0.1	-1.03E-11	3.208719
-7.10001	-2.11E-11	3.231925	0.0999999	-1.04E-11	3.231925
-7.00001	-2.33E-11	3.255348	0.0999998	-1.06E-11	3.255348
-6.90001	-2.04E-11	3.278634	0.0999998	-1.05E-11	3.278634
-6.80001	-2.03E-11	3.301868	0.1	-1.1E-11	3.301868
-6.70001	-2.11E-11	3.325163	0.0999998	-1.04E-11	3.325163
-6.60001	-2.08E-11	3.348467	0.0999998	-1.04E-11	3.348467
-6.50001	-1.87E-11	3.371677	0.0999999	-1.08E-11	3.371677
-6.40001	-1.84E-11	3.394886	0.0999998	-1.08E-11	3.394886
