#scan	iMeasureCycle=1	iMux=0	time=0.021	N=401	LocalTime=20/04/2023 02:37:41
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-1E-07	-1.52E-10	0.02397	0.1000002	1.63866E-05	0.02397
-0.1000005	-2.107E-10	0.048834	0.0999999	1.55828E-05	0.048834
-0.2000003	-2.598E-10	0.07341	0.1000001	1.47852E-05	0.07341
-0.300001	-1.998E-10	0.098126	0.1	1.39922E-05	0.098126
-0.4	-1.11E-10	0.122647	0.1000001	1.32036E-05	0.122647
-0.5	-8.55E-11	0.147164	0.0999997	1.24211E-05	0.147164
-0.6	-7.25E-11	0.171677	0.0999999	1.16455E-05	0.171677
-0.7	-6.48E-11	0.196308	0.1	1.08762E-05	0.196308
-0.8	-6.02E-11	0.220853	0.0999999	1.01163E-05	0.220853
-0.9	-5.68E-11	0.245386	0.0999999	9.3651E-06	0.245386
-1	-5.08E-11	0.272479	0.1000001	8.62947E-06	0.272479
-1.1	-5.31E-11	0.296987	0.1000001	7.90179E-06	0.296987
-1.2	-5.21E-11	0.321626	0.1	7.18908E-06	0.321626
-1.3	-5.13E-11	0.346164	0.0999999	6.4934E-06	0.346164
-1.4	-5.16E-11	0.370667	0.1	5.81776E-06	0.370667
-1.5	-5.08E-11	0.395217	0.0999998	5.16504E-06	0.395217
-1.6	-5.08E-11	0.419733	0.0999999	4.53854E-06	0.419733
-1.7	-5.1E-11	0.444271	0.0999997	3.94148E-06	0.444271
-1.8	-5.1E-11	0.468781	0.0999999	3.37842E-06	0.468781
-1.9	-5.13E-11	0.493294	0.1	2.85235E-06	0.493294
-2	-5.16E-11	0.517838	0.1000001	2.36716E-06	0.517838
-2.1	-5.18E-11	0.542364	0.1000002	1.9261E-06	0.542364
-2.2	-4.5E-11	0.59002	0.1	1.53447E-06	0.59002
-2.3	-4.99E-11	0.614561	0.1000001	1.1867E-06	0.614561
-2.4	-4.73E-11	0.641841	0.0999997	8.91034E-07	0.641841
-2.5	-5.04E-11	0.666524	0.0999996	6.43169E-07	0.666524
-2.6	-5.18E-11	0.691122	0.0999996	4.43911E-07	0.691122
-2.7	-5.22E-11	0.715674	0.0999995	2.89894E-07	0.715674
-2.8	-5.28E-11	0.740173	0.0999997	1.77093E-07	0.740173
-2.9	-5.3E-11	0.764688	0.0999998	9.9717E-08	0.764688
-3	-4.74E-11	0.802351	0.0999962	5.17649E-08	0.802351
-3.1	-6.57E-11	0.825653	0.100005	2.34426E-08	0.825653
-3.2	-6.81E-11	0.848862	0.1000028	9.3394E-09	0.848862
-3.3	-6.91E-11	0.872073	0.1000011	3.2196E-09	0.872073
-3.4	-6.8E-11	0.895341	0.1000007	9.727E-10	0.895341
-3.5	-6.76E-11	0.918635	0.1000003	2.631E-10	0.918635
-3.6	-7E-11	0.94185	0.1000004	5.94E-11	0.94185
-3.7	-7.06E-11	0.965076	0.1000002	7.7E-12	0.965076
-3.8	-7.09E-11	0.98836	0.1000003	-3.2E-12	0.98836
-3.9	-6.88E-11	1.011658	0.1000003	-5.4E-12	1.011658
-4	-7.17E-11	1.034878	0.1000002	-5.4E-12	1.034878
-4.1	-5.06E-11	1.085902	0.1	-7.2E-12	1.085902
