#scan	iMeasureCycle=1	iMux=0	time=0.031	N=401	LocalTime=20/04/2023 04:13:41
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-1E-07	-1.522E-10	0.03392	0.0999999	1.84627E-05	0.03392
-0.1000002	-2.111E-10	0.058806	0.0999998	1.76463E-05	0.058806
-0.2000004	-2.593E-10	0.083329	0.1000003	1.68348E-05	0.083329
-0.300001	-1.994E-10	0.108055	0.1000001	1.60282E-05	0.108055
-0.4	-1.116E-10	0.132583	0.0999999	1.52255E-05	0.132583
-0.5	-8.56E-11	0.157095	0.0999998	1.44275E-05	0.157095
-0.6	-7.25E-11	0.181638	0.1000001	1.36349E-05	0.181638
-0.7	-6.51E-11	0.206147	0.1000001	1.2847E-05	0.206147
-0.8	-5.98E-11	0.23076	0.0999997	1.20661E-05	0.23076
-0.9	-5.74E-11	0.255311	0.0999998	1.12921E-05	0.255311
-1	-5.54E-11	0.279927	0.1	1.05277E-05	0.279927
-1.100001	-5.39E-11	0.304446	0.0999999	9.7714E-06	0.304446
-1.2	-5.28E-11	0.329148	0.1	9.026E-06	0.329148
-1.3	-4.84E-11	0.356271	0.1000001	8.29796E-06	0.356271
-1.4	-5.13E-11	0.380792	0.0999998	7.57925E-06	0.380792
-1.5	-5.17E-11	0.405301	0.0999997	6.87724E-06	0.405301
-1.6	-5.15E-11	0.429869	0.0999998	6.19486E-06	0.429869
-1.7	-5.12E-11	0.454418	0.1000001	5.53412E-06	0.454418
-1.8	-5.17E-11	0.478927	0.0999997	4.89866E-06	0.478927
-1.9	-5.2E-11	0.503438	0.0999998	4.29157E-06	0.503438
-2	-5.2E-11	0.527945	0.1	3.71637E-06	0.527945
-2.1	-5.19E-11	0.5525	0.0999998	3.17612E-06	0.5525
-2.2	-4.4E-11	0.611472	0.0999999	2.67923E-06	0.611472
-2.3	-4.97E-11	0.636035	0.0999999	2.21551E-06	0.636035
-2.4	-5.07E-11	0.660578	0.0999998	1.79799E-06	0.660578
-2.5	-5.11E-11	0.68515	0.0999999	1.42638E-06	0.68515
-2.6	-5.29E-11	0.70972	0.1000001	1.10218E-06	0.70972
-2.7	-4.85E-11	0.737137	0.0999993	8.26303E-07	0.737137
-2.8	-5.28E-11	0.761654	0.0999997	5.9552E-07	0.761654
-2.9	-5.35E-11	0.786188	0.0999994	4.10143E-07	0.786188
-3	-5.44E-11	0.810706	0.0999998	2.67444E-07	0.810706
-3.1	-5.39E-11	0.835291	0.0999998	1.6318E-07	0.835291
-3.2	-5.48E-11	0.859804	0.1	9.2006E-08	0.859804
-3.3	-4.89E-11	0.897471	0.099997	4.80086E-08	0.897471
-3.4	-6.74E-11	0.920843	0.1000047	2.20863E-08	0.920843
-3.5	-6.8E-11	0.944134	0.1000019	9.1052E-09	0.944134
-3.6	-7.04E-11	0.967349	0.1000014	3.3816E-09	0.967349
-3.7	-6.88E-11	0.99065	0.1000004	1.1269E-09	0.99065
-3.8	-6.83E-11	1.013973	0.1000005	3.307E-10	1.013973
-3.9	-7.05E-11	1.03721	0.1000002	8.05E-11	1.03721
-4	-5E-11	1.083779	0.0999999	1.17E-11	1.083779
-4.1	-6.84E-11	1.107128	0.1000002	-2.5E-12	1.107128
-4.2	-6.92E-11	1.130415	0.1000003	-4.7E-12	1.130415
-4.3	-7.15E-11	1.153644	0.1000002	-4.4E-12	1.153644
-4.4	-7.04E-11	1.177193	0.1000001	-4.8E-12	1.177193
-4.5	-7.17E-11	1.20049	0.1000002	-4.8E-12	1.20049
-4.6	-7.28E-11	1.223701	0.1000004	-4.8E-12	1.223701
-4.7	-7.31E-11	1.246918	0.1000002	-4.8E-12	1.246918
-4.8	-7.21E-11	1.270303	0.1000003	-4.8E-12	1.270303
-4.9	-7.34E-11	1.293513	0.1000003	-5E-12	1.293513
-5	-7.37E-11	1.316728	0.1000003	-4.6E-12	1.316728
-5.1	-7.44E-11	1.33994	0.1000001	-4.8E-12	1.33994
-5.2	-7.27E-11	1.363235	0.1000003	-4.9E-12	1.363235
-5.3	-7.34E-11	1.38651	0.1000006	-4.8E-12	1.38651
-5.4	-7.51E-11	1.409716	0.1000001	-5E-12	1.409716
-5.5	-7.53E-11	1.432923	0.1000003	-4.8E-12	1.432923
-5.6	-7.39E-11	1.456209	0.1000004	-4.8E-12	1.456209
-5.7	-7.4E-11	1.479502	0.1000004	-4.8E-12	1.479502
-5.8	-7.58E-11	1.50272	0.1000003	-4.7E-12	1.50272
-5.9	-7.48E-11	1.526017	0.1000004	-4.6E-12	1.526017
-6	-7.51E-11	1.549306	0.1000002	-5E-12	1.549306
-6.1	-5.63E-11	1.595279	0.1000002	-6E-12	1.595279
