#scan	iMeasureCycle=1	iMux=0	time=0.031	N=401	LocalTime=20/04/2023 01:01:40
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-2E-07	-1.542E-10	0.033897	0.1000001	1.42549E-05	0.033897
-0.1000004	-2.129E-10	0.05882	0.0999997	1.34658E-05	0.05882
-0.2000005	-2.621E-10	0.083352	0.1000001	1.26837E-05	0.083352
-0.300001	-2.008E-10	0.10808	0.0999999	1.19071E-05	0.10808
-0.4	-1.126E-10	0.132621	0.1000001	1.11375E-05	0.132621
-0.5	-8.72E-11	0.157125	0.1	1.03745E-05	0.157125
-0.6	-7.37E-11	0.181665	0.1	9.621E-06	0.181665
-0.7	-6.16E-11	0.208795	0.1	8.88147E-06	0.208795
-0.8	-6.13E-11	0.233295	0.0999998	8.14783E-06	0.233295
-0.9	-5.83E-11	0.257812	0.0999998	7.42791E-06	0.257812
-1	-5.61E-11	0.282355	0.0999999	6.72343E-06	0.282355
-1.1	-5.5E-11	0.306903	0.1	6.03657E-06	0.306903
-1.2	-5.37E-11	0.331492	0.0999998	5.37095E-06	0.331492
-1.3	-5.34E-11	0.356028	0.0999997	4.72948E-06	0.356028
-1.4	-5.3E-11	0.380687	0.0999998	4.11537E-06	0.380687
-1.5	-5.32E-11	0.405298	0.0999998	3.53342E-06	0.405298
-1.6	-5.33E-11	0.429814	0.0999999	2.98783E-06	0.429814
-1.7	-5.31E-11	0.454359	0.1	2.48213E-06	0.454359
-1.8	-5.34E-11	0.478866	0.1	2.02019E-06	0.478866
-1.9	-5.34E-11	0.503391	0.0999999	1.60611E-06	0.503391
-2	-5.35E-11	0.527907	0.1000001	1.24148E-06	0.527907
-2.1	-5.42E-11	0.552416	0.0999999	9.2865E-07	0.552416
-2.2	-4.75E-11	0.598926	0.0999997	6.70141E-07	0.598926
-2.3	-5.26E-11	0.623423	0.0999995	4.58486E-07	0.623423
-2.4	-5.28E-11	0.647953	0.0999997	2.9644E-07	0.647953
-2.5	-5.37E-11	0.672456	0.0999997	1.78597E-07	0.672456
-2.6	-5.32E-11	0.697041	0.0999999	9.877E-08	0.697041
-2.7	-4.81E-11	0.734767	0.099996	4.99565E-08	0.734767
-2.8	-6.86E-11	0.757981	0.1000053	2.17898E-08	0.757981
-2.9	-6.88E-11	0.781221	0.1000022	8.2815E-09	0.781221
-3	-6.82E-11	0.804507	0.1000008	2.7051E-09	0.804507
-3.1	-6.86E-11	0.827782	0.1000004	7.56E-10	0.827782
-3.2	-7.05E-11	0.851212	0.1000003	1.823E-10	0.851212
-3.3	-7.14E-11	0.87443	0.1000002	3.08E-11	0.87443
-3.4	-6.96E-11	0.897773	0.1000001	-3E-13	0.897773
-3.5	-7.17E-11	0.920988	0.1000002	-5.2E-12	0.920988
-3.6	-7.22E-11	0.944211	0.1000001	-5.9E-12	0.944211
-3.7	-7.28E-11	0.967415	0.1000002	-5.9E-12	0.967415
-3.8	-7.14E-11	0.990697	0.1000002	-5.8E-12	0.990697
-3.9	-7.24E-11	1.013994	0.1000001	-6E-12	1.013994
-4	-7.32E-11	1.037224	0.1000003	-5.8E-12	1.037224
-4.1	-5.2E-11	1.084642	0.1000001	-7.5E-12	1.084642
-4.2	-7.09E-11	1.108001	0.1000002	-5.7E-12	1.108001
-4.3	-7.29E-11	1.13128	0.1000002	-5.1E-12	1.13128
-4.4	-7.37E-11	1.154491	0.1000002	-5.4E-12	1.154491
-4.5	-7.16E-11	1.177832	0.1	-6E-12	1.177832
-4.6	-7.25E-11	1.201176	0.1000002	-5.8E-12	1.201176
-4.7	-7.46E-11	1.224398	0.1	-5.5E-12	1.224398
