#scan	iMeasureCycle=1	iMux=0	time=0.031	N=401	LocalTime=19/04/2023 20:55:39
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-2E-07	-1.585E-10	0.033928	0.0999998	8.73021E-06	0.033928
-0.1000005	-2.177E-10	0.058862	0.1000001	7.99869E-06	0.058862
-0.2000004	-2.661E-10	0.083373	0.1000001	7.28062E-06	0.083373
-0.300001	-1.966E-10	0.108161	0.0999997	6.57521E-06	0.108161
-0.4	-1.135E-10	0.132689	0.1000001	5.88612E-06	0.132689
-0.5	-8.93E-11	0.157198	0.0999998	5.21528E-06	0.157198
-0.6	-7.63E-11	0.181729	0.1	4.56689E-06	0.181729
-0.7	-6.91E-11	0.206257	0.0999998	3.94448E-06	0.206257
-0.8	-6.45E-11	0.230785	0.1	3.35345E-06	0.230785
-0.9	-6.14E-11	0.255299	0.0999998	2.7983E-06	0.255299
-1	-5.92E-11	0.279809	0.1000002	2.28453E-06	0.279809
-1.1	-5.81E-11	0.304323	0.0999998	1.81806E-06	0.304323
-1.2	-5.7E-11	0.328833	0.0999999	1.40327E-06	0.328833
-1.3	-5.64E-11	0.353355	0.0999999	1.04442E-06	0.353355
-1.4	-5.18E-11	0.380678	0.0999994	7.4568E-07	0.380678
-1.5	-5.53E-11	0.405265	0.0999997	5.03365E-07	0.405265
-1.6	-5.53E-11	0.429861	0.0999995	3.1845E-07	0.429861
-1.7	-5.52E-11	0.454373	0.0999998	1.8577E-07	0.454373
-1.8	-5.54E-11	0.47888	0.0999998	9.8218E-08	0.47888
-1.9	-4.89E-11	0.516553	0.0999964	4.69785E-08	0.516553
-2.000001	-6.68E-11	0.539871	0.1000027	1.9006E-08	0.539871
-2.1	-4.7E-11	0.601433	0.0999994	6.9264E-09	0.601433
-2.2	-6.77E-11	0.62486	0.100001	1.9439E-09	0.62486
-2.3	-6.88E-11	0.648073	0.1000003	4.539E-10	0.648073
-2.4	-7E-11	0.671291	0.1000002	8.07E-11	0.671291
-2.5	-7.04E-11	0.694553	0.1000002	5.7E-12	0.694553
-2.6	-7.07E-11	0.717788	0.1000002	-6.7E-12	0.717788
-2.7	-6.97E-11	0.741137	0.1000002	-8.5E-12	0.741137
-2.8	-7.16E-11	0.764348	0.1	-8.6E-12	0.764348
-2.9	-7.2E-11	0.787565	0.1000001	-8.4E-12	0.787565
-3	-7.26E-11	0.810785	0.1000001	-8.3E-12	0.810785
-3.1	-7.07E-11	0.834076	0.1000002	-8.2E-12	0.834076
-3.2	-7.11E-11	0.857373	0.1000002	-8.4E-12	0.857373
-3.3	-7.37E-11	0.880587	0.1000003	-8E-12	0.880587
-3.4	-7.17E-11	0.903966	0.1000001	-8.2E-12	0.903966
-3.5	-7.35E-11	0.927198	0.1000001	-8E-12	0.927198
-3.6	-7.43E-11	0.950427	0.1000001	-8E-12	0.950427
-3.7	-7.49E-11	0.97364	0.1000001	-8E-12	0.97364
-3.8	-7.46E-11	0.996847	0.1000002	-8.2E-12	0.996847
-3.9	-7.35E-11	1.020128	0.1000002	-7.8E-12	1.020128
-4	-7.35E-11	1.043419	0.1000003	-8.1E-12	1.043419
-4.1	-5.46E-11	1.097415	0.0999998	-9.7E-12	1.097415
-4.2	-7.37E-11	1.120756	0.1000002	-8E-12	1.120756
-4.3	-7.5E-11	1.143966	0.1000002	-7.9E-12	1.143966
-4.4	-7.39E-11	1.167259	0.1000002	-7.9E-12	1.167259
-4.5	-7.43E-11	1.190611	0.1000001	-7.8E-12	1.190611
-4.6	-7.66E-11	1.213839	0.1000001	-7.5E-12	1.213839
-4.7	-7.71E-11	1.237079	0.1000001	-7.3E-12	1.237079
-4.8	-7.53E-11	1.260367	0.1	-7.7E-12	1.260367
