#scan	iMeasureCycle=1	iMux=0	time=0.031	N=401	LocalTime=20/04/2023 01:31:41
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-2E-07	-1.536E-10	0.033874	0.0999999	1.49199E-05	0.033874
-0.1000003	-2.124E-10	0.058767	0.0999999	1.4126E-05	0.058767
-0.2000004	-2.612E-10	0.083301	0.0999999	1.33378E-05	0.083301
-0.300001	-2.011E-10	0.108029	0.1	1.25562E-05	0.108029
-0.400001	-1.129E-10	0.132536	0.0999997	1.17804E-05	0.132536
-0.5	-8.65E-11	0.157149	0.0999998	1.10106E-05	0.157149
-0.6	-7.36E-11	0.181709	0.0999997	1.02492E-05	0.181709
-0.7	-6.61E-11	0.206226	0.0999998	9.4969E-06	0.206226
-0.8	-5.73E-11	0.233333	0.0999997	8.7588E-06	0.233333
-0.9	-5.8E-11	0.257837	0.0999998	8.02812E-06	0.257837
-1	-5.54E-11	0.282446	0.1	7.31113E-06	0.282446
-1.1	-5.48E-11	0.306991	0.0999997	6.60988E-06	0.306991
-1.2	-5.34E-11	0.331527	0.0999998	5.9278E-06	0.331527
-1.3	-5.3E-11	0.356065	0.0999999	5.2675E-06	0.356065
-1.4	-5.25E-11	0.38061	0.0999999	4.63174E-06	0.38061
-1.5	-5.28E-11	0.405135	0.0999997	4.0243E-06	0.405135
-1.6	-5.25E-11	0.42963	0.0999998	3.45026E-06	0.42963
-1.7	-5.26E-11	0.454166	0.0999999	2.9129E-06	0.454166
-1.8	-5.29E-11	0.478749	0.0999999	2.41601E-06	0.478749
-1.9	-5.27E-11	0.503283	0.0999999	1.9636E-06	0.503283
-2	-5.33E-11	0.527783	0.1	1.55821E-06	0.527783
-2.1	-5.32E-11	0.552308	0.0999999	1.20328E-06	0.552308
-2.2	-4.65E-11	0.600255	0.0999999	9.0135E-07	0.600255
-2.3	-4.79E-11	0.627591	0.0999997	6.47289E-07	0.627591
-2.4	-5.21E-11	0.652122	0.0999997	4.42974E-07	0.652122
-2.5	-5.26E-11	0.676783	0.0999996	2.86389E-07	0.676783
-2.6	-5.33E-11	0.701352	0.0999998	1.72612E-07	0.701352
-2.7	-5.39E-11	0.725876	0.0999998	9.5456E-08	0.725876
-2.8	-4.81E-11	0.763522	0.0999969	4.83503E-08	0.763522
-2.9	-6.77E-11	0.786751	0.1000047	2.11515E-08	0.786751
-3	-6.87E-11	0.810002	0.1000022	8.1028E-09	0.810002
-3.1	-6.97E-11	0.833283	0.1000009	2.7044E-09	0.833283
-3.2	-6.81E-11	0.856572	0.1000006	8.033E-10	0.856572
-3.3	-6.9E-11	0.879875	0.1000003	2.101E-10	0.879875
-3.4	-7.09E-11	0.90316	0.1000004	4.5E-11	0.90316
-3.5	-7.04E-11	0.926454	0.1000002	3.7E-12	0.926454
-3.6	-7.24E-11	0.949666	0.1000002	-4.2E-12	0.949666
-3.7	-7.23E-11	0.972971	0.1000002	-5.8E-12	0.972971
-3.8	-7.31E-11	0.996187	0.1000003	-5.6E-12	0.996187
-3.9	-7.11E-11	1.019475	0.1000002	-5.8E-12	1.019475
-4	-7.23E-11	1.042705	0.1000004	-6E-12	1.042705
-4.1	-5.13E-11	1.100235	0.1000002	-7.7E-12	1.100235
-4.2	-7.16E-11	1.12346	0.1000003	-6.2E-12	1.12346
-4.3	-7.17E-11	1.146706	0.1000003	-5.9E-12	1.146706
-4.4	-7.12E-11	1.170013	0.1000002	-6.3E-12	1.170013
-4.5	-7.35E-11	1.193275	0.1000004	-5.8E-12	1.193275
-4.6	-7.39E-11	1.216498	0.1000004	-5.8E-12	1.216498
-4.7	-7.24E-11	1.239783	0.1000002	-6.2E-12	1.239783
-4.8	-7.31E-11	1.263056	0.1000002	-6.1E-12	1.263056
-4.9	-7.43E-11	1.286271	0.1000003	-5.5E-12	1.286271
-5	-7.48E-11	1.309501	0.1000002	-5.3E-12	1.309501
-5.1	-7.35E-11	1.332794	0.1000003	-5.7E-12	1.332794
-5.2	-7.55E-11	1.356008	0.1000003	-5.3E-12	1.356008
-5.3	-7.58E-11	1.379221	0.1000001	-5.7E-12	1.379221
-5.4	-7.57E-11	1.402478	0.1000002	-5.4E-12	1.402478
-5.5	-7.4E-11	1.425759	0.1000002	-5.5E-12	1.425759
-5.6	-7.45E-11	1.449059	0.1000001	-6.1E-12	1.449059
-5.7	-7.66E-11	1.472369	0.1000002	-5.4E-12	1.472369
-5.8	-7.65E-11	1.4957	0.1000002	-5.2E-12	1.4957
-5.9	-7.59E-11	1.518989	0.1000001	-5.3E-12	1.518989
-6	-7.73E-11	1.542204	0.1000003	-5.1E-12	1.542204
-6.1	-5.59E-11	1.599064	0.0999999	-7.1E-12	1.599064
-6.2	-7.57E-11	1.622309	0.1000001	-5.2E-12	1.622309
-6.3	-7.56E-11	1.645562	0.1	-5.3E-12	1.645562
-6.4	-7.5E-11	1.668859	0.1000003	-5.5E-12	1.668859
-6.5	-7.55E-11	1.692199	0.1000002	-5.3E-12	1.692199
-6.6	-7.73E-11	1.715434	0.1000002	-5E-12	1.715434
-6.7	-7.75E-11	1.738652	0.1000001	-5.1E-12	1.738652
-6.8	-7.85E-11	1.761866	0.1000003	-5.1E-12	1.761866
