#scan	iMeasureCycle=1	iMux=0	time=0.03	N=401	LocalTime=20/04/2023 07:13:42
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
0	-1.51E-10	0.032909	0.0999999	2.23102E-05	0.032909
-0.1000005	-2.102E-10	0.057784	0.0999999	2.14745E-05	0.057784
-0.2000004	-2.588E-10	0.082308	0.1	2.06438E-05	0.082308
-0.300001	-1.913E-10	0.107011	0.1	1.98168E-05	0.107011
-0.4	-1.09E-10	0.131509	0.0999997	1.89934E-05	0.131509
-0.5	-8.41E-11	0.156008	0.1	1.81734E-05	0.156008
-0.6	-7.13E-11	0.180527	0.0999999	1.73567E-05	0.180527
-0.7	-6.4E-11	0.205074	0.1	1.65442E-05	0.205074
-0.8	-5.93E-11	0.229685	0.0999999	1.57363E-05	0.229685
-0.9	-5.63E-11	0.254207	0.1000002	1.49331E-05	0.254207
-1	-5.46E-11	0.278843	0.1	1.4135E-05	0.278843
-1.1	-5.29E-11	0.303381	0.1	1.33427E-05	0.303381
-1.2	-5.24E-11	0.327911	0.0999999	1.25574E-05	0.327911
-1.3	-5.15E-11	0.352475	0.0999998	1.17796E-05	0.352475
-1.4	-5.18E-11	0.377009	0.0999999	1.10102E-05	0.377009
-1.5	-5.11E-11	0.401531	0.1	1.02506E-05	0.401531
-1.6	-5.11E-11	0.426053	0.0999997	9.5022E-06	0.426053
-1.699999	-4.72E-11	0.453191	0.0999999	8.77026E-06	0.453191
-1.8	-5.09E-11	0.477711	0.0999999	8.04765E-06	0.477711
-1.9	-5.04E-11	0.50222	0.0999998	7.34326E-06	0.50222
-2	-5.12E-11	0.526729	0.1000001	6.65766E-06	0.526729
-2.1	-5.14E-11	0.551231	0.1	5.99262E-06	0.551231
-2.2	-4.57E-11	0.595113	0.1	5.35498E-06	0.595113
-2.3	-5.07E-11	0.619657	0.1000001	4.73927E-06	0.619657
-2.4	-5.15E-11	0.644186	0.1000002	4.15607E-06	0.644186
-2.5	-5.15E-11	0.668811	0.0999998	3.6053E-06	0.668811
-2.6	-5.22E-11	0.693386	0.0999999	3.09116E-06	0.693386
-2.7	-5.24E-11	0.717994	0.1	2.61452E-06	0.717994
-2.8	-5.28E-11	0.742585	0.1	2.17789E-06	0.742585
-2.9	-5.35E-11	0.767066	0.1	1.78272E-06	0.767066
-3	-5.35E-11	0.791582	0.1	1.4294E-06	0.791582
-3.1	-5.36E-11	0.816125	0.1	1.11935E-06	0.816125
-3.2	-5.03E-11	0.843453	0.0999998	8.52793E-07	0.843453
-3.3	-5.4E-11	0.868038	0.0999996	6.2764E-07	0.868038
-3.4	-5.44E-11	0.892542	0.0999997	4.43372E-07	0.892542
-3.5	-5.52E-11	0.917086	0.0999996	2.98594E-07	0.917086
-3.6	-5.48E-11	0.941791	0.0999998	1.89748E-07	0.941791
-3.7	-5.49E-11	0.966335	0.0999998	1.12476E-07	0.966335
-3.8	-5E-11	1.004016	0.0999961	6.21646E-08	1.004016
-3.9	-6.95E-11	1.027223	0.100007	3.08449E-08	1.027223
-4	-6.93E-11	1.050499	0.1000027	1.38482E-08	1.050499
-4.1	-5.01E-11	1.099681	0.0999992	5.7474E-09	1.099681
-4.2	-6.85E-11	1.122988	0.1000007	2.0361E-09	1.122988
-4.3	-7.02E-11	1.146204	0.1000006	6.291E-10	1.146204
-4.4	-7.12E-11	1.169415	0.1000002	1.639E-10	1.169415
-4.5	-6.99E-11	1.192759	0.1000002	3.39E-11	1.192759
-4.6	-7.01E-11	1.216148	0.1000001	2.4E-12	1.216148
-4.7	-7.23E-11	1.239352	0.1000002	-2.6E-12	1.239352
-4.8	-7.27E-11	1.262582	0.1000001	-3.5E-12	1.262582
-4.9	-7.13E-11	1.285924	0.1000002	-4E-12	1.285924
-5	-7.21E-11	1.309206	0.1000003	-3.4E-12	1.309206
-5.1	-7.4E-11	1.332402	0.1000001	-3.6E-12	1.332402
-5.2	-7.46E-11	1.355611	0.1000003	-3.3E-12	1.355611
-5.3	-7.32E-11	1.378894	0.1000002	-3.7E-12	1.378894
-5.4	-7.29E-11	1.402192	0.1000004	-3.6E-12	1.402192
-5.5	-7.49E-11	1.425408	0.1000002	-3.9E-12	1.425408
-5.6	-7.52E-11	1.448617	0.1000003	-3.6E-12	1.448617
-5.7	-7.34E-11	1.471897	0.1000003	-3.6E-12	1.471897
-5.8	-7.35E-11	1.495197	0.1000002	-4.2E-12	1.495197
-5.9	-7.54E-11	1.518409	0.1000002	-3.6E-12	1.518409
-6	-7.6E-11	1.54162	0.1000002	-3.7E-12	1.54162
-6.1	-5.55E-11	1.598785	0.1000001	-5.5E-12	1.598785
-6.2	-7.29E-11	1.622122	0.1000002	-3.9E-12	1.622122
-6.3	-7.36E-11	1.645426	0.1000003	-4.2E-12	1.645426
-6.4	-7.45E-11	1.66871	0.1000004	-3.6E-12	1.66871
-6.5	-7.46E-11	1.692125	0.1000003	-3.9E-12	1.692125
-6.6	-7.44E-11	1.715506	0.1000001	-4.1E-12	1.715506
-6.7	-7.69E-11	1.738717	0.1000002	-3.6E-12	1.738717
-6.8	-7.76E-11	1.761938	0.1000003	-3.1E-12	1.761938
-6.9	-7.63E-11	1.785235	0.1000002	-3.5E-12	1.785235
-7	-7.62E-11	1.808528	0.1000003	-4.3E-12	1.808528
-7.1	-7.8E-11	1.831731	0.1000003	-3.2E-12	1.831731
-7.2	-7.87E-11	1.854945	0.1000003	-3.3E-12	1.854945
-7.3	-7.65E-11	1.878232	0.1000003	-3.4E-12	1.878232
-7.4	-7.69E-11	1.901537	0.1000004	-3.6E-12	1.901537
-7.5	-7.85E-11	1.924747	0.1000004	-3.6E-12	1.924747
-7.6	-7.58E-11	1.948217	0.1000003	-3.8E-12	1.948217
-7.7	-7.75E-11	1.971529	0.1000003	-3.3E-12	1.971529
-7.8	-7.96E-11	1.994847	0.1000001	-3.5E-12	1.994847
-7.9	-7.78E-11	2.018142	0.1000002	-3.7E-12	2.018142
-8	-7.79E-11	2.041421	0.1000002	-3.3E-12	2.041421
-8.1	-5.91E-11	2.09544	0.1000001	-5.3E-12	2.09544
-8.2	-7.64E-11	2.118757	0.1000003	-3.6E-12	2.118757
-8.3	-7.89E-11	2.141967	0.1	-3.7E-12	2.141967
-8.4	-7.92E-11	2.165186	0.1000002	-3.5E-12	2.165186
-8.5	-7.77E-11	2.188527	0.1000002	-3.6E-12	2.188527
-8.6	-7.95E-11	2.211845	0.1000003	-3.3E-12	2.211845
-8.7	-7.96E-11	2.235068	0.1000002	-3.3E-12	2.235068
-8.8	-7.83E-11	2.258363	0.1000003	-3.6E-12	2.258363
-8.9	-7.71E-11	2.281845	0.1000002	-3.7E-12	2.281845
-9	-8.05E-11	2.305066	0.1000001	-3.1E-12	2.305066
-9.1	-8.07E-11	2.328276	0.1000001	-3.2E-12	2.328276
-9.2	-7.9E-11	2.351558	0.1000002	-3.3E-12	2.351558
-9.3	-7.92E-11	2.374857	0.1000001	-3.6E-12	2.374857
