#scan	iMeasureCycle=1	iMux=0	time=0.031	N=401	LocalTime=19/04/2023 19:01:38
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-1E-07	-1.627E-10	0.033879	0.1	6.33385E-06	0.033879
-0.1000004	-2.215E-10	0.058778	0.1000001	5.64863E-06	0.058778
-0.2000003	-2.706E-10	0.0833	0.1	4.98315E-06	0.0833
-0.300001	-2.091E-10	0.108014	0.0999999	4.33962E-06	0.108014
-0.4	-1.196E-10	0.132537	0.0999997	3.72242E-06	0.132537
-0.5	-9.31E-11	0.157083	0.1	3.13674E-06	0.157083
-0.6	-8.06E-11	0.181584	0.1	2.58833E-06	0.181584
-0.7	-7.28E-11	0.206106	0.0999999	2.08312E-06	0.206106
-0.8	-6.78E-11	0.230621	0.0999999	1.62704E-06	0.230621
-0.9	-6.5E-11	0.255152	0.1	1.22619E-06	0.255152
-1	-5.83E-11	0.282545	0.0999995	8.86201E-07	0.282545
-1.1	-6.09E-11	0.30711	0.0999995	6.06261E-07	0.30711
-1.2	-6.05E-11	0.331631	0.0999995	3.88703E-07	0.331631
-1.3	-5.95E-11	0.356144	0.0999997	2.30204E-07	0.356144
-1.4	-5.92E-11	0.380671	0.0999998	1.2349E-07	0.380671
-1.5	-5.2E-11	0.418354	0.0999957	5.98847E-08	0.418354
-1.600001	-7.15E-11	0.441612	0.1000055	2.4637E-08	0.441612
-1.700001	-7.13E-11	0.4649	0.1000018	8.7991E-09	0.4649
-1.800001	-7.29E-11	0.488111	0.1000012	2.6954E-09	0.488111
-1.900001	-7.34E-11	0.511319	0.1000004	6.926E-10	0.511319
-2.000001	-7.4E-11	0.53453	0.1000003	1.429E-10	0.53453
-2.1	-5.13E-11	0.581832	0.1000001	1.75E-11	0.581832
-2.2	-7.02E-11	0.605395	0.1000003	-6.8E-12	0.605395
-2.3	-7.28E-11	0.628693	0.1000002	-1.03E-11	0.628693
-2.4	-7.38E-11	0.651907	0.1000002	-1.07E-11	0.651907
-2.5	-7.37E-11	0.675131	0.1000003	-1.03E-11	0.675131
-2.6	-7.24E-11	0.698476	0.1000004	-1.03E-11	0.698476
-2.7	-7.47E-11	0.721704	0.1000002	-1.02E-11	0.721704
-2.8	-7.3E-11	0.744998	0.1000002	-1.03E-11	0.744998
-2.9	-7.34E-11	0.768272	0.1000004	-1.06E-11	0.768272
-3	-7.51E-11	0.791598	0.1000004	-1.01E-11	0.791598
-3.1	-7.59E-11	0.814816	0.1000004	-1.04E-11	0.814816
-3.2	-7.45E-11	0.838114	0.1000003	-1.07E-11	0.838114
-3.3	-7.51E-11	0.861404	0.1000004	-1.08E-11	0.861404
-3.4	-7.72E-11	0.884606	0.1000003	-1.01E-11	0.884606
-3.5	-7.63E-11	0.907903	0.1000004	-1.03E-11	0.907903
-3.6	-7.59E-11	0.931212	0.1000002	-1.03E-11	0.931212
-3.7	-7.57E-11	0.954499	0.1000002	-1.01E-11	0.954499
-3.8	-7.81E-11	0.97777	0.1000004	-1.02E-11	0.97777
-3.9	-7.85E-11	1.000975	0.1000003	-1.03E-11	1.000975
-4	-7.7E-11	1.024266	0.1000003	-1.04E-11	1.024266
-4.1	-7.92E-11	1.047492	0.1000001	-1E-11	1.047492
-4.2	-5.79E-11	1.097156	0.1000004	-1.21E-11	1.097156
-4.3	-7.64E-11	1.120459	0.1000003	-1.01E-11	1.120459
-4.4	-7.67E-11	1.143756	0.1000001	-1.01E-11	1.143756
-4.5	-7.96E-11	1.166968	0.1000003	-1.03E-11	1.166968
-4.6	-8E-11	1.19023	0.1000002	-9.8E-12	1.19023
-4.7	-7.98E-11	1.213467	0.1000002	-9.9E-12	1.213467
-4.8	-7.85E-11	1.236772	0.1000001	-9.8E-12	1.236772
-4.9	-8.09E-11	1.259997	0.1000003	-9.6E-12	1.259997
-5	-8.13E-11	1.283292	0.1000003	-9.6E-12	1.283292
-5.1	-7.98E-11	1.30663	0.1000002	-9.8E-12	1.30663
-5.2	-8.16E-11	1.329842	0.1000003	-1E-11	1.329842
-5.3	-8.22E-11	1.353056	0.1000002	-1.03E-11	1.353056
-5.4	-8.04E-11	1.376346	0.1000002	-1E-11	1.376346
-5.5	-8.11E-11	1.399627	0.1000001	-1.03E-11	1.399627
-5.6	-8.27E-11	1.42284	0.1000003	-9.9E-12	1.42284
-5.7	-8.33E-11	1.446075	0.1000003	-9.9E-12	1.446075
-5.8	-8.32E-11	1.469285	0.1000001	-1.02E-11	1.469285
-5.9	-8.12E-11	1.492569	0.1000003	-9.6E-12	1.492569
-6	-8.16E-11	1.515862	0.1000002	-1E-11	1.515862
-6.1	-8.37E-11	1.539084	0.1000003	-9.6E-12	1.539084
-6.2	-6.22E-11	1.598622	0.1000001	-1.13E-11	1.598622
-6.3	-8.01E-11	1.622012	0.1000004	-9.5E-12	1.622012
-6.4	-8.22E-11	1.645293	0.1000003	-9.3E-12	1.645293
-6.5	-8.18E-11	1.668593	0.1000002	-9.9E-12	1.668593
-6.6	-8.22E-11	1.691933	0.1000001	-9.4E-12	1.691933
-6.7	-8.37E-11	1.715139	0.1000004	-8.9E-12	1.715139
-6.8	-8.44E-11	1.738356	0.1000004	-9.3E-12	1.738356
-6.9	-8.26E-11	1.761647	0.1000002	-9.8E-12	1.761647
-7	-8.3E-11	1.785025	0.1000002	-9.4E-12	1.785025
-7.1	-8.5E-11	1.808244	0.1000004	-9.2E-12	1.808244
-7.2	-8.51E-11	1.831462	0.1000002	-9.4E-12	1.831462
-7.3	-8.36E-11	1.854758	0.1000003	-9.9E-12	1.854758
-7.4	-8.43E-11	1.878043	0.1000002	-1E-11	1.878043
-7.5	-8.6E-11	1.901252	0.1000004	-9.6E-12	1.901252
-7.6	-8.45E-11	1.924546	0.1000002	-9.7E-12	1.924546
-7.7	-8.43E-11	1.947865	0.1000001	-9.7E-12	1.947865
-7.8	-8.64E-11	1.971146	0.1000002	-9.3E-12	1.971146
-7.9	-8.66E-11	1.994359	0.1000004	-9.2E-12	1.994359
-8	-8.67E-11	2.017574	0.1000001	-9.5E-12	2.017574
-8.1	-8.51E-11	2.040862	0.1000004	-9.3E-12	2.040862
-8.2	-6.52E-11	2.10003	0.1000001	-1.07E-11	2.10003
-8.3	-8.29E-11	2.123354	0.1000001	-9.3E-12	2.123354
-8.4	-8.51E-11	2.146612	0.1000002	-8.8E-12	2.146612
-8.5	-8.63E-11	2.169835	0.1000002	-9.4E-12	2.169835
-8.6	-8.48E-11	2.193178	0.1000002	-9.7E-12	2.193178
-8.7	-8.72E-11	2.216386	0.1000003	-9.2E-12	2.216386
-8.8	-8.71E-11	2.239598	0.1000003	-9.4E-12	2.239598
-8.9	-8.55E-11	2.262893	0.1000001	-9.4E-12	2.262893
-9	-8.63E-11	2.286266	0.1000003	-8.7E-12	2.286266
-9.1	-8.84E-11	2.309537	0.1000001	-8.8E-12	2.309537
-9.2	-8.85E-11	2.332762	0.1000003	-8.9E-12	2.332762
-9.3	-8.68E-11	2.356057	0.1000003	-9.2E-12	2.356057
-9.4	-8.64E-11	2.37935	0.1000003	-9E-12	2.37935
-9.5	-8.69E-11	2.402629	0.1000002	-9.1E-12	2.402629
-9.6	-8.84E-11	2.425833	0.1000005	-8.8E-12	2.425833
-9.7	-8.86E-11	2.449092	0.1000003	-9E-12	2.449092
-9.8	-8.68E-11	2.472405	0.1000003	-8.7E-12	2.472405
-9.9	-8.72E-11	2.49569	0.1000004	-8.8E-12	2.49569
-10	-8.67E-11	2.518968	0.1000003	-9.8E-12	2.518968
-9.90001	-4.66E-11	2.542205	0.0999999	-1.3E-11	2.542205
-9.80001	-6.13E-11	2.597116	0.1	-1.11E-11	2.597116
