#scan	iMeasureCycle=1	iMux=0	time=0.021	N=401	LocalTime=19/04/2023 15:07:37
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-3E-07	-1.625E-10	0.023956	0.0999999	1.97758E-06	0.023956
-0.1000003	-2.211E-10	0.048868	0.0999998	1.5203E-06	0.048868
-0.2000005	-2.696E-10	0.073366	0.0999999	1.11896E-06	0.073366
-0.3	-1.515E-10	0.100887	0.0999996	7.80404E-07	0.100887
-0.4	-1.035E-10	0.125383	0.0999995	5.06322E-07	0.125383
-0.5	-8.4E-11	0.149905	0.0999994	3.01315E-07	0.149905
-0.6	-7.39E-11	0.174426	0.0999997	1.60582E-07	0.174426
-0.7	-5.76E-11	0.212097	0.0999933	7.6207E-08	0.212097
-0.800001	-7.5E-11	0.235336	0.1000074	3.00997E-08	0.235336
-0.900001	-7.2E-11	0.25868	0.1000019	1.01364E-08	0.25868
-1.000001	-7.14E-11	0.281955	0.1000008	2.9068E-09	0.281955
-1.100001	-7.27E-11	0.305171	0.1000004	7.137E-10	0.305171
-1.200001	-7.23E-11	0.328374	0.1000003	1.456E-10	0.328374
-1.300001	-7.03E-11	0.351668	0.1000003	1.84E-11	0.351668
-1.400001	-7.2E-11	0.37496	0.1000002	-5.8E-12	0.37496
-1.500001	-7.19E-11	0.398184	0.1000002	-9.3E-12	0.398184
-1.600001	-7.2E-11	0.421392	0.1000001	-9.5E-12	0.421392
-1.700001	-7.01E-11	0.44468	0.1000002	-9.5E-12	0.44468
-1.800001	-7.17E-11	0.467929	0.1000002	-9E-12	0.467929
-1.900001	-7.17E-11	0.491185	0.1000001	-8.8E-12	0.491185
-2.000001	-7.23E-11	0.5144	0.1000002	-8.2E-12	0.5144
-2.100001	-7.15E-11	0.537687	0.1	-9.1E-12	0.537687
-2.2	-5.01E-11	0.591336	0.1000001	-1.04E-11	0.591336
-2.3	-7.03E-11	0.614604	0.1	-8.3E-12	0.614604
-2.4	-6.96E-11	0.637905	0.1000002	-8.9E-12	0.637905
-2.5	-6.99E-11	0.661198	0.1000001	-9.1E-12	0.661198
