#scan	iMeasureCycle=1	iMux=0	time=0.031	N=401	LocalTime=19/04/2023 17:01:38
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
0	-1.631E-10	0.033886	0.0999998	4.0274E-06	0.033886
-0.1000004	-2.224E-10	0.05874	0.1000001	3.42368E-06	0.05874
-0.2000005	-2.712E-10	0.083229	0.1	2.85325E-06	0.083229
-0.300001	-2.104E-10	0.107939	0.0999998	2.31986E-06	0.107939
-0.4	-1.196E-10	0.132444	0.0999999	1.83188E-06	0.132444
-0.5	-9.29E-11	0.157055	0.1	1.39564E-06	0.157055
-0.6	-7.98E-11	0.181545	0.0999999	1.0174E-06	0.181545
-0.7	-6.75E-11	0.208863	0.0999997	7.04349E-07	0.208863
-0.8	-6.64E-11	0.233402	0.0999995	4.5496E-07	0.233402
-0.9	-6.39E-11	0.257929	0.0999996	2.70715E-07	0.257929
-1	-6.2E-11	0.282457	0.0999996	1.45474E-07	0.282457
-1.1	-5.3E-11	0.32016	0.0999937	7.04136E-08	0.32016
-1.200001	-7.2E-11	0.343378	0.1000072	2.87404E-08	0.343378
-1.300001	-7.1E-11	0.366659	0.1000021	1.00845E-08	0.366659
-1.400001	-7.08E-11	0.390035	0.1000007	3.0497E-09	0.390035
-1.500001	-7.12E-11	0.41333	0.1000003	7.928E-10	0.41333
-1.600001	-7.1E-11	0.436612	0.1000003	1.738E-10	0.436612
-1.700001	-7.11E-11	0.459886	0.1	2.49E-11	0.459886
-1.800001	-7.3E-11	0.483198	0.1000001	-4.2E-12	0.483198
-1.900001	-7.35E-11	0.506402	0.1000001	-9.2E-12	0.506402
-2.000001	-7.22E-11	0.529702	0.1000002	-1E-11	0.529702
-2.100001	-7.2E-11	0.55299	0.1000001	-1.02E-11	0.55299
-2.2	-5.21E-11	0.601321	0.0999999	-1.16E-11	0.601321
-2.3	-7.22E-11	0.624558	0.1000002	-9.7E-12	0.624558
-2.4	-7.27E-11	0.647778	0.1000001	-9.7E-12	0.647778
-2.5	-7.16E-11	0.671071	0.1000001	-9.9E-12	0.671071
-2.6	-7.43E-11	0.694332	0.1	-1E-11	0.694332
-2.7	-7.42E-11	0.717559	0.1000001	-9.9E-12	0.717559
-2.8	-7.4E-11	0.7408	0.1000001	-1.04E-11	0.7408
-2.9	-7.32E-11	0.764108	0.0999999	-1.03E-11	0.764108
-3	-7.55E-11	0.787303	0.1000001	-9.7E-12	0.787303
-3.1	-7.57E-11	0.810559	0.1000002	-9.6E-12	0.810559
-3.2	-7.59E-11	0.833845	0.1	-9.5E-12	0.833845
-3.3	-7.52E-11	0.857134	0.1	-9.6E-12	0.857134
-3.4	-7.61E-11	0.88046	0.1000001	-9.8E-12	0.88046
-3.5	-7.72E-11	0.903675	0.1	-9.4E-12	0.903675
-3.6	-7.75E-11	0.926901	0.1	-9.4E-12	0.926901
-3.7	-7.57E-11	0.950195	0.1	-9.6E-12	0.950195
-3.8	-7.83E-11	0.973512	0.1000002	-9.3E-12	0.973512
-3.9	-7.81E-11	0.996718	0.0999999	-9.4E-12	0.996718
-4	-7.59E-11	1.020056	0.1000001	-9.4E-12	1.020056
-4.1	-7.67E-11	1.04336	0.1000001	-9.6E-12	1.04336
-4.2	-5.8E-11	1.092673	0.0999999	-1.11E-11	1.092673
-4.3	-7.76E-11	1.115893	0.1000002	-9.5E-12	1.115893
-4.4	-7.84E-11	1.139119	0.1000003	-9.6E-12	1.139119
-4.5	-7.72E-11	1.162501	0.1000002	-9.6E-12	1.162501
-4.6	-7.85E-11	1.185812	0.1000001	-9.4E-12	1.185812
-4.7	-7.96E-11	1.209035	0.1	-9.3E-12	1.209035
-4.8	-7.84E-11	1.232325	0.1000002	-9.2E-12	1.232325
-4.9	-7.83E-11	1.25563	0.1000001	-9.5E-12	1.25563
-5	-8.1E-11	1.278844	0.1000001	-9.2E-12	1.278844
-5.1	-8.09E-11	1.302081	0.1000001	-9E-12	1.302081
