#scan	iMeasureCycle=1	iMux=0	time=0.021	N=401	LocalTime=20/04/2023 10:31:44
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-2E-07	-1.523E-10	0.023894	0.0999999	2.63837E-05	0.023894
-0.1000005	-2.106E-10	0.048762	0.1	2.55281E-05	0.048762
-0.2000004	-2.596E-10	0.073253	0.1	2.46776E-05	0.073253
-0.300001	-2.016E-10	0.098003	0.0999999	2.38307E-05	0.098003
-0.400001	-1.122E-10	0.122559	0.0999999	2.29879E-05	0.122559
-0.5	-8.6E-11	0.147127	0.1	2.21484E-05	0.147127
-0.6	-7.25E-11	0.171683	0.0999999	2.13112E-05	0.171683
-0.7	-6.57E-11	0.196224	0.1000002	2.0477E-05	0.196224
-0.8	-6.08E-11	0.220752	0.0999999	1.96461E-05	0.220752
-0.9	-5.79E-11	0.245256	0.1	1.88189E-05	0.245256
-1	-5.58E-11	0.269791	0.1	1.79947E-05	0.269791
-1.1	-5.47E-11	0.294301	0.0999997	1.71745E-05	0.294301
-1.2	-5.37E-11	0.31883	0.0999999	1.6359E-05	0.31883
-1.3	-5.28E-11	0.343373	0.1000003	1.55487E-05	0.343373
-1.4	-5.24E-11	0.367876	0.0999998	1.47436E-05	0.367876
-1.5	-5.21E-11	0.392424	0.0999999	1.39457E-05	0.392424
-1.6	-5.16E-11	0.417024	0.1	1.31538E-05	0.417024
-1.7	-5.15E-11	0.441547	0.1000002	1.237E-05	0.441547
-1.8	-5.16E-11	0.466106	0.1000001	1.15949E-05	0.466106
-1.9	-5.19E-11	0.490639	0.0999999	1.083E-05	0.490639
-2	-5.26E-11	0.51515	0.0999998	1.00774E-05	0.51515
-2.1	-5.23E-11	0.539666	0.1	9.3371E-06	0.539666
-2.2	-4.51E-11	0.592922	0.1	8.61574E-06	0.592922
-2.3	-5.04E-11	0.617471	0.1	7.90571E-06	0.617471
-2.4	-5.13E-11	0.642044	0.0999999	7.2147E-06	0.642044
-2.5	-5.14E-11	0.666577	0.0999999	6.54528E-06	0.666577
-2.6	-5.2E-11	0.691187	0.0999998	5.89977E-06	0.691187
-2.7	-5.28E-11	0.715787	0.1	5.28045E-06	0.715787
-2.8	-5.32E-11	0.740298	0.1000001	4.68849E-06	0.740298
-2.9	-5.37E-11	0.764806	0.1000001	4.12771E-06	0.764806
-3	-5.38E-11	0.789316	0.0999998	3.59879E-06	0.789316
-3.1	-5.4E-11	0.813906	0.0999999	3.10541E-06	0.813906
-3.2	-5.44E-11	0.838422	0.0999998	2.64707E-06	0.838422
-3.3	-5.51E-11	0.862923	0.0999999	2.22647E-06	0.862923
-3.4	-5.53E-11	0.887442	0.1	1.84411E-06	0.887442
-3.5	-5.58E-11	0.912063	0.1	1.49983E-06	0.912063
-3.6	-5.61E-11	0.936603	0.0999999	1.19499E-06	0.936603
-3.7	-5.64E-11	0.961216	0.1000001	9.29E-07	0.961216
-3.8	-5.28E-11	0.988509	0.0999996	7.02202E-07	0.988509
-3.9	-5.63E-11	1.013125	0.0999998	5.11529E-07	1.013125
-4	-5.66E-11	1.037632	0.0999998	3.5765E-07	1.037632
-4.1	-5.09E-11	1.089352	0.0999998	2.40124E-07	1.089352
-4.2	-5.59E-11	1.113995	0.0999999	1.50333E-07	1.113995
-4.3	-5.05E-11	1.151716	0.099995	8.87986E-08	1.151716
-4.4	-6.94E-11	1.175203	0.100009	4.77136E-08	1.175203
-4.5	-7E-11	1.198498	0.1000049	2.34614E-08	1.198498
-4.6	-7.26E-11	1.22171	0.1000024	1.05053E-08	1.22171
-4.7	-7.34E-11	1.244927	0.1000015	4.2452E-09	1.244927
-4.8	-7.17E-11	1.26821	0.1000005	1.5593E-09	1.26821
-4.9	-7.21E-11	1.29149	0.1000003	5.217E-10	1.29149
-5	-7.45E-11	1.314784	0.1000003	1.563E-10	1.314784
-5.1	-7.3E-11	1.338078	0.1000001	4.22E-11	1.338078
-5.2	-7.34E-11	1.361359	0.1	6.8E-12	1.361359
-5.3	-7.47E-11	1.384583	0.1000001	-2.4E-12	1.384583
-5.4	-7.53E-11	1.407798	0.1000001	-4.1E-12	1.407798
-5.5	-7.59E-11	1.431016	0.1000001	-4.5E-12	1.431016
-5.6	-7.57E-11	1.454269	0.1000001	-4.5E-12	1.454269
-5.7	-7.64E-11	1.477544	0.1	-4.3E-12	1.477544
-5.8	-7.65E-11	1.500762	0.1000002	-4.7E-12	1.500762
-5.9	-7.66E-11	1.523976	0.1	-4.8E-12	1.523976
-6	-7.53E-11	1.54727	0.1000002	-4.6E-12	1.54727
-6.1	-5.66E-11	1.592272	0.1	-6.5E-12	1.592272
-6.2	-7.44E-11	1.615618	0.1000002	-5E-12	1.615618
-6.3	-7.62E-11	1.638841	0.1000001	-4.6E-12	1.638841
-6.4	-7.68E-11	1.662082	0.1000002	-4.5E-12	1.662082
-6.5	-7.47E-11	1.685472	0.1000002	-4.9E-12	1.685472
-6.6	-7.77E-11	1.708697	0.1000002	-4.8E-12	1.708697
-6.7	-7.78E-11	1.731908	0.1	-4.6E-12	1.731908
-6.8	-7.66E-11	1.755199	0.1000001	-4.7E-12	1.755199
-6.9	-7.85E-11	1.778399	0.1000002	-5.2E-12	1.778399
-7	-7.62E-11	1.801739	0.1	-4.8E-12	1.801739
-7.1	-7.85E-11	1.824944	0.1000002	-4.6E-12	1.824944
-7.2	-7.85E-11	1.848165	0.1000002	-4.7E-12	1.848165
-7.3	-7.9E-11	1.871372	0.1	-4.7E-12	1.871372
-7.4	-7.75E-11	1.894662	0.1000001	-5.1E-12	1.894662
-7.5	-7.71E-11	1.917954	0.1000001	-4.8E-12	1.917954
-7.6	-7.92E-11	1.941167	0.1000001	-4.9E-12	1.941167
-7.7	-7.96E-11	1.96446	0.1	-4.7E-12	1.96446
-7.8	-7.79E-11	1.987757	0.1000003	-4.6E-12	1.987757
-7.9	-7.99E-11	2.010972	0.1000001	-4.6E-12	2.010972
-8	-7.9E-11	2.034221	0.1000001	-4.4E-12	2.034221
-8.1	-5.9E-11	2.090935	0.0999998	-6.6E-12	2.090935
-8.2	-7.7E-11	2.114243	0.1000001	-4.6E-12	2.114243
-8.3	-7.91E-11	2.137621	0.1000001	-4.8E-12	2.137621
-8.4	-7.98E-11	2.160839	0.1000002	-4.5E-12	2.160839
-8.5	-7.89E-11	2.184184	0.1000003	-4.1E-12	2.184184
-8.6	-8.02E-11	2.207399	0.1000001	-4.1E-12	2.207399
-8.7	-8.01E-11	2.230641	0.1	-4E-12	2.230641
-8.8	-7.94E-11	2.253933	0.1	-4.1E-12	2.253933
-8.9	-7.95E-11	2.277214	0.1000002	-4.2E-12	2.277214
-9	-8.16E-11	2.300415	0.1000002	-4.2E-12	2.300415
-9.1	-8.06E-11	2.323654	0.1000003	-3.8E-12	2.323654
-9.2	-8E-11	2.346946	0.1	-4.5E-12	2.346946
-9.3	-8.01E-11	2.370228	0.1000001	-4.4E-12	2.370228
-9.4	-8.14E-11	2.393466	0.1000002	-4.1E-12	2.393466
-9.5	-8.23E-11	2.416698	0.1000002	-4.3E-12	2.416698
-9.6	-8.07E-11	2.439997	0.1000002	-4.3E-12	2.439997
-9.7	-8.19E-11	2.463311	0.1000001	-4E-12	2.463311
-9.8	-8.3E-11	2.486585	0.1000002	-4E-12	2.486585
-9.9	-8.18E-11	2.509878	0.1000002	-3.9E-12	2.509878
