#scan	iMeasureCycle=1	iMux=0	time=0.031	N=401	LocalTime=20/04/2023 01:49:41
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-2E-07	-1.525E-10	0.033931	0.1	1.53175E-05	0.033931
-0.1000004	-2.116E-10	0.058779	0.1	1.4521E-05	0.058779
-0.2000004	-2.604E-10	0.083294	0.0999999	1.37305E-05	0.083294
-0.300001	-1.917E-10	0.108054	0.1	1.29451E-05	0.108054
-0.4	-1.096E-10	0.132595	0.1000001	1.21661E-05	0.132595
-0.5	-8.42E-11	0.157153	0.1	1.13923E-05	0.157153
-0.6	-7.23E-11	0.181745	0.0999998	1.06262E-05	0.181745
-0.7	-6.47E-11	0.206292	0.1	9.8692E-06	0.206292
-0.8	-6E-11	0.230838	0.1	9.1213E-06	0.230838
-0.9	-5.29E-11	0.257953	0.1000001	8.38904E-06	0.257953
-1	-5.38E-11	0.282687	0.0999998	7.66508E-06	0.282687
-1.1	-5.35E-11	0.307226	0.0999999	6.95565E-06	0.307226
-1.2	-5.27E-11	0.331767	0.0999998	6.26439E-06	0.331767
-1.3	-5.24E-11	0.35629	0.0999999	5.59317E-06	0.35629
-1.4	-5.18E-11	0.380828	0.1000001	4.9454E-06	0.380828
-1.5	-5.15E-11	0.40537	0.1	4.32469E-06	0.40537
-1.6	-5.14E-11	0.429883	0.0999999	3.73511E-06	0.429883
-1.7	-5.11E-11	0.454431	0.0999999	3.18056E-06	0.454431
-1.8	-5.15E-11	0.478967	0.0999999	2.66405E-06	0.478967
-1.9	-5.12E-11	0.503473	0.0999998	2.19033E-06	0.503473
-2	-5.22E-11	0.528075	0.1	1.76209E-06	0.528075
-2.1	-5.24E-11	0.552584	0.1	1.38242E-06	0.552584
-2.2	-4.53E-11	0.599845	0.0999997	1.05518E-06	0.599845
-2.3	-4.76E-11	0.627199	0.0999994	7.75697E-07	0.627199
-2.4	-5.1E-11	0.651762	0.0999997	5.46001E-07	0.651762
-2.5	-5.22E-11	0.676271	0.0999997	3.65233E-07	0.676271
-2.6	-5.24E-11	0.700841	0.0999995	2.29735E-07	0.700841
-2.7	-5.26E-11	0.725363	0.0999997	1.33695E-07	0.725363
-2.8	-4.71E-11	0.763013	0.0999952	7.17644E-08	0.763013
-2.9	-6.55E-11	0.786563	0.1000056	3.38148E-08	0.786563
-3	-6.82E-11	0.809777	0.1000032	1.40515E-08	0.809777
-3.1	-6.88E-11	0.832998	0.1000017	5.0569E-09	0.832998
-3.2	-6.74E-11	0.856366	0.1000006	1.5627E-09	0.856366
-3.3	-6.98E-11	0.879627	0.1000004	4.143E-10	0.879627
-3.4	-7.01E-11	0.902843	0.1000002	9.3E-11	0.902843
-3.5	-6.93E-11	0.926133	0.1000002	1.3E-11	0.926133
-3.6	-6.95E-11	0.949414	0.1000001	-3.2E-12	0.949414
-3.7	-7.06E-11	0.972637	0.1	-5.5E-12	0.972637
-3.8	-7.08E-11	0.995877	0.1000001	-5.7E-12	0.995877
-3.9	-7.04E-11	1.019252	0.1000001	-5.6E-12	1.019252
-4	-7.02E-11	1.042543	0.1000001	-5.7E-12	1.042543
-4.1	-5.06E-11	1.100017	0.0999999	-7.8E-12	1.100017
-4.2	-6.89E-11	1.123421	0.1000003	-6.1E-12	1.123421
-4.3	-6.98E-11	1.146715	0.1000002	-6.1E-12	1.146715
-4.4	-7.19E-11	1.169915	0.1000001	-5.4E-12	1.169915
