#scan	iMeasureCycle=1	iMux=0	time=0.031	N=401	LocalTime=20/04/2023 01:13:40
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-2E-07	-1.544E-10	0.033901	0.1	1.45248E-05	0.033901
-0.1000004	-2.131E-10	0.058801	0.0999999	1.37339E-05	0.058801
-0.2000004	-2.621E-10	0.083306	0.1	1.29492E-05	0.083306
-0.300001	-2.017E-10	0.108055	0.0999999	1.21703E-05	0.108055
-0.4	-1.134E-10	0.132557	0.0999999	1.13977E-05	0.132557
-0.5	-8.69E-11	0.157099	0.1000001	1.06326E-05	0.157099
-0.6	-7.41E-11	0.181611	0.0999999	9.8752E-06	0.181611
-0.7	-6.63E-11	0.206147	0.1	9.1277E-06	0.206147
-0.8	-5.74E-11	0.233415	0.0999999	8.39532E-06	0.233415
-0.9	-5.79E-11	0.257935	0.1	7.6707E-06	0.257935
-1	-5.6E-11	0.282472	0.0999997	6.96089E-06	0.282472
-1.1	-5.52E-11	0.307008	0.1000001	6.26815E-06	0.307008
-1.2	-5.44E-11	0.331533	0.0999999	5.59552E-06	0.331533
-1.3	-5.35E-11	0.356084	0.1	4.9463E-06	0.356084
-1.4	-5.3E-11	0.38061	0.0999998	4.32356E-06	0.38061
-1.5	-5.31E-11	0.405138	0.1000001	3.73129E-06	0.405138
-1.6	-5.31E-11	0.429739	0.0999997	3.17345E-06	0.429739
-1.7	-5.3E-11	0.454271	0.0999997	2.65453E-06	0.454271
-1.8	-5.33E-11	0.478787	0.0999999	2.17801E-06	0.478787
-1.9	-5.3E-11	0.503307	0.0999999	1.7479E-06	0.503307
-2	-5.33E-11	0.527811	0.1	1.36671E-06	0.527811
-2.1	-5.35E-11	0.552426	0.0999999	1.03649E-06	0.552426
-2.2	-4.62E-11	0.602783	0.0999998	7.61575E-07	0.602783
-2.3	-5.15E-11	0.627299	0.0999996	5.31967E-07	0.627299
-2.4	-5.21E-11	0.651845	0.0999997	3.52968E-07	0.651845
-2.5	-5.28E-11	0.676409	0.0999996	2.19481E-07	0.676409
-2.6	-5.34E-11	0.700992	0.0999996	1.26027E-07	0.700992
-2.7	-4.81E-11	0.738663	0.0999959	6.66361E-08	0.738663
-2.8	-6.81E-11	0.76188	0.1000071	3.06945E-08	0.76188
-2.9	-6.72E-11	0.785175	0.1000023	1.24012E-08	0.785175
-3	-6.98E-11	0.808385	0.1000015	4.3734E-09	0.808385
-3.1	-7.04E-11	0.831621	0.1000006	1.3542E-09	0.831621
-3.2	-7.06E-11	0.854828	0.1000005	3.701E-10	0.854828
-3.3	-6.94E-11	0.878115	0.1000003	8.62E-11	0.878115
-3.4	-6.94E-11	0.901457	0.1000003	1.2E-11	0.901457
-3.5	-7.08E-11	0.924763	0.1000002	-3.2E-12	0.924763
-3.6	-7E-11	0.948064	0.1000004	-5.7E-12	0.948064
-3.7	-7.2E-11	0.971276	0.1000004	-5.6E-12	0.971276
-3.8	-7.26E-11	0.994511	0.1000002	-5.8E-12	0.994511
-3.9	-7.28E-11	1.017727	0.1000004	-5.6E-12	1.017727
-4	-7.3E-11	1.040936	0.1000003	-5.7E-12	1.040936
-4.1	-5.14E-11	1.100151	0.1000003	-7.4E-12	1.100151
-4.2	-7E-11	1.123461	0.1000002	-5.7E-12	1.123461
-4.3	-7.08E-11	1.146748	0.1000002	-6.1E-12	1.146748
-4.4	-7.28E-11	1.169966	0.1000003	-5.5E-12	1.169966
-4.5	-7.37E-11	1.193234	0.1000003	-5.4E-12	1.193234
-4.6	-7.22E-11	1.216619	0.1000002	-5.9E-12	1.216619
-4.7	-7.4E-11	1.239842	0.1000003	-5.6E-12	1.239842
-4.8	-7.49E-11	1.263059	0.1000002	-5.2E-12	1.263059
-4.9	-7.49E-11	1.286282	0.1	-5.6E-12	1.286282
-5	-7.36E-11	1.309568	0.1000003	-5.8E-12	1.309568
-5.1	-7.56E-11	1.332802	0.1000003	-5.3E-12	1.332802
-5.2	-7.58E-11	1.356023	0.1000003	-5.4E-12	1.356023
-5.3	-7.53E-11	1.379271	0.1000002	-5.3E-12	1.379271
-5.4	-7.43E-11	1.402564	0.1000001	-5.9E-12	1.402564
-5.5	-7.62E-11	1.425872	0.1000001	-5.1E-12	1.425872
-5.6	-7.72E-11	1.449091	0.1000003	-5.4E-12	1.449091
-5.7	-7.54E-11	1.472377	0.1000004	-5.7E-12	1.472377
-5.8	-7.59E-11	1.495747	0.1000003	-5.5E-12	1.495747
-5.9	-7.75E-11	1.518965	0.1000002	-5.1E-12	1.518965
-6	-7.59E-11	1.542264	0.1000001	-4.9E-12	1.542264
-6.1	-5.67E-11	1.598876	0.1000001	-6.4E-12	1.598876
-6.2	-7.6E-11	1.622111	0.1000002	-4.8E-12	1.622111
-6.3	-7.72E-11	1.645323	0.1000003	-5.3E-12	1.645323
