#scan	iMeasureCycle=1	iMux=0	time=0.022	N=401	LocalTime=20/04/2023 11:07:44
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-1E-07	-1.519E-10	0.024889	0.1	2.70942E-05	0.024889
-0.1000002	-2.103E-10	0.04978	0.0999999	2.62336E-05	0.04978
-0.2000003	-2.591E-10	0.074408	0.0999999	2.53796E-05	0.074408
-0.300001	-1.927E-10	0.099143	0.0999997	2.45288E-05	0.099143
-0.4	-1.096E-10	0.123655	0.1000001	2.36815E-05	0.123655
-0.5	-8.46E-11	0.148177	0.1	2.28374E-05	0.148177
-0.6	-7.23E-11	0.172698	0.1	2.19958E-05	0.172698
-0.7	-6.5E-11	0.197222	0.0999999	2.11579E-05	0.197222
-0.8	-6.04E-11	0.221846	0.0999999	2.03226E-05	0.221846
-0.9	-5.7E-11	0.246405	0.0999999	1.94909E-05	0.246405
-1	-5.52E-11	0.271003	0.0999999	1.86622E-05	0.271003
-1.1	-5.35E-11	0.295548	0.0999998	1.78376E-05	0.295548
-1.2	-5.29E-11	0.320082	0.1	1.70175E-05	0.320082
-1.3	-5.3E-11	0.344594	0.1	1.62017E-05	0.344594
-1.4	-5.24E-11	0.369133	0.0999999	1.53914E-05	0.369133
-1.5	-5.21E-11	0.393646	0.1	1.45869E-05	0.393646
-1.6	-5.16E-11	0.418202	0.0999999	1.37887E-05	0.418202
-1.7	-5.22E-11	0.442705	0.0999999	1.29978E-05	0.442705
-1.8	-5.21E-11	0.467229	0.1000001	1.22159E-05	0.467229
-1.9	-5.18E-11	0.491757	0.1	1.14427E-05	0.491757
-2	-5.17E-11	0.516316	0.0999998	1.06809E-05	0.516316
-2.1	-5.19E-11	0.540859	0.0999999	9.9306E-06	0.540859
-2.2	-4.56E-11	0.591074	0.1000001	9.1951E-06	0.591074
-2.3	-4.67E-11	0.61826	0.0999998	8.47708E-06	0.61826
-2.4	-5.13E-11	0.642771	0.0999998	7.77232E-06	0.642771
-2.5	-5.15E-11	0.667387	0.0999999	7.08812E-06	0.667387
-2.6	-5.26E-11	0.691954	0.0999998	6.42574E-06	0.691954
-2.7	-5.3E-11	0.716565	0.0999999	5.78723E-06	0.716565
-2.8	-5.29E-11	0.74109	0.1	5.17537E-06	0.74109
-2.9	-5.34E-11	0.765632	0.0999999	4.59339E-06	0.765632
-3	-5.37E-11	0.790143	0.0999998	4.04135E-06	0.790143
-3.1	-5.41E-11	0.814665	0.1	3.52187E-06	0.814665
-3.2	-5.44E-11	0.839171	0.1000001	3.03719E-06	0.839171
-3.3	-5.48E-11	0.8637	0.0999999	2.58845E-06	0.8637
-3.4	-5.5E-11	0.888253	0.0999998	2.17673E-06	0.888253
-3.5	-5.51E-11	0.912803	0.1	1.80238E-06	0.912803
-3.6	-5.56E-11	0.937329	0.0999997	1.46613E-06	0.937329
-3.7	-5.6E-11	0.961887	0.1	1.16759E-06	0.961887
-3.8	-5.61E-11	0.986408	0.0999998	9.0751E-07	0.986408
-3.9	-5.29E-11	1.013723	0.0999997	6.85557E-07	1.013723
-4	-5.61E-11	1.038256	0.0999998	4.99406E-07	1.038256
-4.1	-5.12E-11	1.090062	0.0999999	3.51779E-07	1.090062
-4.2	-5.55E-11	1.1146	0.0999997	2.33476E-07	1.1146
-4.3	-5.59E-11	1.139152	0.0999998	1.46305E-07	1.139152
-4.4	-5.16E-11	1.176825	0.0999964	8.62773E-08	1.176825
-4.5	-7.16E-11	1.200078	0.1000087	4.62717E-08	1.200078
