#scan	iMeasureCycle=1	iMux=0	time=0.032	N=401	LocalTime=19/04/2023 13:19:36
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-2E-07	-1.628E-10	0.03486	0.0999996	3.52186E-07	0.03486
-0.1000005	-2.208E-10	0.059746	0.0999998	1.87913E-07	0.059746
-0.2000001	-2.411E-10	0.097423	0.0999929	8.84435E-08	0.097423
-0.300001	-1.48E-10	0.120913	0.1000057	3.42448E-08	0.120913
-0.400001	-1.107E-10	0.144119	0.1000029	1.11745E-08	0.144119
-0.500001	-9.54E-11	0.16732	0.1000012	3.1249E-09	0.16732
-0.600001	-8.59E-11	0.190596	0.1000005	7.568E-10	0.190596
-0.700001	-7.83E-11	0.21388	0.1000002	1.538E-10	0.21388
-0.800001	-7.63E-11	0.23709	0.1000003	1.99E-11	0.23709
-0.900001	-7.44E-11	0.260295	0.1000002	-3.8E-12	0.260295
-1.000001	-7.07E-11	0.283658	0.1000002	-7.5E-12	0.283658
-1.100001	-6.89E-11	0.306979	0.1000001	-7.8E-12	0.306979
-1.200001	-7.08E-11	0.330185	0.1000003	-7.3E-12	0.330185
-1.300001	-6.84E-11	0.353479	0.1000003	-7.2E-12	0.353479
-1.400001	-6.8E-11	0.37685	0.1000002	-6.8E-12	0.37685
-1.500001	-6.8E-11	0.400121	0.1000003	-6.4E-12	0.400121
-1.600001	-6.96E-11	0.423314	0.1000003	-5.9E-12	0.423314
-1.700001	-6.78E-11	0.446605	0.1000002	-5.9E-12	0.446605
-1.800001	-6.78E-11	0.469915	0.1000003	-5.5E-12	0.469915
-1.900001	-6.91E-11	0.49314	0.1000003	-5.7E-12	0.49314
-2.000001	-6.98E-11	0.516368	0.1000003	-5.4E-12	0.516368
-2.100001	-6.8E-11	0.539711	0.1000003	-5.7E-12	0.539711
-2.2	-4.78E-11	0.602422	0.0999998	-7.1E-12	0.602422
-2.3	-6.8E-11	0.625664	0.1000001	-4.8E-12	0.625664
-2.4	-6.83E-11	0.648883	0.1000002	-5.2E-12	0.648883
-2.5	-6.72E-11	0.672175	0.1000004	-5.5E-12	0.672175
-2.6	-6.91E-11	0.69546	0.1000002	-5.2E-12	0.69546
-2.7	-6.98E-11	0.718663	0.1000002	-5.2E-12	0.718663
-2.8	-6.88E-11	0.74196	0.1000002	-5.5E-12	0.74196
-2.9	-6.98E-11	0.765237	0.1000004	-5.2E-12	0.765237
-3	-7.12E-11	0.788542	0.1000002	-4.9E-12	0.788542
-3.1	-7.16E-11	0.811772	0.1000003	-5.3E-12	0.811772
-3.2	-7.03E-11	0.835052	0.1000003	-5.2E-12	0.835052
-3.3	-7.01E-11	0.858403	0.1000004	-5.3E-12	0.858403
-3.4	-7.29E-11	0.88171	0.1000004	-5.2E-12	0.88171
-3.5	-7.09E-11	0.905015	0.1000002	-5E-12	0.905015
-3.6	-7.14E-11	0.928291	0.1000003	-4.9E-12	0.928291
-3.7	-7.4E-11	0.951494	0.1000003	-4.8E-12	0.951494
-3.8	-7.4E-11	0.974718	0.1000004	-5E-12	0.974718
-3.9	-7.26E-11	0.998011	0.1000005	-4.9E-12	0.998011
-4	-7.25E-11	1.021285	0.1	-4.6E-12	1.021285
-4.1	-7.51E-11	1.044493	0.1000001	-4.3E-12	1.044493
-4.2	-5.37E-11	1.098468	0.0999999	-6.3E-12	1.098468
-4.3	-7.31E-11	1.121918	0.1000003	-4.9E-12	1.121918
-4.4	-7.2E-11	1.145204	0.1000003	-4.8E-12	1.145204
-4.5	-7.27E-11	1.168484	0.1000002	-4.5E-12	1.168484
-4.6	-7.23E-11	1.191868	0.1000003	-4.8E-12	1.191868
-4.7	-7.57E-11	1.215077	0.1000002	-4.6E-12	1.215077
-4.8	-7.44E-11	1.238355	0.1000002	-5.1E-12	1.238355
-4.9	-7.45E-11	1.261662	0.1000002	-5E-12	1.261662
-5	-7.61E-11	1.28497	0.1000004	-4.3E-12	1.28497
-5.1	-7.55E-11	1.30827	0.1000001	-4.6E-12	1.30827
-5.2	-7.67E-11	1.331499	0.1000003	-4.3E-12	1.331499
-5.3	-7.72E-11	1.35471	0.1000001	-4.6E-12	1.35471
-5.4	-7.78E-11	1.377928	0.1000004	-3.7E-12	1.377928
-5.5	-7.81E-11	1.401134	0.1000003	-4.5E-12	1.401134
-5.6	-7.63E-11	1.424424	0.1000003	-4.6E-12	1.424424
-5.7	-7.62E-11	1.447717	0.1000002	-4.5E-12	1.447717
-5.8	-7.87E-11	1.470922	0.1000002	-4.1E-12	1.470922
-5.9	-7.9E-11	1.494138	0.1000003	-3.9E-12	1.494138
-6	-7.7E-11	1.517427	0.1000001	-4.6E-12	1.517427
-6.1	-7.88E-11	1.540707	0.1000003	-4.2E-12	1.540707
-6.2	-5.95E-11	1.591052	0.1	-5.7E-12	1.591052
-6.3	-7.78E-11	1.614292	0.1000001	-4.3E-12	1.614292
-6.4	-7.67E-11	1.637609	0.1000002	-4.5E-12	1.637609
-6.5	-7.89E-11	1.660906	0.1000002	-4.2E-12	1.660906
-6.6	-6.59E-11	1.685255	0.1	-5E-12	1.685255
-6.7	-7.79E-11	1.708557	0.1000001	-4E-12	1.708557
-6.8	-7.67E-11	1.731899	0.1000001	-4.1E-12	1.731899
-6.9	-8.05E-11	1.755109	0.1000002	-4.3E-12	1.755109
-7	-8.07E-11	1.778407	0.1000003	-3.8E-12	1.778407
-7.1	-7.88E-11	1.801699	0.1000003	-5.1E-12	1.801699
-7.2	-8.11E-11	1.824909	0.1000001	-4.7E-12	1.824909
-7.3	-8.17E-11	1.848126	0.1000004	-4.1E-12	1.848126
-7.4	-8.15E-11	1.871381	0.1000001	-4.2E-12	1.871381
-7.5	-7.98E-11	1.894679	0.1000002	-4.4E-12	1.894679
-7.6	-7.99E-11	1.917966	0.1000003	-4.5E-12	1.917966
-7.7	-8.26E-11	1.941168	0.1000001	-3.9E-12	1.941168
-7.8	-8.19E-11	1.9644	0.1000003	-4.1E-12	1.9644
-7.9	-8.08E-11	1.987697	0.1000002	-4.2E-12	1.987697
-8	-8.2E-11	2.010947	0.1000002	-4E-12	2.010947
-8.1	-8.3E-11	2.03416	0.1000002	-3.8E-12	2.03416
-8.2	-8.27E-11	2.057376	0.1000003	-4.2E-12	2.057376
-8.3	-6.25E-11	2.101105	0.1	-5.6E-12	2.101105
-8.4	-8.17E-11	2.124553	0.1000003	-4E-12	2.124553
-8.5	-8.12E-11	2.147853	0.1000002	-4.2E-12	2.147853
-8.6	-8.09E-11	2.171148	0.1000003	-4.2E-12	2.171148
-8.7	-8.27E-11	2.194435	0.1000002	-4E-12	2.194435
-8.8	-8.15E-11	2.217743	0.1000002	-4.3E-12	2.217743
-8.9	-8.18E-11	2.241022	0.1000002	-4.3E-12	2.241022
-9	-8.36E-11	2.26423	0.1000002	-4E-12	2.26423
-9.1	-8.37E-11	2.28753	0.1000001	-4.1E-12	2.28753
-9.2	-8.41E-11	2.310752	0.1000003	-4.2E-12	2.310752
-9.3	-8.22E-11	2.334048	0.1000002	-4.4E-12	2.334048
-9.4	-8.42E-11	2.357261	0.1000001	-3.6E-12	2.357261
-9.5	-8.46E-11	2.38048	0.1000002	-4.2E-12	2.38048
-9.6	-8.49E-11	2.403694	0.1000003	-4.2E-12	2.403694
-9.7	-8.32E-11	2.426989	0.1000003	-4.1E-12	2.426989
-9.8	-8.31E-11	2.450272	0.1000001	-4.3E-12	2.450272
-9.9	-8.49E-11	2.473475	0.1000004	-4.2E-12	2.473475
-10	-8.5E-11	2.496722	0.1000004	-4.1E-12	2.496722
-9.90001	-4.45E-11	2.52001	0.0999998	-6.9E-12	2.52001
-9.80001	-3.91E-11	2.543286	0.0999999	-7.4E-12	2.543286
-9.70001	-5.57E-11	2.602471	0.1000001	-5.3E-12	2.602471
-9.60001	-3.51E-11	2.625882	0.0999997	-7.5E-12	2.625882
-9.50001	-3.46E-11	2.649183	0.1	-7.1E-12	2.649183
-9.40001	-3.45E-11	2.672486	0.1000001	-7.1E-12	2.672486
-9.30001	-3.12E-11	2.695764	0.0999998	-7.9E-12	2.695764
-9.20001	-2.98E-11	2.718977	0.0999999	-7.8E-12	2.718977
-9.10001	-3.12E-11	2.74226	0.0999997	-7.6E-12	2.74226
-9.00001	-3.05E-11	2.765547	0.0999999	-7.8E-12	2.765547
-8.90001	-2.84E-11	2.788841	0.0999998	-8E-12	2.788841
-8.80001	-2.81E-11	2.812082	0.0999999	-7.9E-12	2.812082
-8.70001	-2.79E-11	2.835371	0.0999997	-7.9E-12	2.835371
