#scan	iMeasureCycle=1	iMux=0	time=0.032	N=401	LocalTime=20/04/2023 09:19:43
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-1E-07	-1.513E-10	0.03492	0.0999998	2.49412E-05	0.03492
-0.1000003	-2.103E-10	0.059794	0.0999997	2.40924E-05	0.059794
-0.2000004	-2.59E-10	0.084309	0.1	2.32498E-05	0.084309
-0.300001	-1.913E-10	0.109072	0.1000002	2.24102E-05	0.109072
-0.4	-1.089E-10	0.133606	0.0999998	2.15737E-05	0.133606
-0.5	-8.46E-11	0.158108	0.0999999	2.07407E-05	0.158108
-0.6	-7.19E-11	0.182629	0.1000001	1.99113E-05	0.182629
-0.7	-6.41E-11	0.207283	0.1	1.90845E-05	0.207283
-0.8	-5.99E-11	0.231821	0.1	1.82612E-05	0.231821
-0.9	-5.66E-11	0.25641	0.1	1.74415E-05	0.25641
-1	-5.48E-11	0.280953	0.1	1.66262E-05	0.280953
-1.1	-5.33E-11	0.305568	0.1	1.58156E-05	0.305568
-1.2	-5.28E-11	0.330124	0.1	1.50099E-05	0.330124
-1.3	-5.2E-11	0.354695	0.1000001	1.42099E-05	0.354695
-1.4	-5.18E-11	0.379206	0.0999999	1.34167E-05	0.379206
-1.5	-5.18E-11	0.403739	0.0999999	1.26299E-05	0.403739
-1.6	-5.15E-11	0.428285	0.0999998	1.18518E-05	0.428285
-1.7	-5.15E-11	0.452851	0.0999996	1.10828E-05	0.452851
-1.8	-5.15E-11	0.477396	0.0999998	1.03245E-05	0.477396
-1.9	-5.14E-11	0.501938	0.1000001	9.578E-06	0.501938
-2	-4.79E-11	0.529094	0.1	8.84935E-06	0.529094
-2.1	-5.13E-11	0.553638	0.0999999	8.13073E-06	0.553638
-2.2	-4.54E-11	0.601405	0.0999999	7.43126E-06	0.601405
-2.3	-5.06E-11	0.62595	0.0999998	6.74873E-06	0.62595
-2.4	-5.16E-11	0.650496	0.1000001	6.09026E-06	0.650496
-2.5	-5.19E-11	0.675063	0.1	5.45586E-06	0.675063
-2.6	-5.26E-11	0.699626	0.1	4.8492E-06	0.699626
-2.7	-5.23E-11	0.724273	0.1000001	4.27271E-06	0.724273
-2.8	-5.27E-11	0.748832	0.1000001	3.72812E-06	0.748832
-2.9	-5.3E-11	0.773348	0.1000001	3.21857E-06	0.773348
-3	-5.37E-11	0.797855	0.1	2.74493E-06	0.797855
-3.1	-5.42E-11	0.8224	0.0999997	2.30968E-06	0.8224
-3.2	-5.44E-11	0.846911	0.0999999	1.913E-06	0.846911
-3.3	-5.51E-11	0.871426	0.0999999	1.55684E-06	0.871426
-3.4	-5.48E-11	0.895977	0.1000001	1.23994E-06	0.895977
-3.5	-5.59E-11	0.920492	0.1000001	9.6379E-07	0.920492
-3.6	-5.23E-11	0.947862	0.0999998	7.28564E-07	0.947862
-3.7	-5.62E-11	0.97236	0.0999996	5.30636E-07	0.97236
-3.8	-5.59E-11	0.996894	0.0999998	3.70823E-07	0.996894
-3.9	-5.62E-11	1.021416	0.0999996	2.46631E-07	1.021416
