#scan	iMeasureCycle=1	iMux=0	time=0.032	N=401	LocalTime=19/04/2023 17:13:38
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-3E-07	-1.629E-10	0.034916	0.1000001	4.24706E-06	0.034916
-0.1000004	-2.225E-10	0.059797	0.1000001	3.63258E-06	0.059797
-0.2000005	-2.712E-10	0.084299	0.0999998	3.04955E-06	0.084299
-0.300001	-2.093E-10	0.109055	0.1	2.50193E-06	0.109055
-0.4	-1.192E-10	0.133599	0.1	1.99754E-06	0.133599
-0.5	-9.3E-11	0.15811	0.0999999	1.54271E-06	0.15811
-0.6	-7.96E-11	0.182614	0.0999999	1.1444E-06	0.182614
-0.7	-6.72E-11	0.210031	0.0999995	8.09156E-07	0.210031
-0.8	-6.65E-11	0.234563	0.0999995	5.36921E-07	0.234563
-0.9	-6.32E-11	0.259128	0.0999995	3.30846E-07	0.259128
-1	-6.17E-11	0.283651	0.0999996	1.85776E-07	0.283651
-1.1	-6E-11	0.308183	0.0999999	9.3025E-08	0.308183
-1.2	-5.21E-11	0.345961	0.099996	4.16073E-08	0.345961
-1.300001	-7.19E-11	0.369255	0.100004	1.54826E-08	0.369255
-1.400001	-7.06E-11	0.39254	0.1000015	4.9622E-09	0.39254
-1.500001	-7.13E-11	0.415809	0.1000004	1.3703E-09	0.415809
-1.600001	-7.29E-11	0.439027	0.1000006	3.223E-10	0.439027
-1.700001	-7.3E-11	0.462237	0.1000004	5.81E-11	0.462237
-1.800001	-7.15E-11	0.48552	0.1000004	8E-13	0.48552
-1.900001	-7.16E-11	0.508794	0.1000004	-9.5E-12	0.508794
-2.000001	-7.35E-11	0.532112	0.1000003	-1.09E-11	0.532112
-2.100001	-7.42E-11	0.555326	0.1000003	-1.04E-11	0.555326
-2.2	-5.16E-11	0.602286	0.1000001	-1.21E-11	0.602286
-2.3	-7.22E-11	0.625525	0.1000001	-1.02E-11	0.625525
-2.4	-7.13E-11	0.648919	0.1000003	-1.04E-11	0.648919
-2.5	-7.14E-11	0.672207	0.1000001	-1.05E-11	0.672207
-2.6	-7.34E-11	0.695478	0.1000004	-1.03E-11	0.695478
-2.7	-7.02E-11	0.718869	0.1000001	-1.04E-11	0.718869
-2.8	-7.28E-11	0.742173	0.1000002	-1.08E-11	0.742173
-2.9	-7.43E-11	0.765426	0.1000002	-1.05E-11	0.765426
-3	-7.54E-11	0.788639	0.1000003	-1.04E-11	0.788639
-3.1	-7.45E-11	0.811923	0.1000003	-1.04E-11	0.811923
-3.2	-7.42E-11	0.835225	0.1000003	-1.03E-11	0.835225
-3.3	-7.57E-11	0.858551	0.1000004	-1E-11	0.858551
