#scan	iMeasureCycle=1	iMux=0	time=0.032	N=401	LocalTime=19/04/2023 14:25:37
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-1E-07	-1.624E-10	0.034947	0.1	1.26864E-06	0.034947
-0.1000004	-2.216E-10	0.059822	0.1000001	9.0144E-07	0.059822
-0.2000002	-2.655E-10	0.087151	0.0999995	6.01385E-07	0.087151
-0.300001	-1.849E-10	0.111919	0.0999995	3.67969E-07	0.111919
-0.4	-1.107E-10	0.136438	0.0999994	2.027E-07	0.136438
-0.5	-8.78E-11	0.160948	0.0999999	9.7783E-08	0.160948
-0.6	-6.33E-11	0.198625	0.0999959	4.13285E-08	0.198625
-0.700001	-7.82E-11	0.221856	0.1000032	1.41461E-08	0.221856
-0.800001	-7.49E-11	0.24514	0.1000013	4.1053E-09	0.24514
-0.900001	-7.26E-11	0.268449	0.1000005	1.0179E-09	0.268449
-1.000001	-7.26E-11	0.291704	0.1000004	2.068E-10	0.291704
-1.100001	-7.29E-11	0.314918	0.1000003	2.7E-11	0.314918
-1.200001	-6.98E-11	0.338248	0.1000002	-4.9E-12	0.338248
-1.300001	-7E-11	0.361534	0.1000001	-8.8E-12	0.361534
-1.400001	-7.13E-11	0.384741	0.1000002	-9.1E-12	0.384741
-1.5	-7.14E-11	0.407955	0.1000003	-9E-12	0.407955
-1.600001	-6.98E-11	0.431353	0.1000004	-8.8E-12	0.431353
-1.7	-7.1E-11	0.454577	0.1000003	-8E-12	0.454577
-1.800001	-7.19E-11	0.477787	0.1000001	-8.1E-12	0.477787
-1.900001	-7.15E-11	0.500994	0.1000003	-8.2E-12	0.500994
-2.000001	-6.99E-11	0.524275	0.1000003	-7.7E-12	0.524275
-2.100001	-6.95E-11	0.547566	0.1000003	-8.3E-12	0.547566
-2.2	-4.96E-11	0.602855	0.1000001	-1.01E-11	0.602855
-2.3	-6.87E-11	0.626121	0.1000001	-8.2E-12	0.626121
-2.4	-6.77E-11	0.649467	0.1000003	-8.2E-12	0.649467
-2.5	-6.89E-11	0.672767	0.1000003	-8.3E-12	0.672767
-2.6	-7.14E-11	0.696037	0.1000003	-7.9E-12	0.696037
-2.7	-7.04E-11	0.71933	0.1000002	-7.9E-12	0.71933
-2.8	-7.02E-11	0.742629	0.1000003	-7.7E-12	0.742629
-2.9	-7.29E-11	0.765964	0.1000002	-7.7E-12	0.765964
-3	-7.31E-11	0.789186	0.1000002	-7.7E-12	0.789186
-3.1	-7.19E-11	0.812535	0.1000004	-7.8E-12	0.812535
-3.2	-7.2E-11	0.835833	0.1000003	-7.8E-12	0.835833
-3.3	-7.3E-11	0.859118	0.1000004	-7.7E-12	0.859118
-3.4	-7.31E-11	0.882396	0.1000001	-7.6E-12	0.882396
-3.5	-7.38E-11	0.905675	0.1000003	-7.5E-12	0.905675
-3.6	-7.43E-11	0.928923	0.1000002	-7.8E-12	0.928923
-3.7	-7.6E-11	0.952134	0.1000001	-7.1E-12	0.952134
-3.8	-7.49E-11	0.975423	0.1000002	-7.5E-12	0.975423
-3.9	-7.48E-11	0.998695	0.1000003	-7.1E-12	0.998695
-4	-7.69E-11	1.021915	0.1000001	-7.2E-12	1.021915
-4.1	-7.66E-11	1.045224	0.1000003	-7.4E-12	1.045224
-4.2	-5.63E-11	1.094142	0.1000001	-9.2E-12	1.094142
-4.3	-7.52E-11	1.117425	0.1000003	-7E-12	1.117425
-4.4	-7.48E-11	1.140722	0.1000002	-7.3E-12	1.140722
-4.5	-7.51E-11	1.164015	0.1000002	-7.1E-12	1.164015
-4.6	-7.7E-11	1.187287	0.1000002	-6.9E-12	1.187287
-4.7	-7.56E-11	1.210577	0.1000003	-7.1E-12	1.210577
-4.8	-7.59E-11	1.233867	0.1000003	-7E-12	1.233867
-4.9	-7.73E-11	1.257119	0.1000002	-7.1E-12	1.257119
-5	-7.84E-11	1.280344	0.1000003	-6.8E-12	1.280344
-5.1	-7.7E-11	1.303719	0.1000003	-7.2E-12	1.303719
-5.2	-7.89E-11	1.327008	0.1000001	-6.9E-12	1.327008
-5.3	-7.93E-11	1.350229	0.1000002	-6.7E-12	1.350229
-5.4	-8.02E-11	1.373439	0.1000002	-7.5E-12	1.373439
-5.5	-7.85E-11	1.396725	0.1000005	-7.3E-12	1.396725
-5.6	-7.81E-11	1.420027	0.1000003	-7E-12	1.420027
-5.7	-7.98E-11	1.443288	0.1000002	-6.6E-12	1.443288
-5.8	-7.85E-11	1.466586	0.1000003	-7.3E-12	1.466586
-5.9	-7.89E-11	1.489869	0.1000004	-6.5E-12	1.489869
