#scan	iMeasureCycle=1	iMux=0	time=0.021	N=401	LocalTime=20/04/2023 06:07:42
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-2E-07	-1.509E-10	0.023941	0.0999999	2.09176E-05	0.023941
-0.1000002	-2.096E-10	0.048804	0.1000001	2.00882E-05	0.048804
-0.2000004	-2.581E-10	0.073354	0.0999998	1.92648E-05	0.073354
-0.300001	-1.979E-10	0.098152	0.1	1.84446E-05	0.098152
-0.4	-1.099E-10	0.122688	0.0999999	1.76284E-05	0.122688
-0.5	-8.4E-11	0.147212	0.0999999	1.68157E-05	0.147212
-0.6	-7.12E-11	0.17185	0.0999999	1.60078E-05	0.17185
-0.7	-6.44E-11	0.196364	0.0999998	1.52035E-05	0.196364
-0.8	-5.94E-11	0.220895	0.1000001	1.44042E-05	0.220895
-0.9	-5.69E-11	0.245408	0.1	1.36098E-05	0.245408
-1	-5.43E-11	0.269919	0.0999999	1.28222E-05	0.269919
-1.1	-5.33E-11	0.294417	0.0999997	1.20414E-05	0.294417
-1.2	-5.23E-11	0.31895	0.0999999	1.12683E-05	0.31895
-1.3	-5.14E-11	0.343484	0.0999999	1.05042E-05	0.343484
-1.4	-5.11E-11	0.367996	0.0999999	9.7503E-06	0.367996
-1.5	-5.06E-11	0.392543	0.0999998	9.008E-06	0.392543
-1.6	-4.71E-11	0.419693	0.0999998	8.28309E-06	0.419693
-1.7	-5.07E-11	0.444204	0.0999999	7.56932E-06	0.444204
-1.8	-5.05E-11	0.468731	0.1	6.87324E-06	0.468731
-1.9	-5.08E-11	0.493199	0.1000001	6.1976E-06	0.493199
-2	-5.07E-11	0.517847	0.0999999	5.5444E-06	0.517847
-2.1	-5.11E-11	0.542362	0.0999999	4.91778E-06	0.542362
-2.2	-4.51E-11	0.586481	0.1	4.32089E-06	0.586481
-2.3	-4.95E-11	0.611018	0.1	3.75282E-06	0.611018
-2.4	-5.03E-11	0.635534	0.0999999	3.22184E-06	0.635534
-2.5	-5.1E-11	0.660087	0.0999998	2.72798E-06	0.660087
-2.6	-5.16E-11	0.684652	0.1000002	2.27447E-06	0.684652
-2.7	-5.17E-11	0.709195	0.0999999	1.86375E-06	0.709195
-2.8	-5.27E-11	0.733824	0.0999999	1.49629E-06	0.733824
-2.9	-5.27E-11	0.758346	0.1000001	1.17301E-06	0.758346
-3	-4.91E-11	0.78567	0.0999997	8.94874E-07	0.78567
-3.1	-5.32E-11	0.810179	0.0999997	6.59334E-07	0.810179
