#scan	iMeasureCycle=1	iMux=0	time=0.031	N=401	LocalTime=20/04/2023 10:19:44
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-2E-07	-1.522E-10	0.033917	0.0999999	2.61436E-05	0.033917
-0.1000004	-2.108E-10	0.058814	0.1000001	2.52888E-05	0.058814
-0.2000004	-2.592E-10	0.083315	0.1000001	2.44397E-05	0.083315
-0.300001	-1.927E-10	0.108034	0.0999999	2.35949E-05	0.108034
-0.4	-1.103E-10	0.13257	0.0999998	2.27531E-05	0.13257
-0.5	-8.55E-11	0.157084	0.1	2.19143E-05	0.157084
-0.6	-7.23E-11	0.181707	0.0999998	2.10777E-05	0.181707
-0.7	-6.55E-11	0.206263	0.0999999	2.02453E-05	0.206263
-0.8	-6.05E-11	0.230805	0.0999998	1.94151E-05	0.230805
-0.9	-5.78E-11	0.255336	0.1000001	1.8589E-05	0.255336
-1	-5.56E-11	0.279871	0.1	1.77666E-05	0.279871
-1.1	-5.42E-11	0.304487	0.1000001	1.69484E-05	0.304487
-1.2	-5.37E-11	0.329022	0.1	1.61347E-05	0.329022
-1.3	-5.28E-11	0.3537	0.0999997	1.53256E-05	0.3537
-1.4	-5.25E-11	0.378221	0.0999999	1.45229E-05	0.378221
-1.5	-5.25E-11	0.402729	0.1000001	1.37261E-05	0.402729
-1.6	-5.18E-11	0.427253	0.0999999	1.29363E-05	0.427253
-1.7	-5.22E-11	0.451764	0.0999997	1.21545E-05	0.451764
-1.8	-5.22E-11	0.476289	0.0999998	1.13825E-05	0.476289
-1.9	-5.2E-11	0.500827	0.0999998	1.06203E-05	0.500827
-2	-5.21E-11	0.525385	0.0999999	9.8702E-06	0.525385
-2.1	-5.2E-11	0.549933	0.1000001	9.1336E-06	0.549933
-2.2	-4.54E-11	0.602755	0.0999999	8.41739E-06	0.602755
-2.3	-5.06E-11	0.627262	0.1	7.71114E-06	0.627262
-2.4	-5.16E-11	0.651875	0.1	7.02574E-06	0.651875
-2.5	-5.18E-11	0.676384	0.1	6.36203E-06	0.676384
-2.6	-5.19E-11	0.70105	0.1	5.72237E-06	0.70105
-2.7	-5.28E-11	0.725582	0.1	5.1087E-06	0.725582
-2.8	-5.36E-11	0.750094	0.0999999	4.52414E-06	0.750094
-2.9	-5.38E-11	0.77463	0.0999998	3.97089E-06	0.77463
-3	-5.4E-11	0.79918	0.0999998	3.45135E-06	0.79918
-3.1	-5.5E-11	0.823713	0.0999998	2.96656E-06	0.823713
-3.2	-5.46E-11	0.84832	0.0999997	2.51848E-06	0.84832
-3.3	-5.52E-11	0.872856	0.1	2.10793E-06	0.872856
-3.4	-5.53E-11	0.897369	0.1	1.73571E-06	0.897369
-3.5	-5.53E-11	0.921908	0.0999998	1.40246E-06	0.921908
-3.6	-5.59E-11	0.946407	0.0999999	1.10852E-06	0.946407
-3.7	-5.25E-11	0.973814	0.0999999	8.54791E-07	0.973814
-3.8	-5.62E-11	0.998309	0.0999997	6.37671E-07	0.998309
-3.9	-5.66E-11	1.022821	0.0999995	4.58995E-07	1.022821
-4	-5.69E-11	1.047366	0.0999998	3.16257E-07	1.047366
-4.1	-5.07E-11	1.098821	0.0999998	2.0836E-07	1.098821
-4.2	-5.54E-11	1.123374	0.0999999	1.27712E-07	1.123374
-4.3	-5.11E-11	1.161079	0.0999963	7.36164E-08	1.161079
-4.4	-7.1E-11	1.184739	0.100008	3.8461E-08	1.184739
-4.5	-7E-11	1.208045	0.1000036	1.82597E-08	1.208045
-4.6	-7.29E-11	1.231251	0.1000019	7.7982E-09	1.231251
-4.7	-7.34E-11	1.25446	0.100001	2.9708E-09	1.25446
