#scan	iMeasureCycle=1	iMux=0	time=0.024	N=401	LocalTime=20/04/2023 05:37:42
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-1E-07	-1.51E-10	0.026895	0.1	2.02735E-05	0.026895
-0.1000005	-2.099E-10	0.051797	0.0999998	1.94472E-05	0.051797
-0.2000005	-2.587E-10	0.076405	0.1000001	1.8626E-05	0.076405
-0.300001	-1.985E-10	0.101126	0.1	1.78099E-05	0.101126
-0.4	-1.104E-10	0.125647	0.0999999	1.69974E-05	0.125647
-0.5	-8.47E-11	0.150156	0.0999999	1.61887E-05	0.150156
-0.6	-7.13E-11	0.174694	0.1	1.53837E-05	0.174694
-0.7	-6.47E-11	0.199215	0.0999998	1.45835E-05	0.199215
-0.8	-5.95E-11	0.223734	0.0999999	1.37885E-05	0.223734
-0.9	-5.7E-11	0.248243	0.0999999	1.29994E-05	0.248243
-1	-5.47E-11	0.272849	0.0999999	1.22168E-05	0.272849
-1.1	-5.35E-11	0.297362	0.0999999	1.14418E-05	0.297362
-1.2	-5.19E-11	0.321895	0.1	1.06752E-05	0.321895
-1.3	-5.21E-11	0.346405	0.0999999	9.9186E-06	0.346405
-1.4	-5.07E-11	0.371004	0.1	9.1724E-06	0.371004
-1.5	-4.69E-11	0.398101	0.1000001	8.4432E-06	0.398101
-1.6	-5E-11	0.422725	0.0999998	7.72466E-06	0.422725
-1.7	-5.02E-11	0.447244	0.1	7.02305E-06	0.447244
-1.8	-5.08E-11	0.471771	0.0999999	6.34146E-06	0.471771
-1.9	-5.06E-11	0.496311	0.1	5.68152E-06	0.496311
-2	-5.06E-11	0.520839	0.0999998	5.04677E-06	0.520839
-2.1	-5.09E-11	0.545365	0.0999998	4.43959E-06	0.545365
-2.2	-4.41E-11	0.594075	0.1	3.8671E-06	0.594075
-2.3	-4.94E-11	0.618613	0.1	3.32418E-06	0.618613
-2.4	-4.99E-11	0.643173	0.1000005	2.8203E-06	0.643173
-2.5	-5.08E-11	0.667725	0.1	2.35604E-06	0.667725
-2.6	-5.16E-11	0.692313	0.1	1.93426E-06	0.692313
-2.7	-5.21E-11	0.716832	0.0999998	1.55621E-06	0.716832
-2.8	-5.23E-11	0.74137	0.1	1.22286E-06	0.74137
-2.9	-5.3E-11	0.765939	0.0999999	9.3448E-07	0.765939
-3	-4.93E-11	0.793268	0.0999996	6.91672E-07	0.793268
-3.1	-5.35E-11	0.817795	0.0999996	4.90757E-07	0.817795
-3.2	-5.35E-11	0.842332	0.0999997	3.31933E-07	0.842332
-3.3	-5.42E-11	0.867027	0.0999997	2.11744E-07	0.867027
-3.4	-5.44E-11	0.891539	0.0999997	1.25673E-07	0.891539
-3.5	-4.89E-11	0.929232	0.0999945	6.95385E-08	0.929232
-3.6	-6.89E-11	0.952438	0.1000075	3.43016E-08	0.952438
-3.7	-6.8E-11	0.975729	0.1000027	1.52636E-08	0.975729
-3.8	-6.85E-11	0.999024	0.1000016	6.0284E-09	0.999024
-3.9	-6.99E-11	1.022269	0.1000006	2.1051E-09	1.022269
-4	-7.11E-11	1.045511	0.1000003	6.439E-10	1.045511
-4.1	-5.03E-11	1.094333	0.1	1.677E-10	1.094333
-4.2	-7.04E-11	1.117577	0.1000002	3.05E-11	1.117577
-4.3	-7.07E-11	1.140789	0.1000002	1.1E-12	1.140789
-4.4	-6.96E-11	1.164075	0.1	-4.1E-12	1.164075
-4.5	-6.95E-11	1.187409	0.1000001	-5.3E-12	1.187409
-4.6	-7.18E-11	1.210623	0.1000001	-4.8E-12	1.210623
-4.7	-7.03E-11	1.233916	0.1000002	-4.6E-12	1.233916
-4.8	-7.11E-11	1.2572	0.1000001	-4.5E-12	1.2572
-4.9	-7.14E-11	1.280495	0.1000002	-4.7E-12	1.280495
-5	-7.33E-11	1.303711	0.1000002	-4.1E-12	1.303711
-5.1	-7.38E-11	1.326927	0.1000002	-4.5E-12	1.326927
-5.2	-7.19E-11	1.350219	0.1000001	-4.3E-12	1.350219
-5.3	-7.35E-11	1.373546	0.1000003	-3.8E-12	1.373546
-5.4	-7.5E-11	1.39676	0.1000001	-4.4E-12	1.39676
-5.5	-7.54E-11	1.420027	0.1000002	-4.3E-12	1.420027
-5.6	-7.26E-11	1.443325	0.1000002	-4.3E-12	1.443325
-5.7	-7.47E-11	1.46652	0.1000001	-4.3E-12	1.46652
-5.8	-7.35E-11	1.489815	0.1000002	-4.5E-12	1.489815
-5.9	-7.54E-11	1.513012	0.1000001	-4.3E-12	1.513012
-6	-7.38E-11	1.536289	0.1000001	-4.3E-12	1.536289
-6.1	-5.52E-11	1.592829	0.1	-5.9E-12	1.592829
-6.2	-7.45E-11	1.616071	0.1000002	-4.4E-12	1.616071
-6.3	-7.25E-11	1.639406	0.1	-4.6E-12	1.639406
-6.4	-7.34E-11	1.66269	0.1000002	-4.2E-12	1.66269
-6.5	-7.54E-11	1.685977	0.1	-4.4E-12	1.685977
-6.6	-7.57E-11	1.709269	0.1000001	-4E-12	1.709269
-6.7	-7.5E-11	1.732632	0.1000001	-3.9E-12	1.732632
-6.8	-7.6E-11	1.75591	0.1000002	-3.8E-12	1.75591
-6.9	-7.71E-11	1.779139	0.1000001	-4.2E-12	1.779139
-7	-7.65E-11	1.802383	0.1000001	-3.9E-12	1.802383
-7.1	-7.56E-11	1.825677	0.1000001	-3.8E-12	1.825677
-7.2	-7.78E-11	1.84888	0.1000004	-3.5E-12	1.84888
-7.3	-7.83E-11	1.8721	0.1000003	-3.4E-12	1.8721
-7.4	-7.82E-11	1.895307	0.1000002	-4E-12	1.895307
-7.5	-7.64E-11	1.91859	0.1000003	-4.1E-12	1.91859
-7.6	-7.66E-11	1.941878	0.1000002	-4.2E-12	1.941878
-7.7	-7.89E-11	1.965075	0.1000003	-4E-12	1.965075
-7.8	-7.75E-11	1.988371	0.1000001	-4.2E-12	1.988371
-7.9	-7.75E-11	2.011666	0.1000001	-4.4E-12	2.011666
-8	-7.98E-11	2.03487	0.1000001	-3.7E-12	2.03487
-8.1	-5.85E-11	2.089784	0.0999999	-5.7E-12	2.089784
