#scan	iMeasureCycle=1	iMux=0	time=0.031	N=401	LocalTime=19/04/2023 11:43:36
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-1E-07	-1.633E-10	0.033963	0.1000007	2.084E-10	0.033963
-0.1000012	-2.345E-10	0.057598	0.1000002	-2.93E-11	0.057598
-0.2000011	-2.847E-10	0.080782	0.1000002	-4.56E-11	0.080782
-0.300001	-2.48E-10	0.10426	0.0999999	-4.39E-11	0.10426
-0.400001	-1.342E-10	0.127531	0.1	-2.34E-11	0.127531
-0.500001	-1.041E-10	0.150725	0.1000003	-1.34E-11	0.150725
-0.600001	-8.93E-11	0.174031	0.1	-9.3E-12	0.174031
-0.700001	-7.92E-11	0.197321	0.1000002	-6.4E-12	0.197321
-0.800001	-7.35E-11	0.220613	0.1000003	-5E-12	0.220613
-0.900001	-7.21E-11	0.243825	0.1000002	-3.4E-12	0.243825
-1.000001	-7E-11	0.267034	0.1000003	-2.8E-12	0.267034
-1.100001	-6.62E-11	0.290464	0.1000002	-1.9E-12	0.290464
-1.200001	-6.68E-11	0.313694	0.1	-1.1E-12	0.313694
-1.300001	-6.64E-11	0.336903	0.0999999	-1.3E-12	0.336903
-1.400001	-6.61E-11	0.36011	0.1000001	-9E-13	0.36011
-1.500001	-6.41E-11	0.383393	0.1000001	-1E-12	0.383393
-1.600001	-6.5E-11	0.4066	0.1000003	-6E-13	0.4066
-1.700001	-6.54E-11	0.429837	0.1000002	-8E-13	0.429837
-1.800001	-6.36E-11	0.453126	0.1000001	-3E-13	0.453126
-1.900001	-6.41E-11	0.476399	0.1000003	-3E-13	0.476399
-2.000001	-6.54E-11	0.499619	0.1000001	2E-13	0.499619
-2.100001	-6.58E-11	0.522838	0.0999999	5E-13	0.522838
-2.2	-6.38E-11	0.546335	0.0999999	1E-13	0.546335
-2.3	-4.41E-11	0.599073	0.1	-1.4E-12	0.599073
-2.4	-6.37E-11	0.622336	0.1	5E-13	0.622336
-2.5	-6.28E-11	0.645641	0.1000001	5E-13	0.645641
-2.6	-6.49E-11	0.668959	0.1	9E-13	0.668959
-2.7	-6.54E-11	0.692239	0.1000001	5E-13	0.692239
-2.8	-6.45E-11	0.715536	0.1000001	7E-13	0.715536
-2.9	-6.49E-11	0.73882	0.1	2E-13	0.73882
-3	-6.71E-11	0.762032	0.1000003	5E-13	0.762032
-3.1	-6.74E-11	0.785246	0.1000001	6E-13	0.785246
-3.2	-6.74E-11	0.808467	0.1000002	6E-13	0.808467
-3.3	-6.63E-11	0.831756	0.1000002	7E-13	0.831756
-3.4	-6.82E-11	0.855064	0.1000001	7E-13	0.855064
-3.5	-6.85E-11	0.87828	0.1000001	1E-12	0.87828
-3.6	-6.76E-11	0.901657	0.1000001	1E-12	0.901657
-3.7	-6.92E-11	0.924886	0.1000004	9E-13	0.924886
-3.8	-6.96E-11	0.948148	0.1	1E-12	0.948148
-3.9	-6.85E-11	0.971437	0.1000001	9E-13	0.971437
-4	-6.84E-11	0.994715	0.1000003	1.3E-12	0.994715
-4.1	-7.04E-11	1.017944	0.1000002	1.2E-12	1.017944
-4.2	-7.02E-11	1.041175	0.1000001	1.4E-12	1.041175
-4.3	-4.98E-11	1.097574	0.1	-6E-13	1.097574
-4.4	-6.92E-11	1.12083	0.1	1.4E-12	1.12083
-4.5	-7E-11	1.14404	0.1000001	1.2E-12	1.14404
-4.6	-7.01E-11	1.167439	0.1000002	1.1E-12	1.167439
-4.7	-7.14E-11	1.190699	0.1000003	1.2E-12	1.190699
-4.8	-6.97E-11	1.213989	0.1000001	1.2E-12	1.213989
-4.9	-7.2E-11	1.237205	0.1000001	1.4E-12	1.237205
-5	-7.19E-11	1.260425	0.1000001	1E-12	1.260425
-5.1	-7.03E-11	1.283763	0.1000001	1.1E-12	1.283763
-5.2	-7.07E-11	1.307067	0.1	1.2E-12	1.307067
-5.3	-7.28E-11	1.330284	0.1000002	1.6E-12	1.330284
-5.4	-7.32E-11	1.353495	0.1000003	1.3E-12	1.353495
-5.5	-7.2E-11	1.376781	0.1000001	1.2E-12	1.376781
