#scan	iMeasureCycle=1	iMux=0	time=0.031	N=401	LocalTime=20/04/2023 02:07:41
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-1E-07	-1.533E-10	0.033903	0.1	1.57217E-05	0.033903
-0.1000004	-2.12E-10	0.058853	0.1	1.49224E-05	0.058853
-0.2000003	-2.604E-10	0.083387	0.0999999	1.41285E-05	0.083387
-0.300001	-1.919E-10	0.108133	0.1	1.33399E-05	0.108133
-0.4	-1.096E-10	0.13267	0.0999999	1.25575E-05	0.13267
-0.5	-8.5E-11	0.157176	0.1	1.17805E-05	0.157176
-0.6	-7.28E-11	0.181711	0.1	1.10106E-05	0.181711
-0.7	-6.57E-11	0.206223	0.1000002	1.02489E-05	0.206223
-0.8	-6.05E-11	0.230927	0.1	9.4963E-06	0.230927
-0.9	-5.33E-11	0.258049	0.0999999	8.7581E-06	0.258049
-1	-5.51E-11	0.282567	0.1000001	8.02752E-06	0.282567
-1.1	-5.36E-11	0.30708	0.0999999	7.31123E-06	0.30708
-1.2	-5.28E-11	0.33169	0.1	6.61135E-06	0.33169
-1.3	-5.25E-11	0.356187	0.1	5.93075E-06	0.356187
-1.4	-5.18E-11	0.380704	0.1	5.27241E-06	0.380704
-1.5	-5.19E-11	0.40523	0.0999998	4.63951E-06	0.40523
-1.6	-5.17E-11	0.429766	0.1000001	4.03515E-06	0.429766
-1.7	-5.16E-11	0.454309	0.1000001	3.46338E-06	0.454309
-1.8	-5.2E-11	0.478846	0.1	2.92828E-06	0.478846
-1.9	-5.2E-11	0.503354	0.1	2.4337E-06	0.503354
-2	-5.25E-11	0.527872	0.0999999	1.9835E-06	0.527872
-2.1	-5.27E-11	0.552439	0.0999999	1.57948E-06	0.552439
-2.2	-4.62E-11	0.596285	0.1000003	1.22651E-06	0.596285
-2.3	-5.14E-11	0.620889	0.1	9.2044E-07	0.620889
-2.4	-4.84E-11	0.648218	0.0999998	6.66838E-07	0.648218
-2.5	-5.2E-11	0.672754	0.0999995	4.60359E-07	0.672754
-2.6	-5.22E-11	0.697344	0.0999999	3.01137E-07	0.697344
-2.7	-5.31E-11	0.721949	0.0999998	1.84232E-07	0.721949
-2.8	-5.34E-11	0.746461	0.0999999	1.03969E-07	0.746461
-2.9	-4.82E-11	0.784151	0.0999964	5.3984E-08	0.784151
-3	-6.8E-11	0.807352	0.100006	2.44571E-08	0.807352
-3.1	-6.89E-11	0.830567	0.1000031	9.802E-09	0.830567
-3.2	-6.79E-11	0.853938	0.1000011	3.446E-09	0.853938
-3.3	-6.99E-11	0.877153	0.1000005	1.0603E-09	0.877153
