#scan	iMeasureCycle=1	iMux=0	time=0.032	N=401	LocalTime=19/04/2023 21:07:39
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-2E-07	-1.588E-10	0.034965	0.1	8.98895E-06	0.034965
-0.1000002	-2.172E-10	0.059829	0.0999999	8.25374E-06	0.059829
-0.2000003	-2.668E-10	0.084351	0.0999997	7.53071E-06	0.084351
-0.300001	-1.968E-10	0.109085	0.0999997	6.8203E-06	0.109085
-0.4	-1.137E-10	0.133604	0.1	6.12509E-06	0.133604
-0.5	-8.88E-11	0.15813	0.0999999	5.44801E-06	0.15813
-0.6	-7.59E-11	0.182814	0.1	4.7919E-06	0.182814
-0.7	-6.86E-11	0.207387	0.0999996	4.16068E-06	0.207387
-0.8	-6.44E-11	0.231895	0.1	3.55848E-06	0.231895
-0.9	-6.15E-11	0.256424	0.1000001	2.99044E-06	0.256424
-1	-5.89E-11	0.280948	0.0999997	2.46248E-06	0.280948
-1.1	-5.78E-11	0.305508	0.0999998	1.97934E-06	0.305508
-1.2	-5.71E-11	0.330014	0.1000001	1.54674E-06	0.330014
-1.3	-5.65E-11	0.354534	0.1000001	1.16776E-06	0.354534
-1.4	-5.18E-11	0.381844	0.0999995	8.48071E-07	0.381844
-1.5	-5.5E-11	0.406435	0.0999995	5.84673E-07	0.406435
-1.6	-5.51E-11	0.430965	0.0999995	3.79407E-07	0.430965
-1.7	-5.52E-11	0.455484	0.0999998	2.28429E-07	0.455484
-1.8	-5.54E-11	0.480104	0.0999999	1.25379E-07	0.480104
-1.9	-4.87E-11	0.517864	0.099995	6.25102E-08	0.517864
-2.000001	-6.75E-11	0.54115	0.1000045	2.66515E-08	0.54115
-2.1	-4.75E-11	0.602669	0.0999984	1.02054E-08	0.602669
-2.2	-6.8E-11	0.62611	0.1000011	3.0811E-09	0.62611
-2.3	-6.73E-11	0.6494	0.1000005	7.824E-10	0.6494
-2.4	-6.78E-11	0.672677	0.1000002	1.587E-10	0.672677
-2.5	-7.02E-11	0.695938	0.1000002	2.17E-11	0.695938
-2.6	-7.11E-11	0.71917	0.1000003	-3.9E-12	0.71917
-2.7	-6.95E-11	0.742465	0.1000003	-7.8E-12	0.742465
-2.8	-7E-11	0.765748	0.1	-8.6E-12	0.765748
-2.9	-7.24E-11	0.788958	0.1000001	-8.2E-12	0.788958
-3	-7.32E-11	0.812184	0.1	-8.3E-12	0.812184
-3.1	-7.12E-11	0.835553	0.1000001	-8.4E-12	0.835553
-3.2	-7.15E-11	0.858842	0.1000001	-8.3E-12	0.858842
-3.3	-7.41E-11	0.88204	0.1000002	-8.2E-12	0.88204
-3.4	-7.46E-11	0.905256	0.1000002	-8E-12	0.905256
-3.5	-7.33E-11	0.928537	0.1000001	-8.1E-12	0.928537
-3.6	-7.52E-11	0.951847	0.1000002	-7.9E-12	0.951847
-3.7	-7.59E-11	0.975144	0.1000001	-7.8E-12	0.975144
-3.8	-7.57E-11	0.998378	0.1	-8E-12	0.998378
-3.9	-7.4E-11	1.021674	0.1000001	-8E-12	1.021674
-4	-7.63E-11	1.044871	0.1	-8E-12	1.044871
-4.1	-5.47E-11	1.098882	0.1000001	-9.6E-12	1.098882
-4.2	-7.45E-11	1.122123	0.1000004	-7.9E-12	1.122123
-4.3	-7.5E-11	1.145342	0.1000001	-7.8E-12	1.145342
-4.4	-7.62E-11	1.168638	0.1000001	-7.8E-12	1.168638
-4.5	-7.36E-11	1.192123	0.1000001	-8.2E-12	1.192123
-4.6	-7.71E-11	1.215366	0.1000001	-7.7E-12	1.215366
-4.7	-7.75E-11	1.238579	0.1000002	-8.2E-12	1.238579
-4.8	-7.6E-11	1.261862	0.1	-7.9E-12	1.261862
-4.9	-7.61E-11	1.28515	0.1	-8E-12	1.28515
-5	-7.8E-11	1.308479	0.1000001	-7.8E-12	1.308479
-5.1	-7.67E-11	1.331774	0.0999999	-8.2E-12	1.331774
-5.2	-7.73E-11	1.355063	0.1000002	-8.2E-12	1.355063
-5.3	-7.85E-11	1.378273	0.1000002	-7.6E-12	1.378273
-5.4	-7.87E-11	1.401499	0.1	-8E-12	1.401499
-5.5	-7.76E-11	1.424872	0.1000001	-8.1E-12	1.424872
-5.6	-7.8E-11	1.448162	0.1	-7.8E-12	1.448162
-5.7	-7.97E-11	1.47147	0.1	-7.8E-12	1.47147
-5.8	-7.84E-11	1.494851	0.1	-8E-12	1.494851
-5.9	-7.9E-11	1.51823	0.1000002	-7.7E-12	1.51823
-6	-8.09E-11	1.541443	0.1000001	-7.7E-12	1.541443
-6.1	-5.98E-11	1.600126	0.0999998	-9.7E-12	1.600126
-6.2	-7.74E-11	1.623438	0.1	-8.1E-12	1.623438
-6.3	-7.99E-11	1.646657	0.1000001	-8E-12	1.646657
-6.4	-8.01E-11	1.669871	0.1000002	-8E-12	1.669871
-6.5	-7.94E-11	1.693202	0.1000001	-7.8E-12	1.693202
-6.6	-7.91E-11	1.716519	0.1000001	-8E-12	1.716519
-6.7	-8.18E-11	1.739732	0.1000001	-7.4E-12	1.739732
-6.8	-8.17E-11	1.762943	0.1000002	-7.7E-12	1.762943
-6.9	-8.02E-11	1.78623	0.1000002	-7.9E-12	1.78623
-7	-7.9E-11	1.809582	0.1	-8E-12	1.809582
-7.1	-8.25E-11	1.832894	0.1000001	-7.6E-12	1.832894
-7.2	-8.12E-11	1.85619	0.1000001	-8E-12	1.85619
-7.3	-8.1E-11	1.879481	0.1000003	-7.8E-12	1.879481
-7.4	-8.31E-11	1.902707	0.0999999	-7.6E-12	1.902707
-7.5	-8.35E-11	1.925929	0.1000001	-7.1E-12	1.925929
-7.6	-8.23E-11	1.949217	0.1000001	-7.4E-12	1.949217
-7.7	-8.31E-11	1.972519	0.1	-7.6E-12	1.972519
-7.8	-8.21E-11	1.995813	0.1000001	-7.4E-12	1.995813
-7.9	-8.09E-11	2.01914	0.1	-7.4E-12	2.01914
-8	-8.21E-11	2.042417	0.1	-7.7E-12	2.042417
-8.1	-6.26E-11	2.101616	0.1	-9.3E-12	2.101616
-8.2	-8.18E-11	2.124853	0.1000002	-7.4E-12	2.124853
-8.3	-8.26E-11	2.148076	0.1000002	-7.4E-12	2.148076
-8.4	-8.14E-11	2.171457	0.1000002	-7.3E-12	2.171457
-8.5	-8.15E-11	2.194811	0.1000001	-7.6E-12	2.194811
-8.6	-8.41E-11	2.218054	0.1000001	-7.3E-12	2.218054
-8.7	-8.4E-11	2.241272	0.1000001	-7.5E-12	2.241272
-8.8	-8.29E-11	2.264548	0.1000002	-8E-12	2.264548
-8.9	-8.23E-11	2.28784	0.1000001	-7.9E-12	2.28784
-9	-8.48E-11	2.311063	0.1000002	-8.1E-12	2.311063
-9.1	-8.48E-11	2.334277	0.1000002	-7.8E-12	2.334277
-9.2	-8.31E-11	2.357566	0.1	-7.8E-12	2.357566
-9.3	-8.34E-11	2.380853	0.1000001	-7.5E-12	2.380853
-9.4	-8.6E-11	2.404228	0.1000002	-7.5E-12	2.404228
-9.5	-8.42E-11	2.427516	0.0999999	-7.4E-12	2.427516
