#scan	iMeasureCycle=1	iMux=0	time=0.031	N=401	LocalTime=19/04/2023 23:19:40
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
0	-1.559E-10	0.033955	0.1	1.19678E-05	0.033955
-0.1000004	-2.145E-10	0.058852	0.1	1.11979E-05	0.058852
-0.2000003	-2.63E-10	0.083363	0.1	1.04369E-05	0.083363
-0.300001	-2.016E-10	0.108083	0.1	9.6836E-06	0.108083
-0.4	-1.045E-10	0.135179	0.0999999	8.94502E-06	0.135179
-0.5	-8.48E-11	0.159691	0.0999998	8.21022E-06	0.159691
-0.6	-7.32E-11	0.184233	0.0999998	7.48813E-06	0.184233
-0.7	-6.69E-11	0.208736	0.0999999	6.78056E-06	0.208736
-0.8	-6.18E-11	0.233262	0.0999999	6.08935E-06	0.233262
-0.9	-5.93E-11	0.257767	0.1000001	5.41783E-06	0.257767
-1	-5.73E-11	0.282291	0.0999999	4.76869E-06	0.282291
-1.1	-5.59E-11	0.306803	0.0999999	4.14623E-06	0.306803
-1.2	-5.51E-11	0.331329	0.1	3.5546E-06	0.331329
-1.3	-5.46E-11	0.355935	0.1000002	2.9984E-06	0.355935
-1.4	-5.43E-11	0.380482	0.1	2.48208E-06	0.380482
-1.5	-5.42E-11	0.404979	0.0999999	2.00993E-06	0.404979
-1.6	-5.4E-11	0.429521	0.1	1.58719E-06	0.429521
-1.7	-5.37E-11	0.454066	0.1	1.21618E-06	0.454066
-1.8	-5.02E-11	0.48157	0.0999998	9.00275E-07	0.48157
-1.9	-5.36E-11	0.506096	0.0999996	6.3664E-07	0.506096
-2	-5.35E-11	0.530634	0.0999995	4.27305E-07	0.530634
-2.1	-5.43E-11	0.555146	0.0999995	2.68783E-07	0.555146
-2.2	-4.74E-11	0.600059	0.0999999	1.57511E-07	0.600059
-2.3	-4.73E-11	0.637788	0.0999955	8.37818E-08	0.637788
-2.4	-6.78E-11	0.661004	0.1000084	3.9159E-08	0.661004
-2.5	-6.65E-11	0.685401	0.1000034	1.6022E-08	0.685401
-2.6	-6.93E-11	0.708606	0.1000022	5.5929E-09	0.708606
-2.7	-6.96E-11	0.73182	0.1000008	1.6532E-09	0.73182
-2.8	-7.05E-11	0.755032	0.1000004	4.024E-10	0.755032
-2.9	-6.93E-11	0.778314	0.1000001	7.39E-11	0.778314
-3	-6.93E-11	0.801617	0.1000002	5.5E-12	0.801617
-3.1	-7.15E-11	0.824822	0.1000001	-5.4E-12	0.824822
-3.2	-7.17E-11	0.848025	0.1000002	-6.9E-12	0.848025
-3.3	-7.07E-11	0.871317	0.1000001	-7.4E-12	0.871317
-3.4	-7.06E-11	0.894598	0.1000001	-7.3E-12	0.894598
-3.5	-7.24E-11	0.917814	0.1000001	-7E-12	0.917814
-3.6	-7.3E-11	0.94105	0.1000001	-7.1E-12	0.94105
-3.7	-7.22E-11	0.964339	0.1	-7.1E-12	0.964339
-3.8	-7.38E-11	0.987614	0.1000001	-6.8E-12	0.987614
-3.9	-7.38E-11	1.010907	0.1000001	-7.2E-12	1.010907
-4	-7.26E-11	1.034203	0.1000001	-7.1E-12	1.034203
-4.1	-7.3E-11	1.057492	0.1000002	-7.2E-12	1.057492
-4.2	-5.39E-11	1.100258	0.0999998	-8.9E-12	1.100258
-4.3	-7.15E-11	1.123566	0.1000002	-6.9E-12	1.123566
-4.4	-7.22E-11	1.146848	0.1	-7.3E-12	1.146848
-4.5	-7.45E-11	1.170162	0.1000001	-6.9E-12	1.170162
-4.6	-7.5E-11	1.193419	0.1000001	-6.6E-12	1.193419
