#scan	iMeasureCycle=1	iMux=0	time=0.031	N=401	LocalTime=20/04/2023 00:01:40
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-3E-07	-1.549E-10	0.033912	0.0999998	1.29032E-05	0.033912
-0.1000004	-2.134E-10	0.05886	0.1	1.21247E-05	0.05886
-0.2000002	-2.625E-10	0.083371	0.1000001	1.13545E-05	0.083371
-0.300001	-2.009E-10	0.108128	0.0999999	1.05912E-05	0.108128
-0.4	-1.129E-10	0.13265	0.0999998	9.8354E-06	0.13265
-0.5	-8.68E-11	0.157209	0.1	9.0887E-06	0.157209
-0.6	-6.85E-11	0.184443	0.0999998	8.35727E-06	0.184443
-0.7	-6.51E-11	0.208966	0.1	7.6324E-06	0.208966
-0.8	-6.04E-11	0.233466	0.0999999	6.92203E-06	0.233466
-0.9	-5.8E-11	0.257997	0.1000001	6.22838E-06	0.257997
-1	-5.57E-11	0.282533	0.1000001	5.55399E-06	0.282533
-1.1	-5.51E-11	0.307083	0.0999998	4.90227E-06	0.307083
-1.2	-5.39E-11	0.331625	0.1000001	4.27698E-06	0.331625
-1.3	-5.37E-11	0.356241	0.1	3.6817E-06	0.356241
-1.4	-5.32E-11	0.380767	0.1	3.12079E-06	0.380767
-1.5	-5.28E-11	0.405297	0.1000001	2.59856E-06	0.405297
-1.6	-5.28E-11	0.429816	0.1000001	2.12061E-06	0.429816
-1.7	-5.36E-11	0.454257	0.0999998	1.68953E-06	0.454257
-1.8	-5.25E-11	0.478794	0.0999999	1.30878E-06	0.478794
-1.9	-5.28E-11	0.503425	0.0999998	9.8044E-07	0.503425
-2	-5E-11	0.530853	0.0999996	7.07019E-07	0.530853
-2.1	-5.35E-11	0.55532	0.0999995	4.84172E-07	0.55532
-2.2	-4.65E-11	0.600432	0.0999997	3.14229E-07	0.600432
-2.3	-5.16E-11	0.624984	0.0999998	1.87931E-07	0.624984
-2.4	-5.22E-11	0.649534	0.0999998	1.03285E-07	0.649534
-2.5	-4.71E-11	0.687255	0.0999961	5.19096E-08	0.687255
-2.6	-6.74E-11	0.710473	0.1000057	2.24337E-08	0.710473
-2.7	-6.66E-11	0.733768	0.1000014	8.395E-09	0.733768
-2.8	-6.7E-11	0.757076	0.1000008	2.6384E-09	0.757076
-2.9	-6.97E-11	0.780279	0.1000004	6.841E-10	0.780279
-3	-7.03E-11	0.803488	0.1000003	1.434E-10	0.803488
-3.1	-6.93E-11	0.826784	0.1000003	1.94E-11	0.826784
-3.2	-6.88E-11	0.850154	0.1000002	-3.4E-12	0.850154
-3.3	-7.18E-11	0.873375	0.1000001	-6.7E-12	0.873375
-3.4	-7.17E-11	0.896611	0.1	-7E-12	0.896611
-3.5	-7.06E-11	0.919897	0.1	-7.1E-12	0.919897
-3.6	-7.02E-11	0.943191	0.1000001	-6.9E-12	0.943191
-3.7	-7.2E-11	0.966429	0.1000003	-6.9E-12	0.966429
-3.8	-7.28E-11	0.989651	0.1000002	-6.9E-12	0.989651
-3.9	-7.14E-11	1.012942	0.1	-7.5E-12	1.012942
-4	-7.33E-11	1.036169	0.1000001	-7.3E-12	1.036169
-4.1	-5.22E-11	1.083828	0.1	-9.1E-12	1.083828
-4.2	-7.02E-11	1.107189	0.0999999	-7E-12	1.107189
-4.3	-7.1E-11	1.130479	0.1000001	-6.7E-12	1.130479
-4.4	-7.33E-11	1.153693	0.1	-6.5E-12	1.153693
-4.5	-7.44E-11	1.176996	0.1000002	-6.6E-12	1.176996
-4.6	-7.29E-11	1.200346	0.0999999	-7.1E-12	1.200346
-4.7	-7.41E-11	1.223569	0.1000001	-6.7E-12	1.223569
-4.8	-7.33E-11	1.246857	0.1000001	-6.7E-12	1.246857
-4.9	-7.36E-11	1.270222	0.1000001	-6.8E-12	1.270222
-5	-7.39E-11	1.293524	0.0999999	-6.5E-12	1.293524
-5.1	-7.65E-11	1.31673	0.1000001	-6E-12	1.31673
-5.2	-7.64E-11	1.339941	0.1000004	-6.4E-12	1.339941
-5.3	-7.44E-11	1.363249	0.1000002	-6.8E-12	1.363249
-5.4	-7.48E-11	1.38656	0.1000001	-6.7E-12	1.38656
-5.5	-7.68E-11	1.40977	0.1000001	-6.3E-12	1.40977
-5.6	-7.53E-11	1.433062	0.1000002	-6.5E-12	1.433062
-5.7	-7.58E-11	1.456346	0.1	-5.8E-12	1.456346
-5.8	-7.71E-11	1.479579	0.1000001	-5.8E-12	1.479579
-5.9	-7.77E-11	1.502879	0.1	-5.9E-12	1.502879
-6	-7.62E-11	1.526249	0.1000002	-6.3E-12	1.526249
-6.1	-7.79E-11	1.549468	0.1000002	-5.9E-12	1.549468
-6.2	-5.78E-11	1.599354	0.1	-7.9E-12	1.599354
-6.3	-7.49E-11	1.622667	0.1000001	-6.3E-12	1.622667
-6.4	-7.71E-11	1.645895	0.1000001	-6.5E-12	1.645895
-6.5	-7.81E-11	1.669112	0.1000003	-5.8E-12	1.669112
-6.6	-7.86E-11	1.692367	0.1000001	-5.7E-12	1.692367
-6.7	-7.68E-11	1.715744	0.1000002	-6.4E-12	1.715744
-6.8	-7.85E-11	1.73896	0.1000001	-6.2E-12	1.73896
-6.9	-7.69E-11	1.762252	0.1	-6.4E-12	1.762252
