#scan	iMeasureCycle=1	iMux=0	time=0.022	N=401	LocalTime=19/04/2023 12:55:36
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
1E-07	-1.605E-10	0.04973	0.0999999	1.48083E-07	0.04973
-0.1000003	-1.959E-10	0.087735	0.0999948	6.40502E-08	0.087735
-0.2000013	-1.327E-10	0.110945	0.1000059	2.26308E-08	0.110945
-0.300001	-1.009E-10	0.134407	0.1000022	6.7273E-09	0.134407
-0.400001	-8.59E-11	0.15774	0.1000004	1.7181E-09	0.15774
-0.500001	-8.06E-11	0.18096	0.1000002	3.718E-10	0.18096
-0.600001	-7.6E-11	0.204175	0.1000003	6.07E-11	0.204175
-0.700001	-7.29E-11	0.227391	0.1000002	1.7E-12	0.227391
-0.800001	-6.96E-11	0.250671	0.1000002	-5.7E-12	0.250671
-0.900001	-6.78E-11	0.273971	0.1000001	-6.2E-12	0.273971
-1	-6.95E-11	0.297176	0.1000001	-5.4E-12	0.297176
-1.100001	-6.78E-11	0.320394	0.1000001	-5.3E-12	0.320394
-1.200001	-6.69E-11	0.343683	0.1000002	-5.4E-12	0.343683
-1.300001	-6.62E-11	0.366976	0.1	-4.9E-12	0.366976
-1.400001	-6.76E-11	0.390219	0.1000001	-4.6E-12	0.390219
-1.500001	-6.82E-11	0.413424	0.1000001	-4.2E-12	0.413424
-1.600001	-6.65E-11	0.436713	0.1000002	-4.6E-12	0.436713
-1.700001	-6.78E-11	0.459979	0.1000002	-4.4E-12	0.459979
-1.800001	-6.84E-11	0.483185	0.1000001	-4.4E-12	0.483185
-1.900001	-6.8E-11	0.506404	0.1000001	-3.9E-12	0.506404
-2.000001	-6.68E-11	0.529685	0.1000001	-4.4E-12	0.529685
-2.100001	-6.67E-11	0.552974	0.1000002	-3.9E-12	0.552974
-2.2	-4.62E-11	0.614666	0.0999999	-5.2E-12	0.614666
-2.3	-6.46E-11	0.637978	0.1	-3.7E-12	0.637978
-2.4	-6.52E-11	0.661378	0.1000003	-4.1E-12	0.661378
-2.5	-6.81E-11	0.684591	0.1000003	-4E-12	0.684591
-2.6	-6.68E-11	0.707933	0.0999999	-4E-12	0.707933
-2.7	-6.7E-11	0.731248	0.1	-3.5E-12	0.731248
-2.8	-6.94E-11	0.754461	0.1000002	-3.4E-12	0.754461
-2.9	-7.01E-11	0.777753	0.1000001	-3.4E-12	0.777753
-3	-6.84E-11	0.801097	0.1000001	-3.6E-12	0.801097
-3.1	-7.09E-11	0.824302	0.1000001	-3.6E-12	0.824302
-3.2	-7.11E-11	0.847507	0.1000002	-4.1E-12	0.847507
-3.3	-7.15E-11	0.870716	0.1000001	-3.4E-12	0.870716
-3.4	-6.99E-11	0.894018	0.1000002	-3.5E-12	0.894018
-3.5	-7.03E-11	0.917311	0.1000002	-3.9E-12	0.917311
-3.6	-7.21E-11	0.94051	0.1000001	-3.3E-12	0.94051
-3.7	-7.27E-11	0.963732	0.1000001	-3.4E-12	0.963732
-3.8	-7.15E-11	0.987022	0.1000001	-3.4E-12	0.987022
-3.9	-7.11E-11	1.010314	0.1000002	-3.4E-12	1.010314
-4	-7.35E-11	1.033517	0.1000002	-3.5E-12	1.033517
-4.1	-7.38E-11	1.056737	0.1000001	-3E-12	1.056737
-4.2	-5.25E-11	1.113306	0.0999999	-4.8E-12	1.113306
-4.3	-7.24E-11	1.13657	0.1000002	-3.3E-12	1.13657
-4.4	-7.34E-11	1.159841	0.1000003	-3.4E-12	1.159841
-4.5	-7.19E-11	1.18315	0.1	-3.7E-12	1.18315
-4.6	-7.29E-11	1.206495	0.0999999	-3.5E-12	1.206495
-4.7	-7.45E-11	1.229748	0.1000002	-3.3E-12	1.229748
-4.8	-7.24E-11	1.253078	0.1000003	-3.5E-12	1.253078
-4.9	-7.39E-11	1.276355	0.1000002	-3.2E-12	1.276355
-5	-7.3E-11	1.299694	0.1000001	-3.6E-12	1.299694
-5.1	-7.62E-11	1.322898	0.1000002	-3.8E-12	1.322898
-5.2	-7.51E-11	1.346183	0.1	-3.2E-12	1.346183
