#scan	iMeasureCycle=1	iMux=0	time=0.031	N=401	LocalTime=19/04/2023 18:43:38
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-1E-07	-1.628E-10	0.033885	0.0999999	5.97632E-06	0.033885
-0.1000004	-2.214E-10	0.058779	0.1	5.30072E-06	0.058779
-0.2000004	-2.704E-10	0.083328	0.1	4.64604E-06	0.083328
-0.300001	-2.074E-10	0.108203	0.0999998	4.01504E-06	0.108203
-0.400001	-1.195E-10	0.132706	0.1	3.41313E-06	0.132706
-0.5	-9.29E-11	0.157238	0.0999998	2.84527E-06	0.157238
-0.6	-7.97E-11	0.181747	0.1	2.31754E-06	0.181747
-0.7	-7.27E-11	0.206217	0.0999999	1.83584E-06	0.206217
-0.8	-6.78E-11	0.230719	0.0999998	1.40693E-06	0.230719
-0.9	-6.46E-11	0.255268	0.0999999	1.03547E-06	0.255268
-1	-5.83E-11	0.282599	0.0999996	7.27585E-07	0.282599
-1.1	-6.02E-11	0.307184	0.0999995	4.79924E-07	0.307184
-1.2	-5.98E-11	0.331709	0.0999995	2.94478E-07	0.331709
-1.3	-5.93E-11	0.356206	0.0999998	1.65066E-07	0.356206
-1.4	-5.19E-11	0.393872	0.0999934	8.40391E-08	0.393872
-1.500001	-7.2E-11	0.4171	0.100009	3.67033E-08	0.4171
-1.600001	-7.21E-11	0.44036	0.1000034	1.39008E-08	0.44036
-1.700001	-7.08E-11	0.463634	0.1000013	4.5025E-09	0.463634
-1.800001	-7.07E-11	0.486919	0.1000003	1.241E-09	0.486919
-1.900001	-7.32E-11	0.510222	0.1000001	2.855E-10	0.510222
-2.000001	-7.14E-11	0.533501	0.1000001	4.66E-11	0.533501
-2.099999	-5.08E-11	0.581583	0.0999999	-2.7E-12	0.581583
-2.2	-7.1E-11	0.605068	0.1000001	-9.3E-12	0.605068
-2.3	-7.11E-11	0.628377	0.1000003	-1.07E-11	0.628377
-2.4	-7.33E-11	0.651602	0.1	-1.08E-11	0.651602
-2.5	-7.2E-11	0.674907	0.0999999	-1.08E-11	0.674907
-2.6	-7.23E-11	0.698247	0.1000001	-1.07E-11	0.698247
-2.7	-7.42E-11	0.721459	0.1	-1.05E-11	0.721459
-2.8	-7.5E-11	0.744669	0.1000001	-1.01E-11	0.744669
-2.9	-7.34E-11	0.768017	0.1	-1.07E-11	0.768017
-3	-7.52E-11	0.791226	0.1000002	-1.03E-11	0.791226
-3.1	-7.59E-11	0.814446	0.1000002	-1.05E-11	0.814446
-3.2	-7.6E-11	0.837668	0.1000002	-1.01E-11	0.837668
-3.3	-7.49E-11	0.860945	0.1000001	-1.05E-11	0.860945
-3.4	-7.52E-11	0.884293	0.1000003	-1.04E-11	0.884293
-3.5	-7.74E-11	0.907506	0.1000002	-1.02E-11	0.907506
-3.6	-7.53E-11	0.930798	0.1000002	-1.04E-11	0.930798
-3.7	-7.79E-11	0.954009	0.1	-1.03E-11	0.954009
-3.8	-7.63E-11	0.977306	0.1000001	-1.04E-11	0.977306
-3.9	-7.83E-11	1.000513	0.1000001	-1.01E-11	1.000513
-4	-7.74E-11	1.023802	0.1000003	-1.05E-11	1.023802
-4.1	-7.75E-11	1.047077	0.1	-1.04E-11	1.047077
-4.2	-5.79E-11	1.09727	0.0999997	-1.23E-11	1.09727
-4.3	-7.79E-11	1.120533	0.1000001	-1.03E-11	1.120533
-4.4	-7.67E-11	1.143826	0.1000002	-1.06E-11	1.143826
-4.5	-7.9E-11	1.167037	0.1	-9.9E-12	1.167037
-4.6	-7.96E-11	1.1903	0.1000001	-9.5E-12	1.1903
-4.7	-7.96E-11	1.213522	0.1	-9.4E-12	1.213522
-4.8	-8.01E-11	1.236754	0.1000003	-1.02E-11	1.236754
-4.9	-8.04E-11	1.260057	0.1000001	-1.02E-11	1.260057
-5	-8.07E-11	1.283291	0.1000001	-9.9E-12	1.283291
-5.1	-8.13E-11	1.306516	0.1000002	-9.7E-12	1.306516
-5.2	-8.14E-11	1.329737	0.1000001	-9.9E-12	1.329737
-5.3	-8.18E-11	1.352948	0.1000001	-9.4E-12	1.352948
-5.4	-8.09E-11	1.376233	0.1000001	-1E-11	1.376233
-5.5	-8.16E-11	1.399525	0.1000001	-9.5E-12	1.399525
-5.6	-8.23E-11	1.422772	0.1000002	-9.8E-12	1.422772
-5.7	-8.28E-11	1.446028	0.1000002	-1.01E-11	1.446028
-5.8	-8.15E-11	1.46932	0.1000002	-1.01E-11	1.46932
-5.9	-8.3E-11	1.492527	0.1000001	-9.9E-12	1.492527
-6	-8.15E-11	1.515821	0.1	-1E-11	1.515821
-6.1	-8.37E-11	1.539029	0.1000002	-9.8E-12	1.539029
-6.2	-6.2E-11	1.598694	0.1	-1.18E-11	1.598694
-6.3	-8.17E-11	1.622033	0.1	-9.9E-12	1.622033
-6.4	-8.25E-11	1.645249	0.1	-9.7E-12	1.645249
-6.5	-8.16E-11	1.668544	0.1000002	-1E-11	1.668544
-6.6	-8.33E-11	1.691819	0.1000002	-9.9E-12	1.691819
-6.7	-8.37E-11	1.715034	0.1000001	-9.8E-12	1.715034
-6.8	-8.23E-11	1.738336	0.1	-9.9E-12	1.738336
-6.9	-8.22E-11	1.761687	0.1	-1.01E-11	1.761687
-7	-8.44E-11	1.784962	0.1000002	-9.7E-12	1.784962
-7.1	-8.41E-11	1.808205	0.1000001	-9.4E-12	1.808205
-7.2	-8.34E-11	1.831498	0.1000001	-1.01E-11	1.831498
-7.3	-8.37E-11	1.854787	0.1000001	-9.7E-12	1.854787
-7.4	-8.5E-11	1.878087	0.1000001	-1.01E-11	1.878087
-7.5	-8.35E-11	1.90139	0.1	-1.02E-11	1.90139
-7.6	-8.4E-11	1.924688	0.1000001	-9.6E-12	1.924688
-7.7	-8.58E-11	1.947893	0.1000001	-9.8E-12	1.947893
-7.8	-8.61E-11	1.971109	0.1	-9.4E-12	1.971109
-7.9	-8.42E-11	1.994399	0.0999999	-9.7E-12	1.994399
-8	-8.43E-11	2.017689	0.0999999	-9.5E-12	2.017689
-8.1	-8.57E-11	2.040902	0.1000001	-9.3E-12	2.040902
-8.2	-6.55E-11	2.100162	0.1	-1.14E-11	2.100162
-8.3	-8.53E-11	2.123423	0.1000002	-9.1E-12	2.123423
-8.4	-8.41E-11	2.146717	0.1000001	-1E-11	2.146717
-8.5	-8.43E-11	2.170008	0.1000001	-9.4E-12	2.170008
-8.6	-8.68E-11	2.193279	0.1000003	-9.4E-12	2.193279
-8.7	-8.71E-11	2.2165	0.1000003	-9.3E-12	2.2165
-8.8	-8.57E-11	2.239791	0.1000001	-1E-11	2.239791
-8.9	-8.74E-11	2.263103	0.1000002	-9.5E-12	2.263103
-9	-8.8E-11	2.286321	0.1000001	-9.5E-12	2.286321
-9.1	-8.84E-11	2.309528	0.1	-9.4E-12	2.309528
-9.2	-8.65E-11	2.33282	0.1000001	-9.4E-12	2.33282
-9.3	-8.65E-11	2.35611	0.1000002	-9.5E-12	2.35611
-9.4	-8.85E-11	2.379318	0.1	-9.4E-12	2.379318
