#scan	iMeasureCycle=1	iMux=0	time=0.031	N=401	LocalTime=20/04/2023 10:13:43
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-1E-07	-1.521E-10	0.033897	0.0999999	2.60204E-05	0.033897
-0.1000003	-2.11E-10	0.058855	0.1	2.51668E-05	0.058855
-0.2000005	-2.602E-10	0.083353	0.1	2.43182E-05	0.083353
-0.300001	-2.006E-10	0.108098	0.0999998	2.34739E-05	0.108098
-0.4	-1.125E-10	0.132612	0.1	2.26325E-05	0.132612
-0.5	-8.62E-11	0.157164	0.1000001	2.17939E-05	0.157164
-0.6	-7.29E-11	0.181692	0.0999996	2.09583E-05	0.181692
-0.7	-6.57E-11	0.206232	0.1	2.01268E-05	0.206232
-0.8	-6.04E-11	0.230749	0.1	1.92979E-05	0.230749
-0.9	-5.81E-11	0.255256	0.0999999	1.84723E-05	0.255256
-1	-5.6E-11	0.279874	0.0999999	1.76502E-05	0.279874
-1.1	-5.46E-11	0.304382	0.1	1.6832E-05	0.304382
-1.2	-5.34E-11	0.328998	0.1	1.6019E-05	0.328998
-1.3	-5.33E-11	0.353528	0.0999999	1.52113E-05	0.353528
-1.4	-5.3E-11	0.378064	0.0999999	1.44092E-05	0.378064
-1.5	-5.27E-11	0.402647	0.1000001	1.36137E-05	0.402647
-1.6	-5.24E-11	0.427178	0.0999999	1.28258E-05	0.427178
-1.7	-5.21E-11	0.451734	0.0999998	1.20456E-05	0.451734
-1.8	-5.17E-11	0.4763	0.1000001	1.12744E-05	0.4763
-1.9	-5.22E-11	0.500804	0.0999999	1.05137E-05	0.500804
-2	-5.24E-11	0.52533	0.0999999	9.7656E-06	0.52533
-2.1	-5.3E-11	0.549822	0.0999999	9.0303E-06	0.549822
-2.2	-4.59E-11	0.598209	0.0999998	8.31581E-06	0.598209
-2.3	-5.07E-11	0.62278	0.1000001	7.61205E-06	0.62278
-2.4	-5.16E-11	0.647319	0.0999998	6.92847E-06	0.647319
-2.5	-5.24E-11	0.671836	0.1	6.26729E-06	0.671836
-2.6	-5.27E-11	0.696419	0.0999999	5.63098E-06	0.696419
-2.7	-5.35E-11	0.720924	0.1	5.02089E-06	0.720924
-2.8	-5.4E-11	0.745464	0.1	4.44031E-06	0.745464
-2.9	-5.42E-11	0.770064	0.0999999	3.89113E-06	0.770064
-3	-5.46E-11	0.794618	0.0999998	3.37535E-06	0.794618
-3.1	-5.52E-11	0.81914	0.1	2.89552E-06	0.81914
-3.2	-5.5E-11	0.843673	0.0999999	2.45229E-06	0.843673
-3.3	-5.59E-11	0.868187	0.0999998	2.04702E-06	0.868187
-3.4	-5.54E-11	0.892747	0.1	1.68111E-06	0.892747
-3.5	-5.61E-11	0.917259	0.0999999	1.35387E-06	0.917259
-3.6	-5.61E-11	0.94182	0.0999999	1.06575E-06	0.94182
-3.7	-5.28E-11	0.969133	0.0999996	8.17882E-07	0.969133
-3.8	-5.65E-11	0.993677	0.0999998	6.06794E-07	0.993677
-3.9	-5.64E-11	1.018178	0.0999997	4.33697E-07	1.018178
-4	-5.68E-11	1.042715	0.0999997	2.96502E-07	1.042715
-4.1	-5.07E-11	1.098811	0.0999997	1.93798E-07	1.098811
-4.2	-5.55E-11	1.12344	0.0999998	1.17324E-07	1.12344
-4.3	-5.12E-11	1.161133	0.0999969	6.6823E-08	1.161133
-4.4	-7.13E-11	1.184586	0.1000078	3.42429E-08	1.184586
-4.5	-7.01E-11	1.207877	0.1000031	1.59687E-08	1.207877
-4.6	-7.25E-11	1.231095	0.1000018	6.6594E-09	1.231095
-4.7	-7.33E-11	1.254311	0.1000008	2.4936E-09	1.254311
-4.8	-7.19E-11	1.277687	0.1000006	8.161E-10	1.277687
-4.9	-7.42E-11	1.30089	0.1000003	2.301E-10	1.30089
-5	-7.42E-11	1.324206	0.1000004	5.23E-11	1.324206
-5.1	-7.53E-11	1.34741	0.1	6.3E-12	1.34741
-5.2	-7.35E-11	1.370689	0.1000003	-2.7E-12	1.370689
-5.3	-7.48E-11	1.394008	0.1000003	-4.6E-12	1.394008
-5.4	-7.55E-11	1.417232	0.1000001	-4.6E-12	1.417232
-5.5	-7.44E-11	1.44053	0.1000002	-4.8E-12	1.44053
-5.6	-7.47E-11	1.463809	0.1000002	-5E-12	1.463809
-5.7	-7.48E-11	1.487095	0.1000004	-4.6E-12	1.487095
