#scan	iMeasureCycle=1	iMux=0	time=0.031	N=401	LocalTime=19/04/2023 23:49:40
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-1E-07	-1.564E-10	0.033929	0.1	1.26345E-05	0.033929
-0.1000003	-2.148E-10	0.058796	0.0999999	1.18581E-05	0.058796
-0.2000005	-2.633E-10	0.083346	0.0999999	1.10903E-05	0.083346
-0.300001	-2.031E-10	0.108062	0.0999999	1.03293E-05	0.108062
-0.4	-1.141E-10	0.132573	0.0999999	9.5766E-06	0.132573
-0.5	-8.17E-11	0.15978	0.1000001	8.83793E-06	0.15978
-0.6	-7.31E-11	0.184354	0.0999997	8.10512E-06	0.184354
-0.7	-6.64E-11	0.208879	0.0999999	7.38552E-06	0.208879
-0.8	-6.22E-11	0.233387	0.0999999	6.67983E-06	0.233387
-0.9	-5.9E-11	0.257973	0.0999999	5.99253E-06	0.257973
-1	-5.76E-11	0.282496	0.1	5.32437E-06	0.282496
-1.1	-5.65E-11	0.307008	0.1000001	4.68008E-06	0.307008
-1.2	-5.55E-11	0.331521	0.0999997	4.06375E-06	0.331521
-1.3	-5.47E-11	0.35604	0.1	3.47875E-06	0.35604
-1.4	-5.44E-11	0.380652	0.0999999	2.93047E-06	0.380652
-1.5	-5.4E-11	0.405201	0.0999999	2.42234E-06	0.405201
-1.6	-5.45E-11	0.429742	0.0999999	1.95891E-06	0.429742
-1.7	-5.44E-11	0.454276	0.1000001	1.54501E-06	0.454276
-1.8	-5.4E-11	0.478813	0.0999999	1.18246E-06	0.478813
-1.9	-5.05E-11	0.506141	0.0999997	8.7409E-07	0.506141
-2	-5.37E-11	0.530765	0.0999996	6.17928E-07	0.530765
-2.1	-5.43E-11	0.555293	0.0999995	4.14537E-07	0.555293
-2.2	-4.83E-11	0.600089	0.0999997	2.62566E-07	0.600089
-2.3	-5.28E-11	0.624659	0.0999997	1.52232E-07	0.624659
-2.4	-4.84E-11	0.662319	0.0999943	8.1837E-08	0.662319
-2.5	-6.82E-11	0.685591	0.100008	3.8733E-08	0.685591
-2.6	-6.89E-11	0.70889	0.100004	1.61119E-08	0.70889
-2.7	-6.82E-11	0.732186	0.1000014	5.7704E-09	0.732186
-2.8	-6.9E-11	0.75546	0.1000004	1.7269E-09	0.75546
-2.9	-7.03E-11	0.778676	0.1000003	4.242E-10	0.778676
-3	-7.12E-11	0.801881	0.1000003	7.97E-11	0.801881
-3.1	-6.99E-11	0.825176	0.1000001	6.7E-12	0.825176
-3.2	-7E-11	0.848453	0.1000001	-5E-12	0.848453
