#scan	iMeasureCycle=1	iMux=0	time=0.03	N=401	LocalTime=19/04/2023 16:07:37
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-2E-07	-1.626E-10	0.032917	0.0999997	3.04385E-06	0.032917
-0.1000004	-2.216E-10	0.057801	0.0999998	2.49652E-06	0.057801
-0.2000006	-2.708E-10	0.0823	0.0999999	1.99143E-06	0.0823
-0.300001	-2.074E-10	0.107093	0.0999998	1.53407E-06	0.107093
-0.4	-1.178E-10	0.131588	0.0999996	1.13261E-06	0.131588
-0.5	-8.54E-11	0.1589	0.0999994	7.94684E-07	0.1589
-0.6	-7.54E-11	0.183668	0.0999996	5.20981E-07	0.183668
-0.7	-6.99E-11	0.208185	0.0999996	3.14745E-07	0.208185
-0.8	-6.53E-11	0.232682	0.0999996	1.71815E-07	0.232682
-0.9	-5.37E-11	0.270346	0.0999934	8.43193E-08	0.270346
-1.000001	-7.12E-11	0.29371	0.1000061	3.49383E-08	0.29371
-1.100001	-7.3E-11	0.316911	0.1000031	1.25221E-08	0.316911
-1.200001	-7.27E-11	0.340116	0.1000015	3.8411E-09	0.340116
-1.300001	-7.26E-11	0.363326	0.1000005	1.0197E-09	0.363326
-1.400001	-7.08E-11	0.386611	0.1000002	2.201E-10	0.386611
-1.500001	-7.04E-11	0.409912	0.1000002	3.15E-11	0.409912
-1.600001	-7.08E-11	0.433183	0.1000001	-3.9E-12	0.433183
-1.700001	-7.07E-11	0.456462	0.1	-8.8E-12	0.456462
-1.800001	-7.07E-11	0.479735	0.1000001	-9.4E-12	0.479735
-1.900001	-7.08E-11	0.503007	0.1000002	-9E-12	0.503007
-2.000001	-7.26E-11	0.52627	0.1	-8.8E-12	0.52627
-2.100001	-7.11E-11	0.549555	0.1000001	-9.4E-12	0.549555
-2.2	-5.05E-11	0.600266	0.0999999	-1.07E-11	0.600266
-2.3	-7.1E-11	0.623508	0.1000001	-9E-12	0.623508
-2.4	-7.06E-11	0.646793	0.1000001	-9.4E-12	0.646793
-2.5	-7.04E-11	0.670087	0.1	-9.2E-12	0.670087
-2.6	-7.27E-11	0.693444	0.1000002	-8.7E-12	0.693444
-2.7	-7.11E-11	0.716737	0.1	-9.2E-12	0.716737
-2.8	-7.2E-11	0.740017	0.1000002	-9.2E-12	0.740017
-2.9	-7.42E-11	0.763215	0.1000002	-9E-12	0.763215
-3	-7.44E-11	0.786511	0.1000001	-9.1E-12	0.786511
-3.1	-7.47E-11	0.809745	0.1000002	-8.8E-12	0.809745
-3.2	-7.29E-11	0.833035	0.1000001	-8.9E-12	0.833035
-3.3	-7.47E-11	0.856312	0.1000002	-8.8E-12	0.856312
-3.4	-7.59E-11	0.879517	0.1000001	-8.6E-12	0.879517
-3.5	-7.29E-11	0.902859	0.1	-8.9E-12	0.902859
-3.6	-7.47E-11	0.926141	0.1000003	-8.7E-12	0.926141
-3.7	-7.62E-11	0.949347	0.1000002	-8.7E-12	0.949347
-3.8	-7.66E-11	0.972556	0.1	-8.5E-12	0.972556
-3.9	-7.51E-11	0.995852	0.1000002	-8.8E-12	0.995852
-4	-7.53E-11	1.019142	0.1000001	-8.9E-12	1.019142
-4.1	-7.81E-11	1.042345	0.1000002	-9E-12	1.042345
-4.2	-5.64E-11	1.095928	0.0999998	-1.03E-11	1.095928
-4.3	-7.42E-11	1.119243	0.1000002	-9E-12	1.119243
-4.4	-7.71E-11	1.142452	0.1000001	-8.8E-12	1.142452
-4.5	-7.73E-11	1.165665	0.1000002	-8.9E-12	1.165665
-4.6	-7.78E-11	1.188935	0.1000001	-8.6E-12	1.188935
-4.7	-7.61E-11	1.212249	0.1000002	-8.8E-12	1.212249
-4.8	-7.68E-11	1.235529	0.1000001	-8.6E-12	1.235529
-4.9	-7.89E-11	1.258737	0.1000003	-8.6E-12	1.258737
-5	-7.94E-11	1.282038	0.1000002	-8.7E-12	1.282038
-5.1	-7.77E-11	1.305338	0.1	-8.6E-12	1.305338
-5.2	-7.91E-11	1.328576	0.1000001	-8.7E-12	1.328576
-5.3	-8.04E-11	1.351786	0.1000002	-8.6E-12	1.351786
-5.4	-7.94E-11	1.375076	0.1000002	-8.2E-12	1.375076
-5.5	-7.91E-11	1.398357	0.1000003	-8.4E-12	1.398357
-5.6	-8.08E-11	1.421596	0.1000002	-8.8E-12	1.421596
-5.7	-8.05E-11	1.444831	0.1	-8.6E-12	1.444831
-5.8	-8.18E-11	1.46812	0.1	-8.4E-12	1.46812
-5.9	-8.03E-11	1.491417	0.1000001	-8.3E-12	1.491417
-6	-8.23E-11	1.514645	0.0999999	-8.1E-12	1.514645
-6.1	-8.22E-11	1.537915	0.1	-8.3E-12	1.537915
-6.2	-6.08E-11	1.597293	0.1	-1.02E-11	1.597293
-6.3	-7.9E-11	1.620625	0.0999999	-8.5E-12	1.620625
-6.4	-8.11E-11	1.643846	0.1	-8.6E-12	1.643846
-6.5	-8.23E-11	1.667068	0.1	-8.5E-12	1.667068
-6.6	-8.05E-11	1.690409	0.1	-8.4E-12	1.690409
-6.7	-8.09E-11	1.713693	0.1	-8.3E-12	1.713693
-6.8	-8.28E-11	1.73691	0.1000001	-8.1E-12	1.73691
-6.9	-8.29E-11	1.760117	0.1000002	-8.5E-12	1.760117
-7	-8.11E-11	1.783499	0.1000001	-8.5E-12	1.783499
-7.1	-8.03E-11	1.806864	0.1000001	-8.6E-12	1.806864
-7.2	-8.37E-11	1.830079	0.1	-8.3E-12	1.830079
-7.3	-8.36E-11	1.853293	0.1000002	-8.3E-12	1.853293
-7.4	-8.22E-11	1.876642	0.1000001	-8.2E-12	1.876642
-7.5	-8.35E-11	1.899857	0.1000001	-8E-12	1.899857
-7.6	-8.42E-11	1.923082	0.1000003	-8E-12	1.923082
-7.7	-8.46E-11	1.946291	0.1000002	-8.2E-12	1.946291
-7.8	-8.3E-11	1.969567	0.1000002	-8.3E-12	1.969567
-7.9	-8.43E-11	1.992798	0.1000002	-7.9E-12	1.992798
-8	-8.53E-11	2.01602	0.1000002	-8.5E-12	2.01602
-8.1	-8.56E-11	2.039225	0.1000001	-8.2E-12	2.039225
-8.2	-6.39E-11	2.098723	0.0999999	-1E-11	2.098723
-8.3	-8.19E-11	2.122055	0.1000001	-7.9E-12	2.122055
-8.4	-8.42E-11	2.145265	0.1000001	-8.1E-12	2.145265
-8.5	-8.46E-11	2.168473	0.1	-8E-12	2.168473
-8.6	-8.5E-11	2.191767	0.0999999	-7.7E-12	2.191767
-8.7	-8.31E-11	2.215072	0.1000003	-8.2E-12	2.215072
-8.8	-8.57E-11	2.238297	0.1000002	-7.7E-12	2.238297
-8.9	-8.63E-11	2.261509	0.1000002	-8.1E-12	2.261509
-9	-8.63E-11	2.284812	0.1000002	-7.7E-12	2.284812
-9.1	-8.37E-11	2.308158	0.1000002	-8.1E-12	2.308158
-9.2	-8.71E-11	2.331369	0.1000002	-8.3E-12	2.331369
-9.3	-8.44E-11	2.354709	0.1000002	-8E-12	2.354709
-9.4	-8.52E-11	2.377988	0.1	-8E-12	2.377988
-9.5	-8.72E-11	2.401203	0.1000001	-7.8E-12	2.401203
-9.6	-8.71E-11	2.424417	0.1000003	-8.4E-12	2.424417
-9.7	-8.69E-11	2.447654	0.1	-7.9E-12	2.447654
-9.8	-8.62E-11	2.47094	0.1000001	-8.1E-12	2.47094
-9.9	-8.77E-11	2.494159	0.1	-7.7E-12	2.494159
-10	-8.83E-11	2.517373	0.1000002	-7.4E-12	2.517373
-9.90001	-4.5E-11	2.540627	0.0999998	-1.1E-11	2.540627
-9.80001	-5.95E-11	2.600159	0.0999999	-9.8E-12	2.600159
-9.70001	-3.96E-11	2.623418	0.0999998	-1.12E-11	2.623418
-9.60001	-3.75E-11	2.646645	0.0999997	-1.11E-11	2.646645
-9.50001	-3.72E-11	2.669946	0.1	-1.1E-11	2.669946
-9.40001	-3.57E-11	2.693277	0.0999998	-1.15E-11	2.693277
-9.30001	-3.23E-11	2.716492	0.0999998	-1.16E-11	2.716492
-9.20001	-3.32E-11	2.739792	0.0999998	-1.12E-11	2.739792
-9.10001	-3.23E-11	2.763079	0.0999998	-1.12E-11	2.763079
-9.00001	-3.01E-11	2.786383	0.0999998	-1.14E-11	2.786383
-8.90001	-2.96E-11	2.809608	0.0999998	-1.15E-11	2.809608
-8.80001	-3.04E-11	2.832911	0.0999997	-1.09E-11	2.832911
-8.70001	-2.8E-11	2.856134	0.0999998	-1.15E-11	2.856134
-8.60001	-2.73E-11	2.879355	0.0999996	-1.14E-11	2.879355
-8.50001	-2.68E-11	2.902571	0.0999998	-1.14E-11	2.902571
-8.40001	-2.64E-11	2.925799	0.0999997	-1.17E-11	2.925799
-8.30001	-2.64E-11	2.949043	0.0999996	-1.18E-11	2.949043
-8.20001	-2.73E-11	2.972342	0.0999997	-1.14E-11	2.972342
-8.10001	-2.5E-11	2.995553	0.0999997	-1.17E-11	2.995553
-8.00001	-2.51E-11	3.018806	0.0999998	-1.17E-11	3.018806
-7.90001	-2.54E-11	3.042096	0.0999997	-1.16E-11	3.042096
-7.80001	-4.43E-11	3.101709	0.0999998	-9.8E-12	3.101709
-7.70001	-2.45E-11	3.124957	0.0999998	-1.17E-11	3.124957
-7.6	-2.55E-11	3.148258	0.0999996	-1.17E-11	3.148258
-7.50001	-2.48E-11	3.171542	0.0999998	-1.14E-11	3.171542
-7.40001	-2.27E-11	3.194815	0.0999995	-1.15E-11	3.194815
-7.30001	-2.31E-11	3.21807	0.0999997	-1.16E-11	3.21807
-7.2	-2.32E-11	3.241363	0.0999998	-1.21E-11	3.241363
-7.10001	-2.32E-11	3.264652	0.0999998	-1.19E-11	3.264652
-7.00001	-2.1E-11	3.287953	0.0999997	-1.16E-11	3.287953
-6.90001	-2.2E-11	3.311253	0.0999997	-1.19E-11	3.311253
-6.80001	-2.11E-11	3.334545	0.0999997	-1.18E-11	3.334545
-6.70001	-1.94E-11	3.357768	0.0999997	-1.18E-11	3.357768
-6.60001	-1.88E-11	3.380977	0.0999996	-1.19E-11	3.380977
-6.50001	-1.87E-11	3.404191	0.0999998	-1.22E-11	3.404191
-6.40001	-2.01E-11	3.427493	0.0999998	-1.25E-11	3.427493
-6.30001	-1.8E-11	3.450705	0.0999998	-1.21E-11	3.450705
-6.20001	-1.76E-11	3.474093	0.0999997	-1.2E-11	3.474093
-6.10001	-1.86E-11	3.497385	0.0999997	-1.17E-11	3.497385
-6.00001	-2.01E-11	3.520735	0.0999998	-1.18E-11	3.520735
-5.90001	-1.64E-11	3.543996	0.0999999	-1.18E-11	3.543996
-5.80001	-3.73E-11	3.603066	0.1	-1.03E-11	3.603066
-5.70001	-1.77E-11	3.626313	0.0999997	-1.21E-11	3.626313
-5.60001	-1.88E-11	3.649617	0.0999998	-1.19E-11	3.649617
-5.50001	-1.8E-11	3.672912	0.0999998	-1.19E-11	3.672912
-5.40001	-1.52E-11	3.696169	0.0999998	-1.2E-11	3.696169
-5.30001	-1.53E-11	3.719377	0.0999997	-1.22E-11	3.719377
-5.20001	-1.69E-11	3.742674	0.0999996	-1.18E-11	3.742674
-5.1	-1.6E-11	3.765965	0.0999998	-1.18E-11	3.765965
-5.00001	-1.37E-11	3.789279	0.0999997	-1.21E-11	3.789279
-4.90001	-1.44E-11	3.812582	0.0999999	-1.2E-11	3.812582
-4.80001	-1.38E-11	3.835867	0.0999999	-1.21E-11	3.835867
-4.7	-1.21E-11	3.859095	0.0999997	-1.23E-11	3.859095
-4.60001	-1.15E-11	3.882314	0.0999998	-1.23E-11	3.882314
-4.50001	-1.27E-11	3.905608	0.0999998	-1.22E-11	3.905608
-4.40001	-1.27E-11	3.928904	0.0999998	-1.25E-11	3.928904
-4.3	-9.9E-12	3.952126	0.0999998	-1.26E-11	3.952126
-4.20001	-9.6E-12	3.975352	0.0999998	-1.27E-11	3.975352
-4.10001	-1.04E-11	3.998638	0.0999997	-1.27E-11	3.998638
-4.00001	-1.06E-11	4.021956	0.0999998	-1.28E-11	4.021956
-3.90001	-8.8E-12	4.045202	0.0999997	-1.29E-11	4.045202
-3.80001	-2.96E-11	4.104406	0.0999998	-1.16E-11	4.104406
-3.70001	-9.5E-12	4.127671	0.0999999	-1.33E-11	4.127671
-3.60001	-9.8E-12	4.150967	0.0999996	-1.33E-11	4.150967
-3.50001	-7.2E-12	4.174175	0.0999999	-1.35E-11	4.174175
-3.40001	-7E-12	4.197446	0.0999998	-1.37E-11	4.197446
-3.30001	-7.8E-12	4.220741	0.0999996	-1.33E-11	4.220741
-3.20001	-6.9E-12	4.244052	0.0999996	-1.33E-11	4.244052
-3.10001	-4.6E-12	4.267247	0.0999996	-1.33E-11	4.267247
-3.00001	-4.1E-12	4.290539	0.0999997	-1.35E-11	4.290539
-2.90001	-5.3E-12	4.313833	0.0999997	-1.32E-11	4.313833
-2.80001	-4.3E-12	4.337117	0.0999997	-1.34E-11	4.337117
-2.70001	-2.4E-12	4.36034	0.0999996	-1.34E-11	4.36034
-2.60001	-1.5E-12	4.383564	0.0999998	-1.35E-11	4.383564
-2.50001	-5E-13	4.40679	0.0999998	-1.34E-11	4.40679
-2.40001	-1.1E-12	4.430079	0.0999996	-1.36E-11	4.430079
-2.30001	8E-13	4.453301	0.0999997	-1.37E-11	4.453301
-2.20001	1.6E-12	4.476512	0.0999995	-1.34E-11	4.476512
-2.099999	-1.44E-11	4.50163	0.0999999	-1.25E-11	4.50163
-2	1.8E-12	4.52492	0.0999997	-1.37E-11	4.52492
-1.9	4E-12	4.54826	0.0999998	-1.42E-11	4.54826
-1.800001	-1.72E-11	4.605848	0.1	-1.25E-11	4.605848
-1.699999	1.8E-12	4.629161	0.0999997	-1.18E-11	4.629161
-1.6	3.3E-12	4.652463	0.0999998	4.6E-12	4.652463
-1.5	6E-12	4.675686	0.0999997	9.57E-11	4.675686
-1.4	7.5E-12	4.698936	0.0999998	4.963E-10	4.698936
-1.3	6.9E-12	4.722225	0.1000005	1.99E-09	4.722225
-1.2	8.1E-12	4.745526	0.1000019	6.7558E-09	4.745526
-1.1	1.12E-11	4.768741	0.1000042	1.98771E-08	4.768741
-1	1.26E-11	4.792036	0.1000067	5.05132E-08	4.792036
-0.900001	-8E-12	4.840151	0.1	1.07263E-07	4.840151
-0.800001	-2E-12	4.864734	0.1000006	2.13032E-07	4.864734
-0.7	0	4.889254	0.1000008	3.73066E-07	4.889254
