#scan	iMeasureCycle=1	iMux=0	time=0.031	N=401	LocalTime=20/04/2023 02:19:41
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-3E-07	-1.525E-10	0.033972	0.1	1.59882E-05	0.033972
-0.1000005	-2.117E-10	0.058847	0.0999999	1.51874E-05	0.058847
-0.2000005	-2.605E-10	0.083476	0.1	1.43926E-05	0.083476
-0.300001	-1.911E-10	0.108192	0.0999999	1.36022E-05	0.108192
-0.4	-1.09E-10	0.132712	0.0999999	1.28174E-05	0.132712
-0.5	-8.45E-11	0.157221	0.1000001	1.20383E-05	0.157221
-0.6	-7.2E-11	0.181735	0.0999998	1.12658E-05	0.181735
-0.7	-6.5E-11	0.206244	0.0999999	1.05012E-05	0.206244
-0.8	-6E-11	0.230843	0.0999999	9.7453E-06	0.230843
-0.9	-5.71E-11	0.25539	0.0999999	8.9991E-06	0.25539
-1	-5.09E-11	0.282499	0.1000001	8.26975E-06	0.282499
-1.1	-5.33E-11	0.307012	0.1	7.54879E-06	0.307012
-1.2	-5.32E-11	0.331648	0.0999999	6.84389E-06	0.331648
-1.3	-5.23E-11	0.356184	0.1	6.15679E-06	0.356184
-1.4	-5.16E-11	0.380706	0.1	5.49088E-06	0.380706
-1.5	-5.2E-11	0.405222	0.0999999	4.84947E-06	0.405222
-1.6	-5.13E-11	0.42978	0.0999998	4.23578E-06	0.42978
-1.7	-5.16E-11	0.454289	0.1000001	3.65359E-06	0.454289
-1.8	-5.17E-11	0.478822	0.0999999	3.10669E-06	0.478822
-1.9	-5.16E-11	0.503339	0.1000001	2.59887E-06	0.503339
-2	-5.19E-11	0.527848	0.0999997	2.13434E-06	0.527848
-2.1	-5.22E-11	0.552359	0.0999998	1.7152E-06	0.552359
-2.2	-4.56E-11	0.596122	0.1000001	1.34615E-06	0.596122
-2.3	-5.05E-11	0.620676	0.1000001	1.02287E-06	0.620676
-2.4	-4.76E-11	0.648022	0.0999997	7.51486E-07	0.648022
-2.5	-5.14E-11	0.672618	0.0999997	5.28552E-07	0.672618
-2.6	-5.17E-11	0.697182	0.0999996	3.53439E-07	0.697182
-2.7	-5.27E-11	0.721701	0.0999997	2.21877E-07	0.721701
-2.8	-5.29E-11	0.746437	0.0999998	1.29312E-07	0.746437
-2.9	-4.73E-11	0.78419	0.0999947	6.96997E-08	0.78419
-3	-6.76E-11	0.807398	0.1000072	3.30387E-08	0.807398
-3.1	-6.64E-11	0.83069	0.1000028	1.38378E-08	0.83069
-3.2	-6.91E-11	0.853875	0.1000018	5.0284E-09	0.853875
-3.3	-6.92E-11	0.877085	0.1000008	1.5801E-09	0.877085
-3.4	-6.91E-11	0.900329	0.1000005	4.312E-10	0.900329
-3.5	-6.85E-11	0.923626	0.1000003	1.013E-10	0.923626
-3.6	-6.85E-11	0.946906	0.1000002	1.62E-11	0.946906
-3.7	-6.92E-11	0.970188	0.1000001	-2.3E-12	0.970188
-3.8	-7.07E-11	0.993431	0.1000003	-4.9E-12	0.993431
-3.9	-6.96E-11	1.016742	0.1000002	-5E-12	1.016742
-4	-7.18E-11	1.039943	0.1000003	-5.6E-12	1.039943
-4.1	-5.03E-11	1.100767	0.1000003	-7.3E-12	1.100767
-4.2	-6.86E-11	1.124081	0.1000003	-5.6E-12	1.124081
-4.3	-7.12E-11	1.147304	0.1000002	-5.1E-12	1.147304
-4.4	-7.17E-11	1.170521	0.1000002	-5.4E-12	1.170521
-4.5	-7.03E-11	1.193869	0.1000003	-5.5E-12	1.193869
-4.6	-6.93E-11	1.217237	0.1000003	-5.7E-12	1.217237
-4.7	-7.31E-11	1.240451	0.1000005	-5.1E-12	1.240451
-4.8	-7.12E-11	1.263758	0.1000004	-5.5E-12	1.263758
-4.9	-7.19E-11	1.287041	0.1000002	-4.9E-12	1.287041
-5	-7.42E-11	1.310261	0.1000003	-5.1E-12	1.310261
-5.1	-7.38E-11	1.333566	0.1000004	-5.1E-12	1.333566
-5.2	-7.31E-11	1.356862	0.1000003	-5.1E-12	1.356862
-5.3	-7.34E-11	1.380144	0.1000002	-5.3E-12	1.380144
-5.4	-7.53E-11	1.403359	0.1000002	-5.4E-12	1.403359
-5.5	-7.5E-11	1.426586	0.1000004	-4.8E-12	1.426586
-5.6	-7.33E-11	1.449882	0.1000002	-4.9E-12	1.449882
-5.7	-7.34E-11	1.473168	0.1000001	-5.5E-12	1.473168
-5.8	-7.56E-11	1.496369	0.1000003	-5.1E-12	1.496369
-5.9	-7.54E-11	1.519588	0.1000003	-4.9E-12	1.519588
-6	-7.45E-11	1.542881	0.1000003	-4.8E-12	1.542881
-6.1	-5.54E-11	1.594953	0.1	-7.1E-12	1.594953
-6.2	-7.33E-11	1.618324	0.1000003	-5.1E-12	1.618324
-6.3	-7.51E-11	1.641558	0.1000002	-4.6E-12	1.641558
-6.4	-7.63E-11	1.66486	0.1000003	-4.9E-12	1.66486
-6.5	-7.47E-11	1.688205	0.1000003	-5.5E-12	1.688205
-6.6	-7.69E-11	1.711507	0.1000004	-5E-12	1.711507
-6.7	-7.69E-11	1.734735	0.1000003	-5.3E-12	1.734735
-6.8	-7.74E-11	1.75797	0.1000003	-5.1E-12	1.75797
-6.9	-7.62E-11	1.78126	0.1000002	-5E-12	1.78126
-7	-7.6E-11	1.804545	0.1000002	-5.4E-12	1.804545
-7.1	-7.81E-11	1.827762	0.1	-4.5E-12	1.827762
-7.2	-7.83E-11	1.850972	0.1000002	-4.8E-12	1.850972
-7.3	-7.64E-11	1.87425	0.1000003	-4.8E-12	1.87425
-7.4	-7.65E-11	1.897531	0.1000002	-4E-12	1.897531
-7.5	-7.88E-11	1.920758	0.1000002	-4.7E-12	1.920758
-7.6	-7.93E-11	1.943981	0.1000003	-4.7E-12	1.943981
-7.7	-7.9E-11	1.967207	0.1000002	-4.5E-12	1.967207
-7.8	-7.76E-11	1.990502	0.1000003	-4.8E-12	1.990502
-7.9	-7.93E-11	2.013915	0.1000003	-4.6E-12	2.013915
-8	-7.77E-11	2.037211	0.1000001	-5E-12	2.037211
-8.1	-7.83E-11	2.060491	0.1000003	-5.1E-12	2.060491
-8.2	-6.01E-11	2.096444	0.1	-6.7E-12	2.096444
-8.3	-7.72E-11	2.119791	0.1000004	-4.9E-12	2.119791
-8.4	-7.9E-11	2.143012	0.1000002	-5.2E-12	2.143012
-8.5	-7.98E-11	2.166231	0.1000002	-4.7E-12	2.166231
-8.6	-7.79E-11	2.189569	0.1000002	-5.1E-12	2.189569
