#scan	iMeasureCycle=1	iMux=0	time=0.031	N=401	LocalTime=20/04/2023 03:43:41
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-2E-07	-1.527E-10	0.033909	0.0999999	1.78198E-05	0.033909
-0.1000004	-2.118E-10	0.05879	0.1000001	1.70067E-05	0.05879
-0.2000007	-2.602E-10	0.083395	0.1000001	1.61994E-05	0.083395
-0.300001	-1.991E-10	0.108246	0.0999999	1.53969E-05	0.108246
-0.400001	-1.115E-10	0.132838	0.0999999	1.45992E-05	0.132838
-0.5	-8.58E-11	0.157353	0.0999998	1.38056E-05	0.157353
-0.6	-7.28E-11	0.181891	0.0999998	1.30171E-05	0.181891
-0.7	-6.53E-11	0.206448	0.1	1.22343E-05	0.206448
-0.8	-6.06E-11	0.230996	0.1	1.14586E-05	0.230996
-0.9	-5.78E-11	0.255533	0.1000001	1.06917E-05	0.255533
-1	-5.62E-11	0.280036	0.0999999	9.9332E-06	0.280036
-1.1	-5.45E-11	0.304595	0.0999999	9.1851E-06	0.304595
-1.2	-4.94E-11	0.331719	0.0999999	8.45238E-06	0.331719
-1.3	-5.24E-11	0.356218	0.1	7.72966E-06	0.356218
-1.4	-5.18E-11	0.380732	0.0999999	7.02303E-06	0.380732
-1.5	-5.19E-11	0.405242	0.0999998	6.3346E-06	0.405242
-1.6	-5.22E-11	0.429804	0.0999999	5.6671E-06	0.429804
-1.7	-5.19E-11	0.454352	0.1	5.02381E-06	0.454352
-1.8	-5.23E-11	0.478925	0.0999998	4.40793E-06	0.478925
-1.9	-5.21E-11	0.503451	0.0999997	3.82367E-06	0.503451
-2	-5.21E-11	0.527997	0.0999999	3.27372E-06	0.527997
-2.1	-5.26E-11	0.552519	0.0999998	2.76167E-06	0.552519
-2.2	-4.6E-11	0.600337	0.0999998	2.29367E-06	0.600337
-2.3	-5.07E-11	0.624942	0.0999998	1.86486E-06	0.624942
-2.4	-5.13E-11	0.649461	0.1	1.48331E-06	0.649461
-2.5	-5.22E-11	0.673976	0.0999999	1.14903E-06	0.673976
-2.6	-4.91E-11	0.701343	0.0999997	8.64494E-07	0.701343
-2.7	-5.29E-11	0.725877	0.0999995	6.25816E-07	0.725877
-2.8	-5.36E-11	0.750379	0.0999994	4.33339E-07	0.750379
-2.9	-5.39E-11	0.774892	0.0999998	2.84341E-07	0.774892
-3	-5.47E-11	0.799474	0.0999998	1.74923E-07	0.799474
-3.1	-5.43E-11	0.824048	0.0999999	9.9546E-08	0.824048
-3.2	-4.88E-11	0.861692	0.0999969	5.24358E-08	0.861692
-3.3	-6.81E-11	0.884923	0.1000053	2.43409E-08	0.884923
-3.4	-6.99E-11	0.908143	0.1000029	1.00868E-08	0.908143
-3.5	-6.94E-11	0.931444	0.100001	3.6968E-09	0.931444
-3.6	-6.93E-11	0.954715	0.1000005	1.1793E-09	0.954715
-3.7	-7.06E-11	0.977928	0.1000002	3.285E-10	0.977928
-3.8	-7.13E-11	1.00115	0.0999999	7.67E-11	1.00115
-3.9	-7.02E-11	1.024444	0.1000002	1.07E-11	1.024444
-4	-7.06E-11	1.047731	0.1000001	-2.5E-12	1.047731
-4.1	-5.14E-11	1.100626	0.0999998	-6E-12	1.100626
-4.2	-6.94E-11	1.123934	0.1000001	-4.5E-12	1.123934
-4.3	-7.19E-11	1.147239	0.1000001	-4.3E-12	1.147239
-4.4	-7.24E-11	1.170452	0.1	-4.4E-12	1.170452
-4.5	-7.09E-11	1.193787	0.0999999	-4.5E-12	1.193787
-4.6	-7.31E-11	1.216996	0.1000001	-4.2E-12	1.216996
-4.7	-7.29E-11	1.240229	0.1000001	-5E-12	1.240229
-4.8	-7.38E-11	1.263441	0.1000001	-4.6E-12	1.263441
-4.9	-7.28E-11	1.286733	0.1000001	-4.2E-12	1.286733
-5	-7.4E-11	1.310005	0.0999999	-4.4E-12	1.310005
