#scan	iMeasureCycle=1	iMux=0	time=0.031	N=401	LocalTime=20/04/2023 00:43:40
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-2E-07	-1.543E-10	0.033946	0.1	1.38473E-05	0.033946
-0.1000004	-2.127E-10	0.058849	0.0999999	1.30611E-05	0.058849
-0.2000003	-2.62E-10	0.083402	0.1000001	1.22818E-05	0.083402
-0.300001	-2.007E-10	0.108144	0.1000001	1.15085E-05	0.108144
-0.4	-1.128E-10	0.132776	0.1	1.07423E-05	0.132776
-0.5	-8.62E-11	0.157341	0.1	9.9848E-06	0.157341
-0.6	-7.38E-11	0.181856	0.1000001	9.2357E-06	0.181856
-0.7	-6.16E-11	0.208981	0.0999997	8.50161E-06	0.208981
-0.8	-6.06E-11	0.233537	0.0999999	7.77439E-06	0.233537
-0.9	-5.81E-11	0.25809	0.1000001	7.06203E-06	0.25809
-1	-5.61E-11	0.282686	0.1	6.36549E-06	0.282686
-1.1	-5.48E-11	0.3072	0.0999999	5.68844E-06	0.3072
-1.2	-5.37E-11	0.331739	0.1	5.03344E-06	0.331739
-1.3	-5.31E-11	0.356384	0.1	4.40523E-06	0.356384
-1.4	-5.32E-11	0.380889	0.1000004	3.80572E-06	0.380889
-1.5	-5.3E-11	0.405415	0.0999999	3.24049E-06	0.405415
-1.6	-5.27E-11	0.429921	0.0999999	2.71403E-06	0.429921
-1.7	-5.28E-11	0.454489	0.0999998	2.22914E-06	0.454489
-1.8	-5.3E-11	0.479014	0.0999999	1.79087E-06	0.479014
-1.9	-5.27E-11	0.50359	0.1000001	1.402E-06	0.50359
-2	-5.31E-11	0.528132	0.1	1.06461E-06	0.528132
-2.1	-4.92E-11	0.555457	0.0999995	7.80281E-07	0.555457
-2.2	-4.66E-11	0.600119	0.0999998	5.48122E-07	0.600119
-2.3	-5.19E-11	0.624651	0.0999995	3.62659E-07	0.624651
-2.4	-5.24E-11	0.649165	0.0999996	2.25085E-07	0.649165
-2.5	-5.25E-11	0.673698	0.0999998	1.29118E-07	0.673698
-2.6	-4.75E-11	0.711413	0.0999949	6.81445E-08	0.711413
-2.7	-6.75E-11	0.73462	0.100007	3.13672E-08	0.73462
-2.8	-6.88E-11	0.757842	0.100003	1.27003E-08	0.757842
-2.9	-6.95E-11	0.781137	0.1000017	4.414E-09	0.781137
-3	-6.82E-11	0.804421	0.1000004	1.3264E-09	0.804421
-3.1	-6.84E-11	0.827709	0.1000002	3.45E-10	0.827709
-3.2	-6.99E-11	0.850971	0.1000002	7.32E-11	0.850971
-3.3	-7.12E-11	0.874178	0.1000003	8.8E-12	0.874178
-3.4	-6.97E-11	0.897453	0.1000001	-3.8E-12	0.897453
-3.5	-7E-11	0.920736	0.1	-5.5E-12	0.920736
-3.6	-7.04E-11	0.944029	0.1000001	-5.8E-12	0.944029
-3.7	-7.09E-11	0.967325	0.1000002	-5.7E-12	0.967325
-3.8	-7.12E-11	0.990615	0.1000001	-5.6E-12	0.990615
-3.9	-7.19E-11	1.013844	0.1000001	-5.6E-12	1.013844
-4	-7.28E-11	1.037078	0.1000004	-5.3E-12	1.037078
-4.1	-5.21E-11	1.084421	0.1	-7.5E-12	1.084421
-4.2	-7E-11	1.107814	0.1000002	-5.5E-12	1.107814
-4.3	-7.22E-11	1.131124	0.1000003	-5.3E-12	1.131124
-4.4	-7.19E-11	1.154366	0.1	-5.6E-12	1.154366
-4.5	-7.18E-11	1.177657	0.1000002	-5.7E-12	1.177657
-4.6	-7.21E-11	1.200996	0.1000001	-5.8E-12	1.200996
-4.7	-7.41E-11	1.224202	0.1000002	-5.5E-12	1.224202
-4.8	-7.47E-11	1.247423	0.1000002	-4.9E-12	1.247423
-4.9	-7.46E-11	1.27068	0.1000002	-5.1E-12	1.27068
-5	-7.4E-11	1.293982	0.1000001	-5.4E-12	1.293982
-5.1	-7.6E-11	1.3172	0.1000002	-5.1E-12	1.3172
-5.2	-7.65E-11	1.340406	0.1000001	-4.8E-12	1.340406
-5.3	-7.46E-11	1.363779	0.1000001	-5.5E-12	1.363779
-5.4	-7.44E-11	1.387077	0.1000002	-5.1E-12	1.387077
-5.5	-7.67E-11	1.410274	0.1000002	-5E-12	1.410274
-5.6	-7.7E-11	1.433479	0.1000002	-4.8E-12	1.433479
-5.7	-7.55E-11	1.456762	0.1000001	-5.1E-12	1.456762
-5.8	-7.58E-11	1.48005	0.1000002	-4.9E-12	1.48005
-5.9	-7.75E-11	1.50324	0.1000001	-4.8E-12	1.50324
-6	-7.75E-11	1.526452	0.1000002	-4.7E-12	1.526452
-6.1	-7.61E-11	1.549743	0.1000002	-5.1E-12	1.549743
-6.2	-5.74E-11	1.59908	0.1	-6.9E-12	1.59908
-6.3	-7.67E-11	1.622327	0.1000002	-5.2E-12	1.622327
-6.4	-7.67E-11	1.645583	0.1000002	-5.1E-12	1.645583
-6.5	-7.78E-11	1.668804	0.1000002	-5.1E-12	1.668804
-6.6	-7.64E-11	1.692172	0.1	-5E-12	1.692172
-6.7	-7.88E-11	1.715386	0.1000004	-5.1E-12	1.715386
-6.8	-7.84E-11	1.738599	0.1000001	-5.2E-12	1.738599
-6.9	-7.89E-11	1.76181	0.1000002	-5E-12	1.76181
-7	-7.63E-11	1.785218	0.1000001	-5.2E-12	1.785218
-7.1	-7.87E-11	1.808435	0.1000002	-5.5E-12	1.808435
-7.2	-7.92E-11	1.831655	0.1000002	-5.1E-12	1.831655
-7.3	-7.95E-11	1.854892	0.1000003	-5.1E-12	1.854892
-7.4	-7.83E-11	1.878188	0.1000001	-5E-12	1.878188
-7.5	-7.87E-11	1.901473	0.1000001	-5.2E-12	1.901473
-7.6	-8.05E-11	1.924696	0.1	-5.1E-12	1.924696
-7.7	-7.88E-11	1.947991	0.1000002	-4.7E-12	1.947991
-7.8	-7.91E-11	1.971279	0.1	-5.2E-12	1.971279
-7.9	-8.09E-11	1.994481	0.1000002	-5.3E-12	1.994481
-8	-8.05E-11	2.017733	0.1000002	-4.8E-12	2.017733
-8.1	-8.11E-11	2.040956	0.1000003	-4.8E-12	2.040956
-8.2	-5.96E-11	2.100581	0.1	-6.9E-12	2.100581
-8.3	-7.91E-11	2.123822	0.1000001	-5E-12	2.123822
-8.4	-7.89E-11	2.147069	0.0999998	-4.8E-12	2.147069
-8.5	-7.88E-11	2.170374	0.1000001	-4.7E-12	2.170374
-8.6	-7.88E-11	2.19373	0.1000001	-4.8E-12	2.19373
-8.7	-8.11E-11	2.216954	0.1000001	-4.6E-12	2.216954
-8.8	-7.98E-11	2.24025	0.1000002	-4.9E-12	2.24025
-8.9	-8E-11	2.263537	0.1000002	-4.7E-12	2.263537
-9	-8.15E-11	2.286857	0.1000002	-4.5E-12	2.286857
-9.1	-8.21E-11	2.310073	0.1000002	-4.3E-12	2.310073
-9.2	-8.05E-11	2.333367	0.1000001	-4.8E-12	2.333367
-9.3	-8.27E-11	2.356664	0.1000002	-4.7E-12	2.356664
-9.4	-8.3E-11	2.37989	0.1000003	-4.9E-12	2.37989
-9.5	-8.31E-11	2.403126	0.1000001	-4.9E-12	2.403126
-9.6	-8.15E-11	2.426421	0.1000003	-4.9E-12	2.426421
-9.7	-8.16E-11	2.449706	0.1	-5E-12	2.449706
-9.8	-8.32E-11	2.472934	0.1000001	-5E-12	2.472934
-9.9	-8.14E-11	2.49622	0.1	-4.9E-12	2.49622
-10	-8.18E-11	2.519493	0.1	-5.3E-12	2.519493
-9.90001	-4.26E-11	2.542786	0.0999999	-8.4E-12	2.542786
-9.80001	-5.56E-11	2.602278	0.0999999	-7E-12	2.602278
-9.70001	-3.49E-11	2.625523	0.0999997	-8.4E-12	2.625523
-9.60001	-3.44E-11	2.648822	0.0999997	-8E-12	2.648822
-9.50001	-3.15E-11	2.672026	0.0999999	-8.4E-12	2.672026
-9.40001	-3.06E-11	2.695331	0.0999997	-8.5E-12	2.695331
-9.30001	-3.08E-11	2.718625	0.0999996	-8.5E-12	2.718625
-9.20001	-2.99E-11	2.741914	0.0999998	-8.3E-12	2.741914
-9.10001	-2.72E-11	2.76513	0.0999997	-8.6E-12	2.76513
-9.00001	-2.66E-11	2.788425	0.0999997	-8.4E-12	2.788425
-8.90001	-2.85E-11	2.811756	0.0999998	-8E-12	2.811756
-8.80001	-2.72E-11	2.83505	0.0999996	-8.5E-12	2.83505
-8.70001	-2.59E-11	2.858326	0.0999996	-8.5E-12	2.858326
-8.60001	-2.42E-11	2.881552	0.0999997	-8.6E-12	2.881552
-8.50001	-2.51E-11	2.904844	0.0999998	-8.3E-12	2.904844
-8.40001	-2.45E-11	2.928131	0.0999998	-8.6E-12	2.928131
-8.30001	-2.22E-11	2.951347	0.0999997	-8.6E-12	2.951347
-8.20001	-2.23E-11	2.974563	0.0999997	-8.8E-12	2.974563
-8.10001	-2.36E-11	2.997853	0.0999996	-8.5E-12	2.997853
-8.00001	-2.17E-11	3.021105	0.0999998	-8.7E-12	3.021105
-7.90001	-2.11E-11	3.04434	0.0999997	-8.6E-12	3.04434
-7.80001	-4.15E-11	3.103595	0.0999999	-6.8E-12	3.103595
-7.70001	-2.11E-11	3.126886	0.0999997	-8.8E-12	3.126886
-7.6	-2.17E-11	3.150186	0.0999997	-8.5E-12	3.150186
-7.50001	-1.94E-11	3.1734	0.0999998	-8.5E-12	3.1734
-7.40001	-1.88E-11	3.196663	0.0999998	-8.5E-12	3.196663
-7.30001	-2.04E-11	3.219962	0.0999996	-8.9E-12	3.219962
-7.2	-1.95E-11	3.243243	0.0999998	-9E-12	3.243243
-7.10001	-1.78E-11	3.266457	0.0999997	-9E-12	3.266457
-7.00001	-1.76E-11	3.289747	0.0999997	-9E-12	3.289747
-6.90001	-1.7E-11	3.312955	0.0999996	-9E-12	3.312955
-6.80001	-1.82E-11	3.33625	0.0999997	-8.9E-12	3.33625
-6.70001	-1.69E-11	3.359566	0.0999996	-8.9E-12	3.359566
-6.60001	-1.54E-11	3.382795	0.0999996	-9.2E-12	3.382795
-6.50001	-1.71E-11	3.406089	0.0999998	-8.9E-12	3.406089
-6.40001	-1.65E-11	3.429366	0.0999997	-8.9E-12	3.429366
-6.30001	-1.51E-11	3.452576	0.0999996	-9.5E-12	3.452576
-6.20001	-1.42E-11	3.475792	0.0999999	-9.6E-12	3.475792
-6.10001	-1.51E-11	3.499082	0.0999998	-9.2E-12	3.499082
-6.00001	-1.54E-11	3.522367	0.0999998	-8.9E-12	3.522367
-5.90001	-1.33E-11	3.545574	0.0999999	-9.5E-12	3.545574
-5.80001	-3.4E-11	3.604958	0.0999999	-7.2E-12	3.604958
-5.70001	-1.44E-11	3.628189	0.0999997	-9E-12	3.628189
-5.60001	-1.5E-11	3.651484	0.0999996	-9.2E-12	3.651484
-5.50001	-1.23E-11	3.674707	0.0999997	-9.4E-12	3.674707
-5.40001	-1.17E-11	3.698011	0.0999998	-9.3E-12	3.698011
-5.30001	-1.34E-11	3.721293	0.0999996	-9.4E-12	3.721293
