#scan	iMeasureCycle=1	iMux=0	time=0.03	N=401	LocalTime=19/04/2023 12:49:36
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
2E-07	-1.608E-10	0.057745	0.0999999	1.12949E-07	0.057745
-0.1000004	-1.924E-10	0.095782	0.0999962	4.57224E-08	0.095782
-0.2000015	-1.294E-10	0.118993	0.1000038	1.50157E-08	0.118993
-0.300001	-1.004E-10	0.142394	0.1000014	4.1733E-09	0.142394
-0.400001	-8.56E-11	0.165762	0.1000004	9.946E-10	0.165762
-0.500001	-7.87E-11	0.189057	0.1000003	1.942E-10	0.189057
-0.600001	-7.45E-11	0.212337	0.1000001	2.42E-11	0.212337
-0.700001	-7.35E-11	0.235536	0.1000001	-3.5E-12	0.235536
-0.800001	-6.99E-11	0.258824	0.1000001	-6.6E-12	0.258824
-0.900001	-6.92E-11	0.282179	0.1	-6.3E-12	0.282179
-1.000001	-6.86E-11	0.305448	0.1000002	-5.4E-12	0.305448
-1.100001	-6.65E-11	0.328733	0.1	-5.1E-12	0.328733
-1.200001	-6.67E-11	0.352002	0.1000001	-5E-12	0.352002
-1.300001	-6.79E-11	0.37522	0.1000001	-5E-12	0.37522
-1.400001	-6.66E-11	0.398513	0.1	-4.9E-12	0.398513
-1.500001	-6.68E-11	0.421786	0.1000002	-4.8E-12	0.421786
-1.600001	-6.68E-11	0.445044	0.1	-4.4E-12	0.445044
-1.7	-6.84E-11	0.46825	0.1000001	-4.3E-12	0.46825
-1.800001	-6.57E-11	0.491589	0.1000003	-4E-12	0.491589
-1.900001	-6.7E-11	0.51487	0.1000001	-4.2E-12	0.51487
-2.000001	-6.69E-11	0.538156	0.1000002	-3.8E-12	0.538156
-2.100001	-6.92E-11	0.561358	0.1000001	-3.4E-12	0.561358
-2.2	-4.65E-11	0.622676	0.0999999	-5.1E-12	0.622676
-2.3	-6.49E-11	0.646021	0.1000002	-3.3E-12	0.646021
-2.4	-6.41E-11	0.669466	0.1	-3.4E-12	0.669466
-2.5	-6.76E-11	0.69269	0.1	-3.2E-12	0.69269
-2.6	-6.9E-11	0.715947	0.1000001	-3.5E-12	0.715947
-2.7	-6.78E-11	0.739242	0.1000003	-3.5E-12	0.739242
-2.8	-6.61E-11	0.762615	0.1000002	-3.4E-12	0.762615
-2.9	-7.07E-11	0.785843	0.1000003	-2.8E-12	0.785843
-3	-6.92E-11	0.809132	0.1	-3E-12	0.809132
-3.1	-6.92E-11	0.83242	0.1000002	-2.6E-12	0.83242
-3.2	-7.17E-11	0.855622	0.1	-3.2E-12	0.855622
-3.3	-7.19E-11	0.878845	0.1000002	-2.6E-12	0.878845
-3.4	-7.06E-11	0.902126	0.1000001	-2.9E-12	0.902126
