#scan	iMeasureCycle=1	iMux=0	time=0.021	N=401	LocalTime=20/04/2023 08:07:43
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-1E-07	-1.514E-10	0.023921	0.0999998	2.34487E-05	0.023921
-0.1000003	-2.096E-10	0.048791	0.0999999	2.26075E-05	0.048791
-0.2000002	-2.587E-10	0.073293	0.0999999	2.17713E-05	0.073293
-0.300001	-1.996E-10	0.098022	0.1	2.09389E-05	0.098022
-0.4	-1.108E-10	0.122555	0.0999999	2.01099E-05	0.122555
-0.5	-8.49E-11	0.147174	0.1000001	1.92846E-05	0.147174
-0.6	-7.18E-11	0.171694	0.1000002	1.84624E-05	0.171694
-0.7	-6.5E-11	0.196202	0.1	1.76437E-05	0.196202
-0.8	-5.98E-11	0.220751	0.1	1.6829E-05	0.220751
-0.9	-5.72E-11	0.245268	0.1000001	1.60185E-05	0.245268
-1	-5.47E-11	0.269903	0.1000001	1.52119E-05	0.269903
-1.1	-5.39E-11	0.294435	0.0999999	1.44118E-05	0.294435
-1.2	-5.25E-11	0.318956	0.0999999	1.36173E-05	0.318956
-1.3	-5.2E-11	0.343458	0.0999997	1.28291E-05	0.343458
-1.4	-5.15E-11	0.367998	0.0999999	1.20481E-05	0.367998
-1.5	-5.12E-11	0.392522	0.0999998	1.12767E-05	0.392522
-1.6	-5.13E-11	0.417037	0.1	1.05139E-05	0.417037
-1.7	-5.08E-11	0.441557	0.0999999	9.7624E-06	0.441557
-1.8	-5.12E-11	0.46608	0.0999999	9.0232E-06	0.46608
-1.9	-4.74E-11	0.493278	0.0999999	8.30268E-06	0.493278
-2	-5.16E-11	0.517803	0.0999997	7.59422E-06	0.517803
-2.1	-5.14E-11	0.542306	0.1000001	6.90423E-06	0.542306
-2.2	-4.52E-11	0.590627	0.1000002	6.23727E-06	0.590627
-2.3	-4.98E-11	0.615165	0.0999999	5.59006E-06	0.615165
-2.4	-5.1E-11	0.639682	0.0999999	4.97072E-06	0.639682
-2.5	-5.08E-11	0.664329	0.0999997	4.38093E-06	0.664329
-2.6	-5.19E-11	0.688894	0.0999997	3.82276E-06	0.688894
-2.7	-5.25E-11	0.713438	0.1	3.29925E-06	0.713438
-2.8	-5.25E-11	0.737945	0.0999998	2.81233E-06	0.737945
-2.9	-5.27E-11	0.762454	0.0999999	2.3636E-06	0.762454
-3	-5.33E-11	0.786985	0.0999999	1.95511E-06	0.786985
-3.1	-5.37E-11	0.811515	0.1000001	1.58811E-06	0.811515
-3.2	-5.42E-11	0.836022	0.1	1.2621E-06	0.836022
-3.3	-5.43E-11	0.86054	0.1	9.7775E-07	0.86054
-3.4	-5.13E-11	0.88786	0.0999999	7.36081E-07	0.88786
-3.5	-5.5E-11	0.912399	0.0999995	5.33208E-07	0.912399
-3.6	-5.51E-11	0.936958	0.0999997	3.70263E-07	0.936958
-3.7	-5.56E-11	0.961481	0.0999998	2.44267E-07	0.961481
-3.8	-5.6E-11	0.985984	0.0999999	1.51448E-07	0.985984
-3.9	-5.04E-11	1.023648	0.0999949	8.81527E-08	1.023648
-4	-6.83E-11	1.046936	0.1000079	4.63529E-08	1.046936
-4.1	-5.02E-11	1.090813	0.0999981	2.26506E-08	1.090813
-4.2	-6.86E-11	1.114127	0.1000023	9.6686E-09	1.114127
