#scan	iMeasureCycle=1	iMux=0	time=0.031	N=401	LocalTime=20/04/2023 05:31:42
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-1E-07	-1.515E-10	0.033928	0.0999999	2.01417E-05	0.033928
-0.1000004	-2.098E-10	0.058872	0.1	1.93162E-05	0.058872
-0.2000004	-2.588E-10	0.083409	0.0999998	1.84967E-05	0.083409
-0.300001	-1.986E-10	0.108135	0.0999999	1.76802E-05	0.108135
-0.4	-1.105E-10	0.132647	0.0999999	1.6868E-05	0.132647
-0.5	-8.48E-11	0.157161	0.0999999	1.60598E-05	0.157161
-0.6	-7.19E-11	0.181713	0.1	1.52551E-05	0.181713
-0.7	-6.41E-11	0.206377	0.1	1.44559E-05	0.206377
-0.8	-5.99E-11	0.230946	0.1	1.36621E-05	0.230946
-0.9	-5.69E-11	0.255492	0.1	1.28735E-05	0.255492
-1	-5.41E-11	0.280123	0.0999999	1.20921E-05	0.280123
-1.1	-5.33E-11	0.304775	0.0999997	1.13181E-05	0.304775
-1.2	-5.25E-11	0.329314	0.0999999	1.05534E-05	0.329314
-1.3	-5.22E-11	0.353847	0.1	9.798E-06	0.353847
-1.4	-5.17E-11	0.378357	0.1	9.0537E-06	0.378357
-1.5	-4.74E-11	0.405556	0.1	8.3269E-06	0.405556
-1.6	-5.08E-11	0.430087	0.0999999	7.61035E-06	0.430087
-1.7	-5.07E-11	0.454597	0.1	6.91132E-06	0.454597
-1.8	-5.1E-11	0.479154	0.0999998	6.23236E-06	0.479154
-1.9	-5.12E-11	0.503666	0.0999999	5.57566E-06	0.503666
-2	-5.1E-11	0.528201	0.1	4.94475E-06	0.528201
-2.1	-5.15E-11	0.552786	0.1	4.34168E-06	0.552786
-2.2	-4.52E-11	0.595223	0.0999999	3.77267E-06	0.595223
-2.3	-5.02E-11	0.619752	0.0999999	3.23518E-06	0.619752
-2.4	-5.09E-11	0.644288	0.0999999	2.73682E-06	0.644288
-2.5	-5.14E-11	0.668809	0.0999999	2.27861E-06	0.668809
-2.6	-5.2E-11	0.693392	0.0999998	1.86341E-06	0.693392
-2.7	-5.22E-11	0.717912	0.0999999	1.49233E-06	0.717912
-2.8	-5.22E-11	0.74254	0.1	1.16632E-06	0.74254
-2.9	-4.95E-11	0.76987	0.0999997	8.87005E-07	0.76987
-3	-5.35E-11	0.794377	0.0999996	6.50401E-07	0.794377
-3.1	-5.38E-11	0.818895	0.0999996	4.57362E-07	0.818895
-3.2	-5.37E-11	0.843442	0.0999997	3.05925E-07	0.843442
-3.3	-5.46E-11	0.867968	0.0999997	1.92605E-07	0.867968
-3.4	-5.48E-11	0.892584	0.0999999	1.12678E-07	0.892584
-3.5	-4.93E-11	0.930243	0.0999968	6.1293E-08	0.930243
-3.6	-6.87E-11	0.953502	0.1000072	2.97234E-08	0.953502
-3.7	-7.03E-11	0.976707	0.1000035	1.29774E-08	0.976707
-3.8	-6.92E-11	0.99999	0.1000015	5.0783E-09	0.99999
-3.9	-6.89E-11	1.023267	0.1000008	1.7639E-09	1.023267
-4	-7.14E-11	1.046568	0.1000004	5.357E-10	1.046568
-4.1	-5.01E-11	1.099838	0.1	1.408E-10	1.099838
-4.2	-6.88E-11	1.123149	0.1000003	2.5E-11	1.123149
-4.3	-6.93E-11	1.14644	0.1000003	4E-13	1.14644
-4.4	-7.03E-11	1.169697	0.1000002	-3.9E-12	1.169697
-4.5	-7.18E-11	1.192965	0.1000002	-4.6E-12	1.192965
-4.6	-7.06E-11	1.216308	0.1000003	-4.6E-12	1.216308
-4.7	-6.95E-11	1.239655	0.1000002	-4.7E-12	1.239655
-4.8	-7.26E-11	1.262948	0.1000001	-4.4E-12	1.262948
-4.9	-7.12E-11	1.28624	0.1000004	-4.3E-12	1.28624
-5	-7.18E-11	1.309525	0.1000003	-4.6E-12	1.309525
