#scan	iMeasureCycle=1	iMux=0	time=0.031	N=401	LocalTime=19/04/2023 17:43:38
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-1E-07	-1.637E-10	0.033886	0.1	4.81154E-06	0.033886
-0.1000005	-2.224E-10	0.058846	0.1	4.17383E-06	0.058846
-0.2000004	-2.712E-10	0.083342	0.0999999	3.56335E-06	0.083342
-0.300001	-2.019E-10	0.108052	0.0999997	2.98359E-06	0.108052
-0.4	-1.18E-10	0.132572	0.1	2.44192E-06	0.132572
-0.5	-9.22E-11	0.157094	0.0999999	1.94444E-06	0.157094
-0.6	-7.97E-11	0.181641	0.1	1.49717E-06	0.181641
-0.7	-7.23E-11	0.206134	0.1	1.10683E-06	0.206134
-0.8	-6.27E-11	0.233508	0.0999996	7.80739E-07	0.233508
-0.9	-6.32E-11	0.258126	0.0999994	5.16817E-07	0.258126
-1	-6.18E-11	0.282667	0.0999995	3.17627E-07	0.282667
-1.1	-6.05E-11	0.307208	0.0999996	1.7799E-07	0.307208
-1.2	-5.33E-11	0.344902	0.099993	9.03445E-08	0.344902
-1.300001	-7.27E-11	0.36811	0.1000092	3.91451E-08	0.36811
-1.400001	-7.3E-11	0.391321	0.100004	1.46767E-08	0.391321
-1.500001	-7.14E-11	0.414592	0.1000013	4.6712E-09	0.414592
-1.600001	-7.32E-11	0.437786	0.1000009	1.262E-09	0.437786
-1.700001	-7.32E-11	0.461086	0.1000005	2.812E-10	0.461086
-1.800001	-7.35E-11	0.484298	0.1000002	4.24E-11	0.484298
-1.900001	-7.19E-11	0.50757	0.1000002	-3.8E-12	0.50757
-2.000001	-7.38E-11	0.530796	0.1000003	-1.04E-11	0.530796
-2.100001	-7.42E-11	0.554016	0.1000002	-1.09E-11	0.554016
-2.2	-5.2E-11	0.601511	0.1	-1.29E-11	0.601511
-2.3	-7.07E-11	0.624892	0.1000002	-1.1E-11	0.624892
-2.4	-7.36E-11	0.648115	0.1000002	-1.1E-11	0.648115
-2.5	-7.43E-11	0.671337	0.1000004	-1.08E-11	0.671337
-2.6	-7.44E-11	0.694602	0.1000003	-1.11E-11	0.694602
-2.7	-7.31E-11	0.717894	0.1000002	-1.14E-11	0.717894
-2.8	-7.52E-11	0.741096	0.1000003	-1.1E-11	0.741096
-2.9	-7.51E-11	0.764473	0.1000002	-1.06E-11	0.764473
-3	-7.41E-11	0.787777	0.1	-1.11E-11	0.787777
-3.1	-7.46E-11	0.811056	0.1000003	-1.03E-11	0.811056
-3.2	-7.68E-11	0.834271	0.1000004	-1.04E-11	0.834271
-3.3	-7.7E-11	0.857483	0.1000003	-1.03E-11	0.857483
-3.4	-7.58E-11	0.880779	0.1000002	-1.06E-11	0.880779
-3.5	-7.59E-11	0.904055	0.1000003	-1.07E-11	0.904055
-3.6	-7.75E-11	0.927322	0.1000004	-1.07E-11	0.927322
-3.7	-7.83E-11	0.950607	0.1000003	-1.03E-11	0.950607
-3.8	-7.72E-11	0.973895	0.1000002	-1.06E-11	0.973895
-3.9	-7.91E-11	0.997112	0.1	-1.04E-11	0.997112
-4	-7.93E-11	1.020347	0.1000003	-1.07E-11	1.020347
-4.1	-7.91E-11	1.043559	0.1000003	-1.06E-11	1.043559
-4.2	-5.84E-11	1.097059	0.1	-1.24E-11	1.097059
-4.3	-7.6E-11	1.12039	0.1000004	-1.05E-11	1.12039
-4.4	-7.87E-11	1.143609	0.1000004	-1.01E-11	1.143609
-4.5	-7.88E-11	1.166837	0.1000002	-1.02E-11	1.166837
-4.6	-7.82E-11	1.190187	0.1000002	-1.05E-11	1.190187
-4.7	-8E-11	1.213397	0.1000001	-1.02E-11	1.213397
-4.8	-8.04E-11	1.236614	0.1000002	-1E-11	1.236614
-4.9	-8.01E-11	1.259912	0.1000001	-1.04E-11	1.259912
-5	-7.96E-11	1.283221	0.1000003	-1.05E-11	1.283221
-5.1	-8.11E-11	1.306434	0.1000002	-1.02E-11	1.306434
-5.2	-8.13E-11	1.329663	0.1000003	-1.03E-11	1.329663
-5.3	-8.04E-11	1.352948	0.1000002	-1.01E-11	1.352948
-5.4	-8.1E-11	1.376239	0.1000002	-1.01E-11	1.376239
-5.5	-8.28E-11	1.399443	0.1000003	-9.9E-12	1.399443
-5.6	-8.09E-11	1.422738	0.1000002	-1.02E-11	1.422738
-5.7	-8.13E-11	1.446021	0.1000003	-1.01E-11	1.446021
-5.8	-8.19E-11	1.469309	0.1000001	-1.02E-11	1.469309
-5.9	-8.28E-11	1.492531	0.1000003	-1.03E-11	1.492531
-6	-8.39E-11	1.515764	0.1000002	-1.01E-11	1.515764
-6.1	-8.25E-11	1.539068	0.1000004	-1.04E-11	1.539068
-6.2	-6.25E-11	1.598627	0.1000001	-1.21E-11	1.598627
-6.3	-8.24E-11	1.621866	0.1000004	-1.03E-11	1.621866
-6.4	-8.32E-11	1.64508	0.1000003	-1.01E-11	1.64508
-6.5	-8.17E-11	1.66836	0.1000002	-1.01E-11	1.66836
-6.6	-8.19E-11	1.691704	0.1000004	-1.03E-11	1.691704
-6.7	-8.28E-11	1.714989	0.1000002	-1.03E-11	1.714989
-6.8	-8.45E-11	1.738197	0.1000003	-1.02E-11	1.738197
-6.9	-8.48E-11	1.761452	0.1	-9.9E-12	1.761452
-7	-8.54E-11	1.784684	0.1000002	-9.9E-12	1.784684
-7.1	-8.47E-11	1.807941	0.1000003	-1.05E-11	1.807941
-7.2	-8.47E-11	1.831183	0.1000002	-1E-11	1.831183
-7.3	-8.43E-11	1.854477	0.1000001	-1E-11	1.854477
-7.4	-8.64E-11	1.877696	0.1000003	-9.9E-12	1.877696
-7.5	-8.64E-11	1.900923	0.1	-9.8E-12	1.900923
-7.6	-8.69E-11	1.924195	0.1000004	-1E-11	1.924195
-7.7	-8.46E-11	1.94757	0.1000003	-1.01E-11	1.94757
-7.8	-8.63E-11	1.970816	0.1000003	-1.03E-11	1.970816
-7.9	-8.72E-11	1.994036	0.1000003	-1.01E-11	1.994036
-8	-8.56E-11	2.017354	0.1000003	-1E-11	2.017354
-8.1	-8.58E-11	2.040629	0.1000004	-1.01E-11	2.040629
-8.2	-6.59E-11	2.095878	0.0999999	-1.15E-11	2.095878
-8.3	-8.55E-11	2.119116	0.1000001	-9.8E-12	2.119116
-8.4	-8.6E-11	2.142338	0.1000004	-9.7E-12	2.142338
-8.5	-8.57E-11	2.165627	0.1000002	-1E-11	2.165627
-8.6	-8.7E-11	2.188901	0.1000002	-1.01E-11	2.188901
-8.7	-8.73E-11	2.212123	0.1000003	-9.8E-12	2.212123
-8.8	-8.77E-11	2.235334	0.1000003	-9.9E-12	2.235334
-8.9	-8.65E-11	2.258675	0.1000002	-9.9E-12	2.258675
-9	-8.77E-11	2.281977	0.1000002	-9.5E-12	2.281977
-9.1	-8.91E-11	2.3052	0.1000002	-9.6E-12	2.3052
-9.2	-8.88E-11	2.328412	0.1000002	-9.6E-12	2.328412
-9.3	-8.71E-11	2.351693	0.1000003	-9.6E-12	2.351693
-9.4	-8.73E-11	2.374981	0.1000001	-9.6E-12	2.374981
-9.5	-8.89E-11	2.398198	0.1000001	-9.9E-12	2.398198
-9.6	-8.68E-11	2.42152	0.1000002	-9.6E-12	2.42152
-9.7	-8.78E-11	2.444802	0.1000001	-9.7E-12	2.444802
-9.8	-8.88E-11	2.468021	0.1000002	-9.6E-12	2.468021
-9.9	-9.03E-11	2.491237	0.1000003	-1E-11	2.491237
-10	-9.03E-11	2.514701	0.1000003	-9.5E-12	2.514701
-9.90001	-4.94E-11	2.538007	0.0999999	-1.33E-11	2.538007
-9.80001	-4.4E-11	2.56123	0.0999999	-1.3E-11	2.56123
-9.70001	-6.01E-11	2.602036	0.1000002	-1.12E-11	2.602036
-9.60001	-3.95E-11	2.625321	0.0999997	-1.3E-11	2.625321
