#scan	iMeasureCycle=1	iMux=0	time=0.031	N=401	LocalTime=20/04/2023 06:43:42
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-2E-07	-1.511E-10	0.03395	0.1	2.16732E-05	0.03395
-0.1000006	-2.093E-10	0.058895	0.0999999	2.08408E-05	0.058895
-0.2000003	-2.589E-10	0.083396	0.0999999	2.0013E-05	0.083396
-0.300001	-1.992E-10	0.108125	0.1000001	1.91891E-05	0.108125
-0.4	-1.106E-10	0.132644	0.0999999	1.83691E-05	0.132644
-0.5	-8.46E-11	0.157154	0.1	1.75527E-05	0.157154
-0.6	-7.22E-11	0.181665	0.1	1.67393E-05	0.181665
-0.7	-6.43E-11	0.206186	0.0999999	1.59312E-05	0.206186
-0.8	-5.93E-11	0.230738	0.0999999	1.51263E-05	0.230738
-0.9	-5.69E-11	0.255244	0.1	1.43275E-05	0.255244
-1	-5.46E-11	0.279782	0.0999999	1.35332E-05	0.279782
-1.1	-5.35E-11	0.304299	0.0999999	1.2746E-05	0.304299
-1.2	-5.22E-11	0.328858	0.1	1.19658E-05	0.328858
-1.3	-5.19E-11	0.353393	0.0999999	1.11941E-05	0.353393
-1.4	-5.12E-11	0.37805	0.1	1.0432E-05	0.37805
-1.5	-5.11E-11	0.402594	0.1	9.6799E-06	0.402594
-1.6	-4.69E-11	0.429715	0.0999999	8.94326E-06	0.429715
-1.7	-5.05E-11	0.454255	0.1000003	8.21582E-06	0.454255
-1.8	-5.08E-11	0.478775	0.1000001	7.50571E-06	0.478775
-1.9	-5.11E-11	0.503375	0.0999998	6.8132E-06	0.503375
-2	-5.12E-11	0.5279	0.0999999	6.14177E-06	0.5279
-2.1	-5.14E-11	0.552411	0.1	5.49365E-06	0.552411
-2.2	-4.48E-11	0.600789	0.1	4.87359E-06	0.600789
-2.3	-4.97E-11	0.625317	0.0999999	4.27883E-06	0.625317
-2.4	-5.08E-11	0.64989	0.1000001	3.71767E-06	0.64989
-2.5	-5.1E-11	0.674429	0.0999998	3.19233E-06	0.674429
-2.6	-5.17E-11	0.699117	0.1	2.70489E-06	0.699117
-2.7	-5.25E-11	0.723693	0.0999999	2.25699E-06	0.723693
-2.8	-5.21E-11	0.748242	0.0999997	1.85061E-06	0.748242
-2.9	-5.31E-11	0.772745	0.0999999	1.48788E-06	0.772745
-3	-5.29E-11	0.797289	0.0999999	1.16788E-06	0.797289
-3.1	-4.99E-11	0.824604	0.0999998	8.92902E-07	0.824604
-3.2	-5.37E-11	0.849128	0.0999997	6.59355E-07	0.849128
-3.3	-5.44E-11	0.87364	0.0999996	4.68198E-07	0.87364
-3.4	-5.42E-11	0.898149	0.0999996	3.1696E-07	0.898149
-3.5	-5.51E-11	0.922664	0.0999999	2.02685E-07	0.922664
-3.6	-5.51E-11	0.947171	0.0999996	1.21103E-07	0.947171
-3.7	-4.98E-11	0.984839	0.0999957	6.74687E-08	0.984839
-3.8	-6.8E-11	1.008217	0.1000054	3.37278E-08	1.008217
-3.9	-7.04E-11	1.031424	0.1000038	1.51855E-08	1.031424
-4	-7.09E-11	1.05469	0.100002	6.1378E-09	1.05469
-4.1	-5.06E-11	1.10105	0.0999998	2.2667E-09	1.10105
-4.2	-6.89E-11	1.124352	0.1000006	6.937E-10	1.124352
-4.3	-6.92E-11	1.147674	0.1000002	1.792E-10	1.147674
-4.4	-7.2E-11	1.170886	0.1000002	3.64E-11	1.170886
-4.5	-7.26E-11	1.194141	0.1000004	2.9E-12	1.194141
-4.6	-7.11E-11	1.217419	0.1000001	-3.4E-12	1.217419
-4.7	-7.1E-11	1.240707	0.1000001	-4.5E-12	1.240707
-4.8	-7.29E-11	1.263915	0.1000004	-3.4E-12	1.263915
-4.9	-7.3E-11	1.287125	0.1000002	-3.6E-12	1.287125
-5	-7.16E-11	1.310426	0.1000002	-4.3E-12	1.310426
