#scan	iMeasureCycle=1	iMux=0	time=0.03	N=401	LocalTime=19/04/2023 13:43:36
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-1E-07	-1.633E-10	0.032909	0.0999995	6.43891E-07	0.032909
-0.1000005	-2.22E-10	0.057884	0.0999995	3.97244E-07	0.057884
-0.2000004	-2.71E-10	0.082386	0.0999995	2.2097E-07	0.082386
-0.300001	-1.981E-10	0.107103	0.0999997	1.07481E-07	0.107103
-0.4	-8.63E-11	0.144777	0.0999951	4.54899E-08	0.144777
-0.500001	-9.27E-11	0.168001	0.1000041	1.55298E-08	0.168001
-0.600001	-8.56E-11	0.191203	0.1000017	4.4853E-09	0.191203
-0.700001	-7.91E-11	0.214475	0.1000005	1.0853E-09	0.214475
-0.800001	-7.56E-11	0.237751	0.1000002	2.161E-10	0.237751
-0.900001	-7.54E-11	0.260958	0.1000002	2.94E-11	0.260958
-1.000001	-7.4E-11	0.284168	0.1000002	-3E-12	0.284168
-1.100001	-7.12E-11	0.307453	0.1000004	-7.6E-12	0.307453
-1.200001	-7.2E-11	0.330756	0.1000002	-7.9E-12	0.330756
-1.300001	-7.12E-11	0.354022	0.1000005	-7.3E-12	0.354022
-1.400001	-7.12E-11	0.377246	0.1000001	-7.3E-12	0.377246
-1.500001	-6.96E-11	0.400529	0.1000002	-7.1E-12	0.400529
-1.600001	-6.95E-11	0.423818	0.1000005	-7.4E-12	0.423818
-1.700001	-7.15E-11	0.447116	0.1000002	-6.8E-12	0.447116
-1.800001	-7.13E-11	0.470333	0.1000002	-6.8E-12	0.470333
-1.900001	-6.96E-11	0.493604	0.1000003	-6.6E-12	0.493604
-2.000001	-7.06E-11	0.516843	0.1000002	-6.5E-12	0.516843
-2.100001	-7.17E-11	0.540074	0.1000001	-6.1E-12	0.540074
-2.2	-4.9E-11	0.600281	0.0999999	-8.2E-12	0.600281
-2.3	-6.9E-11	0.623501	0.1000003	-6.1E-12	0.623501
-2.4	-6.83E-11	0.646789	0.1000002	-6.5E-12	0.646789
-2.5	-6.78E-11	0.670189	0.1000002	-6.6E-12	0.670189
-2.6	-7.14E-11	0.693459	0.1000001	-6.1E-12	0.693459
-2.7	-6.99E-11	0.716761	0.1000003	-6.5E-12	0.716761
-2.8	-7.06E-11	0.740028	0.1000002	-6.8E-12	0.740028
-2.9	-7.02E-11	0.763332	0.1000003	-6.6E-12	0.763332
-3	-7.24E-11	0.78656	0.1000002	-6.4E-12	0.78656
-3.1	-7.17E-11	0.809856	0.1000003	-6.6E-12	0.809856
-3.2	-7.32E-11	0.833162	0.1000002	-5.8E-12	0.833162
-3.3	-7.45E-11	0.856388	0.1000002	-6E-12	0.856388
-3.4	-7.47E-11	0.879612	0.1000003	-5.9E-12	0.879612
-3.5	-7.3E-11	0.902897	0.1000002	-5.9E-12	0.902897
-3.6	-7.27E-11	0.926198	0.1000002	-5.8E-12	0.926198
-3.7	-7.53E-11	0.94941	0.1000003	-6E-12	0.94941
-3.8	-7.44E-11	0.972668	0.1000004	-5.8E-12	0.972668
-3.9	-7.38E-11	0.995961	0.1000004	-5.9E-12	0.995961
-4	-7.59E-11	1.019237	0.1000004	-6E-12	1.019237
-4.1	-7.6E-11	1.042467	0.1000003	-6.6E-12	1.042467
-4.2	-5.54E-11	1.096144	0.1000001	-7.7E-12	1.096144
-4.3	-7.25E-11	1.119463	0.1000001	-5.8E-12	1.119463
-4.4	-7.58E-11	1.142676	0.1000002	-5.6E-12	1.142676
-4.5	-7.53E-11	1.165915	0.1000001	-6E-12	1.165915
-4.6	-7.38E-11	1.189301	0.1000002	-5.9E-12	1.189301
-4.7	-7.66E-11	1.212515	0.1000003	-6E-12	1.212515
-4.8	-7.52E-11	1.235814	0.1000003	-5.9E-12	1.235814
-4.9	-7.76E-11	1.259014	0.1000003	-6.2E-12	1.259014
-5	-7.62E-11	1.282315	0.1000001	-6E-12	1.282315
-5.1	-7.48E-11	1.305676	0.1000001	-6E-12	1.305676
-5.2	-7.75E-11	1.328921	0.1000003	-6.1E-12	1.328921
-5.3	-7.66E-11	1.352259	0.1000002	-5.6E-12	1.352259
-5.4	-7.69E-11	1.375562	0.1000002	-5.7E-12	1.375562
-5.5	-7.94E-11	1.398774	0.1000003	-5.4E-12	1.398774
-5.6	-7.97E-11	1.421988	0.1000003	-5.5E-12	1.421988
-5.7	-8E-11	1.445286	0.1000001	-5.4E-12	1.445286
-5.8	-7.75E-11	1.468616	0.1000002	-5.7E-12	1.468616
-5.9	-8.07E-11	1.491835	0.1000004	-5.6E-12	1.491835
-6	-8.09E-11	1.515044	0.1000002	-5.2E-12	1.515044
-6.1	-7.85E-11	1.538357	0.1000001	-5.8E-12	1.538357
-6.2	-5.94E-11	1.597741	0.1	-7.1E-12	1.597741
-6.3	-7.95E-11	1.620978	0.1000001	-5.6E-12	1.620978
-6.4	-8.03E-11	1.644198	0.1000003	-5.6E-12	1.644198
-6.5	-7.89E-11	1.667494	0.1000003	-5.8E-12	1.667494
-6.6	-7.91E-11	1.690837	0.1000003	-6.2E-12	1.690837
-6.7	-8.11E-11	1.714045	0.1000004	-5.8E-12	1.714045
-6.8	-8.12E-11	1.737262	0.1000002	-5.2E-12	1.737262
-6.9	-8.07E-11	1.760546	0.1000002	-5.4E-12	1.760546
-7	-8.03E-11	1.783837	0.1000001	-5.7E-12	1.783837
-7.1	-8.08E-11	1.807141	0.1000001	-5.6E-12	1.807141
-7.2	-8.23E-11	1.83037	0.1000001	-5.4E-12	1.83037
-7.3	-8.05E-11	1.853721	0.1000003	-5.4E-12	1.853721
-7.4	-8.22E-11	1.876952	0.1000003	-4.8E-12	1.876952
-7.5	-8.32E-11	1.900181	0.1000003	-4.9E-12	1.900181
-7.6	-8.06E-11	1.92351	0.1000002	-5.7E-12	1.92351
-7.7	-8.2E-11	1.94679	0.1000003	-5.5E-12	1.94679
-7.8	-8.39E-11	1.969998	0.1000002	-5.3E-12	1.969998
-7.9	-8.41E-11	1.993231	0.1000003	-5E-12	1.993231
-8	-8.22E-11	2.016574	0.1000001	-5.2E-12	2.016574
-8.1	-8.23E-11	2.039887	0.1000002	-4.9E-12	2.039887
-8.2	-6.44E-11	2.090611	0.1000001	-6.4E-12	2.090611
-8.3	-8.15E-11	2.113914	0.1000003	-5.2E-12	2.113914
-8.4	-8.37E-11	2.137126	0.1000003	-4.8E-12	2.137126
-8.5	-8.41E-11	2.160342	0.1000004	-4.9E-12	2.160342
-8.6	-8.21E-11	2.18589	0.1000002	-5.1E-12	2.18589
-8.7	-8.49E-11	2.209124	0.1000003	-4.5E-12	2.209124
-8.8	-8.49E-11	2.232347	0.1000003	-4.6E-12	2.232347
-8.9	-8.5E-11	2.255554	0.1000003	-5.2E-12	2.255554
-9	-8.26E-11	2.278877	0.1000004	-5E-12	2.278877
-9.1	-8.28E-11	2.302168	0.1000003	-5E-12	2.302168
-9.2	-8.38E-11	2.325402	0.1000004	-5.2E-12	2.325402
-9.3	-8.51E-11	2.348673	0.1000003	-5.4E-12	2.348673
-9.4	-8.4E-11	2.371963	0.1000002	-5.2E-12	2.371963
-9.5	-8.53E-11	2.395284	0.1	-4.9E-12	2.395284
-9.6	-8.59E-11	2.418506	0.1000002	-4.7E-12	2.418506
-9.7	-8.44E-11	2.441805	0.1000003	-4.9E-12	2.441805
-9.8	-8.53E-11	2.465083	0.1000001	-5.1E-12	2.465083
-9.9	-8.67E-11	2.488301	0.1000004	-4.8E-12	2.488301
-10	-8.7E-11	2.511513	0.1000003	-5E-12	2.511513
-9.90001	-4.48E-11	2.53475	0.0999999	-8.6E-12	2.53475
-9.80001	-4.27E-11	2.558129	0.1	-8.5E-12	2.558129
-9.70001	-5.7E-11	2.600478	0.1000001	-6.9E-12	2.600478
-9.60001	-3.66E-11	2.623716	0.0999998	-9.1E-12	2.623716
-9.50001	-3.47E-11	2.646937	0.0999999	-8.7E-12	2.646937
-9.40001	-3.54E-11	2.670224	0.1	-8.3E-12	2.670224
-9.30001	-3.25E-11	2.693502	0.0999998	-8.8E-12	2.693502
-9.20001	-3.09E-11	2.716727	0.0999998	-8.7E-12	2.716727
-9.10001	-2.99E-11	2.73993	0.0999999	-8.8E-12	2.73993
-9.00001	-3.13E-11	2.763217	0.0999998	-8.3E-12	2.763217
-8.90001	-3.08E-11	2.78651	0.0999998	-8.2E-12	2.78651
-8.80001	-2.83E-11	2.809733	0.1	-8.5E-12	2.809733
-8.70001	-2.82E-11	2.832973	0.0999999	-8.4E-12	2.832973
-8.60001	-2.87E-11	2.856274	0.1	-8.5E-12	2.856274
-8.50001	-2.79E-11	2.87955	0.0999997	-8.3E-12	2.87955
-8.40001	-2.57E-11	2.902762	0.1	-8.8E-12	2.902762
-8.30001	-2.71E-11	2.92605	0.0999997	-8.7E-12	2.92605
-8.20001	-2.68E-11	2.949335	0.0999998	-9.1E-12	2.949335
-8.10001	-2.45E-11	2.972539	0.0999997	-8.7E-12	2.972539
-8.00001	-2.39E-11	2.995764	0.0999997	-8.8E-12	2.995764
-7.90001	-2.32E-11	3.01903	0.0999998	-8.5E-12	3.01903
-7.80001	-2.51E-11	3.04239	0.1000001	-8.7E-12	3.04239
-7.70001	-4.41E-11	3.102055	0.0999999	-7.3E-12	3.102055
-7.6	-2.33E-11	3.125301	0.0999999	-9E-12	3.125301
-7.50001	-2.45E-11	3.148582	0.0999996	-9.4E-12	3.148582
-7.40001	-2.18E-11	3.171781	0.0999997	-9.1E-12	3.171781
-7.30001	-2.13E-11	3.195048	0.0999998	-9.5E-12	3.195048
-7.2	-2.06E-11	3.21827	0.1	-9.5E-12	3.21827
-7.10001	-2.19E-11	3.241568	0.0999998	-9.4E-12	3.241568
-7.00001	-2.18E-11	3.264848	0.1	-9E-12	3.264848
-6.90001	-2.05E-11	3.288076	0.0999997	-9E-12	3.288076
-6.80001	-1.91E-11	3.311294	0.0999998	-9E-12	3.311294
-6.70001	-1.87E-11	3.334513	0.0999999	-8.9E-12	3.334513
-6.60001	-2.02E-11	3.357875	0.1	-8.7E-12	3.357875
-6.50001	-1.78E-11	3.38108	0.0999997	-9E-12	3.38108
-6.40001	-1.74E-11	3.404304	0.0999999	-8.8E-12	3.404304
-6.30001	-1.87E-11	3.427593	0.0999999	-8.9E-12	3.427593
-6.20001	-1.69E-11	3.450905	0.0999998	-9.1E-12	3.450905
-6.10001	-1.58E-11	3.474121	0.0999999	-9.1E-12	3.474121
