#scan	iMeasureCycle=1	iMux=0	time=0.031	N=401	LocalTime=19/04/2023 16:13:38
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-2E-07	-1.627E-10	0.033898	0.1	3.15168E-06	0.033898
-0.1000004	-2.211E-10	0.058777	0.0999998	2.59662E-06	0.058777
-0.2000006	-2.703E-10	0.083308	0.0999998	2.08321E-06	0.083308
-0.300001	-2.088E-10	0.108019	0.1	1.61668E-06	0.108019
-0.4	-1.184E-10	0.132535	0.1	1.20415E-06	0.132535
-0.5	-8.54E-11	0.159816	0.0999994	8.53811E-07	0.159816
-0.6	-7.68E-11	0.184327	0.0999994	5.67305E-07	0.184327
-0.7	-7.02E-11	0.208838	0.0999994	3.48816E-07	0.208838
-0.8	-6.56E-11	0.233344	0.0999997	1.94564E-07	0.233344
-0.9	-6.24E-11	0.257847	0.0999995	9.6416E-08	0.257847
-1	-5.31E-11	0.295574	0.0999951	4.26164E-08	0.295574
-1.100001	-7.23E-11	0.31879	0.1000045	1.5645E-08	0.31879
-1.200001	-7.21E-11	0.342004	0.1000015	4.9822E-09	0.342004
-1.300001	-7.03E-11	0.365337	0.1000005	1.3742E-09	0.365337
-1.400001	-7.22E-11	0.388546	0.1000003	3.151E-10	0.388546
-1.500001	-7.1E-11	0.411792	0.1000001	4.92E-11	0.411792
-1.600001	-7.24E-11	0.434996	0.1000002	-1.8E-12	0.434996
-1.700001	-7.04E-11	0.458279	0.1000002	-9.2E-12	0.458279
-1.800001	-7.08E-11	0.481583	0.1000001	-1.04E-11	0.481583
-1.900001	-7.18E-11	0.504793	0.1000001	-1.01E-11	0.504793
-2.000001	-7.24E-11	0.527998	0.1000002	-9.6E-12	0.527998
-2.100001	-7.1E-11	0.551279	0.1000001	-9.6E-12	0.551279
-2.2	-5.05E-11	0.602109	0.0999999	-1.14E-11	0.602109
-2.3	-7.07E-11	0.625332	0.1000004	-9.6E-12	0.625332
-2.4	-7.11E-11	0.648567	0.1000001	-9.8E-12	0.648567
-2.5	-7.21E-11	0.671793	0.1	-1E-11	0.671793
-2.6	-7.24E-11	0.695055	0.1	-9.9E-12	0.695055
-2.7	-7.33E-11	0.718281	0.1000001	-9.5E-12	0.718281
-2.8	-7.17E-11	0.74156	0.1	-1.01E-11	0.74156
-2.9	-7.2E-11	0.764843	0.1000002	-9.7E-12	0.764843
-3	-7.4E-11	0.788153	0.1000001	-9.3E-12	0.788153
-3.1	-7.47E-11	0.811374	0.1000001	-9.2E-12	0.811374
-3.2	-7.31E-11	0.834664	0.1	-9.5E-12	0.834664
-3.3	-7.52E-11	0.857876	0.1000002	-9E-12	0.857876
-3.4	-7.56E-11	0.881091	0.1000001	-9.3E-12	0.881091
-3.5	-7.61E-11	0.904305	0.1000002	-8.9E-12	0.904305
-3.6	-7.45E-11	0.927584	0.1000002	-9.1E-12	0.927584
-3.7	-7.48E-11	0.950882	0.1000001	-9.2E-12	0.950882
-3.8	-7.69E-11	0.974084	0.1	-9.4E-12	0.974084
-3.9	-7.71E-11	0.997301	0.1000002	-9.2E-12	0.997301
-4	-7.51E-11	1.020722	0.1000001	-9.1E-12	1.020722
-4.1	-7.77E-11	1.043924	0.1000002	-9.3E-12	1.043924
-4.2	-5.64E-11	1.097902	0.0999998	-1.08E-11	1.097902
-4.3	-7.58E-11	1.121135	0.1	-8.9E-12	1.121135
-4.4	-7.65E-11	1.144358	0.1	-9.1E-12	1.144358
-4.5	-7.74E-11	1.16756	0.1	-8.9E-12	1.16756
-4.6	-7.63E-11	1.19089	0.1	-9.1E-12	1.19089
-4.7	-7.75E-11	1.214146	0.1	-9E-12	1.214146
-4.8	-7.88E-11	1.237362	0.1000002	-9E-12	1.237362
-4.9	-7.71E-11	1.260652	0.1	-9.1E-12	1.260652
-5	-7.76E-11	1.284036	0.1000001	-9.2E-12	1.284036
-5.1	-7.87E-11	1.3073	0.1000002	-9.4E-12	1.3073
-5.2	-7.99E-11	1.33052	0.1	-8.6E-12	1.33052
-5.3	-7.88E-11	1.353862	0.1000002	-8.8E-12	1.353862
-5.4	-7.86E-11	1.377151	0.1000001	-9.3E-12	1.377151
-5.5	-8.12E-11	1.400452	0.1000001	-8.9E-12	1.400452
-5.6	-8.12E-11	1.423669	0.1000001	-8.6E-12	1.423669
-5.7	-7.96E-11	1.446951	0.1000001	-8.7E-12	1.446951
-5.8	-8E-11	1.470224	0.1	-8.8E-12	1.470224
-5.9	-8.21E-11	1.493434	0.1000002	-8.7E-12	1.493434
-6	-8.2E-11	1.516645	0.1000001	-8.9E-12	1.516645
-6.1	-8.08E-11	1.539949	0.1000002	-8.7E-12	1.539949
-6.2	-6.1E-11	1.594924	0.1	-1.06E-11	1.594924
-6.3	-7.85E-11	1.618236	0.1000002	-9E-12	1.618236
-6.4	-8.07E-11	1.641474	0.1000001	-8.1E-12	1.641474
-6.5	-8.2E-11	1.664686	0.1000001	-8.2E-12	1.664686
-6.6	-8.21E-11	1.687985	0.1000002	-8.4E-12	1.687985
-6.7	-8.03E-11	1.71132	0.0999999	-8.7E-12	1.71132
-6.8	-8.25E-11	1.734544	0.1000001	-8.3E-12	1.734544
-6.9	-8.14E-11	1.757837	0.1	-8.4E-12	1.757837
-7	-8.33E-11	1.781064	0.0999999	-8.3E-12	1.781064
-7.1	-8.29E-11	1.804365	0.1000002	-8.7E-12	1.804365
-7.2	-8.45E-11	1.827593	0.1000001	-8.6E-12	1.827593
-7.3	-8.45E-11	1.850804	0.1000003	-8.4E-12	1.850804
-7.4	-8.25E-11	1.874091	0.1000002	-8.4E-12	1.874091
-7.5	-8.33E-11	1.897391	0.1000001	-8.5E-12	1.897391
-7.6	-8.55E-11	1.920609	0.1	-8.3E-12	1.920609
-7.7	-8.47E-11	1.943851	0.1000001	-8.8E-12	1.943851
-7.8	-8.35E-11	1.967143	0.1000002	-8.9E-12	1.967143
-7.9	-8.53E-11	1.990368	0.1000001	-8.7E-12	1.990368
-8	-8.63E-11	2.013585	0.1	-8.5E-12	2.013585
-8.1	-8.6E-11	2.036818	0.1000001	-8.6E-12	2.036818
-8.2	-8.47E-11	2.06011	0.1000001	-8.9E-12	2.06011
-8.3	-6.6E-11	2.10068	0.1000001	-1.03E-11	2.10068
-8.4	-8.49E-11	2.123926	0.1000002	-8.7E-12	2.123926
-8.5	-8.58E-11	2.147146	0.1000001	-8.3E-12	2.147146
-8.6	-8.5E-11	2.170432	0.1000001	-8.3E-12	2.170432
-8.7	-8.47E-11	2.193783	0.1000002	-8.2E-12	2.193783
-8.8	-8.61E-11	2.217027	0.1000002	-7.9E-12	2.217027
-8.9	-8.7E-11	2.240258	0.1000001	-8.5E-12	2.240258
-9	-8.52E-11	2.263549	0.1000002	-8.4E-12	2.263549
-9.1	-8.58E-11	2.286879	0.1000001	-8.4E-12	2.286879
-9.2	-8.74E-11	2.310098	0.1000002	-8.6E-12	2.310098
-9.3	-8.55E-11	2.333403	0.1000003	-8.7E-12	2.333403
-9.4	-8.56E-11	2.356761	0.1000002	-8.8E-12	2.356761
-9.5	-8.79E-11	2.379976	0.1000002	-8.5E-12	2.379976
-9.6	-8.63E-11	2.403271	0.1000001	-8.5E-12	2.403271
-9.7	-8.66E-11	2.426552	0.1	-8.3E-12	2.426552
-9.8	-8.69E-11	2.449834	0.1000002	-8.2E-12	2.449834
-9.9	-8.82E-11	2.473042	0.1000001	-8.1E-12	2.473042
-10	-8.66E-11	2.496335	0.1000002	-8.3E-12	2.496335
-9.90001	-4.76E-11	2.519625	0.0999997	-1.17E-11	2.519625
-9.80001	-4.24E-11	2.542832	0.0999996	-1.18E-11	2.542832
-9.70001	-5.86E-11	2.602087	0.1	-1.04E-11	2.602087
-9.60001	-3.83E-11	2.625357	0.0999996	-1.17E-11	2.625357
-9.50001	-3.78E-11	2.648655	0.0999997	-1.2E-11	2.648655
-9.40001	-3.51E-11	2.67188	0.0999996	-1.22E-11	2.67188
-9.30001	-3.39E-11	2.695153	0.0999997	-1.23E-11	2.695153
-9.20001	-3.2E-11	2.718369	0.0999999	-1.19E-11	2.718369
-9.10001	-3.1E-11	2.741584	0.0999997	-1.19E-11	2.741584
-9.00001	-3.1E-11	2.764807	0.0999997	-1.2E-11	2.764807
-8.90001	-3E-11	2.788126	0.0999998	-1.16E-11	2.788126
-8.80001	-2.97E-11	2.81135	0.0999995	-1.17E-11	2.81135
-8.70001	-2.99E-11	2.834641	0.0999998	-1.17E-11	2.834641
-8.60001	-3.02E-11	2.857979	0.0999996	-1.15E-11	2.857979
-8.50001	-2.7E-11	2.881207	0.1	-1.2E-11	2.881207
-8.40001	-2.63E-11	2.904417	0.0999997	-1.2E-11	2.904417
-8.30001	-2.78E-11	2.927722	0.0999998	-1.19E-11	2.927722
-8.20001	-2.66E-11	2.95095	0.0999999	-1.18E-11	2.95095
-8.10001	-2.64E-11	2.974175	0.0999998	-1.19E-11	2.974175
-8.00001	-2.51E-11	2.997394	0.0999996	-1.23E-11	2.997394
-7.90001	-2.44E-11	3.020665	0.0999996	-1.22E-11	3.020665
-7.80001	-2.56E-11	3.043964	0.0999999	-1.21E-11	3.043964
-7.70001	-4.41E-11	3.104043	0.0999999	-1.04E-11	3.104043
-7.6	-2.74E-11	3.127405	0.0999996	-1.22E-11	3.127405
-7.50001	-2.34E-11	3.15063	0.0999997	-1.26E-11	3.15063
-7.40001	-2.26E-11	3.173844	0.0999996	-1.22E-11	3.173844
-7.30001	-2.22E-11	3.197105	0.0999998	-1.24E-11	3.197105
-7.2	-2.33E-11	3.220405	0.0999997	-1.21E-11	3.220405
-7.10001	-2.1E-11	3.243712	0.0999996	-1.23E-11	3.243712
-7.00001	-2.22E-11	3.266995	0.0999998	-1.24E-11	3.266995
-6.90001	-2.19E-11	3.290377	0.0999996	-1.24E-11	3.290377
-6.80001	-1.97E-11	3.313589	0.0999997	-1.29E-11	3.313589
-6.70001	-2.13E-11	3.336886	0.0999997	-1.26E-11	3.336886
-6.60001	-2.03E-11	3.36022	0.0999997	-1.22E-11	3.36022
-6.50001	-1.87E-11	3.383415	0.0999996	-1.28E-11	3.383415
-6.40001	-1.82E-11	3.406722	0.0999995	-1.23E-11	3.406722
-6.30001	-1.76E-11	3.42995	0.0999998	-1.26E-11	3.42995
-6.20001	-1.96E-11	3.45325	0.0999998	-1.27E-11	3.45325
-6.10001	-1.68E-11	3.476453	0.0999996	-1.25E-11	3.476453
-6.00001	-1.69E-11	3.499662	0.0999998	-1.26E-11	3.499662
-5.90001	-1.79E-11	3.522962	0.0999997	-1.22E-11	3.522962
-5.80001	-1.77E-11	3.546253	0.0999998	-1.27E-11	3.546253
-5.70001	-3.69E-11	3.60066	0.1000001	-1.1E-11	3.60066
-5.60001	-1.86E-11	3.62396	0.0999995	-1.25E-11	3.62396
-5.50001	-1.6E-11	3.64718	0.0999997	-1.25E-11	3.64718
-5.40001	-1.74E-11	3.670476	0.0999995	-1.3E-11	3.670476
-5.30001	-1.58E-11	3.693789	0.0999997	-1.28E-11	3.693789
-5.20001	-1.59E-11	3.717088	0.0999998	-1.26E-11	3.717088
-5.1	-1.55E-11	3.740373	0.0999997	-1.28E-11	3.740373
-5.00001	-1.53E-11	3.763667	0.0999997	-1.29E-11	3.763667
-4.90001	-1.29E-11	3.78702	0.0999998	-1.33E-11	3.78702
-4.80001	-1.52E-11	3.810365	0.0999997	-1.31E-11	3.810365
-4.7	-1.46E-11	3.833715	0.0999996	-1.25E-11	3.833715
-4.60001	-1.18E-11	3.856929	0.0999997	-1.32E-11	3.856929
-4.50001	-1.14E-11	3.880145	0.0999997	-1.28E-11	3.880145
-4.40001	-1.26E-11	3.90343	0.0999998	-1.31E-11	3.90343
-4.3	-1.22E-11	3.926722	0.0999996	-1.28E-11	3.926722
-4.20001	-9.8E-12	3.949946	0.0999997	-1.34E-11	3.949946
-4.10001	-1.01E-11	3.973179	0.0999996	-1.34E-11	3.973179
-4.00001	-1.05E-11	3.996473	0.0999998	-1.32E-11	3.996473
-3.90001	-1.01E-11	4.019729	0.0999996	-1.33E-11	4.019729
-3.80001	-7.9E-12	4.042961	0.0999996	-1.33E-11	4.042961
-3.70001	-7.7E-12	4.066189	0.0999997	-1.34E-11	4.066189
-3.60001	-2.71E-11	4.102678	0.0999999	-1.13E-11	4.102678
-3.50001	-7.3E-12	4.12591	0.0999997	-1.33E-11	4.12591
-3.40001	-6.6E-12	4.149132	0.0999997	-1.33E-11	4.149132
-3.30001	-6E-12	4.172344	0.0999998	-1.35E-11	4.172344
-3.20001	-5.1E-12	4.195606	0.0999998	-1.34E-11	4.195606
-3.10001	-5.9E-12	4.2189	0.0999996	-1.35E-11	4.2189
-3.00001	-3.9E-12	4.242126	0.0999996	-1.37E-11	4.242126
-2.90001	-3.6E-12	4.265341	0.0999998	-1.37E-11	4.265341
-2.80001	-5.5E-12	4.288766	0.0999996	-1.36E-11	4.288766
-2.70001	-2.3E-12	4.311974	0.0999998	-1.43E-11	4.311974
-2.60001	-1.7E-12	4.335195	0.0999996	-1.39E-11	4.335195
-2.50001	-1.1E-12	4.358449	0.0999997	-1.37E-11	4.358449
