#scan	iMeasureCycle=1	iMux=0	time=0.031	N=401	LocalTime=20/04/2023 10:25:44
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-2E-07	-1.524E-10	0.033872	0.1	2.62639E-05	0.033872
-0.1000004	-2.11E-10	0.058746	0.1	2.54087E-05	0.058746
-0.2000004	-2.601E-10	0.083287	0.0999999	2.45594E-05	0.083287
-0.300001	-2.007E-10	0.108013	0.1	2.37132E-05	0.108013
-0.4	-1.126E-10	0.132524	0.0999999	2.28706E-05	0.132524
-0.5	-8.64E-11	0.157073	0.1	2.20313E-05	0.157073
-0.6	-7.34E-11	0.181612	0.1000004	2.11946E-05	0.181612
-0.7	-6.61E-11	0.206128	0.0999996	2.03612E-05	0.206128
-0.8	-6.12E-11	0.230721	0.1	1.95304E-05	0.230721
-0.9	-5.83E-11	0.255269	0.0999999	1.87034E-05	0.255269
-1	-5.64E-11	0.279782	0.0999998	1.78809E-05	0.279782
-1.1	-5.48E-11	0.304303	0.0999998	1.70616E-05	0.304303
-1.2	-5.43E-11	0.328818	0.0999999	1.62472E-05	0.328818
-1.3	-5.32E-11	0.353373	0.0999997	1.5438E-05	0.353373
-1.4	-5.27E-11	0.377923	0.0999999	1.46339E-05	0.377923
-1.5	-5.23E-11	0.402522	0.0999998	1.38363E-05	0.402522
-1.6	-5.22E-11	0.427035	0.1000001	1.30455E-05	0.427035
-1.7	-5.24E-11	0.451551	0.0999999	1.22632E-05	0.451551
-1.8	-5.25E-11	0.476071	0.1000001	1.14904E-05	0.476071
-1.9	-5.22E-11	0.500614	0.0999999	1.07268E-05	0.500614
-2	-5.25E-11	0.525127	0.1	9.9749E-06	0.525127
-2.1	-5.27E-11	0.549665	0.0999998	9.2367E-06	0.549665
-2.2	-4.57E-11	0.602795	0.1000002	8.51847E-06	0.602795
-2.3	-5.09E-11	0.627328	0.1	7.81005E-06	0.627328
-2.4	-5.05E-11	0.652112	0.1	7.12143E-06	0.652112
-2.5	-5.21E-11	0.676648	0.1	6.45483E-06	0.676648
-2.6	-5.29E-11	0.701244	0.1	5.81241E-06	0.701244
-2.7	-5.28E-11	0.725773	0.1000001	5.19565E-06	0.725773
-2.8	-5.36E-11	0.750275	0.1	4.60786E-06	0.750275
-2.9	-5.34E-11	0.774796	0.0999998	4.05069E-06	0.774796
-3	-5.44E-11	0.799302	0.1	3.52685E-06	0.799302
-3.1	-5.48E-11	0.82382	0.0999998	3.03709E-06	0.82382
-3.2	-5.51E-11	0.848322	0.1000003	2.58388E-06	0.848322
-3.3	-5.52E-11	0.872896	0.1	2.16868E-06	0.872896
-3.4	-5.57E-11	0.897435	0.0999999	1.79133E-06	0.897435
-3.5	-5.59E-11	0.92205	0.1	1.45266E-06	0.92205
-3.6	-5.64E-11	0.94656	0.1000001	1.15248E-06	0.94656
-3.7	-5.27E-11	0.973995	0.0999996	8.92628E-07	0.973995
-3.8	-5.63E-11	0.998492	0.0999996	6.6996E-07	0.998492
-3.9	-5.71E-11	1.023026	0.0999996	4.85333E-07	1.023026
-4	-5.83E-11	1.047517	0.0999998	3.37094E-07	1.047517
-4.1	-5.23E-11	1.094584	0.0999998	2.23912E-07	1.094584
-4.2	-5.7E-11	1.11911	0.0999999	1.38698E-07	1.11911
-4.3	-5.2E-11	1.156771	0.0999965	8.10895E-08	1.156771
-4.4	-5.48E-11	1.182118	0.0999952	4.29638E-08	1.182118
-4.5	-7.25E-11	1.205349	0.1000046	2.08276E-08	1.205349
-4.6	-7.34E-11	1.228561	0.1000025	9.1284E-09	1.228561
