#scan	iMeasureCycle=1	iMux=0	time=0.032	N=401	LocalTime=20/04/2023 04:55:42
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-3E-07	-1.51E-10	0.034981	0.0999999	1.93705E-05	0.034981
-0.1000005	-2.099E-10	0.059846	0.0999999	1.85485E-05	0.059846
-0.2000004	-2.589E-10	0.084346	0.1	1.77326E-05	0.084346
-0.300001	-1.99E-10	0.10908	0.0999999	1.69202E-05	0.10908
-0.4	-1.106E-10	0.133599	0.1000001	1.61125E-05	0.133599
-0.5	-8.47E-11	0.158101	0.0999998	1.53084E-05	0.158101
-0.6	-7.16E-11	0.182611	0.0999999	1.45093E-05	0.182611
-0.7	-6.46E-11	0.207206	0.0999999	1.37152E-05	0.207206
-0.8	-6.01E-11	0.231743	0.1	1.29271E-05	0.231743
-0.9	-5.68E-11	0.256265	0.1	1.21452E-05	0.256265
-1	-5.44E-11	0.280799	0.1000001	1.13706E-05	0.280799
-1.1	-5.37E-11	0.305364	0.1	1.06049E-05	0.305364
-1.2	-5.28E-11	0.329884	0.1	9.8478E-06	0.329884
-1.3	-5.22E-11	0.354408	0.0999999	9.1022E-06	0.354408
-1.4	-4.79E-11	0.381523	0.0999998	8.37369E-06	0.381523
-1.5	-5.07E-11	0.406035	0.0999998	7.65424E-06	0.406035
-1.6	-5.08E-11	0.430595	0.0999998	6.95196E-06	0.430595
-1.7	-5.13E-11	0.455104	0.1	6.27023E-06	0.455104
-1.8	-5.1E-11	0.479632	0.0999999	5.6098E-06	0.479632
-1.9	-5.12E-11	0.50415	0.0999999	4.97416E-06	0.50415
-2	-5.12E-11	0.528787	0.1	4.36733E-06	0.528787
-2.1	-5.15E-11	0.553383	0.0999999	3.79102E-06	0.553383
-2.2	-4.55E-11	0.596723	0.1	3.25249E-06	0.596723
-2.3	-5.02E-11	0.621274	0.0999999	2.74746E-06	0.621274
-2.4	-5.06E-11	0.645804	0.1000001	2.2847E-06	0.645804
-2.5	-5.16E-11	0.670316	0.1000002	1.86558E-06	0.670316
-2.6	-5.21E-11	0.694905	0.0999999	1.49078E-06	0.694905
-2.7	-5.22E-11	0.719431	0.0999999	1.16209E-06	0.719431
-2.8	-4.89E-11	0.746772	0.0999997	8.8021E-07	0.746772
-2.9	-5.29E-11	0.771285	0.0999996	6.42381E-07	0.771285
-3	-5.27E-11	0.795826	0.0999995	4.49388E-07	0.795826
-3.1	-5.37E-11	0.820342	0.0999996	2.98428E-07	0.820342
-3.2	-5.37E-11	0.844862	0.0999998	1.86278E-07	0.844862
-3.3	-5.38E-11	0.869461	0.0999998	1.07894E-07	0.869461
-3.4	-4.86E-11	0.907177	0.0999958	5.79586E-08	0.907177
-3.5	-6.67E-11	0.930474	0.1000046	2.76584E-08	0.930474
-3.6	-6.75E-11	0.953753	0.1000025	1.19051E-08	0.953753
-3.7	-6.95E-11	0.976961	0.1000016	4.5839E-09	0.976961
-3.8	-6.89E-11	1.000243	0.1000007	1.587E-09	1.000243
-3.9	-6.89E-11	1.023617	0.1000004	4.937E-10	1.023617
-4	-6.9E-11	1.046901	0.1000003	1.313E-10	1.046901
-4.1	-5.01E-11	1.101287	0.1	2.79E-11	1.101287
-4.2	-6.94E-11	1.124539	0.1000001	1.8E-12	1.124539
-4.3	-6.94E-11	1.147836	0.1000003	-3.4E-12	1.147836
-4.4	-6.87E-11	1.171143	0.1000002	-4.6E-12	1.171143
-4.5	-7.14E-11	1.194415	0.1	-4.5E-12	1.194415
-4.6	-7.19E-11	1.217705	0.1000003	-4.7E-12	1.217705
-4.7	-7.04E-11	1.241007	0.1000003	-4.6E-12	1.241007
-4.8	-7.2E-11	1.264235	0.1000004	-4.4E-12	1.264235
-4.9	-7.15E-11	1.287531	0.1000004	-3.9E-12	1.287531
-5	-7.21E-11	1.310824	0.1000003	-4.3E-12	1.310824
-5.1	-7.19E-11	1.334107	0.1000002	-4.5E-12	1.334107
-5.2	-7.36E-11	1.357318	0.1000003	-4.1E-12	1.357318
-5.3	-7.45E-11	1.380538	0.1000002	-3.9E-12	1.380538
-5.4	-7.27E-11	1.403823	0.1000003	-4.5E-12	1.403823
-5.5	-7.25E-11	1.427122	0.1000002	-4.6E-12	1.427122
-5.6	-7.43E-11	1.450332	0.1000003	-4.1E-12	1.450332
-5.7	-7.51E-11	1.473536	0.1000002	-4E-12	1.473536
-5.8	-7.38E-11	1.496831	0.1000002	-4E-12	1.496831
-5.9	-7.39E-11	1.520108	0.1000003	-4.1E-12	1.520108
-6	-7.59E-11	1.543399	0.1000002	-4.1E-12	1.543399
-6.1	-5.45E-11	1.599948	0.1000001	-6E-12	1.599948
-6.2	-7.44E-11	1.623197	0.1	-4.3E-12	1.623197
-6.3	-7.33E-11	1.646503	0.1000004	-4.6E-12	1.646503
-6.4	-7.58E-11	1.669711	0.1000002	-4E-12	1.669711
-6.5	-7.62E-11	1.692976	0.1000002	-4.2E-12	1.692976
-6.6	-7.51E-11	1.716271	0.1000004	-4.4E-12	1.716271
-6.7	-7.53E-11	1.739561	0.1000002	-4.6E-12	1.739561
-6.8	-7.67E-11	1.762798	0.1000003	-3.7E-12	1.762798
-6.9	-7.55E-11	1.786093	0.1000002	-4.2E-12	1.786093
-7	-7.51E-11	1.809384	0.1000003	-3.7E-12	1.809384
-7.1	-7.72E-11	1.832611	0.1000001	-3.8E-12	1.832611
-7.2	-7.81E-11	1.855821	0.1000001	-4.2E-12	1.855821
-7.3	-7.66E-11	1.879194	0.1000003	-4.6E-12	1.879194
-7.4	-7.65E-11	1.902486	0.1000003	-4E-12	1.902486
-7.5	-7.81E-11	1.925736	0.1000004	-3.7E-12	1.925736
-7.6	-7.83E-11	1.948955	0.1000003	-3.5E-12	1.948955
-7.7	-7.69E-11	1.972261	0.1000003	-3.8E-12	1.972261
-7.8	-7.73E-11	1.995544	0.1000003	-4.1E-12	1.995544
-7.9	-7.86E-11	2.018839	0.1000002	-3.7E-12	2.018839
-8	-7.92E-11	2.04213	0.1000003	-3.5E-12	2.04213
-8.1	-5.75E-11	2.101621	0.1	-5.8E-12	2.101621
-8.2	-7.74E-11	2.124873	0.1000004	-3.6E-12	2.124873
-8.3	-7.81E-11	2.148101	0.1000003	-4E-12	2.148101
-8.4	-7.72E-11	2.171396	0.1000004	-4.6E-12	2.171396
-8.5	-7.75E-11	2.194737	0.1000002	-3.8E-12	2.194737
-8.6	-7.9E-11	2.218104	0.1000004	-3.6E-12	2.218104
-8.7	-7.79E-11	2.241413	0.1	-4.1E-12	2.241413
-8.8	-7.79E-11	2.264695	0.1000002	-4E-12	2.264695
-8.9	-7.96E-11	2.287904	0.1000001	-3.6E-12	2.287904
-9	-8.05E-11	2.311143	0.1000001	-3.9E-12	2.311143
-9.1	-8.09E-11	2.334361	0.1000002	-3.9E-12	2.334361
-9.2	-7.9E-11	2.357654	0.1000002	-4.1E-12	2.357654
-9.3	-7.84E-11	2.380952	0.1000002	-4.1E-12	2.380952
-9.4	-8.09E-11	2.404158	0.1000003	-3.6E-12	2.404158
-9.5	-7.91E-11	2.427447	0.1000001	-3.9E-12	2.427447
-9.6	-7.94E-11	2.450731	0.1000003	-4E-12	2.450731
-9.7	-8.12E-11	2.473948	0.1000002	-4.2E-12	2.473948
-9.8	-8.19E-11	2.497155	0.1000003	-4E-12	2.497155
-9.9	-7.98E-11	2.520559	0.1000002	-3.9E-12	2.520559
-10	-7.98E-11	2.543946	0.1000003	-3.7E-12	2.543946
-9.90001	-5.57E-11	2.598711	0.1	-5.8E-12	2.598711
-9.80001	-3.69E-11	2.622137	0.0999997	-7.2E-12	2.622137
-9.70001	-3.24E-11	2.645351	0.1	-7.7E-12	2.645351
-9.60001	-3.08E-11	2.668565	0.0999998	-7E-12	2.668565
-9.50001	-3.16E-11	2.691905	0.0999997	-7.7E-12	2.691905
-9.40001	-3.06E-11	2.71519	0.1	-7.6E-12	2.71519
-9.30001	-2.71E-11	2.738417	0.1	-7.8E-12	2.738417
-9.20001	-2.71E-11	2.761641	0.0999997	-7.4E-12	2.761641
-9.10001	-2.78E-11	2.784925	0.0999999	-7.5E-12	2.784925
-9.00001	-2.51E-11	2.808211	0.0999999	-7.5E-12	2.808211
-8.90001	-2.41E-11	2.831436	0.0999998	-7.6E-12	2.831436
-8.80001	-2.34E-11	2.854648	0.0999998	-7.9E-12	2.854648
-8.70001	-2.49E-11	2.878029	0.0999998	-7.6E-12	2.878029
-8.60001	-2.24E-11	2.901235	0.0999999	-7.7E-12	2.901235
-8.50001	-2.21E-11	2.924548	0.0999997	-7.5E-12	2.924548
-8.40001	-2.32E-11	2.94784	0.0999996	-7.3E-12	2.94784
-8.30001	-2.23E-11	2.97112	0.0999998	-7.4E-12	2.97112
-8.20001	-2.08E-11	2.994345	0.0999997	-7.6E-12	2.994345
-8.10001	-2.02E-11	3.017558	0.0999999	-7.7E-12	3.017558
-8	-2.1E-11	3.040934	0.0999997	-7.7E-12	3.040934
-7.90001	-2.12E-11	3.064248	0.1000001	-7.4E-12	3.064248
-7.80001	-3.93E-11	3.104406	0.1	-5.9E-12	3.104406
