#scan	iMeasureCycle=1	iMux=0	time=0.023	N=401	LocalTime=20/04/2023 09:31:43
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-3E-07	-1.514E-10	0.025981	0.1	2.51794E-05	0.025981
-0.1000005	-2.099E-10	0.050901	0.0999998	2.43298E-05	0.050901
-0.2000003	-2.586E-10	0.075433	0.1000002	2.34855E-05	0.075433
-0.300001	-1.981E-10	0.100176	0.0999999	2.26447E-05	0.100176
-0.4	-1.102E-10	0.124806	0.0999999	2.18075E-05	0.124806
-0.5	-8.48E-11	0.14934	0.0999999	2.09733E-05	0.14934
-0.6	-7.23E-11	0.173857	0.0999999	2.0142E-05	0.173857
-0.7	-6.51E-11	0.198352	0.0999998	1.93145E-05	0.198352
-0.8	-6E-11	0.222876	0.0999999	1.84899E-05	0.222876
-0.9	-5.69E-11	0.247399	0.0999999	1.76688E-05	0.247399
-1	-5.53E-11	0.271922	0.1000001	1.68518E-05	0.271922
-1.1	-5.37E-11	0.29644	0.1	1.604E-05	0.29644
-1.2	-5.28E-11	0.32096	0.1	1.52329E-05	0.32096
-1.3	-5.15E-11	0.345551	0.0999999	1.44306E-05	0.345551
-1.4	-5.16E-11	0.370087	0.1	1.36353E-05	0.370087
-1.5	-5.14E-11	0.394604	0.0999998	1.28468E-05	0.394604
-1.6	-5.14E-11	0.419131	0.0999997	1.20661E-05	0.419131
-1.7	-5.1E-11	0.443663	0.1000001	1.12948E-05	0.443663
-1.8	-5.14E-11	0.468206	0.0999998	1.05338E-05	0.468206
-1.9	-5.16E-11	0.492752	0.0999999	9.7839E-06	0.492752
-2	-5.13E-11	0.51728	0.1000001	9.0468E-06	0.51728
-2.1	-4.8E-11	0.544424	0.0999999	8.32905E-06	0.544424
-2.2	-4.48E-11	0.592682	0.1	7.62487E-06	0.592682
-2.3	-5.02E-11	0.61722	0.1000001	6.93799E-06	0.61722
-2.4	-5.12E-11	0.641695	0.1	6.2729E-06	0.641695
-2.5	-5.17E-11	0.666223	0.1000001	5.63244E-06	0.666223
-2.6	-5.21E-11	0.690814	0.0999999	5.01854E-06	0.690814
-2.7	-5.29E-11	0.715339	0.1000001	4.43418E-06	0.715339
-2.8	-5.29E-11	0.739864	0.1	3.88069E-06	0.739864
-2.9	-5.37E-11	0.764395	0.0999998	3.36232E-06	0.764395
-3	-5.38E-11	0.788919	0.0999999	2.87906E-06	0.788919
-3.1	-5.37E-11	0.813451	0.0999999	2.43351E-06	0.813451
-3.2	-5.35E-11	0.838169	0.1000001	2.02558E-06	0.838169
-3.3	-5.44E-11	0.862698	0.0999998	1.65756E-06	0.862698
-3.4	-5.51E-11	0.887243	0.1	1.32967E-06	0.887243
-3.5	-5.49E-11	0.911759	0.0999999	1.04203E-06	0.911759
-3.6	-5.16E-11	0.939105	0.0999998	7.95125E-07	0.939105
-3.7	-5.56E-11	0.96366	0.0999995	5.86297E-07	0.96366
-3.8	-5.57E-11	0.988169	0.0999997	4.1584E-07	0.988169
-3.9	-5.59E-11	1.0128	0.0999997	2.81618E-07	1.0128
-4	-5.61E-11	1.037313	0.0999998	1.8026E-07	1.037313
-4.1	-5.02E-11	1.091455	0.1000001	1.09512E-07	1.091455
-4.2	-5.02E-11	1.129124	0.0999963	6.12445E-08	1.129124
-4.3	-6.82E-11	1.152415	0.1000062	3.09653E-08	1.152415
-4.4	-6.89E-11	1.176457	0.1000028	1.42168E-08	1.176457
-4.5	-6.93E-11	1.199746	0.1000012	5.8463E-09	1.199746
