#scan	iMeasureCycle=1	iMux=0	time=0.031	N=401	LocalTime=19/04/2023 22:07:39
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
0	-1.574E-10	0.034011	0.0999999	1.03316E-05	0.034011
-0.1000003	-2.168E-10	0.058894	0.1000001	9.5791E-06	0.058894
-0.2000001	-2.604E-10	0.086039	0.0999999	8.84217E-06	0.086039
-0.300001	-1.831E-10	0.110806	0.1000001	8.10885E-06	0.110806
-0.4	-1.1E-10	0.135332	0.0999999	7.38843E-06	0.135332
-0.5	-8.69E-11	0.159855	0.0999999	6.68268E-06	0.159855
-0.6	-7.43E-11	0.184382	0.0999998	5.99197E-06	0.184382
-0.7	-6.81E-11	0.208879	0.0999998	5.32086E-06	0.208879
-0.8	-6.3E-11	0.233497	0.0999999	4.67266E-06	0.233497
-0.9	-6.01E-11	0.258011	0.0999999	4.05003E-06	0.258011
-1	-5.81E-11	0.282581	0.1000001	3.45917E-06	0.282581
-1.1	-5.69E-11	0.307116	0.1	2.90329E-06	0.307116
-1.2	-5.62E-11	0.331628	0.0999996	2.38801E-06	0.331628
-1.3	-5.58E-11	0.356164	0.0999998	1.91894E-06	0.356164
-1.4	-5.58E-11	0.380744	0.1000001	1.49916E-06	0.380744
-1.5	-5.52E-11	0.405285	0.1000001	1.13359E-06	0.405285
-1.6	-5.15E-11	0.432584	0.0999995	8.24815E-07	0.432584
-1.7	-5.42E-11	0.457086	0.0999995	5.70563E-07	0.457086
-1.8	-5.44E-11	0.481613	0.0999996	3.72243E-07	0.481613
-1.9	-5.5E-11	0.506145	0.0999997	2.25677E-07	0.506145
-2	-5.45E-11	0.530677	0.0999997	1.25095E-07	0.530677
-2.1	-4.59E-11	0.597863	0.099997	6.40886E-08	0.597863
-2.2	-6.46E-11	0.621408	0.100005	2.73735E-08	0.621408
-2.3	-6.67E-11	0.644704	0.1000026	1.0122E-08	0.644704
-2.4	-6.88E-11	0.667919	0.1000014	3.1223E-09	0.667919
-2.5	-6.99E-11	0.691184	0.1000006	7.886E-10	0.691184
-2.6	-6.86E-11	0.714524	0.1000003	1.543E-10	0.714524
-2.7	-7.07E-11	0.737819	0.1000002	1.9E-11	0.737819
-2.8	-7.12E-11	0.761035	0.1000003	-3.6E-12	0.761035
-2.9	-7.16E-11	0.784242	0.1000004	-7.2E-12	0.784242
-3	-7E-11	0.807527	0.1000002	-7.7E-12	0.807527
-3.1	-7E-11	0.830818	0.1000003	-7.9E-12	0.830818
-3.2	-7.3E-11	0.854014	0.1000002	-7.8E-12	0.854014
-3.3	-7.33E-11	0.877237	0.1000004	-7.6E-12	0.877237
-3.4	-7.15E-11	0.900526	0.1000003	-7.8E-12	0.900526
-3.5	-7.21E-11	0.923809	0.1000002	-7.7E-12	0.923809
-3.6	-7.4E-11	0.947015	0.1000003	-7.1E-12	0.947015
-3.7	-7.47E-11	0.970321	0.1000003	-7.1E-12	0.970321
-3.8	-7.3E-11	0.993608	0.1000001	-7.6E-12	0.993608
-3.9	-7.46E-11	1.016815	0.1000004	-7.1E-12	1.016815
-4	-7.53E-11	1.040078	0.1000004	-7E-12	1.040078
-4.1	-5.34E-11	1.100592	0.1000001	-8.7E-12	1.100592
-4.2	-7.14E-11	1.123905	0.1000003	-7.2E-12	1.123905
-4.3	-7.43E-11	1.147113	0.1000002	-7.2E-12	1.147113
-4.4	-7.43E-11	1.170365	0.1000004	-7E-12	1.170365
-4.5	-7.52E-11	1.193628	0.1000004	-7.2E-12	1.193628
-4.6	-7.41E-11	1.216918	0.1000003	-7.4E-12	1.216918
-4.7	-7.58E-11	1.240239	0.1000003	-6.7E-12	1.240239
-4.8	-7.7E-11	1.263457	0.1000003	-7.1E-12	1.263457
-4.9	-7.52E-11	1.286765	0.1000002	-7.5E-12	1.286765
-5	-7.59E-11	1.310046	0.1000002	-7E-12	1.310046
-5.1	-7.72E-11	1.333259	0.1000002	-7.1E-12	1.333259
-5.2	-7.85E-11	1.356466	0.1000002	-6.7E-12	1.356466
-5.3	-7.86E-11	1.379727	0.1000004	-7E-12	1.379727
-5.4	-7.67E-11	1.403019	0.1000001	-7.5E-12	1.403019
-5.5	-7.9E-11	1.426221	0.1000002	-6.9E-12	1.426221
-5.6	-7.9E-11	1.449441	0.1000003	-7.1E-12	1.449441
-5.7	-7.92E-11	1.472657	0.1000001	-7.1E-12	1.472657
-5.8	-7.74E-11	1.495941	0.1000003	-7.5E-12	1.495941
-5.9	-7.74E-11	1.519249	0.1000001	-6.8E-12	1.519249
-6	-8.01E-11	1.542453	0.1000003	-6.8E-12	1.542453
-6.1	-5.84E-11	1.599711	0.1000001	-9.3E-12	1.599711
-6.2	-7.64E-11	1.623024	0.1000002	-7.4E-12	1.623024
-6.3	-7.74E-11	1.646299	0.1000004	-7.4E-12	1.646299
-6.4	-7.93E-11	1.669524	0.1000002	-6.9E-12	1.669524
-6.5	-7.95E-11	1.6928	0.1000002	-6.7E-12	1.6928
