#scan	iMeasureCycle=1	iMux=0	time=0.031	N=401	LocalTime=19/04/2023 12:31:36
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-3E-07	-1.63E-10	0.033954	0.0999793	4.00156E-08	0.033954
-0.1000013	-2.341E-10	0.057591	0.1000025	1.24255E-08	0.057591
-0.200001	-2.834E-10	0.08085	0.1000007	3.2079E-09	0.08085
-0.300001	-2.501E-10	0.104249	0.1000003	6.897E-10	0.104249
-0.400001	-1.381E-10	0.127485	0.1000002	1.164E-10	0.127485
-0.500001	-1.054E-10	0.150851	0.1	5.6E-12	0.150851
-0.600001	-9.19E-11	0.174063	0.1000002	-9.3E-12	0.174063
-0.700001	-8.39E-11	0.19727	0.0999999	-8.4E-12	0.19727
-0.800001	-7.71E-11	0.220554	0.1000001	-7.6E-12	0.220554
-0.900001	-7.33E-11	0.243848	0.1000002	-6.2E-12	0.243848
-1.000001	-7.25E-11	0.267065	0.1000001	-5.5E-12	0.267065
-1.100001	-7.08E-11	0.290331	0.1000002	-4.9E-12	0.290331
-1.200001	-6.84E-11	0.31362	0.1000001	-4.4E-12	0.31362
-1.300001	-6.75E-11	0.336932	0.1000002	-4E-12	0.336932
-1.400001	-6.85E-11	0.360147	0.1000001	-3.6E-12	0.360147
-1.500001	-6.81E-11	0.383386	0.1000003	-3.5E-12	0.383386
-1.600001	-6.62E-11	0.406667	0.1000002	-3.3E-12	0.406667
-1.700001	-6.68E-11	0.429967	0.1000002	-3.8E-12	0.429967
-1.800001	-6.82E-11	0.453185	0.1000001	-3E-12	0.453185
-1.900001	-6.79E-11	0.476397	0.1000001	-2.7E-12	0.476397
-2.000001	-6.79E-11	0.499614	0.1000001	-2.9E-12	0.499614
-2.100001	-6.68E-11	0.522896	0.1000001	-2.9E-12	0.522896
-2.2	-6.89E-11	0.546326	0.1	-2.5E-12	0.546326
-2.3	-4.67E-11	0.59822	0.0999997	-4.4E-12	0.59822
