#scan	iMeasureCycle=1	iMux=0	time=0.031	N=401	LocalTime=19/04/2023 21:49:39
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-1E-07	-1.583E-10	0.03397	0.1000001	9.9285E-06	0.03397
-0.1000002	-2.17E-10	0.05888	0.0999998	9.1809E-06	0.05888
-0.2	-2.609E-10	0.085966	0.0999998	8.44963E-06	0.085966
-0.300001	-1.84E-10	0.110664	0.1	7.7229E-06	0.110664
-0.4	-1.107E-10	0.135245	0.0999999	7.00943E-06	0.135245
-0.5	-8.72E-11	0.159775	0.0999999	6.31063E-06	0.159775
-0.6	-7.53E-11	0.18428	0.1	5.6297E-06	0.18428
-0.7	-6.8E-11	0.208836	0.0999999	4.96947E-06	0.208836
-0.8	-6.39E-11	0.23335	0.1	4.33291E-06	0.23335
-0.9	-6.1E-11	0.257877	0.1	3.72538E-06	0.257877
-1	-5.9E-11	0.282391	0.1	3.1508E-06	0.282391
-1.1	-5.79E-11	0.306905	0.0999996	2.61457E-06	0.306905
-1.2	-5.67E-11	0.331467	0.1000001	2.12209E-06	0.331467
-1.3	-5.63E-11	0.356027	0.0999999	1.67767E-06	0.356027
-1.4	-5.6E-11	0.380563	0.1	1.28588E-06	0.380563
-1.5	-5.52E-11	0.405095	0.1	9.4951E-07	0.405095
-1.6	-5.17E-11	0.432389	0.0999996	6.71759E-07	0.432389
-1.7	-5.5E-11	0.456913	0.0999995	4.48867E-07	0.456913
-1.8	-5.53E-11	0.481442	0.0999993	2.80559E-07	0.481442
-1.9	-5.52E-11	0.505992	0.0999998	1.61519E-07	0.505992
-2	-4.91E-11	0.543871	0.0999952	8.5213E-08	0.543871
-2.1	-4.75E-11	0.598183	0.0999977	3.98934E-08	0.598183
-2.2	-6.75E-11	0.621602	0.1000046	1.56353E-08	0.621602
-2.3	-6.73E-11	0.644916	0.1000016	5.1967E-09	0.644916
-2.4	-6.96E-11	0.668175	0.1000009	1.4283E-09	0.668175
-2.5	-7E-11	0.691449	0.1000006	3.119E-10	0.691449
-2.6	-7.04E-11	0.714679	0.1000003	4.92E-11	0.714679
-2.7	-6.99E-11	0.73796	0.1000003	0	0.73796
-2.8	-6.88E-11	0.761391	0.1000001	-7.5E-12	0.761391
-2.9	-7.18E-11	0.784591	0.1000004	-7.8E-12	0.784591
-3	-7.09E-11	0.807879	0.1000003	-7.8E-12	0.807879
-3.1	-7.08E-11	0.831154	0.1000003	-7.9E-12	0.831154
-3.2	-7.3E-11	0.854374	0.1000004	-8.1E-12	0.854374
-3.3	-7.35E-11	0.877597	0.1000004	-8E-12	0.877597
-3.4	-7.19E-11	0.90088	0.1000002	-8E-12	0.90088
-3.5	-7.24E-11	0.924153	0.1000002	-8.2E-12	0.924153
-3.6	-7.42E-11	0.947354	0.1000004	-7.8E-12	0.947354
-3.7	-7.48E-11	0.970575	0.1000002	-7.7E-12	0.970575
-3.8	-7.32E-11	0.993919	0.1000001	-8.3E-12	0.993919
-3.9	-7.36E-11	1.017201	0.1000002	-8.2E-12	1.017201
-4	-7.57E-11	1.040506	0.1000002	-7.9E-12	1.040506
