#scan	iMeasureCycle=1	iMux=0	time=0.031	N=401	LocalTime=19/04/2023 19:25:38
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-2E-07	-1.623E-10	0.033869	0.1000002	6.8151E-06	0.033869
-0.1000006	-2.211E-10	0.058794	0.0999998	6.1185E-06	0.058794
-0.2000005	-2.705E-10	0.083314	0.0999999	5.43988E-06	0.083314
-0.300001	-2.103E-10	0.108054	0.0999997	4.78077E-06	0.108054
-0.4	-1.195E-10	0.132572	0.0999997	4.1462E-06	0.132572
-0.5	-9.3E-11	0.157113	0.0999999	3.53915E-06	0.157113
-0.6	-7.98E-11	0.181616	0.1	2.96588E-06	0.181616
-0.7	-7.26E-11	0.206133	0.0999998	2.43098E-06	0.206133
-0.8	-6.75E-11	0.230709	0.0999998	1.94188E-06	0.230709
-0.9	-6.47E-11	0.255269	0.1000001	1.50427E-06	0.255269
-1	-6.22E-11	0.279767	0.1000001	1.12264E-06	0.279767
-1.1	-5.69E-11	0.307111	0.0999996	8.02444E-07	0.307111
-1.2	-5.94E-11	0.331646	0.0999995	5.41455E-07	0.331646
-1.3	-5.95E-11	0.356153	0.0999994	3.41874E-07	0.356153
-1.4	-5.91E-11	0.380742	0.0999996	1.98584E-07	0.380742
-1.5	-5.85E-11	0.405292	0.1	1.04411E-07	0.405292
-1.599999	-5.22E-11	0.442961	0.0999955	4.95825E-08	0.442961
-1.7	-7.01E-11	0.466237	0.1000035	1.99322E-08	0.466237
-1.800001	-7.29E-11	0.489436	0.100002	6.9141E-09	0.489436
-1.900001	-7.29E-11	0.512652	0.100001	2.0256E-09	0.512652
-2.000001	-7.06E-11	0.535985	0.1000001	4.9E-10	0.535985
-2.099999	-5.11E-11	0.582856	0.0999998	9.55E-11	0.582856
-2.2	-7.01E-11	0.606411	0.1000002	5.8E-12	0.606411
-2.3	-7.17E-11	0.629702	0.1000002	-7.7E-12	0.629702
-2.4	-7.32E-11	0.652917	0.1000002	-9.6E-12	0.652917
-2.5	-7.18E-11	0.676206	0.1000002	-9.9E-12	0.676206
-2.6	-7.21E-11	0.699558	0.1	-1.01E-11	0.699558
-2.7	-7.44E-11	0.722857	0.1000001	-1.01E-11	0.722857
-2.8	-7.23E-11	0.746271	0.1000001	-1.06E-11	0.746271
-2.9	-7.32E-11	0.769577	0.1	-1.01E-11	0.769577
-3	-7.56E-11	0.792798	0.1000002	-9.8E-12	0.792798
-3.1	-7.57E-11	0.816013	0.1000001	-9.9E-12	0.816013
-3.2	-7.4E-11	0.83931	0.1000002	-9.6E-12	0.83931
-3.3	-7.5E-11	0.862584	0.1000002	-9.5E-12	0.862584
-3.4	-7.53E-11	0.885867	0.1000001	-9.9E-12	0.885867
-3.5	-7.56E-11	0.909146	0.1000002	-9.6E-12	0.909146
-3.6	-7.57E-11	0.932517	0.1000002	-9.6E-12	0.932517
-3.7	-7.64E-11	0.955803	0.1000002	-9.6E-12	0.955803
-3.8	-7.68E-11	0.979088	0.1000002	-9.4E-12	0.979088
-3.9	-7.67E-11	1.002382	0.1000001	-9.4E-12	1.002382
-4	-7.84E-11	1.02559	0.1000002	-9.5E-12	1.02559
-4.1	-7.92E-11	1.048849	0.1000003	-9.1E-12	1.048849
-4.2	-5.8E-11	1.0982	0.1000001	-1.07E-11	1.0982
-4.3	-7.62E-11	1.121518	0.1000003	-9.3E-12	1.121518
-4.4	-7.66E-11	1.144825	0.1000001	-9.6E-12	1.144825
-4.5	-7.89E-11	1.168032	0.1000002	-9.6E-12	1.168032
-4.6	-7.89E-11	1.191323	0.1	-9.4E-12	1.191323
-4.7	-7.84E-11	1.214601	0.1000001	-9.7E-12	1.214601
-4.8	-8.02E-11	1.237839	0.1000003	-9.4E-12	1.237839
-4.9	-8.07E-11	1.26107	0.1000001	-9.5E-12	1.26107
-5	-8.01E-11	1.284296	0.1000002	-9.4E-12	1.284296
-5.1	-7.9E-11	1.307672	0.1000001	-9.8E-12	1.307672
-5.2	-8.12E-11	1.330886	0.1000002	-9.2E-12	1.330886
-5.3	-8.13E-11	1.35411	0.1000003	-8.9E-12	1.35411
-5.4	-8.19E-11	1.377323	0.1000002	-9.5E-12	1.377323
-5.5	-7.99E-11	1.400662	0.1	-9.2E-12	1.400662
-5.6	-8.17E-11	1.42397	0.1000002	-9.1E-12	1.42397
-5.7	-8.24E-11	1.447183	0.1000003	-9.5E-12	1.447183
-5.8	-8.01E-11	1.470512	0.1	-9.2E-12	1.470512
-5.9	-8.11E-11	1.493792	0.1000001	-9.2E-12	1.493792
-6	-8.28E-11	1.517006	0.1000001	-9.2E-12	1.517006
-6.1	-8.36E-11	1.540229	0.1000001	-9.2E-12	1.540229
-6.2	-6.2E-11	1.599666	0.1	-1.08E-11	1.599666
-6.3	-8.01E-11	1.622979	0.1000001	-9.5E-12	1.622979
-6.4	-8.18E-11	1.646211	0.1000001	-9.4E-12	1.646211
-6.5	-8.22E-11	1.669457	0.1000001	-8.8E-12	1.669457
-6.6	-8.2E-11	1.692802	0.1000003	-9.5E-12	1.692802
-6.7	-8.3E-11	1.71611	0.1000003	-9.2E-12	1.71611
-6.8	-8.4E-11	1.739344	0.1000001	-9.2E-12	1.739344
-6.9	-8.44E-11	1.76258	0.1000001	-9.1E-12	1.76258
-7	-8.28E-11	1.785876	0.1	-9.4E-12	1.785876
-7.1	-8.29E-11	1.809175	0.1	-9.6E-12	1.809175
-7.2	-8.48E-11	1.832401	0.1000001	-9E-12	1.832401
-7.3	-8.51E-11	1.855612	0.1000001	-8.9E-12	1.855612
-7.4	-8.52E-11	1.878835	0.1	-9.3E-12	1.878835
-7.5	-8.34E-11	1.902142	0.1	-9E-12	1.902142
-7.6	-8.53E-11	1.92536	0.1	-8.7E-12	1.92536
-7.7	-8.61E-11	1.94859	0.1	-9E-12	1.94859
-7.8	-8.41E-11	1.971873	0.1000001	-8.7E-12	1.971873
-7.9	-8.39E-11	1.995161	0.1000001	-9.3E-12	1.995161
-8	-8.59E-11	2.018379	0.1000002	-8.8E-12	2.018379
-8.1	-8.55E-11	2.041637	0.1000001	-8.7E-12	2.041637
-8.2	-6.54E-11	2.097066	0.0999999	-1.07E-11	2.097066
-8.3	-8.32E-11	2.120389	0.1000001	-9.2E-12	2.120389
-8.4	-8.55E-11	2.143634	0.1000001	-8.9E-12	2.143634
-8.5	-8.45E-11	2.166933	0.1000002	-8.6E-12	2.166933
-8.6	-8.48E-11	2.190284	0.1	-9E-12	2.190284
-8.7	-8.61E-11	2.21351	0.1000001	-8.5E-12	2.21351
-8.8	-8.69E-11	2.236817	0.1000001	-8.8E-12	2.236817
-8.9	-8.56E-11	2.260128	0.1000002	-9E-12	2.260128
-9	-8.58E-11	2.283417	0.1000001	-8.3E-12	2.283417
-9.1	-8.63E-11	2.306698	0.1000001	-9E-12	2.306698
-9.2	-8.65E-11	2.329982	0.1000002	-8.7E-12	2.329982
-9.3	-8.65E-11	2.353285	0.1000001	-8.5E-12	2.353285
-9.4	-8.85E-11	2.376486	0.1000002	-8.1E-12	2.376486
-9.5	-8.84E-11	2.399768	0.1000002	-8.5E-12	2.399768
-9.6	-8.72E-11	2.423061	0.1000001	-8.4E-12	2.423061
-9.7	-8.68E-11	2.446349	0.1	-8.5E-12	2.446349
-9.8	-8.76E-11	2.469595	0.1000001	-7.7E-12	2.469595
-9.9	-8.59E-11	2.492927	0.1000002	-8.4E-12	2.492927
-10	-8.73E-11	2.516203	0.1000002	-8.3E-12	2.516203
-9.90001	-4.86E-11	2.539495	0.0999999	-1.12E-11	2.539495
-9.80001	-4.35E-11	2.562719	0.0999998	-1.18E-11	2.562719
-9.70001	-5.92E-11	2.602922	0.0999999	-1.05E-11	2.602922
-9.60001	-3.84E-11	2.626146	0.0999996	-1.16E-11	2.626146
-9.50001	-3.86E-11	2.649447	0.0999997	-1.2E-11	2.649447
-9.40001	-3.7E-11	2.672735	0.0999998	-1.18E-11	2.672735
-9.30001	-3.4E-11	2.696007	0.0999998	-1.18E-11	2.696007
-9.20001	-3.42E-11	2.719303	0.0999996	-1.21E-11	2.719303
-9.10001	-3.43E-11	2.742615	0.0999997	-1.18E-11	2.742615
-9.00001	-3.19E-11	2.765861	0.0999997	-1.2E-11	2.765861
-8.90001	-3.11E-11	2.789084	0.0999998	-1.21E-11	2.789084
-8.80001	-3.18E-11	2.812377	0.0999998	-1.18E-11	2.812377
-8.70001	-3.15E-11	2.835659	0.0999997	-1.15E-11	2.835659
-8.60001	-3.07E-11	2.858951	0.0999998	-1.17E-11	2.858951
-8.50001	-2.85E-11	2.882157	0.0999998	-1.15E-11	2.882157
-8.40001	-2.97E-11	2.905439	0.0999998	-1.17E-11	2.905439
-8.30001	-2.95E-11	2.928725	0.0999996	-1.19E-11	2.928725
-8.20001	-2.72E-11	2.95203	0.0999998	-1.2E-11	2.95203
-8.10001	-2.62E-11	2.975237	0.0999997	-1.2E-11	2.975237
-8.00001	-2.76E-11	2.998523	0.0999996	-1.2E-11	2.998523
-7.90001	-2.73E-11	3.021822	0.0999997	-1.19E-11	3.021822
-7.80001	-2.51E-11	3.045051	0.0999996	-1.27E-11	3.045051
-7.70001	-4.54E-11	3.104202	0.0999999	-1.08E-11	3.104202
-7.6	-2.6E-11	3.127435	0.0999997	-1.22E-11	3.127435
-7.50001	-2.64E-11	3.150732	0.0999998	-1.25E-11	3.150732
-7.40001	-2.58E-11	3.174035	0.0999997	-1.22E-11	3.174035
-7.30001	-2.35E-11	3.197298	0.0999999	-1.25E-11	3.197298
-7.2	-2.33E-11	3.22055	0.0999997	-1.22E-11	3.22055
-7.10001	-2.35E-11	3.243852	0.0999997	-1.2E-11	3.243852
-7.00001	-2.21E-11	3.267099	0.0999997	-1.28E-11	3.267099
-6.90001	-2.13E-11	3.290406	0.0999997	-1.31E-11	3.290406
-6.80001	-2.25E-11	3.313698	0.0999995	-1.26E-11	3.313698
-6.70001	-2.21E-11	3.336975	0.0999997	-1.23E-11	3.336975
-6.60001	-2.02E-11	3.360202	0.0999998	-1.27E-11	3.360202
-6.50001	-1.97E-11	3.383418	0.0999999	-1.29E-11	3.383418
-6.40001	-2.09E-11	3.406724	0.0999998	-1.28E-11	3.406724
-6.30001	-1.99E-11	3.430007	0.0999998	-1.27E-11	3.430007
-6.20001	-1.79E-11	3.453233	0.0999995	-1.27E-11	3.453233
-6.10001	-1.73E-11	3.476447	0.0999996	-1.31E-11	3.476447
-6.00001	-1.92E-11	3.499737	0.0999997	-1.25E-11	3.499737
-5.90001	-1.87E-11	3.52301	0.0999998	-1.28E-11	3.52301
-5.80001	-1.65E-11	3.54627	0.0999997	-1.27E-11	3.54627
-5.70001	-3.81E-11	3.605354	0.1	-1.09E-11	3.605354
-5.60001	-1.8E-11	3.628591	0.0999997	-1.25E-11	3.628591
-5.50001	-1.74E-11	3.651843	0.0999996	-1.28E-11	3.651843
-5.40001	-1.79E-11	3.675135	0.0999998	-1.27E-11	3.675135
-5.30001	-1.56E-11	3.698403	0.0999999	-1.31E-11	3.698403
-5.20001	-1.63E-11	3.721704	0.0999997	-1.27E-11	3.721704
-5.1	-1.61E-11	3.744996	0.0999997	-1.3E-11	3.744996
-5.00001	-1.44E-11	3.768239	0.0999997	-1.32E-11	3.768239
-4.90001	-1.42E-11	3.791466	0.0999998	-1.31E-11	3.791466
-4.80001	-1.33E-11	3.814684	0.0999997	-1.34E-11	3.814684
