#scan	iMeasureCycle=1	iMux=0	time=0.031	N=401	LocalTime=19/04/2023 22:55:40
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-2E-07	-1.56E-10	0.033935	0.1	1.14169E-05	0.033935
-0.1000004	-2.144E-10	0.058819	0.0999998	1.06527E-05	0.058819
-0.2000003	-2.634E-10	0.083312	0.1000001	9.8974E-06	0.083312
-0.300001	-2.027E-10	0.108039	0.1	9.1509E-06	0.108039
-0.4	-1.046E-10	0.135153	0.1000001	8.41869E-06	0.135153
-0.5	-8.51E-11	0.159664	0.1	7.69323E-06	0.159664
-0.6	-7.35E-11	0.184238	0.0999999	6.98118E-06	0.184238
-0.7	-6.65E-11	0.208821	0.1	6.28515E-06	0.208821
-0.8	-6.19E-11	0.233361	0.0999999	5.60687E-06	0.233361
-0.9	-5.94E-11	0.257912	0.1	4.94966E-06	0.257912
-1	-5.74E-11	0.282416	0.0999998	4.31847E-06	0.282416
-1.1	-5.59E-11	0.306979	0.1	3.71577E-06	0.306979
-1.2	-5.54E-11	0.331517	0.1	3.14763E-06	0.331517
-1.3	-5.52E-11	0.356037	0.1000001	2.61784E-06	0.356037
-1.4	-5.4E-11	0.380541	0.0999999	2.13121E-06	0.380541
-1.5	-5.35E-11	0.405097	0.0999998	1.69241E-06	0.405097
-1.6	-5.4E-11	0.429604	0.0999999	1.30459E-06	0.429604
-1.7	-5.4E-11	0.454142	0.0999999	9.7123E-07	0.454142
-1.8	-5.01E-11	0.481409	0.0999996	6.93873E-07	0.481409
-1.9	-5.37E-11	0.505985	0.0999995	4.69605E-07	0.505985
-2	-5.44E-11	0.530484	0.0999993	2.98249E-07	0.530484
-2.1	-5.39E-11	0.555033	0.0999997	1.75118E-07	0.555033
-2.2	-4.76E-11	0.599792	0.0999999	9.4455E-08	0.599792
-2.29999	-4.72E-11	0.637524	0.099997	4.51671E-08	0.637524
-2.4	-6.76E-11	0.660749	0.1000045	1.8446E-08	0.660749
-2.5	-6.7E-11	0.685074	0.1000017	6.4465E-09	0.685074
-2.6	-6.82E-11	0.708322	0.1000006	1.8667E-09	0.708322
-2.7	-6.98E-11	0.731542	0.1000004	4.401E-10	0.731542
-2.8	-7.04E-11	0.754752	0.1000003	7.88E-11	0.754752
-2.9	-6.9E-11	0.778041	0.1	5.8E-12	0.778041
-3	-6.9E-11	0.80133	0.0999999	-5.4E-12	0.80133
-3.1	-7.16E-11	0.824535	0.1000001	-6.7E-12	0.824535
-3.2	-7.01E-11	0.847871	0.1000002	-6.8E-12	0.847871
-3.3	-7.03E-11	0.87116	0.1000002	-7E-12	0.87116
-3.4	-7.2E-11	0.894371	0.1000002	-6.9E-12	0.894371
-3.5	-7.3E-11	0.917589	0.1	-7.2E-12	0.917589
-3.6	-7.14E-11	0.940878	0.1000002	-7.3E-12	0.940878
-3.7	-7.3E-11	0.964107	0.1000002	-7.1E-12	0.964107
-3.8	-7.18E-11	0.987398	0.1000002	-6.8E-12	0.987398
-3.9	-7.36E-11	1.010703	0.1000001	-6.5E-12	1.010703
-4	-7.27E-11	1.034087	0.1000001	-6.8E-12	1.034087
-4.1	-7.21E-11	1.057392	0.1000001	-6.8E-12	1.057392
-4.2	-5.4E-11	1.100099	0.0999998	-8.6E-12	1.100099
-4.3	-7.22E-11	1.123409	0.1000001	-6.6E-12	1.123409
-4.4	-7.23E-11	1.146736	0.1000001	-6.6E-12	1.146736
-4.5	-7.45E-11	1.170058	0.1000003	-6.3E-12	1.170058
-4.6	-7.2E-11	1.193441	0.1000002	-6.6E-12	1.193441
-4.7	-7.53E-11	1.216653	0.0999999	-6.6E-12	1.216653
-4.8	-7.56E-11	1.239886	0.1000001	-6.7E-12	1.239886
-4.9	-7.62E-11	1.263095	0.1000001	-6.3E-12	1.263095
-5	-7.46E-11	1.286391	0.1000002	-6.6E-12	1.286391
-5.1	-7.45E-11	1.309681	0.1000001	-6.6E-12	1.309681
-5.2	-7.71E-11	1.332892	0.1000001	-6.3E-12	1.332892
-5.3	-7.68E-11	1.356114	0.1000002	-6.3E-12	1.356114
-5.4	-7.54E-11	1.379405	0.1000001	-6.4E-12	1.379405
-5.5	-7.56E-11	1.402712	0.1000001	-6.7E-12	1.402712
-5.6	-7.77E-11	1.425925	0.1000001	-6.1E-12	1.425925
-5.7	-7.62E-11	1.449222	0.1000001	-6.3E-12	1.449222
-5.8	-7.72E-11	1.472514	0.1000001	-6.2E-12	1.472514
-5.9	-7.81E-11	1.495786	0.1000001	-6.4E-12	1.495786
-6	-7.88E-11	1.519064	0.1000001	-6.2E-12	1.519064
-6.1	-7.91E-11	1.542283	0.1000001	-6.1E-12	1.542283
-6.2	-5.8E-11	1.59441	0.0999999	-8.1E-12	1.59441
-6.3	-7.6E-11	1.617778	0.1	-5.8E-12	1.617778
-6.4	-7.78E-11	1.641089	0.1000001	-6.3E-12	1.641089
-6.5	-7.84E-11	1.664307	0.1000003	-6.3E-12	1.664307
-6.6	-7.9E-11	1.687576	0.1000002	-6.4E-12	1.687576
-6.7	-7.76E-11	1.71087	0.1000001	-6.4E-12	1.71087
-6.8	-7.9E-11	1.734093	0.1000003	-6.1E-12	1.734093
-6.9	-7.98E-11	1.757321	0.0999999	-6.1E-12	1.757321
-7	-7.73E-11	1.78065	0.1000001	-6E-12	1.78065
-7.1	-7.83E-11	1.803926	0.1000003	-6.5E-12	1.803926
-7.2	-8E-11	1.82715	0.1000001	-6.2E-12	1.82715
-7.3	-8.05E-11	1.850413	0.1000001	-6E-12	1.850413
-7.4	-7.92E-11	1.873709	0.1	-6.1E-12	1.873709
-7.5	-7.94E-11	1.896999	0.1000001	-6.1E-12	1.896999
-7.6	-8.08E-11	1.920209	0.1	-5.8E-12	1.920209
-7.7	-8.17E-11	1.943506	0.1000002	-6.1E-12	1.943506
-7.8	-7.99E-11	1.966797	0.1	-6.3E-12	1.966797
-7.9	-8E-11	1.990086	0.1000002	-6E-12	1.990086
-8	-8.19E-11	2.013392	0.1000002	-6E-12	2.013392
-8.1	-8.05E-11	2.036677	0.1000001	-6.1E-12	2.036677
-8.2	-8.07E-11	2.059963	0.1000002	-6.1E-12	2.059963
-8.3	-6.21E-11	2.100238	0.0999999	-8.3E-12	2.100238
-8.4	-8.16E-11	2.123483	0.1000001	-6E-12	2.123483
-8.5	-8.17E-11	2.146707	0.1000001	-5.6E-12	2.146707
-8.6	-7.84E-11	2.170113	0.1000001	-6.3E-12	2.170113
-8.7	-8.25E-11	2.193383	0.1	-6.2E-12	2.193383
-8.8	-8.11E-11	2.216675	0.1000002	-6.1E-12	2.216675
-8.9	-8.12E-11	2.239959	0.1000002	-6E-12	2.239959
-9	-8.13E-11	2.263265	0.1	-5.5E-12	2.263265
-9.1	-8.31E-11	2.286475	0.1000001	-6.1E-12	2.286475
-9.2	-8.33E-11	2.309705	0.1	-5.9E-12	2.309705
-9.3	-8.2E-11	2.332997	0.1000003	-6.1E-12	2.332997
-9.4	-8.22E-11	2.356275	0.1000001	-6.2E-12	2.356275
-9.5	-8.33E-11	2.379505	0.1000001	-6.3E-12	2.379505
-9.6	-8.39E-11	2.402718	0.1000002	-6.2E-12	2.402718
-9.7	-8.43E-11	2.42593	0.1	-5.4E-12	2.42593
-9.8	-8.21E-11	2.449322	0.1000001	-6.2E-12	2.449322
-9.9	-8.41E-11	2.472537	0.1000003	-5.9E-12	2.472537
-10	-8.2E-11	2.496068	0.1000001	-5.7E-12	2.496068
-9.90001	-4.44E-11	2.519465	0.0999998	-8.9E-12	2.519465
-9.80001	-3.82E-11	2.542678	0.0999997	-9.4E-12	2.542678
-9.70001	-5.51E-11	2.601601	0.1000001	-7.4E-12	2.601601
-9.60001	-3.41E-11	2.62484	0.0999996	-9.3E-12	2.62484
-9.50001	-3.26E-11	2.648053	0.0999997	-9.7E-12	2.648053
-9.40001	-3.27E-11	2.671356	0.0999998	-9.6E-12	2.671356
-9.30001	-3E-11	2.694619	0.0999996	-1E-11	2.694619
-9.20001	-2.93E-11	2.717852	0.0999996	-9.4E-12	2.717852
-9.10001	-2.82E-11	2.741061	0.0999997	-9.6E-12	2.741061
-9.00001	-2.72E-11	2.764278	0.0999998	-1.01E-11	2.764278
-8.90001	-2.85E-11	2.787569	0.0999997	-9.3E-12	2.787569
-8.80001	-2.62E-11	2.810761	0.0999996	-9.7E-12	2.810761
-8.70001	-2.74E-11	2.834056	0.0999998	-9.4E-12	2.834056
-8.60001	-2.68E-11	2.857399	0.0999995	-9.6E-12	2.857399
-8.50001	-2.53E-11	2.880687	0.0999996	-1.01E-11	2.880687
-8.40001	-2.35E-11	2.903893	0.0999997	-9.8E-12	2.903893
-8.30001	-2.37E-11	2.927116	0.0999998	-1E-11	2.927116
-8.20001	-2.45E-11	2.950405	0.0999999	-1E-11	2.950405
-8.10001	-2.44E-11	2.973683	0.0999998	-1E-11	2.973683
-8	-2.2E-11	2.997174	0.0999999	-9.7E-12	2.997174
-7.90001	-2.09E-11	3.020466	0.0999995	-9.7E-12	3.020466
-7.80001	-2.28E-11	3.043772	0.0999997	-1.02E-11	3.043772
-7.70001	-4.09E-11	3.098882	0.0999999	-8.2E-12	3.098882
-7.6	-2.12E-11	3.12213	0.0999998	-9.9E-12	3.12213
-7.50001	-2.24E-11	3.145426	0.0999999	-9.5E-12	3.145426
-7.40001	-2.21E-11	3.168725	0.0999998	-9.7E-12	3.168725
-7.30001	-2.21E-11	3.192125	0.0999997	-9.6E-12	3.192125
-7.2	-1.86E-11	3.215334	0.0999998	-1.06E-11	3.215334
-7.10001	-1.83E-11	3.238553	0.0999996	-9.7E-12	3.238553
-7.00001	-2E-11	3.261858	0.0999996	-9.7E-12	3.261858
-6.90001	-1.81E-11	3.285093	0.0999998	-1E-11	3.285093
-6.80001	-1.72E-11	3.30831	0.0999997	-9.9E-12	3.30831
-6.70001	-1.66E-11	3.331517	0.0999995	-1E-11	3.331517
-6.60001	-1.76E-11	3.354802	0.0999997	-1.01E-11	3.354802
-6.50001	-1.79E-11	3.378105	0.0999997	-1E-11	3.378105
-6.40001	-1.59E-11	3.40134	0.0999997	-1.02E-11	3.40134
-6.30001	-1.46E-11	3.424556	0.0999996	-9.8E-12	3.424556
-6.20001	-1.66E-11	3.447846	0.0999998	-9.9E-12	3.447846
-6.10001	-1.65E-11	3.471148	0.0999998	-9.6E-12	3.471148
-6.00001	-1.4E-11	3.494363	0.0999999	-1.03E-11	3.494363
-5.90001	-1.37E-11	3.517622	0.0999997	-1.02E-11	3.517622
-5.80001	-1.44E-11	3.540905	0.0999995	-1.02E-11	3.540905
-5.70001	-1.35E-11	3.564139	0.0999996	-9.9E-12	3.564139
-5.60001	-3.26E-11	3.604827	0.1	-8.7E-12	3.604827
-5.50001	-1.46E-11	3.628196	0.0999997	-1.01E-11	3.628196
-5.40001	-1.24E-11	3.651412	0.0999998	-1.03E-11	3.651412
-5.30001	-1.19E-11	3.674641	0.0999996	-1.05E-11	3.674641
-5.20001	-1.09E-11	3.697911	0.0999998	-1.09E-11	3.697911
-5.1	-1.26E-11	3.721213	0.0999999	-1.06E-11	3.721213
-5.00001	-1.21E-11	3.744485	0.0999998	-1.02E-11	3.744485
-4.90001	-1.02E-11	3.767701	0.0999997	-1.06E-11	3.767701
-4.80001	-9E-12	3.790914	0.0999995	-1.06E-11	3.790914
-4.7	-1.04E-11	3.814188	0.0999997	-1.06E-11	3.814188
-4.60001	-1.02E-11	3.837464	0.0999998	-1.08E-11	3.837464
-4.50001	-7.9E-12	3.860739	0.0999996	-1.1E-11	3.860739
-4.40001	-7.6E-12	3.883967	0.0999995	-1.12E-11	3.883967
-4.3	-9.1E-12	3.907263	0.0999998	-1.08E-11	3.907263
-4.20001	-6.6E-12	3.930468	0.0999998	-1.11E-11	3.930468
-4.10001	-6.6E-12	3.953684	0.0999996	-1.08E-11	3.953684
-4.00001	-6.6E-12	3.976926	0.0999995	-1.14E-11	3.976926
