#scan	iMeasureCycle=1	iMux=0	time=0.026	N=401	LocalTime=19/04/2023 11:37:36
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-1E-07	-1.634E-10	0.028949	0.1000008	6E-11	0.028949
-0.1000009	-2.368E-10	0.052519	0.1000001	-4.3E-11	0.052519
-0.200001	-2.848E-10	0.075721	0.0999999	-4.67E-11	0.075721
-0.300001	-2.391E-10	0.099209	0.1000003	-4.28E-11	0.099209
-0.400001	-1.325E-10	0.122416	0.1	-2.22E-11	0.122416
-0.500001	-1.014E-10	0.145713	0.1000002	-1.29E-11	0.145713
-0.600001	-8.65E-11	0.168996	0.1000001	-8.5E-12	0.168996
-0.700001	-7.79E-11	0.192276	0.1000001	-5.7E-12	0.192276
-0.800001	-7.48E-11	0.215477	0.1000001	-4E-12	0.215477
-0.900001	-7.19E-11	0.238683	0.1000001	-2.4E-12	0.238683
-1	-6.74E-11	0.262055	0.1000001	-2E-12	0.262055
-1.100001	-6.77E-11	0.28527	0.1000002	-1E-12	0.28527
-1.200001	-6.66E-11	0.308472	0.1000003	-4E-13	0.308472
-1.300001	-6.6E-11	0.331674	0.1	-4E-13	0.331674
-1.400001	-6.37E-11	0.354967	0.1000002	-2E-13	0.354967
-1.500001	-6.33E-11	0.378328	0.1000002	-5E-13	0.378328
-1.600001	-6.51E-11	0.401537	0.1	4E-13	0.401537
-1.700001	-6.32E-11	0.424813	0.1000003	0	0.424813
-1.800001	-6.33E-11	0.448092	0.1	-1E-13	0.448092
-1.900001	-6.28E-11	0.471427	0.1000002	4E-13	0.471427
-2.000001	-6.46E-11	0.494638	0.1000001	7E-13	0.494638
-2.100001	-6.25E-11	0.517963	0.1000003	5E-13	0.517963
-2.2	-6.47E-11	0.541413	0.1000001	7E-13	0.541413
-2.3	-4.37E-11	0.593688	0.0999999	-8E-13	0.593688
-2.4	-6.31E-11	0.616929	0.1000001	5E-13	0.616929
-2.5	-6.26E-11	0.640219	0.1000002	9E-13	0.640219
-2.6	-6.26E-11	0.663511	0.1000001	5E-13	0.663511
-2.7	-6.53E-11	0.68678	0.1	1E-12	0.68678
-2.8	-6.58E-11	0.709986	0.1000002	1E-12	0.709986
-2.9	-6.42E-11	0.733346	0.1	8E-13	0.733346
-3	-6.64E-11	0.756557	0.1000002	1.2E-12	0.756557
-3.1	-6.71E-11	0.779844	0.1000003	1.2E-12	0.779844
-3.2	-6.54E-11	0.803183	0.0999999	6E-13	0.803183
-3.3	-6.62E-11	0.826464	0.1000001	8E-13	0.826464
-3.4	-6.61E-11	0.849745	0.1000002	1E-12	0.849745
-3.5	-6.83E-11	0.872954	0.1000002	9E-13	0.872954
-3.6	-6.72E-11	0.896308	0.1000001	7E-13	0.896308
-3.7	-6.69E-11	0.919592	0.1000001	5E-13	0.919592
-3.8	-6.92E-11	0.94279	0.1000002	1.2E-12	0.94279
-3.9	-6.91E-11	0.966084	0.1000002	1.5E-12	0.966084
-4	-6.77E-11	0.989428	0.1000003	1E-12	0.989428
-4.1	-6.94E-11	1.012684	0.1000003	1.4E-12	1.012684
-4.2	-7.06E-11	1.035919	0.1000002	1.3E-12	1.035919
-4.3	-4.91E-11	1.092435	0.0999999	-5E-13	1.092435
-4.4	-6.7E-11	1.115754	0.1000003	8E-13	1.115754
-4.5	-6.95E-11	1.139015	0.1	9E-13	1.139015
-4.6	-7.05E-11	1.162246	0.1000001	1.1E-12	1.162246
-4.7	-6.88E-11	1.185587	0.1000001	1E-12	1.185587
-4.8	-7.11E-11	1.208802	0.1000001	1.2E-12	1.208802
-4.9	-7.13E-11	1.23202	0.1000001	1.4E-12	1.23202
