#scan	iMeasureCycle=1	iMux=0	time=0.029	N=401	LocalTime=19/04/2023 15:37:37
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-1E-07	-1.628E-10	0.031999	0.0999998	2.50373E-06	0.031999
-0.1000003	-2.214E-10	0.056899	0.1000001	1.9973E-06	0.056899
-0.2000004	-2.699E-10	0.081425	0.0999998	1.53919E-06	0.081425
-0.300001	-1.999E-10	0.106158	0.0999999	1.13584E-06	0.106158
-0.4	-1.062E-10	0.133575	0.0999995	7.96022E-07	0.133575
-0.5	-8.8E-11	0.158075	0.0999995	5.20045E-07	0.158075
-0.6	-7.63E-11	0.182592	0.0999994	3.1246E-07	0.182592
-0.7	-6.97E-11	0.207085	0.0999997	1.69291E-07	0.207085
-0.8	-5.57E-11	0.244767	0.0999929	8.23964E-08	0.244767
-0.900001	-7.4E-11	0.267982	0.1000074	3.37999E-08	0.267982
-1.000001	-7.17E-11	0.291262	0.1000025	1.19787E-08	0.291262
-1.100001	-7.11E-11	0.314627	0.1000008	3.707E-09	0.314627
-1.200001	-7.22E-11	0.337837	0.1000005	1.0061E-09	0.337837
-1.300001	-7.22E-11	0.36108	0.1000003	2.29E-10	0.36108
-1.400001	-7.06E-11	0.384359	0.1000002	3.73E-11	0.384359
-1.500001	-7.02E-11	0.407671	0.1000001	-2.2E-12	0.407671
-1.600001	-7.23E-11	0.430868	0.1	-8.6E-12	0.430868
-1.700001	-7.23E-11	0.454089	0.1000003	-9.2E-12	0.454089
-1.800001	-7.08E-11	0.477375	0.1000001	-9.4E-12	0.477375
-1.900001	-7.1E-11	0.500655	0.1000002	-9.4E-12	0.500655
-2.000001	-7.25E-11	0.523857	0.1	-9.7E-12	0.523857
-2.100001	-7.11E-11	0.547157	0.1000003	-9.4E-12	0.547157
-2.2	-5.05E-11	0.599764	0.0999999	-1.11E-11	0.599764
-2.3	-7.02E-11	0.623014	0.1000002	-9.1E-12	0.623014
-2.4	-6.94E-11	0.646312	0.1000001	-9.2E-12	0.646312
-2.5	-7.04E-11	0.669603	0.1000001	-9E-12	0.669603
-2.6	-7.08E-11	0.692955	0.0999999	-9.2E-12	0.692955
-2.7	-7.3E-11	0.716161	0.1000002	-8.8E-12	0.716161
-2.8	-7.32E-11	0.739377	0.1	-8.8E-12	0.739377
-2.9	-7.2E-11	0.762686	0.1000002	-8.9E-12	0.762686
-3	-7.17E-11	0.786015	0.1000001	-9.4E-12	0.786015
-3.1	-7.43E-11	0.809286	0.0999999	-8.6E-12	0.809286
-3.2	-7.34E-11	0.832573	0.0999999	-8.7E-12	0.832573
-3.3	-7.32E-11	0.855948	0.1000001	-9E-12	0.855948
-3.4	-7.56E-11	0.879162	0.1000002	-8.6E-12	0.879162
-3.5	-7.62E-11	0.902379	0.1	-8.4E-12	0.902379
-3.6	-7.44E-11	0.92567	0.1000001	-8.4E-12	0.92567
-3.7	-7.49E-11	0.948988	0.1000003	-8.8E-12	0.948988
-3.8	-7.67E-11	0.972197	0.1000001	-8.2E-12	0.972197
-3.9	-7.71E-11	0.995403	0.1000002	-8.6E-12	0.995403
-4	-7.58E-11	1.018746	0.1000002	-8.9E-12	1.018746
-4.1	-7.76E-11	1.041956	0.1	-8.2E-12	1.041956
-4.2	-5.67E-11	1.095567	0.0999999	-9.8E-12	1.095567
-4.3	-7.44E-11	1.118865	0.1000001	-9.2E-12	1.118865
-4.4	-7.41E-11	1.142224	0.1	-8.9E-12	1.142224
