#scan	iMeasureCycle=1	iMux=0	time=0.031	N=401	LocalTime=20/04/2023 06:37:42
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-1E-07	-1.51E-10	0.033973	0.0999997	2.15528E-05	0.033973
-0.1000005	-2.092E-10	0.0589	0.1000001	2.07203E-05	0.0589
-0.2000005	-2.578E-10	0.083434	0.0999998	1.98933E-05	0.083434
-0.300001	-1.976E-10	0.10816	0.1000001	1.90701E-05	0.10816
-0.4	-1.1E-10	0.132839	0.1	1.82509E-05	0.132839
-0.5	-8.47E-11	0.157343	0.1000001	1.7435E-05	0.157343
-0.6	-7.13E-11	0.181894	0.0999998	1.6623E-05	0.181894
-0.7	-6.39E-11	0.206429	0.0999999	1.58151E-05	0.206429
-0.8	-5.91E-11	0.231031	0.0999999	1.50117E-05	0.231031
-0.9	-5.69E-11	0.255538	0.0999998	1.42137E-05	0.255538
-1	-5.46E-11	0.280072	0.1	1.3421E-05	0.280072
-1.1	-5.33E-11	0.304594	0.0999998	1.26348E-05	0.304594
-1.2	-5.25E-11	0.329101	0.0999999	1.18553E-05	0.329101
-1.3	-5.18E-11	0.353639	0.0999999	1.10847E-05	0.353639
-1.4	-5.14E-11	0.37816	0.0999999	1.03238E-05	0.37816
-1.5	-5.13E-11	0.402664	0.1	9.573E-06	0.402664
-1.6	-4.71E-11	0.429816	0.1	8.83819E-06	0.429816
-1.7	-5.07E-11	0.454326	0.0999999	8.11443E-06	0.454326
-1.8	-5.08E-11	0.478893	0.0999998	7.40659E-06	0.478893
-1.9	-5.08E-11	0.50342	0.0999997	6.71659E-06	0.50342
-2	-5.12E-11	0.52794	0.1	6.04806E-06	0.52794
-2.1	-5.13E-11	0.55245	0.0999999	5.40307E-06	0.55245
-2.2	-4.52E-11	0.600556	0.0999999	4.78705E-06	0.600556
-2.3	-4.97E-11	0.625121	0.1	4.19632E-06	0.625121
-2.4	-5.07E-11	0.649653	0.0999997	3.63969E-06	0.649653
-2.5	-5.12E-11	0.674177	0.1	3.11885E-06	0.674177
-2.6	-5.17E-11	0.698747	0.1000001	2.63645E-06	0.698747
-2.7	-5.23E-11	0.72328	0.0999998	2.19386E-06	0.72328
-2.8	-5.2E-11	0.7478	0.1	1.79388E-06	0.7478
-2.9	-5.29E-11	0.772322	0.0999998	1.43641E-06	0.772322
-3	-5.34E-11	0.796894	0.1	1.12325E-06	0.796894
-3.1	-4.96E-11	0.824299	0.0999995	8.54597E-07	0.824299
-3.2	-5.37E-11	0.848806	0.0999996	6.27661E-07	0.848806
-3.3	-5.42E-11	0.873323	0.0999997	4.42709E-07	0.873323
-3.4	-5.42E-11	0.897817	0.0999997	2.96834E-07	0.897817
-3.5	-5.43E-11	0.922374	0.0999997	1.87592E-07	0.922374
-3.6	-5.44E-11	0.946908	0.0999998	1.10365E-07	0.946908
-3.7	-4.92E-11	0.984651	0.0999967	6.03966E-08	0.984651
-3.8	-6.92E-11	1.007849	0.1000074	2.94463E-08	1.007849
-3.9	-6.9E-11	1.031131	0.1000026	1.29663E-08	1.031131
-4	-6.87E-11	1.054412	0.1000012	5.1063E-09	1.054412
-4.1	-5E-11	1.100854	0.0999998	1.8487E-09	1.100854
-4.2	-6.94E-11	1.124106	0.1000003	5.583E-10	1.124106
-4.3	-6.86E-11	1.147428	0.1000001	1.452E-10	1.147428
-4.4	-7.11E-11	1.170646	0.1000001	2.83E-11	1.170646
-4.5	-7.2E-11	1.193919	0.1000002	1.8E-12	1.193919
-4.6	-7.19E-11	1.217151	0.1000001	-2.8E-12	1.217151
-4.7	-7.11E-11	1.240503	0.1000001	-3.5E-12	1.240503
-4.8	-7.32E-11	1.263724	0.1000001	-3.4E-12	1.263724
-4.9	-7.24E-11	1.286979	0.1	-3.4E-12	1.286979
-5	-7.33E-11	1.310198	0.1000001	-3.6E-12	1.310198
-5.1	-7.2E-11	1.333487	0.1000001	-3.7E-12	1.333487
-5.2	-7.45E-11	1.356704	0.1000002	-3.5E-12	1.356704
-5.3	-7.44E-11	1.379925	0.1000001	-2.8E-12	1.379925
-5.4	-7.46E-11	1.403129	0.1000001	-3.2E-12	1.403129
-5.5	-7.3E-11	1.426413	0.1000002	-3.7E-12	1.426413
-5.6	-7.23E-11	1.449732	0.1000001	-3.8E-12	1.449732
-5.7	-7.49E-11	1.473004	0.1000001	-3.5E-12	1.473004
-5.8	-7.31E-11	1.496304	0.1000002	-3.5E-12	1.496304
-5.9	-7.38E-11	1.519595	0.1000001	-3E-12	1.519595
-6	-7.55E-11	1.542811	0.1	-3.4E-12	1.542811
-6.1	-5.46E-11	1.600051	0.0999998	-5.2E-12	1.600051
-6.2	-7.34E-11	1.623319	0.1000001	-3.2E-12	1.623319
-6.3	-7.53E-11	1.646545	0.1	-3E-12	1.646545
-6.4	-7.43E-11	1.669844	0.1	-3.2E-12	1.669844
-6.5	-7.52E-11	1.693127	0.1000001	-3.4E-12	1.693127
-6.6	-7.62E-11	1.716355	0.1000001	-3.3E-12	1.716355
-6.7	-7.36E-11	1.739687	0.0999999	-3.4E-12	1.739687
-6.8	-7.48E-11	1.762984	0.1000002	-3.5E-12	1.762984
-6.9	-7.71E-11	1.7862	0.1000003	-3.4E-12	1.7862
-7	-7.71E-11	1.809475	0.1000001	-3.3E-12	1.809475
-7.1	-7.59E-11	1.832766	0.1	-3.2E-12	1.832766
-7.2	-7.64E-11	1.856068	0.1000001	-3.2E-12	1.856068
-7.3	-7.81E-11	1.879277	0.1000001	-3.2E-12	1.879277
-7.4	-7.82E-11	1.902503	0.1000002	-3E-12	1.902503
-7.5	-7.7E-11	1.925792	0.1000001	-3.3E-12	1.925792
-7.6	-7.65E-11	1.949107	0.1000001	-3E-12	1.949107
-7.7	-7.85E-11	1.972422	0.1	-2.8E-12	1.972422
-7.8	-7.85E-11	1.995634	0.1000003	-2.7E-12	1.995634
-7.9	-7.91E-11	2.018858	0.1	-2.9E-12	2.018858
-8	-7.74E-11	2.042163	0.1000001	-3.1E-12	2.042163
-8.1	-5.78E-11	2.101145	0.0999999	-4.7E-12	2.101145
-8.2	-7.71E-11	2.124403	0.1000002	-3E-12	2.124403
-8.3	-7.87E-11	2.147669	0.1000003	-3.1E-12	2.147669
-8.4	-7.7E-11	2.170965	0.1000002	-3.3E-12	2.170965
-8.5	-7.71E-11	2.194323	0.1000001	-3.4E-12	2.194323
