#scan	iMeasureCycle=1	iMux=0	time=0.031	N=401	LocalTime=19/04/2023 21:55:39
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-1E-07	-1.577E-10	0.033881	0.0999998	1.00603E-05	0.033881
-0.1000004	-2.164E-10	0.058766	0.0999999	9.3113E-06	0.058766
-0.2000001	-2.607E-10	0.086002	0.1	8.57819E-06	0.086002
-0.300001	-1.831E-10	0.11071	0.0999997	7.84946E-06	0.11071
-0.4	-1.101E-10	0.13524	0.1	7.13335E-06	0.13524
-0.5	-8.64E-11	0.159733	0.0999998	6.43257E-06	0.159733
-0.6	-7.46E-11	0.184256	0.0999999	5.74843E-06	0.184256
-0.7	-6.74E-11	0.20881	0.1	5.08451E-06	0.20881
-0.8	-6.32E-11	0.233365	0.1	4.44432E-06	0.233365
-0.9	-6.03E-11	0.257905	0.1000001	3.83157E-06	0.257905
-1	-5.86E-11	0.282407	0.0999999	3.25115E-06	0.282407
-1.1	-5.72E-11	0.306936	0.0999999	2.7083E-06	0.306936
-1.2	-5.63E-11	0.331476	0.0999999	2.20845E-06	0.331476
-1.3	-5.58E-11	0.356005	0.0999999	1.75528E-06	0.356005
-1.4	-5.56E-11	0.380536	0.0999999	1.35361E-06	0.380536
-1.5	-5.52E-11	0.405068	0.0999998	1.00777E-06	0.405068
-1.6	-5.11E-11	0.432387	0.0999995	7.19395E-07	0.432387
-1.7	-5.45E-11	0.456886	0.0999996	4.86244E-07	0.456886
-1.8	-5.51E-11	0.481409	0.0999996	3.08088E-07	0.481409
-1.9	-5.48E-11	0.505942	0.0999998	1.80413E-07	0.505942
-2	-5.53E-11	0.530444	0.0999997	9.5813E-08	0.530444
-2.099999	-4.61E-11	0.598215	0.0999978	4.68783E-08	0.598215
-2.2	-6.51E-11	0.621753	0.100004	1.88262E-08	0.621753
-2.3	-6.73E-11	0.644965	0.1000019	6.4965E-09	0.644965
-2.4	-6.89E-11	0.668172	0.1000007	1.8595E-09	0.668172
-2.5	-6.98E-11	0.691442	0.1000004	4.278E-10	0.691442
-2.6	-6.86E-11	0.714739	0.1000002	7.39E-11	0.714739
-2.7	-6.97E-11	0.737954	0.1000001	4.6E-12	0.737954
-2.8	-7.15E-11	0.761163	0.1	-6.2E-12	0.761163
-2.9	-7.18E-11	0.784379	0.1000001	-7.7E-12	0.784379
-3	-7.02E-11	0.807668	0.1000002	-7.5E-12	0.807668
-3.1	-7.04E-11	0.830948	0.1000001	-7.9E-12	0.830948
-3.2	-7.33E-11	0.854145	0.1000002	-7.7E-12	0.854145
-3.3	-7.36E-11	0.877352	0.1000002	-8.1E-12	0.877352
-3.4	-7.17E-11	0.900643	0.0999999	-7.8E-12	0.900643
-3.5	-7.36E-11	0.923923	0.1000001	-7.6E-12	0.923923
-3.6	-7.43E-11	0.947145	0.1	-7.8E-12	0.947145
-3.7	-7.41E-11	0.970346	0.1000001	-7.7E-12	0.970346
-3.8	-7.3E-11	0.993636	0.1	-7.9E-12	0.993636
-3.9	-7.24E-11	1.016929	0.1000001	-7.9E-12	1.016929
