#scan	iMeasureCycle=1	iMux=0	time=0.031	N=401	LocalTime=19/04/2023 16:43:37
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-1E-07	-1.637E-10	0.033891	0.0999998	3.69432E-06	0.033891
-0.1000007	-2.225E-10	0.058749	0.0999998	3.10734E-06	0.058749
-0.2000004	-2.713E-10	0.083289	0.0999999	2.55656E-06	0.083289
-0.300001	-2.089E-10	0.108004	0.1	2.04621E-06	0.108004
-0.400001	-1.192E-10	0.132528	0.0999999	1.58454E-06	0.132528
-0.5	-9.27E-11	0.157048	0.0999999	1.17806E-06	0.157048
-0.6	-7.36E-11	0.184439	0.0999994	8.34283E-07	0.184439
-0.7	-7.02E-11	0.208974	0.0999996	5.541E-07	0.208974
-0.8	-6.61E-11	0.233588	0.0999994	3.40939E-07	0.233588
-0.9	-6.33E-11	0.258112	0.0999996	1.90938E-07	0.258112
-1	-6.14E-11	0.282653	0.0999998	9.5297E-08	0.282653
-1.1	-5.28E-11	0.320336	0.0999954	4.25188E-08	0.320336
-1.200001	-7.24E-11	0.343629	0.1000047	1.58186E-08	0.343629
-1.300001	-7.04E-11	0.366933	0.1000013	5.1005E-09	0.366933
-1.400001	-7.17E-11	0.390186	0.1000008	1.423E-09	0.390186
-1.500001	-7.09E-11	0.413491	0.1000005	3.425E-10	0.413491
-1.600001	-7.07E-11	0.436768	0.1000001	6.25E-11	0.436768
-1.7	-7.31E-11	0.459971	0.1000003	1.5E-12	0.459971
-1.800001	-7.31E-11	0.483193	0.1000002	-9.1E-12	0.483193
-1.900001	-7.28E-11	0.506405	0.1000002	-1.06E-11	0.506405
-2.000001	-7.17E-11	0.529684	0.1000002	-1.05E-11	0.529684
-2.100001	-7.28E-11	0.553104	0.1000001	-1.03E-11	0.553104
-2.2	-5.14E-11	0.60131	0.1	-1.2E-11	0.60131
-2.3	-7.16E-11	0.624547	0.1000002	-1.05E-11	0.624547
-2.4	-6.96E-11	0.647883	0.1000002	-1.02E-11	0.647883
-2.5	-7.1E-11	0.671157	0.1000003	-1E-11	0.671157
-2.6	-7.34E-11	0.694441	0.1000003	-9.6E-12	0.694441
-2.7	-7.42E-11	0.717661	0.1000003	-9.6E-12	0.717661
-2.8	-7.24E-11	0.740951	0.1000003	-9.8E-12	0.740951
-2.9	-7.3E-11	0.764216	0.1000001	-9.5E-12	0.764216
-3	-7.46E-11	0.787428	0.1000004	-9.6E-12	0.787428
-3.1	-7.53E-11	0.810646	0.1000003	-9.7E-12	0.810646
-3.2	-7.55E-11	0.833936	0.1000003	-9.7E-12	0.833936
-3.3	-7.46E-11	0.857222	0.1000002	-9.4E-12	0.857222
-3.4	-7.68E-11	0.880609	0.1000002	-9.4E-12	0.880609
-3.5	-7.52E-11	0.903916	0.1000002	-9.6E-12	0.903916
-3.6	-7.53E-11	0.927229	0.1000003	-9.7E-12	0.927229
-3.7	-7.71E-11	0.950447	0.1000002	-9.4E-12	0.950447
-3.8	-7.79E-11	0.973659	0.1000001	-9.4E-12	0.973659
-3.9	-7.76E-11	0.996905	0.1000003	-9.3E-12	0.996905
-4	-7.67E-11	1.020208	0.1000004	-9.4E-12	1.020208
-4.1	-7.77E-11	1.043434	0.1000003	-9.4E-12	1.043434
-4.2	-5.72E-11	1.097141	0.1	-1.11E-11	1.097141
-4.3	-7.55E-11	1.120451	0.1000002	-9.3E-12	1.120451
-4.4	-7.73E-11	1.143697	0.1000002	-9.2E-12	1.143697
-4.5	-7.8E-11	1.166995	0.1000003	-9.4E-12	1.166995
-4.6	-7.72E-11	1.190329	0.1000002	-9.4E-12	1.190329
-4.7	-7.89E-11	1.213583	0.1000003	-9.2E-12	1.213583
-4.8	-7.97E-11	1.236824	0.1000003	-8.8E-12	1.236824
