#scan	iMeasureCycle=1	iMux=0	time=0.022	N=401	LocalTime=20/04/2023 02:55:41
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
0	-1.521E-10	0.024948	0.0999998	1.67824E-05	0.024948
-0.1000004	-2.105E-10	0.049836	0.1	1.59761E-05	0.049836
-0.2000004	-2.597E-10	0.074338	0.1	1.51757E-05	0.074338
-0.300001	-2E-10	0.099054	0.1	1.43798E-05	0.099054
-0.4	-1.108E-10	0.123606	0.0999999	1.35891E-05	0.123606
-0.5	-8.52E-11	0.148137	0.0999999	1.28034E-05	0.148137
-0.6	-7.23E-11	0.172698	0.0999998	1.20235E-05	0.172698
-0.7	-6.51E-11	0.19721	0.1	1.12512E-05	0.19721
-0.8	-6.02E-11	0.221742	0.1	1.04862E-05	0.221742
-0.9	-5.71E-11	0.246255	0.1000001	9.7309E-06	0.246255
-0.999999	-5.1E-11	0.273365	0.0999999	8.98968E-06	0.273365
-1.1	-5.36E-11	0.297868	0.0999999	8.25566E-06	0.297868
-1.2	-5.25E-11	0.322426	0.0999997	7.53596E-06	0.322426
-1.3	-5.2E-11	0.346987	0.0999999	6.83248E-06	0.346987
-1.4	-5.17E-11	0.371494	0.0999998	6.1473E-06	0.371494
-1.5	-5.14E-11	0.396024	0.0999998	5.48392E-06	0.396024
-1.6	-5.14E-11	0.420586	0.1	4.84471E-06	0.420586
-1.7	-5.15E-11	0.445094	0.0999997	4.23398E-06	0.445094
-1.8	-5.15E-11	0.469613	0.1	3.65494E-06	0.469613
-1.9	-5.16E-11	0.494117	0.0999999	3.11125E-06	0.494117
-2	-5.16E-11	0.518637	0.0999998	2.60714E-06	0.518637
-2.1	-5.22E-11	0.543163	0.1	2.14548E-06	0.543163
-2.2	-4.54E-11	0.591415	0.0999999	1.7323E-06	0.591415
-2.3	-5.05E-11	0.615944	0.0999999	1.36077E-06	0.615944
-2.4	-5.1E-11	0.640464	0.1	1.03962E-06	0.640464
