#scan	iMeasureCycle=1	iMux=0	time=0.034	N=401	LocalTime=20/04/2023 10:37:44
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-1E-07	-1.523E-10	0.03694	0.1	2.64988E-05	0.03694
-0.1000003	-2.109E-10	0.061864	0.1000001	2.56429E-05	0.061864
-0.2000005	-2.598E-10	0.086418	0.0999999	2.47911E-05	0.086418
-0.300001	-1.989E-10	0.111148	0.0999999	2.39441E-05	0.111148
-0.4	-1.118E-10	0.135698	0.0999998	2.31012E-05	0.135698
-0.5	-8.59E-11	0.160232	0.1000001	2.22604E-05	0.160232
-0.6	-7.32E-11	0.184992	0.0999999	2.14227E-05	0.184992
-0.7	-6.59E-11	0.209513	0.1	2.05871E-05	0.209513
-0.8	-6.06E-11	0.234016	0.1	1.9756E-05	0.234016
-0.9	-5.78E-11	0.258558	0.0999998	1.89277E-05	0.258558
-1	-5.6E-11	0.283082	0.1	1.81021E-05	0.283082
-1.1	-5.43E-11	0.307613	0.0999999	1.72823E-05	0.307613
-1.2	-5.33E-11	0.332125	0.1	1.64661E-05	0.332125
-1.3	-5.31E-11	0.356646	0.1	1.56547E-05	0.356646
-1.4	-5.24E-11	0.381329	0.1	1.48489E-05	0.381329
-1.5	-5.23E-11	0.405846	0.0999999	1.40498E-05	0.405846
-1.6	-5.2E-11	0.430394	0.1	1.32564E-05	0.430394
-1.7	-5.27E-11	0.454893	0.1	1.24712E-05	0.454893
-1.8	-5.19E-11	0.479469	0.0999998	1.16955E-05	0.479469
-1.9	-5.19E-11	0.504026	0.0999999	1.09295E-05	0.504026
-2	-5.26E-11	0.528633	0.1000001	1.01761E-05	0.528633
-2.1	-5.28E-11	0.553152	0.1000001	9.4341E-06	0.553152
-2.2	-4.58E-11	0.605814	0.0999998	8.71093E-06	0.605814
-2.3	-5.08E-11	0.630328	0.0999999	7.99821E-06	0.630328
-2.4	-5.18E-11	0.654895	0.1	7.30533E-06	0.654895
-2.5	-5.23E-11	0.679396	0.0999999	6.63343E-06	0.679396
-2.6	-5.26E-11	0.703976	0.0999999	5.98492E-06	0.703976
-2.7	-5.27E-11	0.728549	0.1	5.36202E-06	0.728549
-2.8	-5.38E-11	0.75306	0.1	4.76682E-06	0.75306
-2.9	-5.41E-11	0.7776	0.0999999	4.20263E-06	0.7776
-3	-5.44E-11	0.802128	0.1000001	3.67051E-06	0.802128
-3.1	-5.48E-11	0.826639	0.0999999	3.17259E-06	0.826639
-3.2	-5.5E-11	0.851161	0.0999998	2.71009E-06	0.851161
-3.3	-5.51E-11	0.875682	0.1000001	2.28484E-06	0.875682
-3.4	-5.55E-11	0.90031	0.1	1.89746E-06	0.90031
-3.5	-5.58E-11	0.924859	0.0999999	1.54867E-06	0.924859
-3.6	-5.59E-11	0.949404	0.0999998	1.23885E-06	0.949404
-3.7	-5.65E-11	0.973928	0.1	9.6723E-07	0.973928
-3.8	-5.3E-11	1.001241	0.0999997	7.34936E-07	1.001241
-3.9	-5.63E-11	1.025849	0.0999996	5.38916E-07	1.025849
-4	-5.69E-11	1.050417	0.0999997	3.79796E-07	1.050417
-4.1	-5.08E-11	1.102021	0.0999999	2.57404E-07	1.102021
-4.2	-5.6E-11	1.126542	0.0999999	1.62861E-07	1.126542
-4.3	-5.66E-11	1.151049	0.0999999	9.6454E-08	1.151049
-4.4	-5.19E-11	1.188742	0.0999969	5.34568E-08	1.188742
-4.5	-7E-11	1.212045	0.100004	2.66844E-08	1.212045
-4.6	-7.22E-11	1.235266	0.100003	1.21637E-08	1.235266
