#scan	iMeasureCycle=1	iMux=0	time=0.032	N=401	LocalTime=20/04/2023 11:25:44
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-3E-07	-1.525E-10	0.034899	0.0999999	2.74419E-05	0.034899
-0.1000004	-2.11E-10	0.059764	0.0999999	2.658E-05	0.059764
-0.2000004	-2.6E-10	0.084278	0.0999998	2.57227E-05	0.084278
-0.300001	-2.017E-10	0.108987	0.1	2.48704E-05	0.108987
-0.4	-1.128E-10	0.133522	0.0999999	2.40219E-05	0.133522
-0.5	-8.65E-11	0.158072	0.1000001	2.3177E-05	0.158072
-0.6	-7.34E-11	0.182578	0.0999998	2.23327E-05	0.182578
-0.7	-6.61E-11	0.207089	0.0999998	2.1492E-05	0.207089
-0.8	-6.14E-11	0.231594	0.0999999	2.06549E-05	0.231594
-0.9	-5.81E-11	0.256182	0.0999998	1.98204E-05	0.256182
-1	-5.62E-11	0.280695	0.1	1.89898E-05	0.280695
-1.1	-5.46E-11	0.305254	0.0999998	1.81626E-05	0.305254
-1.2	-5.38E-11	0.329762	0.1	1.73399E-05	0.329762
-1.3	-5.34E-11	0.354337	0.1	1.65219E-05	0.354337
-1.4	-5.28E-11	0.378895	0.1000002	1.57081E-05	0.378895
-1.5	-5.24E-11	0.403412	0.1000001	1.49001E-05	0.403412
-1.6	-5.26E-11	0.427918	0.1	1.40998E-05	0.427918
-1.7	-5.2E-11	0.452488	0.1000001	1.3305E-05	0.452488
-1.8	-5.26E-11	0.476996	0.0999998	1.25192E-05	0.476996
-1.9	-5.26E-11	0.501505	0.0999999	1.17424E-05	0.501505
-2	-5.24E-11	0.526039	0.0999997	1.09756E-05	0.526039
-2.1	-5.24E-11	0.550559	0.1	1.0221E-05	0.550559
-2.2	-4.58E-11	0.601058	0.1000001	9.4803E-06	0.601058
-2.3	-4.71E-11	0.628187	0.0999999	8.7571E-06	0.628187
-2.4	-5.17E-11	0.652732	0.1	8.04572E-06	0.652732
-2.5	-5.15E-11	0.677495	0.0999998	7.35458E-06	0.677495
-2.6	-5.3E-11	0.702057	0.1000001	6.68496E-06	0.702057
-2.7	-5.32E-11	0.726622	0.0999998	6.03811E-06	0.726622
-2.8	-5.35E-11	0.751161	0.0999998	5.41706E-06	0.751161
-2.9	-5.37E-11	0.77578	0.0999999	4.8239E-06	0.77578
-3	-5.43E-11	0.800308	0.1	4.26102E-06	0.800308
-3.1	-5.49E-11	0.824819	0.0999999	3.73017E-06	0.824819
-3.2	-5.48E-11	0.849324	0.0999999	3.23388E-06	0.849324
-3.3	-5.51E-11	0.873844	0.1000001	2.77163E-06	0.873844
-3.4	-5.54E-11	0.898348	0.0999999	2.34578E-06	0.898348
-3.5	-5.62E-11	0.922865	0.1	1.95715E-06	0.922865
-3.6	-5.63E-11	0.947474	0.1000001	1.60569E-06	0.947474
-3.7	-5.68E-11	0.971995	0.1	1.29196E-06	0.971995
-3.8	-5.68E-11	0.996502	0.1	1.01587E-06	0.996502
-3.9	-5.37E-11	1.02388	0.0999996	7.78784E-07	1.02388
-4	-5.69E-11	1.048399	0.0999996	5.77125E-07	1.048399
-4.1	-5.07E-11	1.100194	0.1000001	4.1455E-07	1.100194
-4.2	-5.59E-11	1.124743	0.0999999	2.8224E-07	1.124743
-4.3	-5.67E-11	1.149281	0.0999998	1.82532E-07	1.149281
-4.4	-5.73E-11	1.173799	0.0999999	1.10562E-07	1.173799
-4.5	-5.28E-11	1.211529	0.0999964	6.27097E-08	1.211529
-4.6	-7.07E-11	1.234806	0.1000057	3.21179E-08	1.234806
-4.7	-7.24E-11	1.258054	0.1000033	1.49595E-08	1.258054
-4.8	-7.31E-11	1.281301	0.1000018	6.2807E-09	1.281301
-4.9	-7.41E-11	1.304543	0.100001	2.3765E-09	1.304543
-5	-7.24E-11	1.327838	0.1000003	8.012E-10	1.327838
-5.1	-7.42E-11	1.351117	0.1000003	2.322E-10	1.351117
-5.2	-7.51E-11	1.374337	0.1000002	5.4E-11	1.374337
-5.3	-7.55E-11	1.39755	0.1000002	7.1E-12	1.39755
-5.4	-7.36E-11	1.420828	0.1	-3.8E-12	1.420828
-5.5	-7.5E-11	1.444154	0.1000002	-5.6E-12	1.444154
-5.6	-7.63E-11	1.467367	0.1000004	-5.6E-12	1.467367
-5.7	-7.44E-11	1.490666	0.1000002	-5.9E-12	1.490666
-5.8	-7.6E-11	1.513886	0.1000002	-5.5E-12	1.513886
-5.9	-7.62E-11	1.537101	0.1000004	-5.7E-12	1.537101
-6	-7.69E-11	1.560312	0.1	-5.7E-12	1.560312
-6.1	-5.58E-11	1.603119	0.1	-7.4E-12	1.603119
-6.2	-7.55E-11	1.626439	0.1000003	-6E-12	1.626439
-6.3	-7.66E-11	1.649676	0.1000003	-5.6E-12	1.649676
-6.4	-7.65E-11	1.672914	0.1000001	-5.6E-12	1.672914
-6.5	-7.64E-11	1.696254	0.1000002	-6E-12	1.696254
-6.6	-7.73E-11	1.719511	0.1000001	-5.3E-12	1.719511
-6.7	-7.85E-11	1.742728	0.1	-5.7E-12	1.742728
-6.8	-7.85E-11	1.765928	0.1000004	-5.4E-12	1.765928
-6.9	-7.45E-11	1.789626	0.1000001	-5.8E-12	1.789626
-7	-7.85E-11	1.812849	0.1	-5.2E-12	1.812849
-7.1	-7.73E-11	1.836138	0.1000002	-5.5E-12	1.836138
-7.2	-7.69E-11	1.859445	0.1000002	-5.5E-12	1.859445
-7.3	-7.91E-11	1.882662	0.1000001	-5.5E-12	1.882662
-7.4	-7.94E-11	1.905876	0.1000002	-5.1E-12	1.905876
-7.5	-7.81E-11	1.929166	0.1000001	-5.5E-12	1.929166
-7.6	-7.96E-11	1.952472	0.1000003	-4.9E-12	1.952472
-7.7	-7.95E-11	1.975689	0.1000003	-5.2E-12	1.975689
-7.8	-7.98E-11	1.998909	0.1000003	-4.9E-12	1.998909
