#scan	iMeasureCycle=1	iMux=0	time=0.031	N=401	LocalTime=20/04/2023 01:43:41
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-2E-07	-1.533E-10	0.033899	0.0999999	1.51848E-05	0.033899
-0.1000005	-2.116E-10	0.058781	0.1	1.43888E-05	0.058781
-0.2000005	-2.607E-10	0.083281	0.0999999	1.35991E-05	0.083281
-0.300001	-1.936E-10	0.107998	0.0999999	1.28146E-05	0.107998
-0.4	-1.104E-10	0.132513	0.1000001	1.20361E-05	0.132513
-0.5	-8.55E-11	0.157026	0.0999999	1.12642E-05	0.157026
-0.6	-7.32E-11	0.181538	0.1	1.04996E-05	0.181538
-0.7	-6.53E-11	0.20608	0.0999998	9.7432E-06	0.20608
-0.8	-6.05E-11	0.230632	0.0999998	8.9967E-06	0.230632
-0.9	-5.36E-11	0.257947	0.0999998	8.2668E-06	0.257947
-1	-5.46E-11	0.282487	0.0999999	7.54512E-06	0.282487
-1.1	-5.39E-11	0.307028	0.1	6.83845E-06	0.307028
-1.2	-5.31E-11	0.33154	0.0999999	6.14968E-06	0.33154
-1.3	-5.26E-11	0.356061	0.1	5.48182E-06	0.356061
-1.4	-5.21E-11	0.380578	0.1000001	4.83836E-06	0.380578
-1.5	-5.21E-11	0.405082	0.0999997	4.22248E-06	0.405082
-1.6	-5.22E-11	0.42959	0.0999998	3.63776E-06	0.42959
-1.7	-5.16E-11	0.454157	0.1	3.08888E-06	0.454157
-1.8	-5.21E-11	0.478752	0.1	2.57872E-06	0.478752
-1.9	-5.24E-11	0.503307	0.1000001	2.1121E-06	0.503307
-2	-5.25E-11	0.527846	0.0999997	1.69211E-06	0.527846
-2.1	-5.24E-11	0.552349	0.0999998	1.32045E-06	0.552349
-2.2	-4.65E-11	0.599711	0.0999999	1.00145E-06	0.599711
-2.3	-4.72E-11	0.627105	0.0999998	7.30843E-07	0.627105
-2.4	-5.16E-11	0.651654	0.0999995	5.09817E-07	0.651654
-2.5	-5.26E-11	0.676183	0.0999998	3.37352E-07	0.676183
-2.6	-5.28E-11	0.700767	0.0999997	2.09009E-07	0.700767
-2.7	-5.32E-11	0.725301	0.0999997	1.19621E-07	0.725301
-2.8	-4.82E-11	0.762962	0.0999953	6.28979E-08	0.762962
-2.9	-6.75E-11	0.786195	0.1000067	2.88353E-08	0.786195
-3	-6.84E-11	0.809425	0.100003	1.16014E-08	0.809425
-3.1	-6.77E-11	0.832787	0.1000011	4.0414E-09	0.832787
-3.2	-6.8E-11	0.856065	0.1000003	1.2138E-09	0.856065
-3.3	-6.99E-11	0.879289	0.1000003	3.137E-10	0.879289
-3.4	-7.03E-11	0.90259	0.1	6.69E-11	0.90259
-3.5	-6.89E-11	0.925972	0.1000002	7.2E-12	0.925972
-3.6	-7E-11	0.949238	0.1000001	-4.3E-12	0.949238
-3.7	-7.2E-11	0.972441	0.1000001	-5.9E-12	0.972441
-3.8	-7.22E-11	0.995659	0.1	-6.3E-12	0.995659
-3.9	-7.05E-11	1.019001	0.1	-6.7E-12	1.019001
-4	-7.09E-11	1.042268	0.1000001	-6.3E-12	1.042268
-4.1	-5.14E-11	1.09978	0.0999999	-8.4E-12	1.09978
-4.2	-6.93E-11	1.123096	0.1000002	-6.7E-12	1.123096
-4.3	-7.02E-11	1.146385	0.1000002	-6.1E-12	1.146385
-4.4	-7.26E-11	1.169607	0.1000001	-6.4E-12	1.169607
-4.5	-7.3E-11	1.192882	0.1000002	-6.2E-12	1.192882
-4.6	-7.16E-11	1.216181	0.1000001	-6.2E-12	1.216181
-4.7	-7.21E-11	1.239469	0.1000002	-6.1E-12	1.239469
-4.8	-7.32E-11	1.262804	0.1000001	-6E-12	1.262804
-4.9	-7.24E-11	1.286114	0.1000003	-6.3E-12	1.286114
-5	-7.28E-11	1.309414	0.1000001	-6E-12	1.309414
-5.1	-7.46E-11	1.332623	0.1	-6E-12	1.332623
-5.2	-7.52E-11	1.355839	0.1	-6.2E-12	1.355839
-5.3	-7.55E-11	1.379053	0.1	-6E-12	1.379053
-5.4	-7.39E-11	1.402346	0.1000001	-5.9E-12	1.402346
-5.5	-7.59E-11	1.425555	0.1000002	-5.5E-12	1.425555
-5.6	-7.6E-11	1.448775	0.1	-6.2E-12	1.448775
-5.7	-7.66E-11	1.471996	0.1000002	-6E-12	1.471996
-5.8	-7.51E-11	1.495276	0.1000002	-6.2E-12	1.495276
-5.9	-7.68E-11	1.518591	0.1000001	-6.1E-12	1.518591
-6	-7.72E-11	1.541806	0.1	-5.8E-12	1.541806
-6.1	-5.62E-11	1.59879	0.1	-7.6E-12	1.59879
-6.2	-7.38E-11	1.622107	0.1000001	-6E-12	1.622107
-6.3	-7.47E-11	1.645392	0.1000001	-6E-12	1.645392
-6.4	-7.53E-11	1.668682	0.1	-5.9E-12	1.668682
-6.5	-7.64E-11	1.691959	0.1000001	-6.1E-12	1.691959
-6.6	-7.82E-11	1.715181	0.1000001	-6E-12	1.715181
-6.7	-7.61E-11	1.738466	0.1000002	-6.2E-12	1.738466
-6.8	-7.62E-11	1.761742	0.1000001	-6.2E-12	1.761742
-6.9	-7.85E-11	1.785017	0.1000001	-5.9E-12	1.785017
-7	-7.85E-11	1.808252	0.0999999	-6.1E-12	1.808252
