#scan	iMeasureCycle=1	iMux=0	time=0.033	N=401	LocalTime=19/04/2023 11:25:29
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-2E-07	-1.613E-10	0.092564	0.1000001	-3.98E-11	0.092564
-0.1000014	-1.25E-10	0.117043	0.1000003	-3.56E-11	0.117043
-0.2000011	-9.2E-11	0.140313	0.1000003	-1.85E-11	0.140313
-0.300001	-7.79E-11	0.163799	0.1000002	-1.13E-11	0.163799
-0.400001	-7.1E-11	0.187091	0.1000003	-7.5E-12	0.187091
-0.500001	-6.9E-11	0.210291	0.1000003	-5.2E-12	0.210291
-0.600001	-6.65E-11	0.233491	0.1000004	-3.4E-12	0.233491
-0.700001	-6.26E-11	0.256772	0.1000007	-2.1E-12	0.256772
-0.800001	-6.34E-11	0.280246	0.1000002	-1.5E-12	0.280246
-0.900001	-6.26E-11	0.303462	0.1000003	-9E-13	0.303462
-1.000001	-6.08E-11	0.326758	0.1000003	-4E-13	0.326758
-1.100001	-6E-11	0.350037	0.1000005	-4E-13	0.350037
-1.200001	-6.22E-11	0.373229	0.1000004	1E-13	0.373229
-1.300001	-6.25E-11	0.396434	0.1000005	1E-13	0.396434
-1.400001	-6.08E-11	0.419714	0.1000003	2E-13	0.419714
-1.500001	-6.1E-11	0.443007	0.1000002	8E-13	0.443007
-1.600001	-6.28E-11	0.46621	0.1000002	1E-12	0.46621
-1.700001	-6.32E-11	0.489465	0.1000004	1E-12	0.489465
-1.800001	-6.12E-11	0.512753	0.1000002	1.2E-12	0.512753
-1.900001	-6.39E-11	0.535959	0.1000004	1.2E-12	0.535959
-2.000001	-6.38E-11	0.55917	0.1000002	1.3E-12	0.55917
-2.100001	-6.4E-11	0.582388	0.1000002	1.8E-12	0.582388
-2.2	-6.39E-11	0.605802	0.1000006	1.6E-12	0.605802
-2.3	-4.12E-11	0.66774	0.1	1E-13	0.66774
-2.4	-6.03E-11	0.691068	0.1000004	1.6E-12	0.691068
-2.5	-6.11E-11	0.714441	0.1000003	1.3E-12	0.714441
-2.6	-6.39E-11	0.737655	0.1000003	1.6E-12	0.737655
-2.7	-6.46E-11	0.760864	0.1000005	1.9E-12	0.760864
-2.8	-6.33E-11	0.784196	0.1000002	1.3E-12	0.784196
-2.9	-6.51E-11	0.807426	0.1000002	1.8E-12	0.807426
-3	-6.57E-11	0.83066	0.1000003	1.8E-12	0.83066
-3.1	-6.64E-11	0.853877	0.1000003	1.7E-12	0.853877
-3.2	-6.46E-11	0.877159	0.1	2E-12	0.877159
-3.3	-6.7E-11	0.900358	0.1000003	2.2E-12	0.900358
-3.4	-6.76E-11	0.923575	0.1000001	2.1E-12	0.923575
-3.5	-6.59E-11	0.94687	0.1000003	1.8E-12	0.94687
-3.6	-6.57E-11	0.970147	0.1000002	2.1E-12	0.970147
-3.7	-6.77E-11	0.993408	0.1000003	2.3E-12	0.993408
-3.8	-6.83E-11	1.016702	0.1000002	1.8E-12	1.016702
-3.9	-6.87E-11	1.039923	0.1000002	2E-12	1.039923
-4	-6.76E-11	1.063201	0.1000003	2.2E-12	1.063201
-4.1	-6.98E-11	1.086485	0.1000005	2.4E-12	1.086485
-4.2	-6.97E-11	1.109686	0.1000004	2.4E-12	1.109686
-4.3	-4.86E-11	1.158493	0.1	1.1E-12	1.158493
-4.4	-6.85E-11	1.181726	0.1000003	2.6E-12	1.181726
-4.5	-6.94E-11	1.204936	0.1000002	2.9E-12	1.204936
-4.6	-6.82E-11	1.228228	0.1000001	2.3E-12	1.228228
-4.7	-7.02E-11	1.251492	0.1000002	2.6E-12	1.251492
-4.8	-7.03E-11	1.274709	0.1000002	2.6E-12	1.274709
-4.9	-7.04E-11	1.297989	0.1000003	2.6E-12	1.297989
-5	-6.93E-11	1.321279	0.1000002	2.2E-12	1.321279
-5.1	-7.11E-11	1.344521	0.1000002	2.4E-12	1.344521
-5.2	-7.14E-11	1.367734	0.1000003	2.2E-12	1.367734
-5.3	-7.17E-11	1.39096	0.1000002	2.1E-12	1.39096
-5.4	-7.1E-11	1.414248	0.1000001	2.2E-12	1.414248
-5.5	-7.29E-11	1.437458	0.1000002	2.4E-12	1.437458
-5.6	-7.24E-11	1.460685	0.1000004	2.6E-12	1.460685
-5.7	-7.13E-11	1.484026	0.1000003	2.5E-12	1.484026
-5.8	-7.19E-11	1.507308	0.1000003	2.7E-12	1.507308
-5.9	-7.3E-11	1.53052	0.1000003	2.8E-12	1.53052
-6	-7.35E-11	1.553738	0.1000004	3E-12	1.553738
-6.1	-7.22E-11	1.577024	0.1000003	2.6E-12	1.577024
-6.2	-7.28E-11	1.600305	0.1000001	2.4E-12	1.600305
-6.3	-5.24E-11	1.659486	0.1000001	1E-12	1.659486
-6.4	-7.26E-11	1.682734	0.1000001	2.7E-12	1.682734
-6.5	-7.36E-11	1.705946	0.1000006	3E-12	1.705946
-6.6	-7.17E-11	1.729239	0.1000002	2.7E-12	1.729239
-6.7	-7.22E-11	1.752594	0.1000001	2.8E-12	1.752594
-6.8	-7.45E-11	1.775806	0.1000004	2.9E-12	1.775806
-6.9	-7.5E-11	1.799036	0.1000004	2.9E-12	1.799036
-7	-7.41E-11	1.82238	0.1000005	2.7E-12	1.82238
-7.1	-7.43E-11	1.845669	0.1000002	3E-12	1.845669
-7.2	-7.42E-11	1.868966	0.1000004	2.7E-12	1.868966
-7.3	-7.44E-11	1.892248	0.1000001	2.7E-12	1.892248
-7.4	-7.48E-11	1.915523	0.1	2.9E-12	1.915523
-7.5	-7.7E-11	1.938733	0.1000002	2.9E-12	1.938733
-7.6	-7.64E-11	1.961936	0.1000002	2.8E-12	1.961936
-7.7	-7.51E-11	1.985307	0.1000003	3.4E-12	1.985307
-7.8	-7.49E-11	2.008611	0.1	3.3E-12	2.008611
-7.9	-7.66E-11	2.031835	0.1000003	3.3E-12	2.031835
-8	-7.56E-11	2.055131	0.1000003	3.1E-12	2.055131
-8.1	-7.58E-11	2.078403	0.1000004	3E-12	2.078403
-8.2	-7.76E-11	2.101605	0.1000001	3.4E-12	2.101605
-8.3	-5.65E-11	2.156798	0.1	1.6E-12	2.156798
-8.4	-7.68E-11	2.180025	0.1000001	3.7E-12	2.180025
-8.5	-7.58E-11	2.203395	0.1000005	3E-12	2.203395
-8.6	-7.35E-11	2.226739	0.1000002	2.9E-12	2.226739
-8.7	-7.7E-11	2.250008	0.1000002	3.5E-12	2.250008
-8.8	-7.62E-11	2.27328	0.1000004	3.3E-12	2.27328
-8.9	-7.6E-11	2.296587	0.1000002	3.5E-12	2.296587
-9	-7.76E-11	2.319796	0.1000004	3.6E-12	2.319796
-9.1	-7.8E-11	2.34301	0.1000001	3.5E-12	2.34301
-9.2	-7.68E-11	2.366302	0.1000003	3.4E-12	2.366302
-9.3	-7.65E-11	2.389584	0.1000002	3.3E-12	2.389584
-9.4	-7.83E-11	2.412791	0.1000002	3.2E-12	2.412791
-9.5	-7.9E-11	2.435999	0.1000002	3.2E-12	2.435999
-9.6	-7.87E-11	2.459239	0.1000002	3.4E-12	2.459239
-9.7	-7.88E-11	2.482571	0.1000002	3.2E-12	2.482571
-9.8	-7.89E-11	2.505805	0.1000002	3.1E-12	2.505805
-9.9	-7.93E-11	2.529014	0.1000003	3.8E-12	2.529014
-10	-7.79E-11	2.552308	0.1000001	3.8E-12	2.552308
-9.90001	-3.8E-11	2.575577	0.0999998	5E-13	2.575577
-9.80001	-3.39E-11	2.598796	0.0999999	-4E-13	2.598796
-9.70001	-5.08E-11	2.646289	0.1000001	2E-12	2.646289
-9.60001	-3.09E-11	2.66965	0.1000001	3E-13	2.66965
-9.50001	-2.74E-11	2.692858	0.0999998	-5E-13	2.692858
-9.40001	-2.61E-11	2.716163	0.1	-3E-13	2.716163
-9.30001	-2.78E-11	2.739501	0.0999999	-2E-13	2.739501
-9.20001	-2.63E-11	2.762848	0.0999998	-2E-13	2.762848
-9.10001	-2.33E-11	2.786213	0.0999998	-6E-13	2.786213
-9.00001	-2.44E-11	2.809508	0.0999997	-4E-13	2.809508
-8.90001	-2.5E-11	2.832922	0.0999997	-4E-13	2.832922
-8.80001	-2.14E-11	2.85614	0.0999997	-1E-13	2.85614
-8.70001	-2.01E-11	2.879362	0.0999997	-6E-13	2.879362
-8.60001	-2.18E-11	2.90265	0.0999998	-4E-13	2.90265
-8.50001	-1.91E-11	2.925844	0.0999999	-7E-13	2.925844
-8.40001	-1.91E-11	2.949071	0.0999999	-1E-13	2.949071
-8.30001	-1.84E-11	2.972276	0.0999998	-4E-13	2.972276
-8.20001	-2.06E-11	2.995657	0.1	0	2.995657
-8.10001	-1.77E-11	3.018857	0.0999997	-3E-13	3.018857
-8	-1.81E-11	3.0421	0.0999999	-2E-13	3.0421
-7.90001	-1.68E-11	3.065315	0.0999995	-5E-13	3.065315
-7.80001	-1.84E-11	3.088607	0.0999997	-1E-13	3.088607
-7.70001	-1.75E-11	3.111883	0.1	-3E-13	3.111883
-7.60001	-3.62E-11	3.162635	0.1	1.2E-12	3.162635
-7.50001	-1.84E-11	3.185956	0.1	-4E-13	3.185956
-7.40001	-1.54E-11	3.209184	0.0999998	-7E-13	3.209184
-7.30001	-1.45E-11	3.232392	0.0999996	-7E-13	3.232392
-7.2	-1.56E-11	3.255724	0.0999998	-6E-13	3.255724
-7.10001	-1.37E-11	3.278939	0.1	-6E-13	3.278939
-7.00001	-1.33E-11	3.302183	0.1000002	-8E-13	3.302183
-6.90001	-1.29E-11	3.32539	0.0999995	-1.1E-12	3.32539
-6.80001	-1.39E-11	3.348683	0.0999999	-7E-13	3.348683
-6.70001	-1.35E-11	3.371977	0.1000001	-1.1E-12	3.371977
-6.60001	-1.07E-11	3.395184	0.0999999	-8E-13	3.395184
-6.50001	-1.08E-11	3.418394	0.0999997	-9E-13	3.418394
-6.40001	-1.25E-11	3.441764	0.0999997	-1E-12	3.441764
-6.30001	-1.03E-11	3.464977	0.1000001	-1.3E-12	3.464977
-6.20001	-1.02E-11	3.488286	0.0999998	-6E-13	3.488286
-6.10001	-1.15E-11	3.51162	0.1000001	-7E-13	3.51162
-6.00001	-1.17E-11	3.534955	0.0999998	-3E-13	3.534955
-5.90001	-8.5E-12	3.558169	0.1	-6E-13	3.558169
-5.80001	-8.3E-12	3.581383	0.0999998	-1E-12	3.581383
-5.70001	-1.01E-11	3.604667	0.1	-5E-13	3.604667
-5.60001	-2.91E-11	3.659248	0.1000002	8E-13	3.659248
-5.50001	-9.2E-12	3.682465	0.0999998	-8E-13	3.682465
-5.40001	-1E-11	3.705754	0.0999998	-7E-13	3.705754
-5.30001	-9.5E-12	3.729037	0.0999998	-9E-13	3.729037
-5.20001	-7.4E-12	3.752314	0.0999997	-1.2E-12	3.752314
-5.1	-7E-12	3.77553	0.1	-1E-12	3.77553
-5.00001	-8E-12	3.798853	0.0999999	-1E-12	3.798853
-4.90001	-6.1E-12	3.822084	0.0999998	-1.3E-12	3.822084
-4.80001	-4.7E-12	3.845441	0.0999999	-1.2E-12	3.845441
-4.7	-7E-12	3.868775	0.0999998	-1.4E-12	3.868775
-4.60001	-6.2E-12	3.892071	0.0999998	-1.2E-12	3.892071
-4.50001	-4.1E-12	3.91528	0.0999999	-1.5E-12	3.91528
-4.40001	-3.1E-12	3.938491	0.0999998	-1.7E-12	3.938491
-4.3	-5E-12	3.961789	0.0999997	-1.6E-12	3.961789
-4.20001	-2.4E-12	3.985107	0.0999997	-1.9E-12	3.985107
-4.10001	-1.8E-12	4.00833	0.0999998	-1.8E-12	4.00833
-4.00001	-1.1E-12	4.031538	0.0999999	-2.1E-12	4.031538
-3.90001	-2.6E-12	4.054814	0.0999999	-1.8E-12	4.054814
-3.80001	-2.3E-12	4.078102	0.1	-1.7E-12	4.078102
-3.70001	0	4.10149	0.1	-2.1E-12	4.10149
